계정명,단위사업명,비용성격,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정액
,국가시설건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,정부컨벤션센터 건립,지역및도시,10
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-1생활권 복합커뮤니티센터 건립,지역및도시,81
,복합시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-1생활권 복합커뮤니티센터 건립,지역및도시,482
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-1생활권 복합커뮤니티센터 건립,지역및도시,108
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-2생활권 복합커뮤니티센터 건립,지역및도시,482
,복합시설건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-2생활권 복합커뮤니티센터 건립,지역및도시,19
,복합시설건립,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-2생활권 복합커뮤니티센터 건립,지역및도시,8249
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-2생활권 복합커뮤니티센터 건립,지역및도시,786
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 복합커뮤니티센터 건립,지역및도시,41
,복합시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 복합커뮤니티센터 건립,지역및도시,244
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 복합커뮤니티센터 건립,지역및도시,55
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 지역복합복지시설 건립,지역및도시,118
,복합시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 지역복합복지시설 건립,지역및도시,455
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-3생활권 지역복합복지시설 건립,지역및도시,683
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-4생활권 복합커뮤니티센터 건립,지역및도시,361
,복합시설건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-4생활권 복합커뮤니티센터 건립,지역및도시,13
,복합시설건립,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-4생활권 복합커뮤니티센터 건립,지역및도시,5897
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-4생활권 복합커뮤니티센터 건립,지역및도시,569
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-5생활권 복합커뮤니티센터 건립,지역및도시,419
,복합시설건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-5생활권 복합커뮤니티센터 건립,지역및도시,16
,복합시설건립,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-5생활권 복합커뮤니티센터 건립,지역및도시,7077
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-5생활권 복합커뮤니티센터 건립,지역및도시,681
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,3-2생활권 복합커뮤니티센터 건립,지역및도시,51
,복합시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,3-2생활권 복합커뮤니티센터 건립,지역및도시,320
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,3-2생활권 복합커뮤니티센터 건립,지역및도시,72
,복합시설건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,4-1생활권 복합커뮤니티센터 건립,지역및도시,42
,복합시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,4-1생활권 복합커뮤니티센터 건립,지역및도시,246
,복합시설건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,4-1생활권 복합커뮤니티센터 건립,지역및도시,55
,시청사건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,시 청사 건립,지역및도시,324
,시청사건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,시 청사 건립,지역및도시,13
,시청사건립,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,시 청사 건립,지역및도시,3000
,시청사건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,시 청사 건립,지역및도시,1734
,중앙행정기관건립,감리비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,중앙행정기관건립,지역및도시,3055
,중앙행정기관건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,중앙행정기관건립,지역및도시,3738
,중앙행정기관건립,시설부대비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,중앙행정기관건립,지역및도시,238
,중앙행정기관건립,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,중앙행정기관건립,지역및도시,82913
,중앙행정기관건립,실시설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,중앙행정기관건립,지역및도시,5431
,학교시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-4생활권 학교시설 건립,지역및도시,650
,학교시설건립,기본조사 설계비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,1-5생활권 학교시설 건립,지역및도시,609
,행정중심복합도시건설운영,시설비,국토및지역개발,행정중심복합도시건설특별회계,2009,행정중심복합도시건설청,행정중심복합도시건설,문화재 보수정비 및 수집,지역및도시,300
,재판활동지원,자산취득비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,재판기록물 관리 및 보존,법원및헌재,107
,재판활동지원,자산취득비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,재판활동운영경비지원,법원및헌재,60
,청사및공관시설관리,시설부대비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,청사및공관시설관리,법원및헌재,3
,청사및공관시설관리,시설비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,청사및공관시설관리,법원및헌재,1013
,청사및공관시설관리,실시설계비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,청사및공관시설관리,법원및헌재,16
,헌법재판정보화,자산취득비,공공질서및안전,일반회계,2009,헌법재판소,헌법재판소운영,헌법재판정보화,법원및헌재,71
,오염총량관리(금강),자산취득비,환경,금강수계관리기금,2009,환경부,4대강유역관리,오염총량관리조사연구,상하수도·수질,55
,토지매수및수변구역관리(금강),시설비,환경,금강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,1748
,토지매수및수변구역관리(금강),자산취득비,환경,금강수계관리기금,2009,환경부,4대강유역관리,토지등의매수,상하수도·수질,2
,오염총량관리(낙동강),자산취득비,환경,낙동강수계관리기금,2009,환경부,4대강유역관리,오염총량관리조사연구,상하수도·수질,13
,토지매수및수변구역관리(낙동강),자산취득비,환경,낙동강수계관리기금,2009,환경부,4대강유역관리,토지등의 매수,상하수도·수질,4
,기타수질개선지원(영산강),자산취득비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,물사랑배움터 조성,상하수도·수질,30
,영산강수계주민지원사업,자산취득비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,주민지원사업평가 및 DB지원,상하수도·수질,1
,오염총량관리(영산강),자산취득비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,오염총량관리조사연구,상하수도·수질,27
,토지매수및수변구역관리(영산강),시설비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,2614
,토지매수및수변구역관리(영산강),실시설계비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,79
,토지매수및수변구역관리(영산강),자산취득비,환경,영산강·섬진강수계관리기금,2009,환경부,4대강유역관리,토지등의 매수,상하수도·수질,3
,기타 수질개선지원(한강),자산취득비,환경,한강수계관리기금,2009,환경부,4대강유역관리,상수원관리지역관리,상하수도·수질,10
,오염총량관리(한강),자산취득비,환경,한강수계관리기금,2009,환경부,4대강유역관리,오염총량관리조사연구,상하수도·수질,3
,토지매수및수변구역관리(한강),시설부대비,환경,한강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,3
,토지매수및수변구역관리(한강),시설비,환경,한강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,3600
,토지매수및수변구역관리(한강),실시설계비,환경,한강수계관리기금,2009,환경부,4대강유역관리,수변녹지조성관리사업,상하수도·수질,132
,토지매수및수변구역관리(한강),자산취득비,환경,한강수계관리기금,2009,환경부,4대강유역관리,토지등의 매수,상하수도·수질,10
,한강수계주민지원사업,자산취득비,환경,한강수계관리기금,2009,환경부,4대강유역관리,주민지원사업평가및DB지원,상하수도·수질,1
,기후변화협약대응,자산취득비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,기후변화협약대응 종합대책,대기,1500
,대기오염물질 관리(환특),감리비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기오염측정망 구축 운영,대기,9
,대기오염물질 관리(환특),기본조사 설계비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기오염측정망 구축 운영,대기,9
,대기오염물질 관리(환특),시설비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기오염측정망 구축 운영,대기,543
,대기오염물질 관리(환특),실시설계비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기오염측정망 구축 운영,대기,17
,대기오염물질 관리(환특),자산취득비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기오염측정망 구축 운영,대기,3443
,대기오염물질 관리(환특),자산취득비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,대기유해물질관리,대기,90
,수도권 및 수도권외 대기개선,감리비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,수도권대기개선추진대책,대기,6
,수도권 및 수도권외 대기개선,기본조사 설계비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,수도권대기개선추진대책,대기,24
,수도권 및 수도권외 대기개선,시설비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,수도권대기개선추진대책,대기,470
,수도권 및 수도권외 대기개선,자산취득비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,수도권대기개선추진대책,대기,3120
,자동차배출가스 관리,자산취득비,환경,환경개선특별회계,2009,환경부,기후변화대응 및 대기보전,자동차배출가스관리,대기,4500
,수돗물 수질개선 및 관리(환특),자산취득비,환경,환경개선특별회계,2009,환경부,상하수 및 토양지하수 관리,먹는물관리,상하수도·수질,20
,토양 지하수 관리,자산취득비,환경,환경개선특별회계,2009,환경부,상하수 및 토양지하수 관리,국가지하수수질측정망,상하수도·수질,170
,토양 지하수 관리,자산취득비,환경,환경개선특별회계,2009,환경부,상하수 및 토양지하수 관리,토양환경보전대책,상하수도·수질,217
,기타 오염원 관리,자산취득비,환경,환경개선특별회계,2009,환경부,수질보전 및 관리,비점오염저감사업,상하수도·수질,57
,물환경 정보화(정보화),자산취득비,환경,환경개선특별회계,2009,환경부,수질보전 및 관리,물환경정책시스템구축,상하수도·수질,90
,수질개선기반구축,자산취득비,환경,환경개선특별회계,2009,환경부,수질보전 및 관리,수질 및 수생태계 측정조사,상하수도·수질,2545
,생물자원 보전(R&D),시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생물자원보전 종합대책,자연,50
,생물자원 보전(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생물자원보전 종합대책,자연,12
,생물자원 전시 및 교육,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",교육프로그램 개발 및 운영,자연,7
,생물자원 전시 및 교육,감리비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생물자원관운영,자연,85
,생물자원 전시 및 교육,시설부대비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생물자원관운영,자연,362
,생물자원 전시 및 교육,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생물자원관운영,자연,1486
,생물자원 전시 및 교육,실시설계비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생물자원관운영,자연,67
,생물자원 전시 및 교육,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생물자원관운영,자연,805
,생물자원 전시 및 교육,감리비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생태원 건립,자연,1496
,생물자원 전시 및 교육,시설부대비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생태원 건립,자연,153
,생물자원 전시 및 교육,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생태원 건립,자연,68590
,생물자원 전시 및 교육,실시설계비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생태원 건립,자연,3092
,생물자원 전시 및 교육,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국립생태원 건립,자연,20
,생물자원 전시 및 교육,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",전시관 운영 및 기획/특별전시,자연,76
,생물자원 주권확보,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",야생생물 유전자원 활용지원기반 구축,자연,100
,생태계보전,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",국토생태네트워크구축,자연,2
,생태계보전,시설부대비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생태경관보전지역 및 특정도서 지정관리,자연,6
,생태계보전,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생태경관보전지역 및 특정도서 지정관리,자연,1551
,생태계보전,실시설계비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생태경관보전지역 및 특정도서 지정관리,자연,30
,생태계보전,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",생태경관보전지역 및 특정도서 지정관리,자연,24
,생태계보전,기본조사 설계비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",습지보전관리,자연,3500
,생태계보전,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",습지보전관리,자연,648
,생태계보전,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",습지보전관리,자연,28
,생태계보전,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",야생동식물보호 및 관리,자연,28
,생태계보전,시설비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",야생화보급 및 생태우수지역 조사·보호,자연,43
,생태계보전,자산취득비,환경,환경개선특별회계,2009,환경부,"자연환경, 생물자원 보전",야생화보급 및 생태우수지역 조사·보호,자연,6
,과학원 운영(R&D),시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,국가환경시료은행건립,환경일반,1920
,과학원 운영(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,국가환경시료은행건립,환경일반,240
,과학원 운영(R&D),감리비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,44
,과학원 운영(R&D),기본조사 설계비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,12
,과학원 운영(R&D),시설부대비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,12
,과학원 운영(R&D),시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,2960
,과학원 운영(R&D),실시설계비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,24
,과학원 운영(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,물환경연구소기반시설확충 및 운영,환경일반,205
,과학원 운영(R&D),시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,종합연구단지 청사운영,환경일반,20
,과학원 운영(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,종합연구단지 청사운영,환경일반,200
,과학원 운영(R&D),시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,지구환경종합연구동신축,환경일반,2500
,과학원 운영(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경연구기반시설확충 및 운영,환경일반,160
,과학원 운영(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경측정분석기반구축,환경일반,300
,국제환경협력,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,국제환경협력및지구보전,환경일반,5
,유해화학물질 관리,시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,생활공해관리,환경일반,12
,유해화학물질 관리,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,생활공해관리,환경일반,753
,유해화학물질 관리,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,석면관리 종합대책,환경일반,380
,유해화학물질 관리,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,신화학물질관리제도(REACH) 대응체계 구축,환경일반,22
,유해화학물질 관리,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,유해화학물질 테러·사고대비,환경일반,250
,유해화학물질 관리,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,잔류성유기오염물질종합관리,환경일반,15
,지속가능발전위원회,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,지속가능발전위원회지원,환경일반,33
,환경교육수입대체경비,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경교육수입대체경비,환경일반,39
,환경보건정책 추진,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,국민건강 위해성 종합관리,환경일반,102
,환경보건정책 추진,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,학교 환경교육 지원,환경일반,500
,환경보건정책 추진,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경보건기반구축,환경일반,140
,환경시험연구(R&D),시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,교통환경조사연구,환경일반,21
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,교통환경조사연구,환경일반,200
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,생활환경조사연구,환경일반,83
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,자연생태계관리연구,환경일반,83
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,지구환경조사연구,환경일반,232
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,지하수환경영향조사연구,환경일반,150
,환경시험연구(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경보건조사연구,환경일반,100
,환경인력개발,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,교육훈련경비,환경일반,18
,환경인력개발,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,행정전산망구축및사이버환경교육운영,환경일반,106
,환경인력개발,시설비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경측정분석사 제도운영,환경일반,125
,환경인력개발,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경측정분석사 제도운영,환경일반,238
,환경정책 및 연구정보화,자산취득비,환경,환경개선특별회계,2009,환경부,환경보전기반육성,환경연구정보화기반구축,환경일반,350
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,금강청수계관리,환경일반,2
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,금강환경감시대운영,환경일반,9
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,낙동강청수계관리,환경일반,5
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,낙동강환경감시대운영,환경일반,18
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,대구청수계관리,환경일반,4
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강청수계관리,환경일반,6
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강환경감시대운영,환경일반,13
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,원주청수계관리,환경일반,5
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,전주청수계관리,환경일반,4
,수계관리 및 4대강 감시,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,한강청수계관리,환경일반,6
,전산운영경비,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,전산운영경비,환경일반,695
,전산운영경비(R&D),자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,과학원 전산운영,환경일반,55
,청사확보 및 시설개선,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,낙동강청 관사매입,환경일반,200
,청사확보 및 시설개선,감리비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강청 청사 신축,환경일반,327
,청사확보 및 시설개선,시설부대비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강청 청사 신축,환경일반,16
,청사확보 및 시설개선,시설비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강청 청사 신축,환경일반,6813
,청사확보 및 시설개선,실시설계비,환경,환경개선특별회계,2009,환경부,환경행정 지원,영산강청 청사 신축,환경일반,18
,청사확보 및 시설개선,감리비,환경,환경개선특별회계,2009,환경부,환경행정 지원,한강청 실험실 신축,환경일반,58
,청사확보 및 시설개선,시설부대비,환경,환경개선특별회계,2009,환경부,환경행정 지원,한강청 실험실 신축,환경일반,14
,청사확보 및 시설개선,시설비,환경,환경개선특별회계,2009,환경부,환경행정 지원,한강청 실험실 신축,환경일반,5573
,청사확보 및 시설개선,실시설계비,환경,환경개선특별회계,2009,환경부,환경행정 지원,한강청 실험실 신축,환경일반,160
,환경정보화,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,국가환경종합정보시스템구축,환경일반,610
,환경정보화,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,환경분쟁조정정보화시스템구축,환경일반,105
,환경정보화,자산취득비,환경,환경개선특별회계,2009,환경부,환경행정 지원,환경정보화기반구축,환경일반,900
,감사연구활동경비,자산취득비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,감사연구활동경비,일반행정,15
,감사활동경비,자산취득비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,감사활동경비,일반행정,30
,수입대체경비,자산취득비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,감사교육원 수입대체경비,일반행정,37
,전산운영경비,자산취득비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,전산운영경비,일반행정,421
,청사 및 시설물 관리,시설비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,노후시설 개보수,일반행정,300
,청사 및 시설물 관리,실시설계비,일반공공행정,일반회계,2010,감사원,감사활동 및 행정지원,제1별관 증축공사,일반행정,304
자본계정,자산취득,시설비,공공질서및안전,경찰병원,2010,경찰청,경찰병원운영,경찰병원시설취득,경찰,560
자본계정,자산취득,자산취득비,공공질서및안전,경찰병원,2010,경찰청,경찰병원운영,경찰병원장비취득,경찰,595
자본계정,전산장비취득,자산취득비,공공질서및안전,운전면허시험관리단,2010,경찰청,운전면허관리,전산장비취득(정보화),경찰,2637
자본계정,차량및시설취득,기본조사 설계비,공공질서및안전,운전면허시험관리단,2010,경찰청,운전면허관리,운전면허시설취득,경찰,100
자본계정,차량및시설취득,시설비,공공질서및안전,운전면허시험관리단,2010,경찰청,운전면허관리,운전면허시설취득,경찰,870
자본계정,차량및시설취득,실시설계비,공공질서및안전,운전면허시험관리단,2010,경찰청,운전면허관리,운전면허시설취득,경찰,200
자본계정,차량및시설취득,자산취득비,공공질서및안전,운전면허시험관리단,2010,경찰청,운전면허관리,차량취득,경찰,1028
,경무활동지원,자산취득비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,지방청경무활동지원,경찰,4417
,사이버경찰청운영,자산취득비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,사이버경찰청운영(정보화),경찰,55
,일반행정업무지원,자산취득비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,행정업무지원,경찰,752
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기청제2청사신축,경찰,473
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기청제2청사신축,경찰,21
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기청제2청사신축,경찰,6900
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기하남서신설,경찰,400
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기하남서신설,경찰,25
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경기하남서신설,경찰,7306
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경찰종합학교이전,경찰,38
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,경찰종합학교이전,경찰,2918
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,대전지방청신축,경찰,46
,청사확보및시설개선,시설비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,대전지방청신축,경찰,1023
,청사확보및시설개선,감리비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,동두천서신설,경찰,190
,청사확보및시설개선,시설부대비,공공질서및안전,일반회계,2010,경찰청,경찰행정지원,동두천서신설,경찰,8
