기본순자산금액,회계연도,순자산조정금액,소관명,적립금잉여금액,구분,합계금액
0.0,2015,12660950.0,관세청,22289601.0,기타순자산의증감,34950551.0
0.0,2015,8479602498.0,관세청,0.0,자산재평가이익,8479602498.0
0.0,2015,8492263448.0,관세청,22289601.0,조정항목,8514553049.0
0.0,2015,0.0,관세청,289192387.0,무상이전지출,289192387.0
0.0,2015,0.0,관세청,48045218940.0,국고이전지출,48045218940.0
0.0,2015,0.0,관세청,48334411327.0,재원의이전,48334411327.0
0.0,2015,0.0,관세청,66461851028.0,기타재원조달,66461851028.0
0.0,2015,0.0,관세청,241874330.0,무상이전수입,241874330.0
0.0,2015,0.0,관세청,112928421648.0,제재금수익,112928421648.0
0.0,2015,0.0,관세청,495813525930.0,국고수입,495813525930.0
0.0,2015,0.0,관세청,675445672936.0,재원의조달,675445672936.0
0.0,2015,0.0,관세청,627111261609.0,재원의조달및이전,627111261609.0
0.0,2015,0.0,교육부,413043892528.0,기타재원조달,413043892528.0
0.0,2015,0.0,교육부,338334423498.0,재원의이전,338334423498.0
0.0,2015,998908839651.0,교육부,0.0,자산재평가이익,998908839651.0
0.0,2015,-23098323517.0,교육부,0.0,투자증권평가손익,-23098323517.0
0.0,2015,975893517517.0,교육부,0.0,조정항목,975893517517.0
0.0,2015,0.0,교육부,12550723446.0,무상이전지출,12550723446.0
0.0,2015,0.0,교육부,302278775300.0,국고이전지출,302278775300.0
0.0,2015,0.0,교육부,314829498746.0,재원의이전,314829498746.0
0.0,2015,0.0,교육부,395422810355.0,기타재원조달,395422810355.0
0.0,2015,0.0,교육부,339247693257.0,무상이전수입,339247693257.0
0.0,2015,0.0,교육부,433526410.0,제재금수익,433526410.0
0.0,2015,0.0,교육부,50899638799520.0,국고수입,50899638799520.0
0.0,2015,0.0,교육부,51634742829542.0,재원의조달,51634742829542.0
0.0,2015,0.0,교육부,51319913330796.0,재원의조달및이전,51319913330796.0
0.0,2015,0.0,교육부,51882917679596.0,재정운영결과,51882917679596.0
19562270684988.0,2015,6559089105718.0,교육부,13678073946217.0,보고금액,39799433736923.0
19562270684988.0,2015,6559089105718.0,교육부,13678073946217.0,당기 기초순자산,39799433736923.0
19562270684988.0,2015,6559089105718.0,교육부,13678073946217.0,전기 기말순자산,39799433736923.0
0.0,2015,257783850.0,교육부,0.0,기타순자산의증감,257783850.0
0.0,2015,399054823881.0,교육부,0.0,자산재평가이익,399054823881.0
0.0,2015,-319674440688.0,교육부,0.0,투자증권평가손익,-319674440688.0
0.0,2015,79638167043.0,교육부,0.0,조정항목,79638167043.0
0.0,2015,0.0,교육부,7675498718.0,무상이전지출,7675498718.0
0.0,2015,0.0,교육부,330658924780.0,국고이전지출,330658924780.0
5747910897.0,2015,382963118.0,국가인권위원회,-2162592817.0,보고금액,3968281198.0
0.0,2015,0.0,국가인권위원회,27765131320.0,재정운영결과,27765131320.0
13678224105.0,2015,2324230202.0,국민권익위원회,8613429532.0,당기 기초순자산,24615883839.0
13678224105.0,2015,2324230202.0,국민권익위원회,8613429532.0,전기 기말순자산,24615883839.0
0.0,2015,-3977502.0,국민권익위원회,0.0,자산재평가이익,-3977502.0
0.0,2015,-3977502.0,국민권익위원회,0.0,조정항목,-3977502.0
0.0,2015,0.0,국민권익위원회,193756322.0,무상이전지출,193756322.0
0.0,2015,0.0,국민권익위원회,6834276520.0,국고이전지출,6834276520.0
0.0,2015,0.0,국민권익위원회,7028032842.0,재원의이전,7028032842.0
0.0,2015,0.0,국민권익위원회,6804400133.0,기타재원조달,6804400133.0
0.0,2015,0.0,국민권익위원회,10200000.0,무상이전수입,10200000.0
0.0,2015,0.0,국민권익위원회,7119610.0,제재금수익,7119610.0
0.0,2015,0.0,국민권익위원회,66717925790.0,국고수입,66717925790.0
0.0,2015,0.0,국민권익위원회,73539645533.0,재원의조달,73539645533.0
0.0,2015,0.0,국민권익위원회,66511612691.0,재원의조달및이전,66511612691.0
0.0,2015,0.0,국민권익위원회,69858620059.0,재정운영결과,69858620059.0
13678224105.0,2015,2328207704.0,국민권익위원회,11960436900.0,보고금액,27966868709.0
13678224105.0,2015,2328207704.0,국민권익위원회,11960436900.0,전기 기초순자산,27966868709.0
129110362331.0,2015,158532083064.0,국무조정실 및 국무총리비서실,-8343427120.0,당기 기말순자산,279299018275.0
0.0,2015,12578886696.0,국무조정실 및 국무총리비서실,0.0,자산재평가이익,12578886696.0
0.0,2015,12578886696.0,국무조정실 및 국무총리비서실,0.0,조정항목,12578886696.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,12224133000.0,무상이전지출,12224133000.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,39423790.0,국고이전지출,39423790.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,12263556790.0,재원의이전,12263556790.0
13678224105.0,2015,2324230202.0,국민권익위원회,8613429532.0,보고금액,24615883839.0
0.0,2015,0.0,국민권익위원회,64725627582.0,재정운영결과,64725627582.0
0.0,2015,0.0,국민안전처,9301370300.0,국고이전지출,9301370300.0
0.0,2015,0.0,국민안전처,9306209630.0,재원의이전,9306209630.0
0.0,2015,0.0,국민안전처,7110517972.0,기타재원조달,7110517972.0
0.0,2015,0.0,국민안전처,15433180800.0,무상이전수입,15433180800.0
0.0,2015,0.0,국민안전처,187988320.0,제재금수익,187988320.0
0.0,2015,0.0,국민안전처,230980915170.0,국고수입,230980915170.0
0.0,2015,0.0,국민안전처,253712602262.0,재원의조달,253712602262.0
0.0,2015,0.0,국민안전처,244406392632.0,재원의조달및이전,244406392632.0
0.0,2015,0.0,국민안전처,259030332466.0,재정운영결과,259030332466.0
1891968047072.0,2015,417226278913.0,국민안전처,1004748072315.0,정부조직개편등에따른순자산의증감,3313942398300.0
1891968047072.0,2015,417226278913.0,국민안전처,1004748072315.0,전기 기초순자산,3313942398300.0
13678224105.0,2015,2423065200.0,국민권익위원회,10175839176.0,당기 기말순자산,26277128481.0
0.0,2015,102812500.0,국민권익위원회,0.0,기타순자산의증감,102812500.0
0.0,2015,-3977502.0,국민권익위원회,0.0,자산재평가이익,-3977502.0
0.0,2015,98834998.0,국민권익위원회,0.0,조정항목,98834998.0
0.0,2015,0.0,국민권익위원회,373063730.0,국고이전지출,373063730.0
0.0,2015,0.0,국민권익위원회,373063730.0,재원의이전,373063730.0
0.0,2015,0.0,국민권익위원회,4381395486.0,기타재원조달,4381395486.0
0.0,2015,0.0,국민권익위원회,10197360.0,제재금수익,10197360.0
0.0,2015,0.0,국민권익위원회,62269508110.0,국고수입,62269508110.0
0.0,2015,0.0,국민권익위원회,66661100956.0,재원의조달,66661100956.0
0.0,2015,0.0,국민권익위원회,66288037226.0,재원의조달및이전,66288037226.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,4833631082.0,기타재원조달,4833631082.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,525176011640.0,국고수입,525176011640.0
0.0,2015,0.0,국가정보원,473525911220.0,재원의조달,473525911220.0
0.0,2015,0.0,국가정보원,471569206850.0,재원의조달및이전,471569206850.0
0.0,2015,0.0,국가정보원,471569206850.0,재정운영결과,471569206850.0
0.0,2015,0.0,국가정보원,0.0,당기 기초순자산,0.0
0.0,2015,0.0,국가정보원,0.0,전기 기말순자산,0.0
0.0,2015,0.0,국가정보원,0.0,조정항목,0.0
0.0,2015,0.0,국가정보원,4338992920.0,국고이전지출,4338992920.0
0.0,2015,0.0,국가정보원,4338992920.0,재원의이전,4338992920.0
0.0,2015,0.0,국가정보원,463389846940.0,국고수입,463389846940.0
0.0,2015,0.0,국가정보원,463389846940.0,재원의조달,463389846940.0
0.0,2015,0.0,국가정보원,459050854020.0,재원의조달및이전,459050854020.0
0.0,2015,0.0,국가정보원,459050854020.0,재정운영결과,459050854020.0
0.0,2015,0.0,국가정보원,0.0,전기 기초순자산,0.0
5747910897.0,2015,382963118.0,국가인권위원회,-1835559263.0,당기 기말순자산,4295314752.0
0.0,2015,0.0,국가인권위원회,0.0,조정항목,0.0
0.0,2015,0.0,국가인권위원회,9690840.0,국고이전지출,9690840.0
0.0,2015,0.0,국가인권위원회,9690840.0,재원의이전,9690840.0
0.0,2015,0.0,국가인권위원회,1654195124.0,기타재원조달,1654195124.0
0.0,2015,0.0,국가인권위원회,1822440.0,제재금수익,1822440.0
0.0,2015,0.0,국가인권위원회,26445838150.0,국고수입,26445838150.0
0.0,2015,0.0,국가인권위원회,28101855714.0,재원의조달,28101855714.0
0.0,2015,0.0,국가인권위원회,28092164874.0,재원의조달및이전,28092164874.0
0.0,2015,0.0,국가정보원,473525911220.0,국고수입,473525911220.0
0.0,2015,0.0,국가정보원,1956704370.0,재원의이전,1956704370.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,530009642722.0,재원의조달,530009642722.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,517746085932.0,재원의조달및이전,517746085932.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,530006571098.0,재정운영결과,530006571098.0
129110362331.0,2015,145953196368.0,국무조정실 및 국무총리비서실,3917058046.0,보고금액,278980616745.0
129110362331.0,2015,145953196368.0,국무조정실 및 국무총리비서실,3917058046.0,당기 기초순자산,278980616745.0
129110362331.0,2015,145953196368.0,국무조정실 및 국무총리비서실,3917058046.0,전기 기말순자산,278980616745.0
0.0,2015,-269446705.0,국무조정실 및 국무총리비서실,0.0,자산재평가이익,-269446705.0
0.0,2015,-269446705.0,국무조정실 및 국무총리비서실,0.0,조정항목,-269446705.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,110277880.0,국고이전지출,110277880.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,110277880.0,재원의이전,110277880.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,5203153861.0,기타재원조달,5203153861.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,18188270.0,무상이전수입,18188270.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,16354220.0,제재금수익,16354220.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,554490757650.0,국고수입,554490757650.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,559728454001.0,재원의조달,559728454001.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,559618176121.0,재원의조달및이전,559618176121.0
0.0,2015,0.0,국무조정실 및 국무총리비서실,560028131212.0,재정운영결과,560028131212.0
129110362331.0,2015,146222643073.0,국무조정실 및 국무총리비서실,4327013137.0,보고금액,279660018541.0
129110362331.0,2015,146222643073.0,국무조정실 및 국무총리비서실,4327013137.0,전기 기초순자산,279660018541.0
0.0,2015,0.0,국가정보원,0.0,당기 기말순자산,0.0
0.0,2015,0.0,국가정보원,0.0,조정항목,0.0
0.0,2015,0.0,국가정보원,1956704370.0,국고이전지출,1956704370.0
0.0,2015,0.0,금융위원회,8165630465.0,무상이전지출,8165630465.0
0.0,2015,0.0,금융위원회,160000000000.0,기타재원이전,160000000000.0
0.0,2015,-1050062445829.0,금융위원회,98918482070.0,조정항목,-951143963759.0
469970975634.0,2015,134436609868.0,문화재청,87320506049.0,보고금액,691728091551.0
469970975634.0,2015,134436609868.0,문화재청,87320506049.0,당기 기초순자산,691728091551.0
469970975634.0,2015,134436609868.0,문화재청,87320506049.0,전기 기말순자산,691728091551.0
0.0,2015,3153700.0,문화재청,28050569.0,기타순자산의증감,31204269.0
0.0,2015,-523197941.0,문화재청,0.0,자산재평가이익,-523197941.0
0.0,2015,-420705459.0,문화재청,0.0,투자증권평가손익,-420705459.0
0.0,2015,-940749700.0,문화재청,28050569.0,조정항목,-912699131.0
0.0,2015,0.0,문화재청,476176250.0,무상이전지출,476176250.0
0.0,2015,0.0,문화재청,26652131990.0,국고이전지출,26652131990.0
0.0,2015,0.0,문화재청,27128308240.0,재원의이전,27128308240.0
0.0,2015,0.0,문화재청,7588576017.0,기타재원조달,7588576017.0
0.0,2015,0.0,문화재청,3193494526.0,무상이전수입,3193494526.0
0.0,2015,0.0,문화재청,2489082050.0,제재금수익,2489082050.0
0.0,2015,0.0,문화재청,539487816380.0,국고수입,539487816380.0
0.0,2015,0.0,문화재청,552758968973.0,재원의조달,552758968973.0
0.0,2015,0.0,문화재청,525630660733.0,재원의조달및이전,525630660733.0
0.0,2015,0.0,문화재청,510870666749.0,재정운영결과,510870666749.0
469970975634.0,2015,135377359568.0,문화재청,72532461496.0,보고금액,677880796698.0
469970975634.0,2015,135377359568.0,문화재청,72532461496.0,전기 기초순자산,677880796698.0
323523456509.0,2015,59090269662.0,대통령비서실 및 국가안보실,-32928972090.0,당기 기말순자산,349684754081.0
0.0,2015,-10625537.0,대통령비서실 및 국가안보실,0.0,자산재평가이익,-10625537.0
0.0,2015,-10625537.0,대통령비서실 및 국가안보실,0.0,조정항목,-10625537.0
0.0,2015,0.0,문화재청,572628302031.0,재정운영결과,572628302031.0
0.0,2015,0.0,문화재청,631714908789.0,재원의조달및이전,631714908789.0
0.0,2015,0.0,문화체육관광부,116682839871.0,무상이전수입,116682839871.0
0.0,2015,0.0,문화체육관광부,25155042170.0,기타비교환수익,25155042170.0
0.0,2015,0.0,문화체육관광부,698409710.0,제재금수익,698409710.0
0.0,2015,0.0,문화체육관광부,2365691485800.0,국고수입,2365691485800.0
0.0,2015,0.0,문화체육관광부,2533067910391.0,재원의조달,2533067910391.0
0.0,2015,0.0,문화체육관광부,2243278375017.0,재원의조달및이전,2243278375017.0
0.0,2015,0.0,문화체육관광부,1747648260359.0,재정운영결과,1747648260359.0
0.0,2015,0.0,문화체육관광부,434053500.0,회계변경누적효과,434053500.0
5332189261600.0,2015,1368293738891.0,문화체육관광부,2015693064890.0,보고금액,8716176065381.0
5332189261600.0,2015,1368293738891.0,문화체육관광부,2016127118390.0,전기 기초순자산,8716610118881.0
469970975634.0,2015,144208306130.0,문화재청,146407112807.0,당기 기말순자산,760586394571.0
0.0,2015,9459303291.0,문화재청,0.0,자산재평가이익,9459303291.0
0.0,2015,312392971.0,문화재청,0.0,투자증권평가손익,312392971.0
0.0,2015,9771696262.0,문화재청,0.0,조정항목,9771696262.0
0.0,2015,0.0,문화재청,753025729.0,무상이전지출,753025729.0
0.0,2015,0.0,문화재청,27051581420.0,국고이전지출,27051581420.0
0.0,2015,0.0,문화재청,27804607149.0,재원의이전,27804607149.0
0.0,2015,0.0,문화재청,7557520728.0,기타재원조달,7557520728.0
0.0,2015,0.0,문화재청,43183141580.0,무상이전수입,43183141580.0
0.0,2015,0.0,문화재청,750327510.0,제재금수익,750327510.0
0.0,2015,0.0,문화재청,608028526120.0,국고수입,608028526120.0
0.0,2015,0.0,문화재청,659519515938.0,재원의조달,659519515938.0
0.0,2015,0.0,대통령비서실 및 국가안보실,5321875.0,무상이전지출,5321875.0
0.0,2015,0.0,대통령비서실 및 국가안보실,351139780.0,국고이전지출,351139780.0
311682814480.0,2015,141914992081.0,대통령경호실,-29408681861.0,당기 기말순자산,424189124700.0
0.0,2015,0.0,대통령경호실,-229299000.0,기타순자산의증감,-229299000.0
0.0,2015,-2383534683.0,대통령경호실,0.0,자산재평가이익,-2383534683.0
0.0,2015,-2383534683.0,대통령경호실,-229299000.0,조정항목,-2612833683.0
0.0,2015,0.0,대통령경호실,6792982220.0,무상이전지출,6792982220.0
0.0,2015,0.0,대통령경호실,94366060.0,국고이전지출,94366060.0
0.0,2015,0.0,대통령경호실,6887348280.0,재원의이전,6887348280.0
0.0,2015,0.0,대통령경호실,18150740829.0,기타재원조달,18150740829.0
0.0,2015,0.0,대통령경호실,8234500.0,제재금수익,8234500.0
0.0,2015,0.0,대통령경호실,75767755100.0,국고수입,75767755100.0
0.0,2015,0.0,대통령경호실,93926730429.0,재원의조달,93926730429.0
0.0,2015,0.0,대통령경호실,87039382149.0,재원의조달및이전,87039382149.0
0.0,2015,0.0,대통령경호실,80055985603.0,재정운영결과,80055985603.0
311682814480.0,2015,144298526764.0,대통령경호실,-36162779407.0,보고금액,419818561837.0
311682814480.0,2015,144298526764.0,대통령경호실,-36162779407.0,당기 기초순자산,419818561837.0
311682814480.0,2015,144298526764.0,대통령경호실,-36162779407.0,전기 기말순자산,419818561837.0
0.0,2015,42420972531.0,대통령경호실,0.0,자산재평가이익,42420972531.0
0.0,2015,42420972531.0,대통령경호실,0.0,조정항목,42420972531.0
0.0,2015,0.0,대통령경호실,288312870.0,국고이전지출,288312870.0
0.0,2015,0.0,대통령경호실,288312870.0,재원의이전,288312870.0
0.0,2015,0.0,대통령경호실,9614524024.0,기타재원조달,9614524024.0
0.0,2015,0.0,대통령경호실,10987290.0,제재금수익,10987290.0
323523456509.0,2015,59111520736.0,대통령비서실 및 국가안보실,-38818111203.0,전기 기초순자산,343816866042.0
323523456509.0,2015,59111520736.0,대통령비서실 및 국가안보실,-38818111203.0,보고금액,343816866042.0
0.0,2015,0.0,대통령비서실 및 국가안보실,356461655.0,재원의이전,356461655.0
0.0,2015,0.0,대통령비서실 및 국가안보실,4240992506.0,기타재원조달,4240992506.0
0.0,2015,0.0,대통령비서실 및 국가안보실,6637903020.0,무상이전수입,6637903020.0
0.0,2015,0.0,대통령비서실 및 국가안보실,574200.0,제재금수익,574200.0
0.0,2015,0.0,대통령비서실 및 국가안보실,85644802900.0,국고수입,85644802900.0
0.0,2015,0.0,대통령비서실 및 국가안보실,96524272626.0,재원의조달,96524272626.0
0.0,2015,0.0,대통령비서실 및 국가안보실,96167810971.0,재원의조달및이전,96167810971.0
0.0,2015,0.0,대통령비서실 및 국가안보실,87970494364.0,재정운영결과,87970494364.0
323523456509.0,2015,59100895199.0,대통령비서실 및 국가안보실,-41126288697.0,보고금액,341498063011.0
323523456509.0,2015,59100895199.0,대통령비서실 및 국가안보실,-41126288697.0,당기 기초순자산,341498063011.0
323523456509.0,2015,59100895199.0,대통령비서실 및 국가안보실,-41126288697.0,전기 기말순자산,341498063011.0
0.0,2015,-10625537.0,대통령비서실 및 국가안보실,0.0,자산재평가이익,-10625537.0
0.0,2015,-10625537.0,대통령비서실 및 국가안보실,0.0,조정항목,-10625537.0
0.0,2015,0.0,대통령비서실 및 국가안보실,14706318.0,무상이전지출,14706318.0
0.0,2015,0.0,대통령비서실 및 국가안보실,600696300.0,국고이전지출,600696300.0
0.0,2015,0.0,대통령비서실 및 국가안보실,615402618.0,재원의이전,615402618.0
0.0,2015,0.0,대통령비서실 및 국가안보실,4469006136.0,기타재원조달,4469006136.0
0.0,2015,0.0,대통령비서실 및 국가안보실,1762500.0,제재금수익,1762500.0
0.0,2015,0.0,대통령비서실 및 국가안보실,78109485880.0,국고수입,78109485880.0
0.0,2015,0.0,대통령비서실 및 국가안보실,82580254516.0,재원의조달,82580254516.0
0.0,2015,0.0,대통령비서실 및 국가안보실,81964851898.0,재원의조달및이전,81964851898.0
0.0,2015,0.0,대통령비서실 및 국가안보실,84273029392.0,재정운영결과,84273029392.0
0.0,2015,0.0,문화체육관광부,24840132840.0,기타재원조달,24840132840.0
0.0,2015,0.0,문화체육관광부,289789535374.0,재원의이전,289789535374.0
0.0,2015,0.0,민주평화통일자문회의,38590690.0,재원의이전,38590690.0
0.0,2015,0.0,민주평화통일자문회의,658404049.0,기타재원조달,658404049.0
0.0,2015,0.0,민주평화통일자문회의,23555454810.0,국고수입,23555454810.0
0.0,2015,0.0,민주평화통일자문회의,24213858859.0,재원의조달,24213858859.0
0.0,2015,0.0,민주평화통일자문회의,24175268169.0,재원의조달및이전,24175268169.0
0.0,2015,0.0,민주평화통일자문회의,24278274780.0,재정운영결과,24278274780.0
12237517393.0,2015,4439648390.0,민주평화통일자문회의,-1531789321.0,보고금액,15145376462.0
12237517393.0,2015,4439648390.0,민주평화통일자문회의,-1531789321.0,전기 기초순자산,15145376462.0
3349451967832.0,2015,2821533145695.0,미래창조과학부,3013841790652.0,당기 기말순자산,9184826904179.0
0.0,2015,0.0,미래창조과학부,141469895980.0,기타순자산의증감,141469895980.0
0.0,2015,277874988631.0,미래창조과학부,-277146097955.0,자산재평가이익,728890676.0
0.0,2015,-450416181.0,미래창조과학부,0.0,투자증권평가손익,-450416181.0
0.0,2015,277424572450.0,미래창조과학부,-135676201975.0,조정항목,141748370475.0
0.0,2015,0.0,미래창조과학부,134324771089.0,무상이전지출,134324771089.0
0.0,2015,0.0,미래창조과학부,351894558330.0,국고이전지출,351894558330.0
0.0,2015,0.0,미래창조과학부,486219329419.0,재원의이전,486219329419.0
0.0,2015,0.0,미래창조과학부,14940422567.0,기타재원조달,14940422567.0
0.0,2015,0.0,미래창조과학부,828714846966.0,무상이전수입,828714846966.0
0.0,2015,0.0,미래창조과학부,17417662750.0,제재금수익,17417662750.0
0.0,2015,0.0,미래창조과학부,6396466772060.0,국고수입,6396466772060.0
0.0,2015,0.0,미래창조과학부,7257539704343.0,재원의조달,7257539704343.0
0.0,2015,0.0,미래창조과학부,6771320374924.0,재원의조달및이전,6771320374924.0
0.0,2015,0.0,민주평화통일자문회의,38590690.0,국고이전지출,38590690.0
0.0,2015,0.0,민주평화통일자문회의,0.0,조정항목,0.0
0.0,2015,0.0,방송통신위원회,87846328.0,무상이전수입,87846328.0
0.0,2015,0.0,방송통신위원회,198682569960.0,제재금수익,198682569960.0
0.0,2015,0.0,방송통신위원회,48981469370.0,국고수입,48981469370.0
0.0,2015,0.0,방송통신위원회,251606165130.0,재원의조달,251606165130.0
0.0,2015,0.0,방송통신위원회,52831866193.0,재원의조달및이전,52831866193.0
0.0,2015,0.0,방송통신위원회,52746817048.0,재정운영결과,52746817048.0
0.0,2015,0.0,방송통신위원회,55250000.0,회계변경누적효과,55250000.0
126200615087.0,2015,109300100842.0,방송통신위원회,-234302946774.0,보고금액,1197769155.0
126200615087.0,2015,109300100842.0,방송통신위원회,-234247696774.0,전기 기초순자산,1253019155.0
12237517393.0,2015,8263226390.0,민주평화통일자문회의,-1564697181.0,당기 기말순자산,18936046602.0
0.0,2015,3823578000.0,민주평화통일자문회의,0.0,자산재평가이익,3823578000.0
0.0,2015,3823578000.0,민주평화통일자문회의,0.0,조정항목,3823578000.0
0.0,2015,0.0,민주평화통일자문회의,62429620.0,국고이전지출,62429620.0
0.0,2015,0.0,민주평화통일자문회의,62429620.0,재원의이전,62429620.0
0.0,2015,0.0,민주평화통일자문회의,620472761.0,기타재원조달,620472761.0
0.0,2015,0.0,민주평화통일자문회의,25627072610.0,국고수입,25627072610.0
0.0,2015,0.0,민주평화통일자문회의,26247545371.0,재원의조달,26247545371.0
0.0,2015,0.0,민주평화통일자문회의,26185115751.0,재원의조달및이전,26185115751.0
0.0,2015,0.0,민주평화통일자문회의,26115017000.0,재정운영결과,26115017000.0
12237517393.0,2015,4439648390.0,민주평화통일자문회의,-1634795932.0,보고금액,15042369851.0
12237517393.0,2015,4439648390.0,민주평화통일자문회의,-1634795932.0,당기 기초순자산,15042369851.0
12237517393.0,2015,4439648390.0,민주평화통일자문회의,-1634795932.0,전기 기말순자산,15042369851.0
0.0,2015,0.0,미래창조과학부,6842212465489.0,재정운영결과,6842212465489.0
3349451967832.0,2015,2544108573245.0,미래창조과학부,3220410083192.0,보고금액,9113970624269.0
0.0,2015,-33935805446.0,문화체육관광부,0.0,투자증권평가손익,-33935805446.0
251940270789.0,2015,93355267742.0,문화체육관광부,-251940270789.0,조정항목,93355267742.0
0.0,2015,0.0,문화체육관광부,201045080.0,무상이전지출,201045080.0
0.0,2015,0.0,문화체육관광부,173883060440.0,국고이전지출,173883060440.0
0.0,2015,0.0,문화체육관광부,174084105520.0,재원의이전,174084105520.0
0.0,2015,0.0,문화체육관광부,23701308938.0,기타재원조달,23701308938.0
0.0,2015,0.0,문화체육관광부,112896101024.0,무상이전수입,112896101024.0
0.0,2015,0.0,문화체육관광부,6698865490.0,기타비교환수익,6698865490.0
0.0,2015,0.0,문화체육관광부,763025320.0,제재금수익,763025320.0
0.0,2015,0.0,문화체육관광부,2582230169150.0,국고수입,2582230169150.0
0.0,2015,0.0,문화체육관광부,2726289469922.0,재원의조달,2726289469922.0
0.0,2015,0.0,문화체육관광부,2552205364402.0,재원의조달및이전,2552205364402.0
0.0,2015,0.0,문화체육관광부,2204052980440.0,재정운영결과,2204052980440.0
5237346346918.0,2015,1383946249805.0,문화체육관광부,2606886247730.0,보고금액,9228178844453.0
5237346346918.0,2015,1383946249805.0,문화체육관광부,2606886247730.0,당기 기초순자산,9228178844453.0
5237346346918.0,2015,1383946249805.0,문화체육관광부,2606886247730.0,전기 기말순자산,9228178844453.0
-94842914682.0,2015,3129209954.0,문화체육관광부,95129014682.0,기타순자산의증감,3415309954.0
0.0,2015,18059653403.0,문화체육관광부,0.0,자산재평가이익,18059653403.0
0.0,2015,-5536352443.0,문화체육관광부,0.0,투자증권평가손익,-5536352443.0
-94842914682.0,2015,15652510914.0,문화체육관광부,95129014682.0,조정항목,15938610914.0
0.0,2015,0.0,문화체육관광부,27402134624.0,무상이전지출,27402134624.0
0.0,2015,0.0,문화체육관광부,262387400750.0,국고이전지출,262387400750.0
0.0,2015,91562387497.0,문화체육관광부,0.0,자산재평가이익,91562387497.0
251940270789.0,2015,35728685691.0,문화체육관광부,-251940270789.0,기타순자산의증감,35728685691.0
3349451967832.0,2015,2544108573245.0,미래창조과학부,3220410083192.0,당기 기초순자산,9113970624269.0
3349451967832.0,2015,2544108573245.0,미래창조과학부,3220410083192.0,전기 기말순자산,9113970624269.0
0.0,2015,0.0,미래창조과학부,32699276.0,기타순자산의증감,32699276.0
0.0,2015,-15995300955.0,미래창조과학부,0.0,자산재평가이익,-15995300955.0
0.0,2015,1493441198.0,미래창조과학부,0.0,투자증권평가손익,1493441198.0
0.0,2015,-14501859757.0,미래창조과학부,32699276.0,조정항목,-14469160481.0
0.0,2015,0.0,미래창조과학부,30225000.0,기타재원이전,30225000.0
0.0,2015,0.0,미래창조과학부,68027499890.0,무상이전지출,68027499890.0
0.0,2015,0.0,미래창조과학부,296854841430.0,국고이전지출,296854841430.0
0.0,2015,0.0,미래창조과학부,364912566320.0,재원의이전,364912566320.0
0.0,2015,0.0,미래창조과학부,19674627822.0,기타재원조달,19674627822.0
0.0,2015,0.0,미래창조과학부,785554603726.0,무상이전수입,785554603726.0
0.0,2015,0.0,미래창조과학부,11161950.0,기타비교환수익,11161950.0
0.0,2015,0.0,미래창조과학부,9245006290.0,제재금수익,9245006290.0
0.0,2015,0.0,미래창조과학부,5919092407070.0,국고수입,5919092407070.0
0.0,2015,0.0,미래창조과학부,6733577806858.0,재원의조달,6733577806858.0
0.0,2015,0.0,미래창조과학부,6368665240538.0,재원의조달및이전,6368665240538.0
0.0,2015,0.0,미래창조과학부,6397779778163.0,재정운영결과,6397779778163.0
0.0,2015,0.0,미래창조과학부,3232569323.0,회계변경누적효과,3232569323.0
3349451967832.0,2015,2558610433002.0,미래창조과학부,3246259352218.0,보고금액,9154321753052.0
3349451967832.0,2015,2558610433002.0,미래창조과학부,3249491921541.0,전기 기초순자산,9157554322375.0
5489286617707.0,2015,1477301517547.0,문화체육관광부,2703098360903.0,당기 기말순자산,9669686496157.0
0.0,2015,0.0,대통령경호실,77811090890.0,국고수입,77811090890.0
0.0,2015,0.0,대통령경호실,87436602204.0,재원의조달,87436602204.0
0.0,2015,0.0,기획재정부,646299359390.0,기타재원이전,646299359390.0
0.0,2015,0.0,기획재정부,714412163067.0,무상이전지출,714412163067.0
0.0,2015,0.0,기획재정부,51196371018990.0,국고이전지출,51196371018990.0
0.0,2015,0.0,기획재정부,52557082541447.0,재원의이전,52557082541447.0
0.0,2015,0.0,기획재정부,1896733872992.0,기타재원조달,1896733872992.0
0.0,2015,0.0,기획재정부,7757607446079.0,무상이전수입,7757607446079.0
0.0,2015,0.0,기획재정부,6931108520.0,기타비교환수익,6931108520.0
0.0,2015,0.0,기획재정부,32993010873.0,제재금수익,32993010873.0
0.0,2015,0.0,기획재정부,14599278744250.0,국고수입,14599278744250.0
