사업규모설명,회계연도,소관명,총사업비,사업유형대분류,사업유형중분류,사업유형,설계비,기타관리금액,시설부대비,총사업비명,보상비,예비비,감리비,공사비
,2016,농림축산식품부,34444,건축,공장 또는 창고시설,공장 또는 창고시설,1683,0,258,천안농산물도매시장 시설현대화 사업,0,0,1330,31173
,2016,농림축산식품부,26500,건축,공장 또는 창고시설,공장 또는 창고시설,1284,0,66,충북지원 종자 정선시설 이전 신축,2500,0,1700,20950
,2016,농림축산식품부,27816,건축,공장 또는 창고시설,공장 또는 창고시설,1000,0,47,친환경농산물 종합물류센터 건립,0,0,1150,25619
,2016,농림축산식품부,170699,건축,관람 및 집회시설,박물관 등 전시시설,3780,0,732,농어업역사문화전시체험관 건립사업,71650,15518,3633,75386
,2016,농림축산식품부,64836,건축,업무시설(공공청사),업무시설(공공청사),2465,0,137,국가식품산업클러스터,0,0,2814,59420
,2016,농림축산식품부,112338,건축,업무시설(공공청사),업무시설(공공청사),2507,0,1290,영남검역검사소 검역계류장 이전신축사업,42169,0,2933,63439
,2016,농림축산식품부,68114,건축,학교등 교육연구시설,연구단지 조성,1889,0,9822,민간육종연구단지 조성,1736,0,1826,52841
,2016,농림축산식품부,28739,건축,학교등 교육연구시설,학교 등 교육시설,666,0,1033,국제종자생명교육센터 신축,4478,0,1074,21488
,2016,농림축산식품부,59884,토목,농업개발,농업개발,919,0,579,가곡지구 중규모용수개발사업,17913,0,2427,38046
,2016,농림축산식품부,52970,토목,농업개발,농업개발,1389,0,501,감곡지구 중규모용수개발사업,6419,0,2639,42022
,2016,농림축산식품부,98118,토목,농업개발,농업개발,811,0,806,거창지구 중규모용수개발,20432,0,4108,71961
,2016,농림축산식품부,76815,토목,농업개발,농업개발,683,0,698,경산 성곡지구 중규모용수개발,30657,0,2557,42220
,2016,농림축산식품부,58078,토목,농업개발,농업개발,1241,0,549,계산지구 중규모용수개발사업,10011,0,2918,43359
,2016,농림축산식품부,102229,토목,농업개발,농업개발,3240,0,559,공주보예당지 농촌용수이용체계재편,3043,0,5322,90065
,2016,농림축산식품부,849074,토목,농업개발,농업개발,18703,0,8993,금강Ⅱ지구,76474,0,47419,697485
,2016,농림축산식품부,100128,토목,농업개발,농업개발,2322,0,863,대형농업기반시설 치수능력증대사업,2903,0,4762,89278
,2016,농림축산식품부,125220,토목,농업개발,농업개발,2360,0,916,마동지구 중규모용수개발,23979,0,5330,92635
,2016,농림축산식품부,95788,토목,농업개발,농업개발,1754,0,799,묘곡지구 중규모용수개발,10380,0,4696,78159
,2016,농림축산식품부,56980,토목,농업개발,농업개발,1127,0,538,문경지구 중규모용수개발사업,10524,0,2672,42119
,2016,농림축산식품부,61753,토목,농업개발,농업개발,1348,0,621,백공지구 배수개선사업,1608,0,3345,54831
,2016,농림축산식품부,60340,토목,농업개발,농업개발,917,0,643,백룡지구 중규모용수개발사업,7307,0,2744,48729
,2016,농림축산식품부,104019,토목,농업개발,농업개발,2143,0,862,백신지구 중규모용수개발사업,14095,0,4235,82684
,2016,농림축산식품부,96091,토목,농업개발,농업개발,1573,0,936,비룡지구 중규모용수개발,2104,0,5540,85938
,2016,농림축산식품부,77987,토목,농업개발,농업개발,2291,0,990,삽교방조제 배수삽문확장공사,635,0,5642,68429
,2016,농림축산식품부,2488930,토목,농업개발,농업개발,62230,0,22311,새만금지구(내부개발),28361,0,130505,2245523
,2016,농림축산식품부,293017,토목,농업개발,농업개발,4526,0,2580,서산(A)간척지 농업기반시설 재정비사업,42986,0,11315,231610
,2016,농림축산식품부,57484,토목,농업개발,농업개발,813,0,516,선산지구 중규모용수개발사업,3928,0,3204,49023
,2016,농림축산식품부,52727,토목,농업개발,농업개발,1070,0,500,성곡지구 다목적농촌용수개발,6629,0,2848,41680
,2016,농림축산식품부,61405,토목,농업개발,농업개발,1335,0,549,성읍지구 중규모용수개발사업,4774,0,2959,51788
,2016,농림축산식품부,55397,토목,농업개발,농업개발,1090,0,558,송현지구 다목적농촌용수개발사업,17696,0,2206,33847
,2016,농림축산식품부,55809,토목,농업개발,농업개발,1550,0,590,수리시설개보수사업(오봉지구),3940,0,3111,46618
,2016,농림축산식품부,55410,토목,농업개발,농업개발,970,0,504,수양지구 다목적농촌용수개발사업,9668,0,2822,41446
,2016,농림축산식품부,437156,토목,농업개발,농업개발,9276,0,3964,시화지구,34997,0,21953,366966
,2016,농림축산식품부,59208,토목,농업개발,농업개발,1737,0,665,안동북부 중규모용수개발,7439,0,3293,46074
,2016,농림축산식품부,587406,토목,농업개발,농업개발,14685,0,5412,영산강3-1지구,22279,0,34480,510550
,2016,농림축산식품부,436566,토목,농업개발,농업개발,8033,0,3865,영산강3-2지구,23310,0,22573,378785
,2016,농림축산식품부,848955,토목,농업개발,농업개발,18868,0,7544,영산강Ⅳ지구,58839,0,40072,723632
,2016,농림축산식품부,49706,토목,농업개발,농업개발,1011,0,495,오산지구 배수개선사업,4442,0,2615,41143
,2016,농림축산식품부,57803,토목,농업개발,농업개발,1049,0,540,용계지구 중규모용수개발사업,5504,0,3184,47526
,2016,농림축산식품부,132163,토목,농업개발,농업개발,3883,0,1309,임진강수계 농촌용수공급,15859,0,6098,105014
,2016,농림축산식품부,80204,토목,농업개발,농업개발,987,0,762,장선지구 중규모용수개발,12352,0,3498,62605
,2016,농림축산식품부,58008,토목,농업개발,농업개발,1833,0,573,철동지구 농촌용수이용체계재편사업,2822,0,3121,49659
,2016,농림축산식품부,53575,토목,농업개발,농업개발,1430,0,2219,함덕지구 다목적 농촌용수개발사업,9274,0,2581,38071
,2016,농림축산식품부,503178,토목,농업개발,농업개발,8987,0,5276,홍보지구,98972,0,25285,364658
,2016,농림축산식품부,963432,토목,농업개발,농업개발,14837,0,9180,화옹지구,205346,0,41778,692291
,2016,농촌진흥청,115676,R&D,연구기반구축 R&D,연구시설,3853,0,166,가축유전자원시험장이전,35593,0,2788,73276
,2016,농촌진흥청,84721,건축,업무시설(공공청사),업무시설(공공청사),4305,0,169,농업기술실용화재단 지방이전,770,0,3940,75537
,2016,농촌진흥청,1661059,건축,업무시설(공공청사),업무시설(공공청사),21231,0,1952,농촌진흥청 지방이전 사업,804804,0,22620,810452
,2016,대법원,28442,건축,업무시설(공공청사),업무시설(공공청사),989,0,50,대법원 사법역사문화교육관 신축,1288,0,1195,24920
,2016,대법원,85975,건축,업무시설(공공청사),업무시설(공공청사),1604,0,93,대법원 수원가정법원 신축,41723,0,2150,40405
,2016,대법원,161972,건축,업무시설(공공청사),업무시설(공공청사),2422,0,142,대법원 수원지법 성남지원 신축,94577,0,2887,61944
,2016,대법원,85016,건축,업무시설(공공청사),업무시설(공공청사),2347,0,104,대전지법 천안지원 신축,35637,0,2068,44860
,2016,대법원,74375,건축,업무시설(공공청사),업무시설(공공청사),2054,0,124,부신지법 서부지원 신축,19592,0,2187,50418
,2016,대법원,118217,건축,업무시설(공공청사),업무시설(공공청사),3891,0,186,서울동부지법 신축,28579,0,2603,82958
,2016,대법원,24672,건축,업무시설(공공청사),업무시설(공공청사),379,0,47,서울서부지법 광역등기소 신축,15000,0,186,9060
,2016,대법원,147148,건축,업무시설(공공청사),업무시설(공공청사),5278,0,239,수원지법 신축,31252,0,3357,107022
,2016,대법원,65187,건축,업무시설(공공청사),업무시설(공공청사),1596,0,92,의정부지법 남양주지원 신축,21273,0,2022,40204
,2016,대법원,101291,건축,업무시설(공공청사),업무시설(공공청사),3355,0,168,전주지법 신축,20754,0,2680,74334
,2016,문화재청,26013,건축,관람 및 집회시설,박물관 등 전시시설,1000,0,96,서해수중유물보관동 건립사업,0,0,1274,23643
,2016,문화재청,25110,건축,학교등 교육연구시설,연구시설,1054,0,245,전통건축부재보존센터 건립,0,0,1592,22219
,2016,문화체육관광부,37247,건축,관광휴게시설,관광휴게시설,1589,0,299,거꾸로 옛이야기나라 숲,547,3386,1465,29961
,2016,문화체육관광부,53138,건축,관광휴게시설,관광휴게시설,2215,0,423,금강송 에코리움,1555,4831,1892,42222
,2016,문화체육관광부,134196,건축,관광휴게시설,관광휴게시설,3331,0,648,낙동가람 수변역사 누림길(대구),51162,12200,2085,64770
,2016,문화체육관광부,57927,건축,관광휴게시설,관광휴게시설,2189,0,417,낙동정맥 역사문화산수길,6497,5266,1874,41684
,2016,문화체육관광부,48255,건축,관광휴게시설,관광휴게시설,1639,0,319,달성팔공역사공원,9586,4387,443,31881
,2016,문화체육관광부,148077,건축,관광휴게시설,관광휴게시설,1631,0,297,동의 참 누리원(대구),102740,13462,263,29684
,2016,문화체육관광부,39807,건축,관광휴게시설,관광휴게시설,1617,0,314,동해안 연안녹색길(영덕),1436,3619,1384,31437
,2016,문화체육관광부,32831,건축,관광휴게시설,관광휴게시설,1098,0,270,비봉산 푸른문화길,118,2985,1358,27002
,2016,문화체육관광부,56167,건축,관광휴게시설,관광휴게시설,2354,0,449,산촌문화누림터,1327,5106,1979,44952
,2016,문화체육관광부,110647,건축,관광휴게시설,관광휴게시설,4622,0,219,삼국유사 가온누리,4767,0,3506,97533
,2016,문화체육관광부,60947,건축,관광휴게시설,관광휴게시설,2652,0,440,서라벌연희테마단지,6491,5541,1770,44053
,2016,문화체육관광부,63627,건축,관광휴게시설,관광휴게시설,2708,0,521,선성현 문화단지,361,5784,2210,52043
,2016,문화체육관광부,58416,건축,관광휴게시설,관광휴게시설,2495,0,480,솔누리 느림보 세상,96,5311,2081,47953
,2016,문화체육관광부,32515,건축,관광휴게시설,관광휴게시설,1299,0,252,신라 금속 공예지국,1610,2956,1175,25223
,2016,문화체육관광부,88758,건축,관광휴게시설,관광휴게시설,3632,0,163,신화랑풍류체험벨트(경주),8500,0,3520,72943
,2016,문화체육관광부,67757,건축,관광휴게시설,관광휴게시설,2601,0,530,신화랑풍류체험벨트(청도),3424,6160,2046,52996
,2016,문화체육관광부,27274,건축,관광휴게시설,관광휴게시설,1000,0,136,애기봉 평화생태공원 조성,0,0,1636,24502
,2016,문화체육관광부,30761,건축,관광휴게시설,관광휴게시설,1335,0,251,음식디미방,0,2796,1284,25095
,2016,문화체육관광부,35796,건축,관광휴게시설,관광휴게시설,1477,0,341,탄광지역 통합관광 지원센터 조성,2806,0,1928,29244
,2016,문화체육관광부,22170,건축,관광휴게시설,관광휴게시설,878,0,162,태평성대 경상감영,2000,2015,930,16185
,2016,문화체육관광부,333804,건축,관람 및 집회시설,공연장 등 관람집회시설,7278,0,572,2015광주하계유니버시아드대회 지원,56655,0,8491,260808
,2016,문화체육관광부,820285,건축,관람 및 집회시설,공연장 등 관람집회시설,31365,0,1022,2018평창동계올림픽대회 경기장 건설,95767,0,20136,671995
,2016,문화체육관광부,45233,건축,관람 및 집회시설,공연장 등 관람집회시설,1891,0,91,국립극장 해오름 리모델링,0,0,2942,40309
,2016,문화체육관광부,111924,건축,관람 및 집회시설,공연장 등 관람집회시설,3486,0,296,녹색문화 상생벨트(문경),0,0,2948,105194
,2016,문화체육관광부,29500,건축,관람 및 집회시설,공연장 등 관람집회시설,800,0,60,보령종합실내체육관 건립,0,0,1530,27110
,2016,문화체육관광부,91235,건축,관람 및 집회시설,공연장 등 관람집회시설,3688,0,164,부산국제아트센터 건립,5700,0,3619,78064
,2016,문화체육관광부,48799,건축,관람 및 집회시설,공연장 등 관람집회시설,2840,0,96,올림픽아트센터 건립,1208,0,1945,42710
,2016,문화체육관광부,47836,건축,관람 및 집회시설,공연장 등 관람집회시설,1867,0,97,체조경기장 리모델링,0,0,2400,43472
,2016,문화체육관광부,54479,건축,관람 및 집회시설,공연장 등 관람집회시설,1576,0,71,충청남도 도립도서관 건립,17273,0,1855,33704
,2016,문화체육관광부,122595,건축,관람 및 집회시설,공연장 등 관람집회시설,3647,0,858,평창올림픽 개·폐회식장(올림픽플라자) 건립,12604,11145,3941,90400
,2016,문화체육관광부,138926,건축,관람 및 집회시설,공연장 등 관람집회시설,5640,0,1106,한국문화테마파크(안동),5077,12630,3888,110585
,2016,문화체육관광부,156525,건축,관람 및 집회시설,공연장 등 관람집회시설,6018,0,1182,한국문화테마파크(영주),12863,14230,4101,118132
,2016,문화체육관광부,167017,건축,관람 및 집회시설,박물관 등 전시시설,2766,0,121,10.27법난기념관 건립,92643,15183,2695,53609
,2016,문화체육관광부,97388,건축,관람 및 집회시설,박물관 등 전시시설,4172,0,730,가야국 역사루트 재현과 연계자원 개발,8060,8853,2482,73091
,2016,문화체육관광부,35084,건축,관람 및 집회시설,박물관 등 전시시설,1053,0,47,경북도립 공공도서관 건립,11420,0,1484,21080
,2016,문화체육관광부,28257,건축,관람 및 집회시설,박물관 등 전시시설,849,0,43,고흥 운대 분청사기 문화관 건립,1900,0,1745,23720
,2016,문화체육관광부,25733,건축,관람 및 집회시설,박물관 등 전시시설,1076,0,53,국립경주박물관 종합수장고 조성,0,0,1592,23012
,2016,문화체육관광부,204500,건축,관람 및 집회시설,박물관 등 전시시설,8076,0,5917,국립민속박물관 이전건립,22416,18594,6331,143166
,2016,문화체육관광부,81618,건축,관람 및 집회시설,박물관 등 전시시설,2044,0,590,국립세계문자박물관 건립,9539,7420,3112,58913
,2016,문화체육관광부,32833,건축,관람 및 집회시설,박물관 등 전시시설,529,0,29,국립체육박물관 건립,9312,0,1051,21912
,2016,문화체육관광부,31226,건축,관람 및 집회시설,박물관 등 전시시설,1254,0,241,낙동강 역사너울길(구미),1701,2839,1132,24059
,2016,문화체육관광부,155454,건축,관람 및 집회시설,박물관 등 전시시설,5797,0,1114,낙동강 이야기나라,18229,14132,4616,111566
,2016,문화체육관광부,37243,건축,관람 및 집회시설,박물관 등 전시시설,3544,0,74,남한강 예술특구 조성,0,0,1431,32194
,2016,문화체육관광부,115452,건축,관람 및 집회시설,박물관 등 전시시설,4134,0,803,녹색문화 상생벨트(예천),16662,10495,3064,80294
,2016,문화체육관광부,39117,건축,관람 및 집회시설,박물관 등 전시시설,1553,0,336,누정휴 문화누리,26,0,1982,35220
,2016,문화체육관광부,34205,건축,관람 및 집회시설,박물관 등 전시시설,1674,0,277,동의 참 누리원(영천),117,3110,1264,27763
,2016,문화체육관광부,40412,건축,관람 및 집회시설,박물관 등 전시시설,1528,0,295,동학농민혁명기념공원조성,2143,3479,1613,31354
,2016,문화체육관광부,22298,건축,관람 및 집회시설,박물관 등 전시시설,948,0,176,무섬지리 문화경관,590,2027,990,17567
,2016,문화체육관광부,57746,건축,관람 및 집회시설,박물관 등 전시시설,2470,0,117,미술품수장보존센터건립,0,0,2397,52762
,2016,문화체육관광부,57313,건축,관람 및 집회시설,박물관 등 전시시설,2200,0,104,부산대표도서관 건립,7313,0,2400,45296
,2016,문화체육관광부,43000,건축,관람 및 집회시설,박물관 등 전시시설,1815,0,984,부산현대미술관 건립,3050,0,1790,35361
,2016,문화체육관광부,78724,건축,관람 및 집회시설,박물관 등 전시시설,2544,0,109,서소문밖 역사문화공간 조성,21228,0,1885,52958
,2016,문화체육관광부,68954,건축,관람 및 집회시설,박물관 등 전시시설,1890,0,472,세계유교선비문화공원(봉화),11082,6269,2056,47185
,2016,문화체육관광부,202442,건축,관람 및 집회시설,박물관 등 전시시설,8876,0,385,세계유교선비문화공원(안동),3028,0,8459,181694
,2016,문화체육관광부,22641,건축,관람 및 집회시설,박물관 등 전시시설,910,0,169,수토 문화나라,1729,2058,958,16817
,2016,문화체육관광부,42890,건축,관람 및 집회시설,박물관 등 전시시설,1863,0,342,신라 본 역사지움,1116,3899,1472,34198
,2016,문화체육관광부,47836,건축,관람 및 집회시설,박물관 등 전시시설,1957,0,364,신라문화 탐방바닷길,3260,4349,1542,36364
,2016,문화체육관광부,56591,건축,관람 및 집회시설,박물관 등 전시시설,2138,0,420,신화랑풍류체험벨트(영천),5167,5145,1713,42008
,2016,문화체육관광부,32341,건축,관람 및 집회시설,박물관 등 전시시설,919,0,46,아산시 중앙도서관 건립,8733,0,1368,21275
,2016,문화체육관광부,26220,건축,관람 및 집회시설,박물관 등 전시시설,1080,0,37,안산산업역사박물관 건립,1220,0,1300,22583
,2016,문화체육관광부,49889,건축,관람 및 집회시설,박물관 등 전시시설,2149,0,409,유림문학 유토피아,41,4535,1849,40906
,2016,문화체육관광부,41534,건축,관람 및 집회시설,박물관 등 전시시설,2049,0,85,익산박물관 기능개편을 위한 시설확충,183,0,2260,36957
,2016,문화체육관광부,79221,건축,관람 및 집회시설,박물관 등 전시시설,2831,0,166,제주돌문화공원 관광지개발사업(2단계2차사업),0,0,2999,73225
,2016,문화체육관광부,45716,건축,관람 및 집회시설,박물관 등 전시시설,2312,0,372,초전지 역사로드,172,4156,1566,37138
,2016,문화체육관광부,66767,건축,관람 및 집회시설,박물관 등 전시시설,2460,0,117,한강 복합문화시설 조성,10547,0,2579,51064
,2016,문화체육관광부,22600,건축,관람 및 집회시설,박물관 등 전시시설,859,0,48,한복진흥원 건립,229,0,290,21174
,2016,문화체육관광부,109222,건축,관람 및 집회시설,박물관 등 전시시설,5058,0,880,황악산 하야로비공원,2379,9929,3000,87976
,2016,문화체육관광부,327385,건축,숙박시설(수련원),숙박시설(수련원),12058,0,588,국가대표종합훈련장 조성(2단계),12189,0,6758,295792
,2016,문화체육관광부,65531,건축,업무시설(공공청사),업무시설(공공청사),4289,0,832,HD드라마타운 건립 조성,0,0,3157,57253
,2016,문화체육관광부,706469,건축,업무시설(공공청사),업무시설(공공청사),29840,0,688,국립아시아문화전당건립,269383,0,10225,396333
,2016,문화체육관광부,77141,건축,업무시설(공공청사),업무시설(공공청사),2422,0,2805,뉴욕 관광문화센터,23478,0,1978,46458
,2016,문화체육관광부,22922,건축,업무시설(공공청사),업무시설(공공청사),1036,0,351,드라마 창작클러스터 조성,0,0,216,21319
,2016,문화체육관광부,113433,건축,업무시설(공공청사),업무시설(공공청사),4054,0,5644,영화진흥위원회 지방이전,10638,0,3700,89397
,2016,문화체육관광부,139535,건축,업무시설(공공청사),업무시설(공공청사),3948,0,235,올림픽스포츠콤플렉스 조성,26396,0,3105,105851
,2016,문화체육관광부,101288,건축,업무시설(공공청사),업무시설(공공청사),2913,0,0,첨단실감콘텐츠 제작 클러스터 조성사업,8210,5833,2982,81350
,2016,문화체육관광부,89064,건축,업무시설(공공청사),업무시설(공공청사),1913,8009,136,파리 관광문화센터 건립,65081,0,273,13652
,2016,문화체육관광부,21115,건축,학교등 교육연구시설,도서관,1000,0,200,춘천 시립도서관 건립,1115,0,300,18500
,2016,문화체육관광부,29982,건축,학교등 교육연구시설,학교 등 교육시설,622,0,813,문화창조아카데미 조성,13657,0,1189,13701
,2016,문화체육관광부,60619,건축,학교등 교육연구시설,학교 등 교육시설,970,0,45,서초동교사 증축 및 리모델링,37410,0,1200,20994
,2016,문화체육관광부,256356,토목,도로,기타도로,10491,0,448,기업도시 진입도로 지원 (영암 - 해남),13286,0,6934,225197
,2016,문화체육관광부,85842,토목,도로,기타도로,3251,0,185,레고랜드 코리아 기반시설 조성,756,0,1525,80125
,2016,문화체육관광부,60646,토목,도로,기타도로,1116,0,102,지방도 456호선(월정삼거리~횡계IC) 건설,12590,0,2215,44623
,2016,문화체육관광부,55540,토목,도로,기타도로,467,0,25,지방도408호선(면온IC~보광),26909,0,999,27140
,2016,문화체육관광부,101053,토목,도로,기타도로,3600,0,174,진부역 진입도로,17838,0,2302,77139
,2016,문화체육관광부,100300,토목,도로,기타도로,4900,129,2140,태안 기업도시 진입도로 지원 부남교 추가,11200,0,3100,78831
,2016,문화체육관광부,56083,토목,도로,기타도로,1038,0,0,평창군도13호선(싸리재~용산),31648,0,800,22597
,2016,미래창조과학부,34576,R&D,연구기반구축 R&D,연구단지 조성,1020,0,52,세종 기능지구 SB 플라자 구축·운영,8626,0,1778,23100
,2016,미래창조과학부,42959,R&D,연구기반구축 R&D,연구단지 조성,1021,0,49,천안 기능지구 SB 플라자 구축·운영,17066,0,1723,23100
,2016,미래창조과학부,28306,R&D,연구기반구축 R&D,연구단지 조성,1000,0,49,청주 기능지구 SB 플라자 구축·운영,2416,0,1741,23100
,2016,미래창조과학부,34780,R&D,연구기반구축 R&D,연구시설,1774,0,1947,SOC DIET 센터 조성,2003,0,372,28684
,2016,미래창조과학부,22085,R&D,연구기반구축 R&D,연구시설,858,0,43,광주과학기술원 연구운영비 지원(중앙연구기기센터 건설),1674,0,1050,18460
,2016,미래창조과학부,52498,R&D,연구기반구축 R&D,연구시설,1772,0,99,광주과학기술원 연구운영비 지원(학사과정 2단계 건설),7576,0,1724,41327
,2016,미래창조과학부,792727,R&D,연구기반구축 R&D,연구시설,20826,0,987,기초과학연구원 건립,143500,0,13357,614057
,2016,미래창조과학부,51331,R&D,연구기반구축 R&D,연구시설,1730,0,65,본관 리모델링(KIST),19896,0,1281,28359
,2016,미래창조과학부,31799,R&D,연구기반구축 R&D,연구시설,1485,36,64,부산 동남권지역본부 이전사업(한국생산기술연구원),0,0,1322,28892
,2016,미래창조과학부,83550,R&D,연구기반구축 R&D,연구시설,1954,0,147,연구동 환경개선사업Ⅲ,12626,0,1803,67020
,2016,미래창조과학부,111374,R&D,연구기반구축 R&D,연구시설,2596,0,164,우주센터2단계사업,1782,0,3765,103067
,2016,미래창조과학부,969625,R&D,연구기반구축 R&D,연구시설,22549,0,951,중이온가속기 부대시설 건설,360000,0,11357,574768
,2016,미래창조과학부,28247,R&D,연구기반구축 R&D,연구시설,872,0,60,철도완성차안전시험연구시설 구축사업,933,0,1331,25051
,2016,미래창조과학부,26430,R&D,연구기반구축 R&D,연구시설,676,0,216,한국생명공학연구원 첨단의료유전체연구소 지원,7000,0,1209,17329
,2016,미래창조과학부,22500,R&D,연구기반구축 R&D,연구시설,716,0,40,한국생산기술연구원 제주분원 설치(R&D),3000,0,1253,17491
,2016,미래창조과학부,29800,R&D,연구기반구축 R&D,연구시설,1100,0,100,한국에너지기술연구원 울산 차세대전지 종합지원센터 건축사업,0,0,1400,27200
,2016,미래창조과학부,23000,R&D,연구기반구축 R&D,연구시설,757,0,57,한국전기연구원 광주전력변환연구시험센터 설립,7000,0,305,14881
,2016,미래창조과학부,42349,건축,관람 및 집회시설,박물관 등 전시시설,1680,0,439,강북권 과학관 건립,3500,0,1690,35040
,2016,미래창조과학부,31295,건축,관람 및 집회시설,박물관 등 전시시설,1683,0,62,어린이 과학문화공간 조성,0,0,1932,27618
,2016,미래창조과학부,24422,건축,관람 및 집회시설,박물관 등 전시시설,722,0,50,첨단연구성과 종합전시관 구축,360,0,1449,21841
,2016,미래창조과학부,241276,건축,"소방서,우체국 등","소방서,우체국 등",7494,0,328,여의도우체국 건립사업,70476,0,5396,157582
,2016,미래창조과학부,110563,건축,"소방서,우체국 등","소방서,우체국 등",2615,0,145,중부권 광역물류센터 건립공사,30376,0,2936,74491
,2016,미래창조과학부,33800,건축,업무시설(공공청사),업무시설(공공청사),1000,0,0,연구개발특구육성(대구테크비즈센터),4800,0,1500,26500
,2016,미래창조과학부,39200,건축,업무시설(공공청사),업무시설(공공청사),1000,0,0,연구개발특구육성(부산글로벌테크비즈센터),10200,0,0,28000
,2016,미래창조과학부,19729,건축,학교등 교육연구시설,연구시설,660,0,32,광주 바이오에너지연구개발센터 건축사업,4900,0,940,13197
,2016,미래창조과학부,25000,건축,학교등 교육연구시설,연구시설,1000,0,0,플라즈마기술연구센터 복합연구동 건설사업,0,0,900,23100
,2016,미래창조과학부,24699,건축,학교등 교육연구시설,학교 등 교육시설,1176,0,47,한국과학기술원 연구운영비지원(학술문화창의관 건립),1594,0,1525,20357
,2016,법무부,81559,건축,교도소 등 교정시설,교도소 등 교정시설,1427,0,115,거창교정시설,27704,0,2132,50181
,2016,법무부,57513,건축,교도소 등 교정시설,교도소 등 교정시설,2456,0,109,경북북부제5교도소 신축,0,0,2536,52412
,2016,법무부,174647,건축,교도소 등 교정시설,교도소 등 교정시설,4180,0,310,대구교도소,15637,0,4092,150428
,2016,법무부,193943,건축,교도소 등 교정시설,교도소 등 교정시설,7426,0,325,부산교도소 재건축,17430,0,5821,162941
,2016,법무부,20986,건축,교도소 등 교정시설,교도소 등 교정시설,685,0,44,부산소년분류심사원 신축,0,0,1234,19023
,2016,법무부,63175,건축,교도소 등 교정시설,교도소 등 교정시설,1216,0,108,속초교도소,10293,0,2015,49543
,2016,법무부,129521,건축,교도소 등 교정시설,교도소 등 교정시설,5542,0,271,안양교도소,0,0,3708,120000
,2016,법무부,114037,건축,교도소 등 교정시설,교도소 등 교정시설,2685,0,196,원주교도소 이전,13865,0,3541,93750
,2016,법무부,147461,건축,교도소 등 교정시설,교도소 등 교정시설,4638,0,295,전주교도소 신축,6545,0,3983,132000
,2016,법무부,30907,건축,교도소 등 교정시설,교도소 등 교정시설,619,0,49,전주소년원 신축,7174,0,1121,21944
,2016,법무부,21143,건축,업무시설(공공청사),업무시설(공공청사),663,0,53,검찰특수기록관 신축,0,0,1104,19323
,2016,법무부,70899,건축,업무시설(공공청사),업무시설(공공청사),1262,0,75,대전지검 천안지청 신축,35636,0,1425,32501
,2016,법무부,65400,건축,업무시설(공공청사),업무시설(공공청사),2134,0,97,부산지검 서부지청,19311,0,1408,42450
,2016,법무부,62593,건축,업무시설(공공청사),업무시설(공공청사),806,0,46,서울남부출입국사무소 청사신축,39983,0,1311,20447
,2016,법무부,158438,건축,업무시설(공공청사),업무시설(공공청사),2299,0,135,수원지검 성남지청 신축,94580,0,2780,58644
,2016,법무부,131194,건축,업무시설(공공청사),업무시설(공공청사),3154,0,223,수원지검 신축,28304,0,3135,96378
,2016,법무부,118367,건축,업무시설(공공청사),업무시설(공공청사),2521,0,148,의정부지검,44108,0,630,70960
,2016,법무부,55882,건축,업무시설(공공청사),업무시설(공공청사),1364,0,79,의정부지검 남양주지청,18373,0,1893,34173
,2016,법무부,85330,건축,업무시설(공공청사),업무시설(공공청사),2596,0,136,전주지검,20304,0,2774,59520
,2016,병무청,52627,건축,숙박시설(수련원),숙박시설(수련원),1928,0,216,사회복무교육원 신축,287,0,2314,47882
,2016,보건복지부,20000,건축,공장 또는 창고시설,공장 또는 창고시설,700,0,0,글로벌 코스메틱 비즈니스센터 구축,1000,0,900,17400
,2016,보건복지부,48600,건축,병원등 의료시설,의료시설(장례식장 포함),2200,0,0,국립암센터 부속병원 시설개선,0,0,1800,44600
,2016,보건복지부,439523,건축,병원등 의료시설,의료시설(장례식장 포함),15212,0,53622,국립중앙의료원 현대화사업 지원,90000,0,10538,270151
,2016,보건복지부,59191,건축,병원등 의료시설,의료시설(장례식장 포함),2008,0,9016,마산의료원 신축(지역거점공공성강화),6926,0,1507,39734
,2016,보건복지부,99236,건축,병원등 의료시설,의료시설(장례식장 포함),4078,0,199,서울병원현대화,0,0,3118,91841
,2016,보건복지부,25184,건축,병원등 의료시설,의료시설(장례식장 포함),840,0,4835,통합의학센터 건립지원,0,0,1293,18216
,2016,보건복지부,23006,건축,숙박시설(수련원),숙박시설(수련원),634,0,55,자활연수원 건립공사,0,0,1241,21076
,2016,보건복지부,32300,건축,숙박시설(수련원),"숙박시설(연수원,면회소 등)",1000,0,2500,K-Medical 통합연수센터,6000,0,1200,21600
,2016,보건복지부,118026,건축,업무시설(공공청사),업무시설(공공청사),4544,0,2700,국민연금공단 본부 지방이전,21537,0,3750,85495
,2016,보건복지부,495850,건축,업무시설(공공청사),업무시설(공공청사),8407,0,484,첨단의료복합단지 조성사업,69800,0,6189,410970
,2016,보건복지부,24072,건축,학교등 교육연구시설,연구시설,681,0,47,고위험병원체관리 특수복합시설 건립,0,0,882,22462
,2016,보건복지부,75834,건축,학교등 교육연구시설,학교 등 교육시설,2046,0,639,의료기술시험훈련원 구축,11860,6894,2585,51810
,2016,산림청,147395,건축,관람 및 집회시설,박물관 등 전시시설,4343,0,270,국립 백두대간 테라피단지 조성사업,37788,0,4864,100130
