계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,지방국토관리청관사매입,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,일반회계,2008,건설교통부,지방국토관리청등운영,익산지방국토관리청직원관사매입,물류등기타,350000,350000
,지방국토관리청관사매입,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,일반회계,2008,건설교통부,지방국토관리청등운영,철도공안사무소관사매입,물류등기타,184000,184000
,철도공사지원(일반),주요사업비(기금사업비),민간이전,민간경상보조,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,PSO보상,철도,266168000,266168000
,철도공사지원(일반),주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,일반철도시설개량,철도,66769000,66769000
,철도공사지원(일반),주요사업비(기금사업비),운영비,위탁사업비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,일반철도시설유지보수위탁,철도,177931000,177931000
,철도공사지원(일반),주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도건널목 위탁관리비,철도,15300000,15300000
,철도공사지원(일반),주요사업비(기금사업비),민간이전,민간경상보조,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도공사자구개선지원,철도,343600000,343600000
,철도공사지원(일반),주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도교통관제시설설치,철도,6000000,6000000
,철도공사지원(일반),주요사업비(기금사업비),운영비,위탁사업비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도교통관제시설운영위탁,철도,21200000,21200000
,철도공사지원(일반),주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,2000,2000
,철도공사지원(일반),주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,20000,20000
,철도공사지원(일반),주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,24000,24000
,철도공사지원(일반),주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,30000,30000
,철도공사지원(일반),주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,50000,50000
,철도공사지원(일반),주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도사고조사체계구축,철도,74000,74000
,철도정책지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,국가비상시군인력기관사양성추진,철도,500000,500000
,철도정책지원,주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,국가중요시설방호비,철도,9500000,9500000
,철도정책지원,주요사업비(기금사업비),인건비,기타직보수,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,4800,4800
,철도정책지원,주요사업비(기금사업비),인건비,일용임금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,125217,125217
,철도정책지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,299691,299691
,철도정책지원,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,138554,138554
,철도정책지원,주요사업비(기금사업비),운영비,연료비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,118943,118943
,철도정책지원,주요사업비(기금사업비),운영비,급량비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,7000,7000
,철도정책지원,주요사업비(기금사업비),운영비,특근매식비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,1143,1143
,철도정책지원,주요사업비(기금사업비),운영비,일·숙직비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,9820,9820
,철도정책지원,주요사업비(기금사업비),인건비,보수,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,338432,338432
,철도정책지원,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,76323,76323
,철도정책지원,주요사업비(기금사업비),유형자산,자산취득비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,695000,695000
,철도정책지원,주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,81660,81660
,철도정책지원,주요사업비(기금사업비),직무수행경비,교수보직경비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,56400,56400
,철도정책지원,주요사업비(기금사업비),직무수행경비,월정직책급,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,1000,1000
,철도정책지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,3800,3800
,철도정책지원,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,13637,13637
,철도정책지원,주요사업비(기금사업비),운영비,기타운영비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,5805,5805
,철도정책지원,주요사업비(기금사업비),운영비,복리후생비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,35000,35000
,철도정책지원,주요사업비(기금사업비),운영비,재료비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,29321,29321
,철도정책지원,주요사업비(기금사업비),운영비,차량·선박비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도대학운영,철도,6454,6454
,철도정책지원,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도서비스품질평가비,철도,165000,200000
,철도정책지원,주요사업비(기금사업비),출연금,출연금,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도차량운전면허시험설비구축사업,철도,1000000,1000000
,철도정책지원,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도효율화연구개발사업지원,철도,3000,3000
,철도정책지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도효율화연구개발사업지원,철도,27000,27000
,철도정책지원,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,수송및교통,일반회계,2008,건설교통부,철도안전및운영,철도효율화연구개발사업지원,철도,470000,470000
,회계간전출(일반회계),주요사업비(기금사업비),전출금 등,기타특별회계전출금,내부거래지출(회계간거래),수송및교통,일반회계,2008,건설교통부,회계간거래(전출금),일반회계에서 교특회계(광역)로의 전출금,철도,641342000,630342000
,회계간전출(일반회계),주요사업비(기금사업비),전출금 등,기타특별회계전출금,내부거래지출(회계간거래),수송및교통,일반회계,2008,건설교통부,회계간거래(전출금),일반회계에서 교특회계(철도)로의 전출금,철도,2054975000,1990165000
,회계기금간예수원금상환(일반회계),주요사업비(기금사업비),상환지출,예수금원금상환,내부거래지출(예산=>기금간거래),수송및교통,일반회계,2008,건설교통부,회계기금간거래(예수원금상환),일반회계에서 공자기금으로 예수원금상환,철도,58094000,58094000
,회계기금간예수원금상환(일반회계),주요사업비(기금사업비),상환지출,예수금원금상환,내부거래지출(예산=>기금간거래),수송및교통,일반회계,2008,건설교통부,회계기금간거래(예수원금상환),일반회계에서 공자기금으로 예수원금상환(기타부채),철도,46111200,46111200
,회계기금간예수이자상환(일반회계),주요사업비(기금사업비),상환지출,예수금이자상환,내부거래지출(예산=>기금간거래),수송및교통,일반회계,2008,건설교통부,회계기금간거래(예수이자상환),일반회계에서 공자기금으로 예수이자상환,철도,10406000,10406000
,회계기금간예수이자상환(일반회계),주요사업비(기금사업비),상환지출,예수금이자상환,내부거래지출(예산=>기금간거래),수송및교통,일반회계,2008,건설교통부,회계기금간거래(예수이자상환),일반회계에서 공자기금으로 예수이자상환(기타부채),철도,20364000,20364000
,회계기금간예수이자상환(일반회계),주요사업비(기금사업비),상환지출,예수금이자상환,내부거래지출(예산=>기금간거래),수송및교통,일반회계,2008,건설교통부,회계기금간거래(예수이자상환),일반회계에서 공자기금으로 이자상환,철도,12660000,12660000
,국제항공협력,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,6174,6174
,국제항공협력,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,52000,52000
,국제항공협력,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,3000,3000
,국제항공협력,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,27166,27166
,국제항공협력,주요사업비(기금사업비),운영비,일반수용비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,85000,85000
,국제항공협력,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,ICAO활동지원,항공·공항,6660,6660
,국제항공협력,주요사업비(기금사업비),해외이전,국제부담금,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,국제항공안전협력분담금,항공·공항,303000,303000
,항공안전검사수입대체,주요사업비(기금사업비),여비,국외업무여비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,항공기검사,항공·공항,257150,257150
,항공안전검사수입대체,주요사업비(기금사업비),여비,국내여비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전,항공기검사,항공·공항,63310,63310
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,공무원통근버스운영(서항청),항공·공항,1447000,1447000
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,공항청사유지(부항청),항공·공항,120977,120977
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,공항청사유지(부항청),항공·공항,503023,503023
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,공항청사유지(서항청),항공·공항,523000,523000
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,공항청사유지(서항청),항공·공항,2000000,2000000
,항공안전본부등운영지원,주요사업비(기금사업비),건설비,시설비,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,노후관사철거(부항청),항공·공항,78000,78000
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,직원관사임차(부항청),항공·공항,60000,60000
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,직원관사임차(서항청),항공·공항,20000,20000
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,임차료,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,항공안전본부청사유지,항공·공항,624893,624893
,항공안전본부등운영지원,주요사업비(기금사업비),운영비,공공요금 및 제세,일반지출,수송및교통,일반회계,2008,건설교통부,항공안전본부운영,항공안전본부청사유지,항공·공항,375107,375107
,회계간전출(일반회계),주요사업비(기금사업비),전출금 등,기타특별회계전출금,내부거래지출(회계간거래),수송및교통,일반회계,2008,건설교통부,회계간거래(전출금),일반회계에서 교특회계(공항)로의 전출금,항공·공항,181460000,181460000
,산업단지인입철도지원,주요사업비(기금사업비),출연금,출연금,일반지출,지역개발,일반회계,2008,건설교통부,산업단지개발및지원,군장산단인입철도,산업단지,3000000,3000000
,산업단지지원(일반),주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,산업단지개발및지원,개별입지 집적지역 인프라 지원,산업단지,1000000,1000000
,산업단지지원(일반),주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,산업단지개발및지원,여수산단주민이주대책,산업단지,8900000,8900000
,산업단지지원(일반),주요사업비(기금사업비),토지매입비,토지매입비,일반지출,지역개발,일반회계,2008,건설교통부,산업단지개발및지원,임대전용산업단지지원,산업단지,50000000,50000000
,산업단지지원(일반),주요사업비(기금사업비),민간이전,민간자본보조,일반지출,지역개발,일반회계,2008,건설교통부,산업단지개발및지원,임대전용산업단지지원,산업단지,4300000,4300000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,군남홍수조절지건설,수자원,85000000,85000000
,댐건설,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,군남홍수조절지건설(보조),수자원,5000000,5000000
,댐건설,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,다목적댐보상비출자,수자원,10000000,60000000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,단양수중보건설,수자원,1000000,1000000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,부항댐건설,수자원,31800000,31800000
,댐건설,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,부항댐건설(보조),수자원,1000000,1000000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,성덕댐건설,수자원,10000000,10000000
,댐건설,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,성덕댐건설(보조),수자원,1000000,1000000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,한탄강홍수조절댐건설,수자원,50000000,50000000
,댐건설,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,화북댐건설,수자원,19000000,19000000
,댐건설,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,화북댐건설(보조),수자원,1000000,1000000
,댐설계및조사,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,댐설계및조사,수자원,1450000,1500000
,댐설계및조사,주요사업비(기금사업비),여비,국외업무여비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,댐설계및조사,수자원,40000,0
,댐설계및조사,주요사업비(기금사업비),여비,국내여비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,댐설계및조사,수자원,10000,0
,댐운영지원,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,기존댐주변지역정비사업,수자원,7186000,7186000
,댐운영지원,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,댐연구및운영체계개선,수자원,800000,800000
,댐운영지원,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,댐유지관리,수자원,14005000,14005000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,대암댐보조여수로건설,수자원,7100000,7100000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,대청댐비상여수로건설,수자원,17000000,17000000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,보령댐치수능력증대,수자원,616000,616000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,사연댐치수능력증대,수자원,616000,616000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,섬진강댐재개발,수자원,1172000,10000000
,치수능력증대사업,주요사업비(기금사업비),자치단체이전,자치단체 대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,섬진강댐재개발,수자원,8828000,0
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,소양강댐보조여수로설치,수자원,30291000,30291000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,수어댐보조여수로건설,수자원,1215000,1215000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,안동댐비상여수로건설,수자원,3268000,3268000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,연초댐여수로보강,수자원,5067000,5067000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,임하댐비상여수로건설,수자원,11816000,11816000
,치수능력증대사업,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,댐건설및댐치수능력증대,주암댐치수능력증대,수자원,50000,50000
,수자원계획및조사,주요사업비(기금사업비),운영비,일반수용비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,수자원정책홍보및국제협력,수자원,282000,282000
,수자원계획및조사,주요사업비(기금사업비),여비,국내여비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,수자원정책홍보및국제협력,수자원,9000,9000
,수자원계획및조사,주요사업비(기금사업비),여비,국외업무여비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,수자원정책홍보및국제협력,수자원,9000,9000
,수자원계획및조사,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,수자원정책홍보및국제협력,수자원,200000,200000
,수자원계획및조사,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,수자원정책홍보및국제협력,수자원,250000,250000
,수자원계획및조사,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,전국유역조사,수자원,1600000,1600000
,수자원계획및조사,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,지하수관측,수자원,2400000,2400000
,수자원계획및조사,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,지하수조사및관리,수자원,1100000,1100000
,수자원계획및조사,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,수자원정책,지하수조사및관리,수자원,5000000,5000000
,공업용수도건설(출자),주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,광양(Ⅲ)공업용수도건설사업,수자원,2100000,2100000
,공업용수도건설(출자),주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,시화지구(Ⅰ)공업용수도건설사업,수자원,300000,300000
,공업용수도건설(출자),주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,화성산단공업용수지원,수자원,3020000,3020000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,금강남부권광역상수도건설사업,수자원,600000,600000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,금강북부권(1차)광역상수도건설사업,수자원,2350000,2350000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,낙동강중부권광역상수도건설사업,수자원,455000,455000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,남한강권광역상수도건설사업,수자원,2400000,2400000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,영남내륙권광역상수도건설사업,수자원,404000,404000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,영산강급수체계구축사업,수자원,100000,100000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,전남남부권(1차)광역상수도건설사업,수자원,2509000,2509000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,전남서부권광역상수도건설사업,수자원,725000,725000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,충남남부권광역상수도건설사업,수자원,2050000,2050000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,충남중부권광역상수도건설사업,수자원,3127000,3127000
,광역상수도건설출자,주요사업비(기금사업비),출자금,일반출자금,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,한강하류권(1차)광역상수도건설사업,수자원,5000000,5000000
,상수도조사관리,주요사업비(기금사업비),토지매입비,토지매입비,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,상수도조사관리,수자원,600000,600000
,상수도조사관리,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,상수도조사관리,수자원,3000000,3000000
,지방광역상수도(보조),주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,제주도(Ⅱ)광역상수도건설,수자원,1000000,1000000
,지방광역상수도(보조),주요사업비(기금사업비),건설비,실시설계비,일반지출,지역개발,일반회계,2008,건설교통부,용수공급및개발,제주도(Ⅲ) 광역상수도 사업,수자원,1000000,1000000
,국가하천정비지원,주요사업비(기금사업비),건설비,감리비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,21000000,21000000
,국가하천정비지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,1020000,1020000
,국가하천정비지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,230000000,220000000
,국가하천정비지원,주요사업비(기금사업비),건설비,실시설계비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,7900000,7900000
,국가하천정비지원,주요사업비(기금사업비),토지매입비,토지매입비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,70000000,70000000
,국가하천정비지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,16000,16000
,국가하천정비지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,국가하천정비,수자원,64000,64000
,국가하천정비지원,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,댐직하류하천정비,수자원,15000000,15000000
,국가하천정비지원,주요사업비(기금사업비),연구개발비,연구개발비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,치수연구개발,수자원,27900000,30000000
,굴포천치수,주요사업비(기금사업비),민간이전,민간대행사업비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,굴포천종합치수,수자원,58000000,58000000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,강우레이더설치및보완,수자원,24000,24000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,감리비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,강우레이더설치및보완,수자원,576000,576000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,강우레이더설치및보완,수자원,9300000,9300000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,수위관측소신설및보완,수자원,11000,11000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,실시설계비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,수위관측소신설및보완,수자원,78000,78000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,수위관측소신설및보완,수자원,2911000,2911000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,영산강홍수통제소신축,수자원,8000,8000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,감리비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,영산강홍수통제소신축,수자원,31000,31000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,영산강홍수통제소신축,수자원,1961000,1961000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,일반관측소T·M화및개선,수자원,12000,12000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,일반관측소T·M화및개선,수자원,4228000,4228000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,실시설계비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,일반관측소T·M화및개선,수자원,110000,110000
,수문조사및홍수예보지원,주요사업비(기금사업비),건설비,시설부대비,일반지출,지역개발,일반회계,2008,건설교통부,하천관리및홍수예보,하천화상감시시스템설치및개선,수자원,3000,3000
