계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산외화금액,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,회계간거래,주요사업비(기금사업비),내부거래지출(회계간거래),통신,우체국보험특별회계,2023,과학기술정보통신부,회계간거래,우체국예금특별회계(손익계정) 전출,0.0,우정,0.0,68103000.0,0.0,0.0,0.0,0.0
,회계간거래,주요사업비(기금사업비),내부거래지출(회계간거래),통신,우체국보험특별회계,2023,과학기술정보통신부,회계간거래,우편사업특별회계(손익계정) 전출,0.0,우정,0.0,491277000.0,0.0,0.0,0.0,0.0
,회계기금간거래,주요사업비(기금사업비),내부거래지출(예산=>기금간거래),통신,우체국보험특별회계,2023,과학기술정보통신부,회계기금간거래(전출금),공적자금상환기금 전출,0.0,우정,0.0,31757000.0,0.0,0.0,0.0,0.0
손익계정,계정간거래,주요사업비(기금사업비),내부거래지출(회계내 계정간 거래),통신,우체국예금특별회계,2023,과학기술정보통신부,계정간거래,자본계정 전출,0.0,우정,0.0,15122000.0,0.0,0.0,0.0,0.0
손익계정,예특기본경비,기본경비(경상운영비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우정사업행정지원,예금기본경비,0.0,우정,18359.0,170000.0,0.0,0.0,0.0,0.0
손익계정,예특기본경비,기본경비(경상운영비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우정사업행정지원,예금총액기본경비,0.0,우정,0.0,10000.0,0.0,0.0,0.0,0.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,금융사업위탁,0.0,우정,0.0,53083000.0,0.0,0.0,0.0,0.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,금융서비스,0.0,우정,16485.0,35121000.0,0.0,0.0,0.0,0.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,예금사업운영,0.0,우정,121443.0,47159000.0,0.0,0.0,0.0,0.0
손익계정,예금사업활성화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,예금사업지원,0.0,우정,0.0,34735000.0,0.0,0.0,0.0,0.0
손익계정,우체국금융정보화,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,우체국금융정보화(정보화),0.0,우정,0.0,62828000.0,0.0,0.0,0.0,0.0
손익계정,지급이자,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,지급이자와반환금,0.0,우정,0.0,1189900000.0,0.0,0.0,0.0,0.0
손익계정,회계간전출,주요사업비(기금사업비),내부거래지출(회계간거래),통신,우체국예금특별회계,2023,과학기술정보통신부,회계간거래,우편사업특별회계(손익계정) 전출,0.0,우정,0.0,979380000.0,0.0,0.0,0.0,0.0
손익계정,회계기금간거래,주요사업비(기금사업비),내부거래지출(예산=>기금간거래),통신,우체국예금특별회계,2023,과학기술정보통신부,회계기금간거래,공공자금관리기금(총괄계정) 예탁,0.0,우정,0.0,1901907000.0,0.0,0.0,0.0,0.0
손익계정,회계기금간거래,주요사업비(기금사업비),내부거래지출(예산=>기금간거래),통신,우체국예금특별회계,2023,과학기술정보통신부,회계기금간거래(전출금),공적자금상환기금 전출,0.0,우정,0.0,81000000.0,0.0,0.0,0.0,0.0
자본계정,금융사업인프라구축,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,금융사업인프라구축,0.0,우정,0.0,7601000.0,0.0,0.0,0.0,0.0
자본계정,금융사업인프라구축,주요사업비(기금사업비),일반지출,통신,우체국예금특별회계,2023,과학기술정보통신부,우체국예금,금융투자국사건립,0.0,우정,0.0,7696000.0,0.0,0.0,0.0,0.0
손익계정,계정간거래,주요사업비(기금사업비),내부거래지출(회계내 계정간 거래),통신,우편사업특별회계,2023,과학기술정보통신부,계정간거래,감가상각비,0.0,우정,0.0,65346000.0,0.0,0.0,0.0,0.0
손익계정,계정간거래,주요사업비(기금사업비),내부거래지출(회계내 계정간 거래),통신,우편사업특별회계,2023,과학기술정보통신부,계정간거래,자본계정 전출,0.0,우정,0.0,105235000.0,0.0,0.0,0.0,0.0
손익계정,건강보험료,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,우정사업본부 건강보험부담금(손익),0.0,우정,0.0,83716000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,경영기획기본경비,0.0,우정,12646.0,839000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,경영기획총액기본경비,0.0,우정,0.0,7134000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,소속기관기본경비,0.0,우정,0.0,36509000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,소속기관총액기본경비,0.0,우정,0.0,27280000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,우편기본경비,0.0,우정,13044.0,287000.0,0.0,0.0,0.0,0.0
손익계정,우특기본경비,기본경비(경상운영비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,우편총액기본경비,0.0,우정,0.0,8000.0,0.0,0.0,0.0,0.0
손익계정,인건비,인건비(기금인건비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정사업행정지원,인건비,0.0,우정,82104.0,1899481000.0,0.0,0.0,0.0,0.0
손익계정,교육원운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,교육원운영,0.0,우정,0.0,2839000.0,0.0,0.0,0.0,0.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우체국소포사업,0.0,우정,2598.0,34390000.0,0.0,0.0,0.0,0.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편사업운영,0.0,우정,0.0,38324000.0,0.0,0.0,0.0,0.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우표문화사업,0.0,우정,2919.0,5400000.0,0.0,0.0,0.0,0.0
손익계정,국내우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,통상우편사업,0.0,우정,2526.0,29778000.0,0.0,0.0,0.0,0.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,국제우편배달취급비,0.0,우정,0.0,58750000.0,0.0,0.0,0.0,0.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,국제우편운송,0.0,우정,0.0,81917000.0,0.0,0.0,0.0,0.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,국제우편운영,0.0,우정,0.0,5056000.0,0.0,0.0,0.0,0.0
손익계정,국제우편사업,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사업해외활동(ODA),0.0,우정,0.0,1826000.0,0.0,0.0,0.0,0.0
손익계정,비공무원운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,비공무원인건비,0.0,우정,0.0,231279000.0,0.0,0.0,0.0,0.0
손익계정,우정사무정보화,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사무정보화(정보화),0.0,우정,0.0,33792000.0,0.0,0.0,0.0,0.0
손익계정,우정사업 포상금,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사업 포상금,0.0,우정,0.0,7029000.0,0.0,0.0,0.0,0.0
손익계정,우정사업연구,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정정책연구개발(R&D),0.0,우정,0.0,983000.0,0.0,0.0,0.0,0.0
손익계정,우정사업연구,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편물류지능화기술연구개발(R&D),0.0,우정,0.0,2175000.0,0.0,0.0,0.0,0.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,경영평가상여금,0.0,우정,0.0,140497000.0,0.0,0.0,0.0,0.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사업지원,0.0,우정,5503.0,13644000.0,0.0,0.0,0.0,0.0
손익계정,우정사업운영지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사업홍보,0.0,우정,0.0,947000.0,0.0,0.0,0.0,0.0
손익계정,우정서비스개선,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정서비스개선,0.0,우정,0.0,902000.0,0.0,0.0,0.0,0.0
손익계정,우정시설운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,별정 및 취급국 운영,0.0,우정,0.0,298366000.0,0.0,0.0,0.0,0.0
손익계정,우정시설운영,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우체국시설유지관리,0.0,우정,0.0,108474000.0,0.0,0.0,0.0,0.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,수탁사업,0.0,우정,0.0,475000.0,0.0,0.0,0.0,0.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편집배업무,0.0,우정,0.0,101843000.0,0.0,0.0,0.0,0.0
손익계정,우편배달지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,집배업무위탁,0.0,우정,0.0,245781000.0,0.0,0.0,0.0,0.0
손익계정,우편사업물류지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,국내우편운송,0.0,우정,0.0,212419000.0,0.0,0.0,0.0,0.0
손익계정,우편사업물류지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편기계시설운영,0.0,우정,0.0,7817000.0,0.0,0.0,0.0,0.0
손익계정,우편사업물류지원,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편발착,0.0,우정,0.0,35041000.0,0.0,0.0,0.0,0.0
손익계정,우편업무정보화,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편업무정보화(정보화),0.0,우정,0.0,37813000.0,0.0,0.0,0.0,0.0
손익계정,회계기금간거래,주요사업비(기금사업비),내부거래지출(예산=>기금간거래),통신,우편사업특별회계,2023,과학기술정보통신부,회계기금간거래,공공자금관리기금(총괄계정) 예탁,0.0,우정,0.0,942893000.0,0.0,0.0,0.0,0.0
손익계정,회계기금간거래,주요사업비(기금사업비),내부거래지출(예산=>기금간거래),통신,우편사업특별회계,2023,과학기술정보통신부,회계기금간거래,공무원연금기금 전출(공무원연금부담금),0.0,우정,0.0,272465000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,물류인프라구축,0.0,우정,0.0,7340000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우정사무전산시설(정보화),0.0,우정,0.0,3191000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우체국건립,0.0,우정,0.0,182250000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우체국보수,0.0,우정,0.0,30490000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편기계화시설,0.0,우정,0.0,15455000.0,0.0,0.0,0.0,0.0
자본계정,우정사업인프라구축,주요사업비(기금사업비),일반지출,통신,우편사업특별회계,2023,과학기술정보통신부,우정서비스,우편차량,0.0,우정,0.0,6928000.0,0.0,0.0,0.0,0.0
,기초연구기반구축사업,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,기초연구진흥,기초연구기반구축(R&D),0.0,과학기술연구개발,0.0,12855000.0,0.0,0.0,0.0,0.0
,기초연구기반구축사업,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,기초연구진흥,방사광가속기공동이용연구지원(R&D),0.0,과학기술연구개발,0.0,62449000.0,0.0,0.0,0.0,0.0
,기초연구지원,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,기초연구진흥,개인기초연구(과기정통부)(R&D),0.0,과학기술연구개발,0.0,1636728000.0,0.0,0.0,0.0,0.0
,기초연구지원,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,기초연구진흥,집단연구지원(R&D),0.0,과학기술연구개발,0.0,413396000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,PIM인공지능반도체핵심기술개발(소자)(R&D),0.0,과학기술연구개발,0.0,11235000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,고온초전도마그넷기술개발(R&D),0.0,과학기술연구개발,0.0,8515000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,국가반도체연구실(NSL) 핵심기술 개발사업(R&D),0.0,과학기술연구개발,0.0,6475000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,극한소재 실증연구 기반조성 사업(R&D),0.0,과학기술연구개발,0.0,3000000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,반도체설계검증인프라활성화(R&D),0.0,과학기술연구개발,0.0,12000000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,차세대지능형반도체기술개발(R&D),0.0,과학기술연구개발,0.0,28257000.0,0.0,0.0,0.0,0.0
,나노·소재기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,차세대화합물반도체핵심기술개발(R&D),0.0,과학기술연구개발,0.0,9800000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,감염병 차세대 백신 기초원천핵심기술개발사업(R&D),0.0,과학기술연구개발,0.0,9100000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,국가신약개발사업(R&D),0.0,과학기술연구개발,0.0,37085000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,뇌과학 선도융합기술개발(R&D),0.0,과학기술연구개발,0.0,6800000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,뇌과학원천기술개발(R&D),0.0,과학기술연구개발,0.0,4881000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,뇌기능규명·조절기술개발(R&D),0.0,과학기술연구개발,0.0,9600000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,뇌질환극복연구사업(R&D),0.0,과학기술연구개발,0.0,9667000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,다부처 국가생명연구자원 선진화 사업(R&D),0.0,과학기술연구개발,0.0,66842000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,데이터기반 디지털 바이오 선도사업(R&D),0.0,과학기술연구개발,0.0,3700000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,마이크로바이옴 기반 차세대 치료 원천기술개발(R&D),0.0,과학기술연구개발,0.0,5550000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,미래뇌융합기술개발(R&D),0.0,과학기술연구개발,0.0,10724000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,바이오.의료기술개발(R&D),0.0,과학기술연구개발,0.0,230229000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,바이오위해평가원팀리노베이션(R&D),0.0,과학기술연구개발,0.0,4842000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,범부처 재생의료기술개발사업(R&D),0.0,과학기술연구개발,0.0,29150000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,범부처전주기의료기기연구개발사업(R&D),0.0,과학기술연구개발,0.0,65624000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,세포기반 인공혈액(적혈구 및 혈소판) 제조 및 실증 플랫폼 기술개발사업(R&D),0.0,과학기술연구개발,0.0,1925000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,신·변종 감염병 대응 플랫폼 핵심기술 개발사업(R&D),0.0,과학기술연구개발,0.0,13600000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,오믹스기반정밀의료기술개발사업(R&D),0.0,과학기술연구개발,0.0,6000000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,유전자편집·제어·복원·기반기술개발(R&D),0.0,과학기술연구개발,0.0,5050000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,인공지능 활용 혁신신약 발굴(R&D),0.0,과학기술연구개발,0.0,6800000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,전자약 기술개발(R&D),0.0,과학기술연구개발,0.0,4100000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,질병중심중개연구사업(R&D),0.0,과학기술연구개발,0.0,2400000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,치매극복연구개발사업(R&D),0.0,과학기술연구개발,0.0,13404000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,한의 디지털 융합 기술개발사업(R&D),0.0,과학기술연구개발,0.0,2250000.0,0.0,0.0,0.0,0.0
,바이오·의료기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,혁신신약 기초기반기술개발(R&D),0.0,과학기술연구개발,0.0,7050000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,CTCN지역사무소지원,0.0,과학기술연구개발,0.0,2000000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,DACU원천기술개발(R&D),0.0,과학기술연구개발,0.0,5880000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,극한지 개발 및 탐사용 협동 이동체 시스템 기술개발(R&D),0.0,과학기술연구개발,0.0,1280000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,기후기술국제협력촉진(R&D),0.0,과학기술연구개발,0.0,2600000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,"기후기술협력기반조성(R&D,ODA)",0.0,과학기술연구개발,0.0,150000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,기후변화영향최소화기술개발(R&D),0.0,과학기술연구개발,0.0,1733000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,디지털기반 기후변화 예측 및 피해 최소화(R&D),0.0,과학기술연구개발,0.0,6949000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,에너지클라우드기술개발(과기정통부)(R&D),0.0,과학기술연구개발,0.0,4000000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,해양-육상-대기탄소순환시스템연구(R&D),0.0,과학기술연구개발,0.0,6400000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,해양극지기초원천기술개발(R&D),0.0,과학기술연구개발,0.0,7500000.0,0.0,0.0,0.0,0.0
,에너지·환경기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,핵융합선도기술개발사업(R&D),0.0,과학기술연구개발,0.0,5528000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,(혁신도전형)소재혁신 양자시뮬레이터 개발(R&D),0.0,과학기술연구개발,0.0,7600000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,국가 플래그십 초고성능컴퓨팅 인프라 고도화 사업(R&D),0.0,과학기술연구개발,0.0,18423000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,슈퍼컴퓨터 개발 선도(R&D),0.0,과학기술연구개발,0.0,10000000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자기술국제협력강화(R&D),0.0,과학기술연구개발,0.0,9000000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자기술연구개발선도(양자컴퓨팅)(R&D),0.0,과학기술연구개발,0.0,3000000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자정보과학연구개발생태계조성(R&D),0.0,과학기술연구개발,0.0,12967000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자컴퓨팅 기술개발사업(R&D),0.0,과학기술연구개발,0.0,8000000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자컴퓨팅기반양자이득도전연구(R&D),0.0,과학기술연구개발,0.0,3750000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,양자컴퓨팅연구인프라구축(R&D),0.0,과학기술연구개발,0.0,12000000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,초고성능컴퓨팅 SW 생태계 조성(R&D),0.0,과학기술연구개발,0.0,1800000.0,0.0,0.0,0.0,0.0
,차세대정보·컴퓨팅기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,초고성능컴퓨팅활용고도화(R&D),0.0,과학기술연구개발,0.0,3167000.0,0.0,0.0,0.0,0.0
,첨단융합기술개발,주요사업비(기금사업비),일반지출,과학기술,일반회계,2023,과학기술정보통신부,미래유망원천기술개발,(혁신도전형)상시 재난감시용 성층권 드론기술개발(R&D),0.0,과학기술연구개발,0.0,12280000.0,0.0,0.0,0.0,0.0
