계정,계정명,예산금액,예산현액,회계일,회계,회계명,회계년도,수입항,수입항명,수입관,수입관명,전월수납누계금액,소관,소관명,수납누계금액,당일수납금액,당월수납누계금액
00,,100000000.0,100000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,12541630.0,052,문화재청,15841630.0,0.0,3300000.0
02,지역지원계정,785000000.0,785000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,0.0,052,문화재청,0.0,0.0,0.0
02,지역지원계정,117000000.0,117000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,0.0,052,문화재청,0.0,0.0,0.0
00,,657069000000.0,657069000000.0,20240417,517,관광진흥개발기금,2024,59,기타경상이전수입,12,경상이전수입,114822837870.0,072,문화체육관광부,115256413450.0,29004480.0,433575580.0
00,,0.0,0.0,20240417,517,관광진흥개발기금,2024,99,기타,99,기타,102589703290.0,072,문화체육관광부,102589703290.0,0.0,0.0
00,,703262000000.0,703262000000.0,20240417,517,관광진흥개발기금,2024,75,융자원금회수,20,융자및전대차관원금회수,124041240000.0,072,문화체육관광부,170240980000.0,800000000.0,46199740000.0
00,,407000000.0,407000000.0,20240417,517,관광진흥개발기금,2024,51,관유물대여료,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,62850000000.0,62850000000.0,20240417,517,관광진흥개발기금,2024,54,기타이자수입및재산수입,11,재산수입,12281835020.0,072,문화체육관광부,16263335660.0,3599420.0,3981500640.0
00,,24380000000.0,24380000000.0,20240417,517,관광진흥개발기금,2024,91,전입금,40,정부내부수입및기타,24380000000.0,072,문화체육관광부,24380000000.0,0.0,0.0
00,,174213000000.0,174213000000.0,20240417,517,관광진흥개발기금,2024,85,정부예금회수,31,차입금및여유자금회수,260502257270.0,072,문화체육관광부,271905415960.0,0.0,11403158690.0
01,국민체육진흥계정,142592000000.0,142592000000.0,20240417,568,국민체육진흥기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,96860000000.0,96860000000.0,20240417,568,국민체육진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,27574000000.0,27574000000.0,20240417,568,국민체육진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,1985889000000.0,1985889000000.0,20240417,568,국민체육진흥기금,2024,69,잡수입,13,재화및용역판매수입,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,600000000000.0,600000000000.0,20240417,568,국민체육진흥기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,33551000000.0,33551000000.0,20240417,568,국민체육진흥기금,2024,95,예탁이자수입,40,정부내부수입및기타,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,91954000000.0,91954000000.0,20240417,568,국민체육진흥기금,2024,91,전입금,40,정부내부수입및기타,0.0,072,문화체육관광부,0.0,0.0,0.0
01,국민체육진흥계정,370000000000.0,370000000000.0,20240417,568,국민체육진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
02,사행산업중독예방치유계정,26197000000.0,26197000000.0,20240417,568,국민체육진흥기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
02,사행산업중독예방치유계정,632000000.0,632000000.0,20240417,568,국민체육진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
02,사행산업중독예방치유계정,29866000000.0,29866000000.0,20240417,568,국민체육진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,79607000000.0,79607000000.0,20240417,569,문화예술진흥기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,15220000000.0,15220000000.0,20240417,569,문화예술진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,1210000000.0,1210000000.0,20240417,569,문화예술진흥기금,2024,51,관유물대여료,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,5543000000.0,5543000000.0,20240417,569,문화예술진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,6431000000.0,6431000000.0,20240417,569,문화예술진흥기금,2024,64,입장료수입,13,재화및용역판매수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,6726000000.0,6726000000.0,20240417,569,문화예술진흥기금,2024,69,잡수입,13,재화및용역판매수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,378786000000.0,378786000000.0,20240417,569,문화예술진흥기금,2024,91,전입금,40,정부내부수입및기타,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,86298000000.0,86298000000.0,20240417,569,문화예술진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,1545000000.0,1545000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,59,기타경상이전수입,12,경상이전수입,1000000.0,072,문화체육관광부,14442140.0,0.0,13442140.0
00,,15102000000.0,15102000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,89,세계잉여금이입액,34,세계잉여금,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,103000000.0,103000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,51,관유물대여료,11,재산수입,13897860.0,072,문화체육관광부,19256100.0,0.0,5358240.0
00,,371000000.0,371000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,54,기타이자수입및재산수입,11,재산수입,0.0,072,문화체육관광부,9520300.0,0.0,9520300.0
00,,258000000.0,258000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,64,입장료수입,13,재화및용역판매수입,11379800.0,072,문화체육관광부,11379800.0,0.0,0.0
00,,0.0,0.0,20240417,234,아시아문화중심도시조성특별회계,2024,69,잡수입,13,재화및용역판매수입,17384640.0,072,문화체육관광부,22431400.0,0.0,5046760.0
00,,100601000000.0,100601000000.0,20240417,234,아시아문화중심도시조성특별회계,2024,91,전입금,40,정부내부수입및기타,14371000000.0,072,문화체육관광부,14371000000.0,0.0,0.0
00,,28840000000.0,28840000000.0,20240417,593,언론진흥기금,2024,59,기타경상이전수입,12,경상이전수입,12170310.0,072,문화체육관광부,12170310.0,0.0,0.0
00,,0.0,0.0,20240417,593,언론진흥기금,2024,99,기타,99,기타,12578870770.0,072,문화체육관광부,12695718300.0,0.0,116847530.0
00,,339000000.0,339000000.0,20240417,593,언론진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,23136080.0,072,문화체육관광부,23136080.0,0.0,0.0
00,,18779000000.0,18779000000.0,20240417,593,언론진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,14000000.0,14000000.0,20240417,594,영화발전기금,2024,58,가산금,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,31469000000.0,31469000000.0,20240417,594,영화발전기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,3737000000.0,3737000000.0,20240417,594,영화발전기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,3229000000.0,3229000000.0,20240417,594,영화발전기금,2024,69,잡수입,13,재화및용역판매수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,35400000000.0,35400000000.0,20240417,594,영화발전기금,2024,91,전입금,40,정부내부수입및기타,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,63946000000.0,63946000000.0,20240417,594,영화발전기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,53019000000.0,53019000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,21640309650.0,072,문화체육관광부,26431484430.0,185365590.0,4791174780.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,35573840.0,072,문화체육관광부,35690580.0,0.0,116740.0
00,,0.0,0.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,6897050.0,072,문화체육관광부,41627070.0,0.0,34730020.0
00,,2100000000.0,2100000000.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,0.0,072,문화체육관광부,23230000.0,0.0,23230000.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,21840.0,072,문화체육관광부,82840.0,0.0,61000.0
00,,0.0,0.0,20240417,110,일반회계,2024,64,입장료수입,14,수입대체경비수입,7159000.0,072,문화체육관광부,7159000.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,19402720.0,072,문화체육관광부,19402720.0,0.0,0.0
00,,4633000000.0,4633000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,2769000520.0,072,문화체육관광부,2995433900.0,12930220.0,226433380.0
00,,3507000000.0,3507000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,6997981160.0,072,문화체육관광부,8288321760.0,267623270.0,1290340600.0
00,,883000000.0,883000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,4708000000.0,4708000000.0,20240417,110,일반회계,2024,64,입장료수입,13,재화및용역판매수입,618500150.0,072,문화체육관광부,653566950.0,0.0,35066800.0
00,,8007000000.0,8007000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,1306866260.0,072,문화체육관광부,1406825210.0,3413810.0,99958950.0
04,세종특별자치시계정,10000000.0,10000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,0.0,072,문화체육관광부,0.0,0.0,0.0
03,제주특별자치도계정,327000000.0,327000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,3417280010.0,072,문화체육관광부,3417280010.0,0.0,0.0
03,제주특별자치도계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,1347960.0,072,문화체육관광부,1347960.0,0.0,0.0
01,지역자율계정,13681000000.0,13681000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,11362878630.0,072,문화체육관광부,11490510100.0,98000000.0,127631470.0
01,지역자율계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,352875140.0,072,문화체육관광부,361309930.0,1636180.0,8434790.0
02,지역지원계정,5777000000.0,5777000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,44736320.0,072,문화체육관광부,44736320.0,0.0,0.0
02,지역지원계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,4592410.0,072,문화체육관광부,4592410.0,0.0,0.0
00,,0.0,0.0,20240417,590,지역신문발전기금,2024,59,기타경상이전수입,12,경상이전수입,236490650.0,072,문화체육관광부,236490650.0,0.0,0.0
00,,0.0,0.0,20240417,590,지역신문발전기금,2024,99,기타,99,기타,1377859230.0,072,문화체육관광부,3750577300.0,0.0,2372718070.0
00,,165000000.0,165000000.0,20240417,590,지역신문발전기금,2024,54,기타이자수입및재산수입,11,재산수입,38722190.0,072,문화체육관광부,38722190.0,0.0,0.0
00,,8500000000.0,8500000000.0,20240417,590,지역신문발전기금,2024,91,전입금,40,정부내부수입및기타,8500000000.0,072,문화체육관광부,8500000000.0,0.0,0.0
00,,1172000000.0,1172000000.0,20240417,590,지역신문발전기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,072,문화체육관광부,0.0,0.0,0.0
00,,2000000.0,2000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,1115630.0,048,민주평화통일자문회의,1115630.0,0.0,0.0
00,,3000000.0,3000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,5291260.0,048,민주평화통일자문회의,5291260.0,0.0,0.0
00,,141000000.0,141000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,7007500.0,078,방송통신위원회,9700000.0,1732500.0,2692500.0
00,,979000000.0,979000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,366323020.0,078,방송통신위원회,691875270.0,0.0,325552250.0
00,,29613000000.0,29613000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,2613025720.0,078,방송통신위원회,2821637340.0,6684800.0,208611620.0
00,,39000000.0,39000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,150393360.0,078,방송통신위원회,161980750.0,0.0,11587390.0
00,,71000000.0,71000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,48459000.0,078,방송통신위원회,50810000.0,0.0,2351000.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,0.0,078,방송통신위원회,0.0,0.0,0.0
00,,159840000000.0,159840000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,243984647580.0,063,방위사업청,259598783160.0,0.0,15614135580.0
00,,256000000.0,256000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,696076370.0,063,방위사업청,696076370.0,0.0,0.0
00,,165098000000.0,165098000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,4931886760.0,063,방위사업청,6509599660.0,0.0,1577712900.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,8535728410.0,063,방위사업청,13454909070.0,2740331490.0,4919180660.0
00,,860000000.0,860000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,89786420.0,063,방위사업청,89786420.0,0.0,0.0
00,,19246000000.0,19246000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,32071836320.0,063,방위사업청,41805857830.0,0.0,9734021510.0
00,,75000000.0,75000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,063,방위사업청,0.0,0.0,0.0
00,,13000000.0,13000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,644410.0,063,방위사업청,789140.0,0.0,144730.0
00,,30000000.0,30000000.0,20240417,110,일반회계,2024,91,전입금,40,정부내부수입및기타,0.0,063,방위사업청,0.0,0.0,0.0
00,,103000000.0,103000000.0,20240417,219,교도작업특별회계,2024,59,기타경상이전수입,12,경상이전수입,150645360.0,013,법무부,154266010.0,1422570.0,3620650.0
00,,6560000000.0,6560000000.0,20240417,219,교도작업특별회계,2024,89,세계잉여금이입액,34,세계잉여금,0.0,013,법무부,0.0,0.0,0.0
00,,0.0,0.0,20240417,219,교도작업특별회계,2024,54,기타이자수입및재산수입,11,재산수입,140270.0,013,법무부,140270.0,0.0,0.0
00,,64343000000.0,64343000000.0,20240417,219,교도작업특별회계,2024,63,교도소수입,13,재화및용역판매수입,11726142060.0,013,법무부,14049070260.0,358248000.0,2322928200.0
00,,369000000.0,369000000.0,20240417,219,교도작업특별회계,2024,69,잡수입,13,재화및용역판매수입,15643990.0,013,법무부,16625490.0,54000.0,981500.0
00,,46500000000.0,46500000000.0,20240417,219,교도작업특별회계,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,013,법무부,35000000000.0,35000000000.0,35000000000.0
00,,2654000000.0,2654000000.0,20240417,219,교도작업특별회계,2024,95,예탁이자수입,40,정부내부수입및기타,852233270.0,013,법무부,966477100.0,114243830.0,114243830.0
00,,2717000000.0,2717000000.0,20240417,583,범죄피해자보호기금,2024,59,기타경상이전수입,12,경상이전수입,1082481980.0,013,법무부,1082481980.0,0.0,0.0
00,,1797000000.0,1797000000.0,20240417,583,범죄피해자보호기금,2024,57,변상금및위약금,12,경상이전수입,500478050.0,013,법무부,532810020.0,0.0,32331970.0
00,,0.0,0.0,20240417,583,범죄피해자보호기금,2024,99,기타,99,기타,20173400000.0,013,법무부,42173400000.0,0.0,22000000000.0
00,,417000000.0,417000000.0,20240417,583,범죄피해자보호기금,2024,54,기타이자수입및재산수입,11,재산수입,130283080.0,013,법무부,497048990.0,0.0,366765910.0
00,,86121000000.0,86121000000.0,20240417,583,범죄피해자보호기금,2024,91,전입금,40,정부내부수입및기타,34448400000.0,013,법무부,34448400000.0,0.0,0.0
00,,46002000000.0,46002000000.0,20240417,583,범죄피해자보호기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,013,법무부,0.0,0.0,0.0
00,,39000000.0,39000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,013,법무부,0.0,0.0,0.0
00,,9094000000.0,9094000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,1815866280.0,013,법무부,1892463020.0,64700.0,76596740.0
00,,1271964000000.0,1271964000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,359219401030.0,013,법무부,422054112990.0,4191396150.0,62834711960.0
00,,1793000000.0,1793000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,205930050.0,013,법무부,220663920.0,7042520.0,14733870.0
00,,0.0,0.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,2000000.0,013,법무부,2000000.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,3145012740.0,013,법무부,3984133340.0,52331000.0,839120600.0
00,,0.0,0.0,20240417,110,일반회계,2024,21,기타,01,기타,23200.0,013,법무부,23200.0,0.0,0.0
00,,17338000000.0,17338000000.0,20240417,110,일반회계,2024,65,면허료및수수료,14,수입대체경비수입,3534801730.0,013,법무부,4228158030.0,125040000.0,693356300.0
00,,151000000.0,151000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,33201250.0,013,법무부,39311250.0,0.0,6110000.0
00,,1419000000.0,1419000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,443533580.0,013,법무부,471001810.0,0.0,27468230.0
00,,331000000.0,331000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,1112136290.0,013,법무부,1116525950.0,2470.0,4389660.0
00,,22061000000.0,22061000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,4647795780.0,013,법무부,6374694850.0,966100.0,1726899070.0
00,,740000000.0,740000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,154641600.0,013,법무부,213151770.0,805770.0,58510170.0
00,,0.0,0.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,110640.0,023,법제처,110640.0,0.0,0.0
00,,82000000.0,82000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,20235790.0,028,병무청,24792350.0,4476570.0,4556560.0
00,,5000000.0,5000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,0.0,028,병무청,0.0,0.0,0.0
00,,2000000.0,2000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,17726300.0,028,병무청,17726300.0,0.0,0.0
00,,112000000.0,112000000.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,12876000.0,028,병무청,12876000.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,388110.0,028,병무청,388110.0,0.0,0.0
00,,132000000.0,132000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,51860960.0,028,병무청,55512860.0,3651900.0,3651900.0
00,,0.0,0.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,119640.0,028,병무청,119640.0,0.0,0.0
00,,3000000.0,3000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,604830.0,028,병무청,639230.0,0.0,34400.0
02,손익계정,6000000.0,6000000.0,20240417,437,국립공주병원,2024,59,기타경상이전수입,12,경상이전수입,349350.0,075,보건복지부,349350.0,0.0,0.0
02,손익계정,0.0,0.0,20240417,437,국립공주병원,2024,57,변상금및위약금,12,경상이전수입,1375000.0,075,보건복지부,1375000.0,0.0,0.0
02,손익계정,2000000.0,2000000.0,20240417,437,국립공주병원,2024,71,고정자산매각대,15,관유물매각대,23600000.0,075,보건복지부,23600000.0,0.0,0.0
02,손익계정,3514000000.0,3514000000.0,20240417,437,국립공주병원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,378691000.0,075,보건복지부,452724120.0,6769240.0,74033120.0
02,손익계정,0.0,0.0,20240417,437,국립공주병원,2024,99,기타,99,기타,1287890.0,075,보건복지부,1287890.0,0.0,0.0
02,손익계정,3204000000.0,3204000000.0,20240417,437,국립공주병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,94000000.0,94000000.0,20240417,437,국립공주병원,2024,69,잡수입,14,수입대체경비수입,47709400.0,075,보건복지부,47709400.0,0.0,0.0
02,손익계정,26000000.0,26000000.0,20240417,437,국립공주병원,2024,51,관유물대여료,11,재산수입,4102750.0,075,보건복지부,4102750.0,0.0,0.0
02,손익계정,42000000.0,42000000.0,20240417,437,국립공주병원,2024,69,잡수입,13,재화및용역판매수입,19296700.0,075,보건복지부,19296700.0,0.0,0.0
02,손익계정,10692000000.0,10692000000.0,20240417,437,국립공주병원,2024,91,전입금,40,정부내부수입및기타,10692000000.0,075,보건복지부,10692000000.0,0.0,0.0
01,자본계정,156000000.0,156000000.0,20240417,437,국립공주병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
01,자본계정,2000000.0,2000000.0,20240417,437,국립공주병원,2024,96,기타,40,정부내부수입및기타,2000000.0,075,보건복지부,2000000.0,0.0,0.0
01,자본계정,901000000.0,901000000.0,20240417,437,국립공주병원,2024,91,전입금,40,정부내부수입및기타,901000000.0,075,보건복지부,901000000.0,0.0,0.0
02,손익계정,0.0,0.0,20240417,434,국립나주병원,2024,59,기타경상이전수입,12,경상이전수입,2310350.0,075,보건복지부,5962110.0,0.0,3651760.0
02,손익계정,2000000.0,2000000.0,20240417,434,국립나주병원,2024,71,고정자산매각대,15,관유물매각대,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,6554000000.0,6554000000.0,20240417,434,국립나주병원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,1077212250.0,075,보건복지부,1102470090.0,192200.0,25257840.0
02,손익계정,1450000000.0,1450000000.0,20240417,434,국립나주병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,253000000.0,253000000.0,20240417,434,국립나주병원,2024,69,잡수입,14,수입대체경비수입,108561290.0,075,보건복지부,565183390.0,640000.0,456622100.0
02,손익계정,1000000.0,1000000.0,20240417,434,국립나주병원,2024,54,기타이자수입및재산수입,11,재산수입,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,1000000.0,1000000.0,20240417,434,국립나주병원,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,13000000.0,13000000.0,20240417,434,국립나주병원,2024,69,잡수입,13,재화및용역판매수입,98440.0,075,보건복지부,98440.0,0.0,0.0
02,손익계정,16521000000.0,16521000000.0,20240417,434,국립나주병원,2024,91,전입금,40,정부내부수입및기타,16521000000.0,075,보건복지부,16521000000.0,0.0,0.0
01,자본계정,0.0,0.0,20240417,434,국립나주병원,2024,99,기타,99,기타,2000000.0,075,보건복지부,2000000.0,0.0,0.0
01,자본계정,123000000.0,123000000.0,20240417,434,국립나주병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
01,자본계정,2000000.0,2000000.0,20240417,434,국립나주병원,2024,96,기타,40,정부내부수입및기타,0.0,075,보건복지부,0.0,0.0,0.0
01,자본계정,1341000000.0,1341000000.0,20240417,434,국립나주병원,2024,91,전입금,40,정부내부수입및기타,1341000000.0,075,보건복지부,1341000000.0,0.0,0.0
02,손익계정,2000000.0,2000000.0,20240417,435,국립부곡병원,2024,59,기타경상이전수입,12,경상이전수입,0.0,075,보건복지부,296710.0,296710.0,296710.0
02,손익계정,0.0,0.0,20240417,435,국립부곡병원,2024,71,고정자산매각대,15,관유물매각대,15700000.0,075,보건복지부,15700000.0,0.0,0.0
02,손익계정,5324000000.0,5324000000.0,20240417,435,국립부곡병원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,447009750.0,075,보건복지부,592866620.0,95746900.0,145856870.0
02,손익계정,1630000000.0,1630000000.0,20240417,435,국립부곡병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,59000000.0,59000000.0,20240417,435,국립부곡병원,2024,69,잡수입,14,수입대체경비수입,61221610.0,075,보건복지부,61421610.0,0.0,200000.0
02,손익계정,12000000.0,12000000.0,20240417,435,국립부곡병원,2024,51,관유물대여료,11,재산수입,2455500.0,075,보건복지부,2455500.0,0.0,0.0
02,손익계정,2000000.0,2000000.0,20240417,435,국립부곡병원,2024,54,기타이자수입및재산수입,11,재산수입,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,68000000.0,68000000.0,20240417,435,국립부곡병원,2024,69,잡수입,13,재화및용역판매수입,1140000.0,075,보건복지부,1140000.0,0.0,0.0
02,손익계정,12849000000.0,12849000000.0,20240417,435,국립부곡병원,2024,91,전입금,40,정부내부수입및기타,12849000000.0,075,보건복지부,12849000000.0,0.0,0.0
01,자본계정,294000000.0,294000000.0,20240417,435,국립부곡병원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
01,자본계정,2000000.0,2000000.0,20240417,435,국립부곡병원,2024,96,기타,40,정부내부수입및기타,0.0,075,보건복지부,0.0,0.0,0.0
01,자본계정,1209000000.0,1209000000.0,20240417,435,국립부곡병원,2024,91,전입금,40,정부내부수입및기타,1209000000.0,075,보건복지부,1209000000.0,0.0,0.0
02,손익계정,0.0,0.0,20240417,427,국립재활원,2024,59,기타경상이전수입,12,경상이전수입,110000.0,075,보건복지부,110000.0,0.0,0.0
02,손익계정,13652000000.0,13652000000.0,20240417,427,국립재활원,2024,49,책임운영기관사업수입,10,기업특별회계영업수입,3702174320.0,075,보건복지부,3976145590.0,0.0,273971270.0
02,손익계정,1783000000.0,1783000000.0,20240417,427,국립재활원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
02,손익계정,524000000.0,524000000.0,20240417,427,국립재활원,2024,69,잡수입,14,수입대체경비수입,2606620540.0,075,보건복지부,2608553680.0,0.0,1933140.0
02,손익계정,49000000.0,49000000.0,20240417,427,국립재활원,2024,51,관유물대여료,11,재산수입,96590.0,075,보건복지부,3574950.0,0.0,3478360.0
02,손익계정,3000000.0,3000000.0,20240417,427,국립재활원,2024,54,기타이자수입및재산수입,11,재산수입,200.0,075,보건복지부,200.0,0.0,0.0
02,손익계정,165000000.0,165000000.0,20240417,427,국립재활원,2024,69,잡수입,13,재화및용역판매수입,32221740.0,075,보건복지부,115297750.0,0.0,83076010.0
02,손익계정,36925000000.0,36925000000.0,20240417,427,국립재활원,2024,91,전입금,40,정부내부수입및기타,36925000000.0,075,보건복지부,36925000000.0,0.0,0.0
01,자본계정,199000000.0,199000000.0,20240417,427,국립재활원,2024,89,세계잉여금이입액,34,세계잉여금,0.0,075,보건복지부,0.0,0.0,0.0
