TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,225657,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,114617,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,111040,M,31110,중구,Jung-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,325174,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,165732,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,159442,M,31140,남구,Nam-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,161017,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,84187,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,76830,M,31170,동구,Dong-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,215276,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,111192,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,104084,M,31200,북구,Buk-gu,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,223170,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,115161,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,108009,M,31710,울주군,Ulju-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,332098,M,36,세종특별자치시,Sejong,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,165740,M,36,세종특별자치시,Sejong,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,166358,M,36,세종특별자치시,Sejong,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,13193943,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,6638077,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,6555866,M,41,경기도,Gyeonggi-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1195318,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,601973,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,593345,M,41110,수원시,Suwon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,945546,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,468086,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,477460,M,41130,성남시,Seongnam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,451843,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,222583,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,229260,M,41150,의정부시,Uijeongbu-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,571233,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,282861,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,288372,M,41170,안양시,Anyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,834276,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,414815,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,419461,M,41190,부천시,Bucheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,319899,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,158133,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,161766,M,41210,광명시,Gwangmyeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,505817,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,260106,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,245711,M,41220,평택시,Pyeongtaek-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,95010,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,47399,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,47611,M,41250,동두천시,Dongducheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,655898,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,336414,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,319484,M,41270,안산시,Ansan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1055873,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,517685,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,538188,M,41280,고양시,Goyang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,58036,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,28457,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,29579,M,41290,과천시,Gwacheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,200205,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,99430,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,100775,M,41310,구리시,Guri-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,697225,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,347547,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,349678,M,41360,남양주시,Namyangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,221669,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,114441,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,107228,M,41370,오산시,Osan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,466962,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,244379,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,222583,M,41390,시흥시,Siheung-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,274495,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,136165,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,138330,M,41410,군포시,Gunpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,159720,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,79738,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,79982,M,41430,의왕시,Uiwang-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,268186,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,134903,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,133283,M,41450,하남시,Hanam-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1054989,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,524485,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,530504,M,41460,용인시,Yongin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,453898,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,230315,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,223583,M,41480,파주시,Paju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,216227,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,111533,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,104694,M,41500,이천시,Icheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,184276,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,94647,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,89629,M,41550,안성시,Anseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,433777,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,217759,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,216018,M,41570,김포시,Gimpo-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,799312,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,413982,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,385330,M,41590,화성시,Hwaseong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,368999,M,41610,광주시,Gwangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,189083,M,41610,광주시,Gwangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,179916,M,41610,광주시,Gwangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,221263,M,41630,양주시,Yangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,112167,M,41630,양주시,Yangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,109096,M,41630,양주시,Yangju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,149042,M,41650,포천시,Pocheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,78501,M,41650,포천시,Pocheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,70541,M,41650,포천시,Pocheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,111095,M,41670,여주시,Yeoju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,56369,M,41670,여주시,Yeoju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,54726,M,41670,여주시,Yeoju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,43994,M,41800,연천군,Yeoncheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,23047,M,41800,연천군,Yeoncheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,20947,M,41800,연천군,Yeoncheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,62826,M,41820,가평군,Gapyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,32200,M,41820,가평군,Gapyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,30626,M,41820,가평군,Gapyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,117034,M,41830,양평군,Yangpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,58874,M,41830,양평군,Yangpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,58160,M,41830,양평군,Yangpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1599402,M,43,충청북도,Chungcheongbuk-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,809905,M,43,충청북도,Chungcheongbuk-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,789497,M,43,충청북도,Chungcheongbuk-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,839347,M,43110,통합청주시,Cheongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,422759,M,43110,통합청주시,Cheongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,416588,M,43110,통합청주시,Cheongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,210410,M,43130,충주시,Chungju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,106339,M,43130,충주시,Chungju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,104071,M,43130,충주시,Chungju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,135057,M,43150,제천시,Jecheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,67676,M,43150,제천시,Jecheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,67381,M,43150,제천시,Jecheon-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,33177,M,43720,보은군,Boeun-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,16640,M,43720,보은군,Boeun-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,16537,M,43720,보은군,Boeun-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,51196,M,43730,옥천군,Okcheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,25809,M,43730,옥천군,Okcheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,25387,M,43730,옥천군,Okcheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,48931,M,43740,영동군,Yeongdong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,24273,M,43740,영동군,Yeongdong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,24658,M,43740,영동군,Yeongdong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,37487,M,43745,증평군,Jeungpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,19371,M,43745,증평군,Jeungpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,18116,M,43745,증평군,Jeungpyeong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,80731,M,43750,진천군,Jincheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,42174,M,43750,진천군,Jincheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,38557,M,43750,진천군,Jincheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,37860,M,43760,괴산군,Goesan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,19319,M,43760,괴산군,Goesan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,18541,M,43760,괴산군,Goesan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,95278,M,43770,음성군,Eumseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,50417,M,43770,음성군,Eumseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,44861,M,43770,음성군,Eumseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,29928,M,43800,단양군,Danyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,15128,M,43800,단양군,Danyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,14800,M,43800,단양군,Danyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,2125160,M,44,충청남도,Chungcheongnam-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,1082231,M,44,충청남도,Chungcheongnam-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,1042929,M,44,충청남도,Chungcheongnam-do,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,650752,M,44130,천안시,Cheonan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,331570,M,44130,천안시,Cheonan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,319182,M,44130,천안시,Cheonan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,106931,M,44150,공주시,Gongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,53607,M,44150,공주시,Gongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,53324,M,44150,공주시,Gongju-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,101282,M,44180,보령시,Boryeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,51178,M,44180,보령시,Boryeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,50104,M,44180,보령시,Boryeong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,313898,M,44200,아산시,Asan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,162308,M,44200,아산시,Asan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,151590,M,44200,아산시,Asan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,174377,M,44210,서산시,Seosan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,90106,M,44210,서산시,Seosan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,84271,M,44210,서산시,Seosan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,119574,M,44230,논산시,Nonsan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,59798,M,44230,논산시,Nonsan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,59776,M,44230,논산시,Nonsan-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,43358,M,44250,계룡시,Gyeryong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,21501,M,44250,계룡시,Gyeryong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,21857,M,44250,계룡시,Gyeryong-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,167208,M,44270,당진시,Dangjin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,88319,M,44270,당진시,Dangjin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,78889,M,44270,당진시,Dangjin-si,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,52630,M,44710,금산군,Geumsan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,26519,M,44710,금산군,Geumsan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,26111,M,44710,금산군,Geumsan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,67206,M,44760,부여군,Buyeo-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,33295,M,44760,부여군,Buyeo-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,33911,M,44760,부여군,Buyeo-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,53125,M,44770,서천군,Seocheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,26280,M,44770,서천군,Seocheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,26845,M,44770,서천군,Seocheon-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,31400,M,44790,청양군,Cheongyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,15827,M,44790,청양군,Cheongyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,15573,M,44790,청양군,Cheongyang-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,100790,M,44800,홍성군,Hongseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,50100,M,44800,홍성군,Hongseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,50690,M,44800,홍성군,Hongseong-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,79594,M,44810,예산군,Yesan-gun,
주민등록인구(시도/시/군/구),201908,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,39956,M,44810,예산군,Yesan-gun,
