계정명,회계명,회계연도,수입항명,수입관명,수입목명,소관명,수입구분명,국회확정금액,정부안금액
,일반회계,2020,잡수입,수입대체경비수입,기타잡수입,국토교통부,일반수입,1504000.0,1504000.0
,일반회계,2020,관유물대여료,재산수입,건물대여료,국토교통부,일반수입,227000.0,227000.0
,일반회계,2020,관유물대여료,재산수입,기타관유물대여료,국토교통부,일반수입,12000.0,12000.0
,일반회계,2020,관유물대여료,재산수입,토지대여료,국토교통부,일반수입,1588000.0,1588000.0
,일반회계,2020,기타이자수입및재산수입,재산수입,기타재산수입,국토교통부,일반수입,12460000.0,12460000.0
,일반회계,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,국토교통부,일반수입,2948000.0,2948000.0
,일반회계,2020,잡수입,재화및용역판매수입,기타잡수입,국토교통부,일반수입,14113000.0,14113000.0
,자동차사고피해지원기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,국토교통부,일반수입,12308000.0,12308000.0
,자동차사고피해지원기금,2020,기타경상이전수입,경상이전수입,법정부담금,국토교통부,일반수입,33283000.0,33283000.0
,자동차사고피해지원기금,2020,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국토교통부,일반수입,2886000.0,2886000.0
,자동차사고피해지원기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,국토교통부,일반수입,17000.0,17000.0
,자동차사고피해지원기금,2020,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,국토교통부,일반수입,3504000.0,3504000.0
,자동차사고피해지원기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,국토교통부,보전수입,181574000.0,181574000.0
도시계정,주택도시기금,2020,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국토교통부,일반수입,1641000.0,1641000.0
도시계정,주택도시기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,국토교통부,일반수입,19049000.0,19049000.0
도시계정,주택도시기금,2020,정부출자수입,재산수입,정부출자수입,국토교통부,일반수입,810000.0,810000.0
도시계정,주택도시기금,2020,잡수입,재화및용역판매수입,기타잡수입,국토교통부,일반수입,200000.0,200000.0
도시계정,주택도시기금,2020,전입금,정부내부수입및기타,계정간전입금,국토교통부,내부거래수입(기금내 계정간 거래),507449000.0,547449000.0
도시계정,주택도시기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,국토교통부,보전수입,412667000.0,412667000.0
도시계정,주택도시기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,국토교통부,보전수입,10000000.0,10000000.0
주택계정,주택도시기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,국토교통부,일반수입,80326000.0,80326000.0
주택계정,주택도시기금,2020,기타경상이전수입,경상이전수입,법정부담금,국토교통부,일반수입,2000000.0,2000000.0
주택계정,주택도시기금,2020,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국토교통부,일반수입,12455257000.0,12455257000.0
주택계정,주택도시기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,국토교통부,일반수입,3075152000.0,3075152000.0
주택계정,주택도시기금,2020,정부출자수입,재산수입,정부출자수입,국토교통부,일반수입,234687000.0,234687000.0
주택계정,주택도시기금,2020,잡수입,재화및용역판매수입,기타잡수입,국토교통부,일반수입,67780000.0,67780000.0
주택계정,주택도시기금,2020,예수금,정부내부수입및기타,기타민간예수금,국토교통부,보전수입,17729600000.0,17729600000.0
주택계정,주택도시기금,2020,예탁원금회수,정부내부수입및기타,기금예탁원금회수,국토교통부,내부거래수입(기금간거래),8434979000.0,8434979000.0
주택계정,주택도시기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,국토교통부,내부거래수입(기금간거래),152087000.0,148902000.0
주택계정,주택도시기금,2020,전입금,정부내부수입및기타,기금전입금,국토교통부,내부거래수입(기금간거래),550361000.0,550361000.0
주택계정,주택도시기금,2020,전입금,정부내부수입및기타,일반회계전입금,국토교통부,내부거래수입(예산=>기금간거래),2424024000.0,2424024000.0
주택계정,주택도시기금,2020,국공채수입,차입금및여유자금회수,국공채발행수입,국토교통부,보전수입,15000000000.0,15000000000.0
주택계정,주택도시기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,국토교통부,보전수입,21111004000.0,21111004000.0
주택계정,주택도시기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,국토교통부,보전수입,2150000000.0,2150000000.0
,혁신도시건설특별회계,2020,기타경상이전수입,경상이전수입,기타경상이전수입,국토교통부,일반수입,50000.0,50000.0
,혁신도시건설특별회계,2020,세계잉여금이입액,세계잉여금,전년도세계잉여금,국토교통부,보전수입,617000.0,617000.0
,혁신도시건설특별회계,2020,관유물대여료,재산수입,건물대여료,국토교통부,일반수입,10000.0,10000.0
,혁신도시건설특별회계,2020,기타이자수입및재산수입,재산수입,기타재산수입,국토교통부,일반수입,5000.0,5000.0
,혁신도시건설특별회계,2020,예수금,정부내부수입및기타,기금예수금,국토교통부,내부거래수입(기금=>예산간거래),322880000.0,322880000.0
,혁신도시건설특별회계,2020,전입금,정부내부수입및기타,일반회계전입금,국토교통부,내부거래수입(회계간거래),18729000.0,18729000.0
,일반회계,2020,기타경상이전수입,경상이전수입,기타경상이전수입,국회,일반수입,800000.0,800000.0
,일반회계,2020,변상금및위약금,경상이전수입,변상금,국회,일반수입,13000.0,13000.0
,일반회계,2020,변상금및위약금,경상이전수입,위약금,국회,일반수입,20000.0,20000.0
,일반회계,2020,고정자산매각대,관유물매각대,기타고정자산매각대,국회,일반수입,50000.0,50000.0
,일반회계,2020,잡수입,수입대체경비수입,기타잡수입,국회,일반수입,348000.0,348000.0
,일반회계,2020,관유물대여료,재산수입,건물대여료,국회,일반수입,1011000.0,1011000.0
,일반회계,2020,관유물대여료,재산수입,토지대여료,국회,일반수입,245000.0,245000.0
,일반회계,2020,기타이자수입및재산수입,재산수입,기타재산수입,국회,일반수입,5000.0,5000.0
,일반회계,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,국회,일반수입,110000.0,110000.0
,일반회계,2020,잡수입,재화및용역판매수입,기타잡수입,국회,일반수입,804000.0,804000.0
,공적자금상환기금,2020,재고자산매각대및유동자산,관유물매각대,재고자산매각대,금융위원회,일반수입,30085000.0,30085000.0
,공적자금상환기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,금융위원회,일반수입,357000.0,357000.0
,공적자금상환기금,2020,예수금,정부내부수입및기타,기금예수금,금융위원회,내부거래수입(기금간거래),8197270000.0,8197270000.0
,공적자금상환기금,2020,전입금,정부내부수입및기타,일반회계전입금,금융위원회,내부거래수입(예산=>기금간거래),2100000000.0,2100000000.0
,공적자금상환기금,2020,전입금,정부내부수입및기타,특별회계전입금,금융위원회,내부거래수입(예산=>기금간거래),103555000.0,103555000.0
,농림수산업자신용보증기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,금융위원회,일반수입,127870000.0,127870000.0
,농림수산업자신용보증기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,138471000.0,138471000.0
,농림수산업자신용보증기금,2020,변상금및위약금,경상이전수입,위약금,금융위원회,일반수입,152000.0,152000.0
,농림수산업자신용보증기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,금융위원회,일반수입,13208000.0,13208000.0
,농림수산업자신용보증기금,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,금융위원회,일반수입,77623000.0,77623000.0
,농림수산업자신용보증기금,2020,잡수입,재화및용역판매수입,기타영업외잡수익,금융위원회,일반수입,229000.0,229000.0
,농림수산업자신용보증기금,2020,예탁원금회수,정부내부수입및기타,기금예탁원금회수,금융위원회,내부거래수입(기금간거래),250000000.0,250000000.0
,농림수산업자신용보증기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,금융위원회,내부거래수입(기금간거래),19364000.0,19364000.0
,농림수산업자신용보증기금,2020,유가증권매각대,차입금및여유자금회수,기타유가증권매각대,금융위원회,보전수입,87000000.0,87000000.0
,농림수산업자신용보증기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,416736000.0,416736000.0
,농어가목돈마련저축장려기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,33872000.0,33872000.0
,농어가목돈마련저축장려기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,금융위원회,일반수입,72000.0,72000.0
,농어가목돈마련저축장려기금,2020,전입금,정부내부수입및기타,일반회계전입금,금융위원회,내부거래수입(예산=>기금간거래),33872000.0,33872000.0
,농어가목돈마련저축장려기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,193000.0,193000.0
,신용보증기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,금융위원회,일반수입,461451000.0,461451000.0
,신용보증기금,2020,기타경상이전수입,경상이전수입,민간출연금,금융위원회,일반수입,38400000.0,38400000.0
,신용보증기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,841739000.0,841739000.0
,신용보증기금,2020,기타경상이전수입,경상이전수입,설비부담금,금융위원회,일반수입,1243000.0,1243000.0
,신용보증기금,2020,변상금및위약금,경상이전수입,위약금,금융위원회,일반수입,550000.0,550000.0
,신용보증기금,2020,관유물대여료,재산수입,건물대여료,금융위원회,일반수입,731000.0,731000.0
,신용보증기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,금융위원회,일반수입,106000.0,106000.0
,신용보증기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,금융위원회,일반수입,117306000.0,117306000.0
,신용보증기금,2020,정부출자수입,재산수입,정부출자수입,금융위원회,일반수입,386000.0,386000.0
,신용보증기금,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,금융위원회,일반수입,628305000.0,628305000.0
,신용보증기금,2020,잡수입,재화및용역판매수입,고정자산매각익,금융위원회,일반수입,3350000.0,3350000.0
,신용보증기금,2020,잡수입,재화및용역판매수입,수탁사업예납금,금융위원회,일반수입,1400000.0,1400000.0
,신용보증기금,2020,전입금,정부내부수입및기타,일반회계전입금,금융위원회,내부거래수입(예산=>기금간거래),210000000.0,270000000.0
,신용보증기금,2020,전입금,정부내부수입및기타,특별회계전입금,금융위원회,내부거래수입(예산=>기금간거래),60000000.0,0.0
,신용보증기금,2020,유가증권매각대,차입금및여유자금회수,국채매각대,금융위원회,보전수입,726452000.0,726452000.0
,신용보증기금,2020,유가증권매각대,차입금및여유자금회수,기타유가증권매각대,금융위원회,보전수입,678161000.0,678161000.0
,신용보증기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,금융위원회,보전수입,991462000.0,991462000.0
,신용보증기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,2881687000.0,2881687000.0
,예금보험기금채권상환기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,1812836000.0,1812836000.0
,예금보험기금채권상환기금,2020,재고자산매각대및유동자산,관유물매각대,재고자산매각대,금융위원회,일반수입,1319849000.0,1319849000.0
,예금보험기금채권상환기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,금융위원회,일반수입,15912000.0,15912000.0
,예금보험기금채권상환기금,2020,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,금융위원회,일반수입,150000.0,150000.0
,예금보험기금채권상환기금,2020,기타이자수입및재산수입,재산수입,통화금융기관이자수입,금융위원회,일반수입,7325000.0,7325000.0
,예금보험기금채권상환기금,2020,정부출자수입,재산수입,정부출자수입,금융위원회,일반수입,284249000.0,284249000.0
,예금보험기금채권상환기금,2020,국공채수입,차입금및여유자금회수,국공채발행수입,금융위원회,보전수입,300000000.0,300000000.0
,예금보험기금채권상환기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,금융위원회,보전수입,6200000.0,6200000.0
,예금보험기금채권상환기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,303800000.0,303800000.0
,일반회계,2020,가산금,경상이전수입,가산금,금융위원회,일반수입,60000.0,60000.0
,일반회계,2020,기타경상이전수입,경상이전수입,기타경상이전수입,금융위원회,일반수입,300261000.0,300261000.0
,일반회계,2020,"벌금,몰수금및과태료",경상이전수입,과징금,금융위원회,일반수입,33107000.0,33107000.0
,일반회계,2020,"벌금,몰수금및과태료",경상이전수입,과태료,금융위원회,일반수입,20763000.0,20763000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,금융위원회,일반수입,9356000.0,9356000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,79593000.0,79593000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,기타이자수입및재산수입,재산수입,통화금융기관이자수입,금융위원회,일반수입,5462000.0,5462000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,금융위원회,일반수입,91945000.0,91945000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,유가증권매각대,차입금및여유자금회수,국채매각대,금융위원회,보전수입,3000000.0,3000000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,유가증권매각대,차입금및여유자금회수,기타유가증권매각대,금융위원회,보전수입,5000000.0,5000000.0
주택담보노후연금보증계정,주택금융신용보증기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,270200000.0,270200000.0
주택신용보증계정,주택금융신용보증기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,금융위원회,일반수입,122645000.0,122645000.0
주택신용보증계정,주택금융신용보증기금,2020,기타경상이전수입,경상이전수입,법정부담금,금융위원회,일반수입,748527000.0,748527000.0
주택신용보증계정,주택금융신용보증기금,2020,변상금및위약금,경상이전수입,위약금,금융위원회,일반수입,103000.0,103000.0
주택신용보증계정,주택금융신용보증기금,2020,기타이자수입및재산수입,재산수입,통화금융기관이자수입,금융위원회,일반수입,133553000.0,133553000.0
주택신용보증계정,주택금융신용보증기금,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,금융위원회,일반수입,143382000.0,143382000.0
주택신용보증계정,주택금융신용보증기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,금융위원회,내부거래수입(기금간거래),5000000.0,5000000.0
주택신용보증계정,주택금융신용보증기금,2020,유가증권매각대,차입금및여유자금회수,국채매각대,금융위원회,보전수입,105019000.0,105019000.0
주택신용보증계정,주택금융신용보증기금,2020,유가증권매각대,차입금및여유자금회수,기타유가증권매각대,금융위원회,보전수입,461637000.0,461637000.0
주택신용보증계정,주택금융신용보증기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,금융위원회,보전수입,4391577000.0,4391577000.0
,일반회계,2020,기타경상이전수입,경상이전수입,기타경상이전수입,기상청,일반수입,3197000.0,3197000.0
,일반회계,2020,변상금및위약금,경상이전수입,위약금,기상청,일반수입,14702000.0,385000.0
,일반회계,2020,고정자산매각대,관유물매각대,기타고정자산매각대,기상청,일반수입,40000.0,40000.0
,일반회계,2020,토지및무형자산매각대,관유물매각대,토지매각대,기상청,일반수입,1000.0,1000.0
,일반회계,2020,관유물대여료,재산수입,건물대여료,기상청,일반수입,14000.0,14000.0
,일반회계,2020,관유물대여료,재산수입,기타관유물대여료,기상청,일반수입,1000.0,1000.0
,일반회계,2020,관유물대여료,재산수입,토지대여료,기상청,일반수입,1000.0,1000.0
,일반회계,2020,기타이자수입및재산수입,재산수입,기타재산수입,기상청,일반수입,470000.0,470000.0
,일반회계,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,기상청,일반수입,3648000.0,3648000.0
,일반회계,2020,입장료수입,재화및용역판매수입,입장료수입,기상청,일반수입,43000.0,43000.0
,일반회계,2020,잡수입,재화및용역판매수입,기타잡수입,기상청,일반수입,5000.0,5000.0
융자계정,공공자금관리기금,2020,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,기획재정부,일반수입,32250000.0,32250000.0
융자계정,공공자금관리기금,2020,융자원금회수,융자및전대차관원금회수,비통화금융기관융자원금회수,기획재정부,일반수입,78192000.0,78192000.0
융자계정,공공자금관리기금,2020,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,기획재정부,일반수입,29975000.0,29975000.0
융자계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,기획재정부,일반수입,545000.0,545000.0
융자계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,1000000.0,1000000.0
융자계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,기획재정부,일반수입,4251000.0,4251000.0
융자계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,통화금융기관이자수입,기획재정부,일반수입,3891000.0,3891000.0
융자계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,기금예탁원금회수,기획재정부,내부거래수입(기금간거래),12205000.0,12205000.0
융자계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,일반회계예탁원금회수,기획재정부,내부거래수입(예산=>기금간거래),6667000.0,6667000.0
융자계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,기획재정부,내부거래수입(기금간거래),939000.0,939000.0
융자계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,일반회계예탁이자수입,기획재정부,내부거래수입(예산=>기금간거래),79000.0,79000.0
융자계정,공공자금관리기금,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(예산=>기금간거래),4600000.0,4600000.0
융자계정,공공자금관리기금,2020,정부예금회수,차입금및여유자금회수,한국은행예치금회수,기획재정부,보전수입,266700000.0,266700000.0
차관계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,1000000.0,1000000.0
차관계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,계정간예탁원금회수,기획재정부,내부거래수입(기금내 계정간 거래),110000000.0,110000000.0
차관계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,타회계전대차관원금회수,기획재정부,내부거래수입(예산=>기금간거래),672000.0,672000.0
차관계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,계정간예탁이자수입,기획재정부,내부거래수입(기금내 계정간 거래),7026000.0,7026000.0
차관계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,타회계전대차관이자수입,기획재정부,내부거래수입(예산=>기금간거래),20000.0,20000.0
차관계정,공공자금관리기금,2020,정부예금회수,차입금및여유자금회수,한국은행예치금회수,기획재정부,보전수입,67326000.0,67326000.0
총괄계정,공공자금관리기금,2020,융자원금회수,융자및전대차관원금회수,지방자치단체융자원금회수,기획재정부,일반수입,337490000.0,337490000.0
총괄계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,125075000.0,125075000.0
총괄계정,공공자금관리기금,2020,기타이자수입및재산수입,재산수입,지방자치단체이자수입,기획재정부,일반수입,72111000.0,72111000.0
총괄계정,공공자금관리기금,2020,예수금,정부내부수입및기타,기금예수금,기획재정부,내부거래수입(기금간거래),18131500000.0,17917000000.0
총괄계정,공공자금관리기금,2020,예수금,정부내부수입및기타,특별회계예수금,기획재정부,내부거래수입(예산=>기금간거래),4575915000.0,5528759000.0
총괄계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,기금예탁원금회수,기획재정부,내부거래수입(기금간거래),46215292000.0,46215292000.0
총괄계정,공공자금관리기금,2020,예탁원금회수,정부내부수입및기타,특별회계예탁원금회수,기획재정부,내부거래수입(예산=>기금간거래),1371871000.0,1371871000.0
총괄계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,계정간예탁이자수입,기획재정부,내부거래수입(기금내 계정간 거래),11842000.0,11842000.0
총괄계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,기획재정부,내부거래수입(기금간거래),7807404000.0,7804408000.0
총괄계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,일반회계예탁이자수입,기획재정부,내부거래수입(예산=>기금간거래),9436932000.0,9435599000.0
총괄계정,공공자금관리기금,2020,예탁이자수입,정부내부수입및기타,특별회계예탁이자수입,기획재정부,내부거래수입(예산=>기금간거래),132860000.0,132860000.0
총괄계정,공공자금관리기금,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(예산=>기금간거래),10599000.0,10599000.0
총괄계정,공공자금관리기금,2020,국공채수입,차입금및여유자금회수,국공채발행수입,기획재정부,보전수입,130248013000.0,130634314000.0
총괄계정,공공자금관리기금,2020,정부예금회수,차입금및여유자금회수,한국은행예치금회수,기획재정부,보전수입,100000.0,100000.0
세종특별자치시계정,국가균형발전특별회계,2020,세계잉여금이입액,세계잉여금,전년도세계잉여금,기획재정부,보전수입,13746000.0,13746000.0
세종특별자치시계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(회계간거래),59056000.0,60016000.0
제주특별자치도계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(회계간거래),221870000.0,221358000.0
제주특별자치도계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,특별회계전입금,기획재정부,내부거래수입(회계간거래),9942000.0,9942000.0
지역자율계정,국가균형발전특별회계,2020,주세,내국세,기타주세,기획재정부,일반수입,4062000.0,4062000.0
지역자율계정,국가균형발전특별회계,2020,주세,내국세,주세,기획재정부,일반수입,1326950000.0,1326950000.0
지역자율계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(회계간거래),314545000.0,314545000.0
지역자율계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,특별회계전입금,기획재정부,내부거래수입(회계간거래),684699000.0,684699000.0
지역지원계정,국가균형발전특별회계,2020,주세,내국세,기타주세,기획재정부,일반수입,6093000.0,6093000.0
지역지원계정,국가균형발전특별회계,2020,주세,내국세,주세,기획재정부,일반수입,1990425000.0,1990425000.0
지역지원계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,계정간전입금,기획재정부,내부거래수입(회계내 계정간 거래),287637000.0,287637000.0
지역지원계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(회계간거래),2414132000.0,2187505000.0
지역지원계정,국가균형발전특별회계,2020,전입금,정부내부수입및기타,특별회계전입금,기획재정부,내부거래수입(회계간거래),1462970000.0,1422417000.0
,국유재산관리기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,기획재정부,일반수입,10450000.0,10450000.0
,국유재산관리기금,2020,변상금및위약금,경상이전수입,변상금,기획재정부,일반수입,33059000.0,33059000.0
,국유재산관리기금,2020,변상금및위약금,경상이전수입,위약금,기획재정부,일반수입,631000.0,631000.0
,국유재산관리기금,2020,고정자산매각대,관유물매각대,건물매각대,기획재정부,일반수입,18190000.0,18190000.0
,국유재산관리기금,2020,토지및무형자산매각대,관유물매각대,토지매각대,기획재정부,일반수입,871810000.0,871810000.0
,국유재산관리기금,2020,관유물대여료,재산수입,건물대여료,기획재정부,일반수입,5909000.0,5909000.0
,국유재산관리기금,2020,관유물대여료,재산수입,토지대여료,기획재정부,일반수입,101180000.0,101180000.0
,국유재산관리기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,35343000.0,35343000.0
,국유재산관리기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,기획재정부,내부거래수입(기금간거래),9092000.0,9092000.0
,국유재산관리기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,기획재정부,보전수입,492861000.0,492861000.0
,국유재산관리기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,기획재정부,보전수입,25500000.0,25500000.0
,국유재산관리기금,2020,정부예금회수,차입금및여유자금회수,한국은행예치금회수,기획재정부,보전수입,5500000.0,5500000.0
,대외경제협력기금,2020,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,기획재정부,일반수입,177767000.0,177767000.0
,대외경제협력기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,기획재정부,일반수입,42318000.0,42318000.0
,대외경제협력기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,1118000.0,1118000.0
,대외경제협력기금,2020,예수금,정부내부수입및기타,기금예수금,기획재정부,내부거래수입(기금간거래),384181000.0,384181000.0
,대외경제협력기금,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(예산=>기금간거래),788058000.0,808058000.0
,대외경제협력기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,기획재정부,보전수입,13363000.0,13363000.0
,대외경제협력기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,기획재정부,보전수입,5728000.0,5728000.0
,복권기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,기획재정부,일반수입,15674000.0,15674000.0
,복권기금,2020,기타경상이전수입,경상이전수입,민간출연금,기획재정부,일반수입,55303000.0,55303000.0
,복권기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,4906000.0,4906000.0
,복권기금,2020,잡수입,재화및용역판매수입,기타잡수입,기획재정부,일반수입,4870961000.0,4870961000.0
,복권기금,2020,예수금,정부내부수입및기타,기타민간예수금,기획재정부,보전수입,32835000.0,32835000.0
,복권기금,2020,예탁원금회수,정부내부수입및기타,기금예탁원금회수,기획재정부,내부거래수입(기금간거래),446900000.0,446900000.0
,복권기금,2020,예탁이자수입,정부내부수입및기타,기금예탁이자수입,기획재정부,내부거래수입(기금간거래),4761000.0,4378000.0
,복권기금,2020,전입금,정부내부수입및기타,기금전입금,기획재정부,내부거래수입(기금간거래),27289000.0,27289000.0
,복권기금,2020,정부예금회수,차입금및여유자금회수,복권당첨금 지급준비 예치금 회수,기획재정부,보전수입,206138000.0,206138000.0
,복권기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,기획재정부,보전수입,72800000.0,72800000.0
,복권기금,2020,정부예금회수,차입금및여유자금회수,한국은행예치금회수,기획재정부,보전수입,100000.0,100000.0
,산업기반신용보증기금,2020,기타경상이전수입,경상이전수입,기타경상이전수입,기획재정부,일반수입,4275000.0,4275000.0
,산업기반신용보증기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,24666000.0,24666000.0
,산업기반신용보증기금,2020,면허료및수수료,재화및용역판매수입,면허료및수수료,기획재정부,일반수입,24111000.0,24111000.0
,산업기반신용보증기금,2020,전입금,정부내부수입및기타,일반회계전입금,기획재정부,내부거래수입(예산=>기금간거래),8000000.0,8000000.0
,산업기반신용보증기금,2020,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,기획재정부,보전수입,176712000.0,176712000.0
,산업기반신용보증기금,2020,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,기획재정부,보전수입,419231000.0,419231000.0
,외국환평형기금,2020,기타경상이전수입,수입대체경비수입,법정부담금,기획재정부,일반수입,92820000.0,92820000.0
,외국환평형기금,2020,기타이자수입및재산수입,재산수입,기타민간이자수입,기획재정부,일반수입,943094000.0,943094000.0
,외국환평형기금,2020,기타이자수입및재산수입,재산수입,기타재산수입,기획재정부,일반수입,314616000.0,314616000.0
,외국환평형기금,2020,기타이자수입및재산수입,재산수입,통화금융기관이자수입,기획재정부,일반수입,130461000.0,130461000.0
,외국환평형기금,2020,정부출자수입,재산수입,정부출자수입,기획재정부,일반수입,32760000.0,32760000.0
,외국환평형기금,2020,예수금,정부내부수입및기타,기금예수금,기획재정부,내부거래수입(기금간거래),46308200000.0,46308200000.0
,외국환평형기금,2020,국공채수입,차입금및여유자금회수,국공채발행수입,기획재정부,보전수입,1785000000.0,1785000000.0
