계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,과학기술자문회의 인건비,인건비(기금인건비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,자문회의인건비(총액인건비 미대상),과학기술일반,151334.0,151334.0
,과학기술자문회의기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,자문회의기본경비(총액인건비 미대상),과학기술일반,592724.0,592724.0
,과학기술자문회의기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,자문회의전산운영경비(총액인건비 미대상),과학기술일반,47960.0,47960.0
,과학기술정보보호사업(R&D/정보화),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술정보보호사업,과학기술일반,2300000.0,2300000.0
,과학기술행정혁신,주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,재정기획 및 성과관리,과학기술일반,500000.0,500000.0
,과학기술행정혁신,주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,혁신과제추진 및 혁신능력개발,과학기술일반,261600.0,261600.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술기반국기본경비(총액인건비 대상),과학기술일반,50410.0,50410.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술기반국기본경비(총액인건비 미대상),과학기술일반,253515.0,253515.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술정책국기본경비(총액인건비 대상),과학기술일반,64420.0,64420.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술정책국기본경비(총액인건비 미대상),과학기술일반,475189.0,475189.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술협력국기본경비(총액인건비 대상),과학기술일반,51540.0,51540.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,과학기술협력국기본경비(총액인건비 미대상),과학기술일반,580196.0,580196.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,국가과학기술위원회기본경비(총액인건비 대상),과학기술일반,12600.0,12600.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,국가과학기술위원회기본경비(총액인건비 미대상),과학기술일반,163598.0,163598.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,기술혁신평가국기본경비(총액인건비 대상),과학기술일반,63410.0,63410.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,기술혁신평가국기본경비(총액인건비 미대상),과학기술일반,237433.0,237433.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,기초연구국기본경비(총액인건비 대상),과학기술일반,86955.0,86955.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,기초연구국기본경비(총액인건비 미대상),과학기술일반,444731.0,444731.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,본부전산운영경비(총액인건비 미대상),과학기술일반,520250.0,520250.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,연구개발조정관실기본경비(총액인건비 대상),과학기술일반,77760.0,77760.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,연구개발조정관실기본경비(총액인건비 미대상),과학기술일반,331292.0,331292.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,연구개발특구기획단기본경비(총액인건비 대상),과학기술일반,25390.0,25390.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,연구개발특구기획단기본경비(총액인건비 미대상),과학기술일반,105672.0,105672.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,원자력국기본경비(총액인건비 대상),과학기술일반,85592.0,85592.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,원자력국기본경비(총액인건비 미대상),과학기술일반,442998.0,442998.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,총무과기본경비(총액인건비 대상),과학기술일반,1155358.0,1155358.0
,본부 기본경비,기본경비(경상운영비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,총무과기본경비(총액인건비 미대상),과학기술일반,2787840.0,2787840.0
,본부 인건비,인건비(기금인건비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,인건비(총액인건비 대상),과학기술일반,29016777.0,29016777.0
,통합정보시스템구축(정보화),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,과학기술행정지원,통합정보시스템구축,과학기술일반,755000.0,755000.0
,과학기술자문연구조사비(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,국가과학기술자문,과학기술자문연구조사비,과학기술일반,732439.0,865439.0
,자문회의청사이전유지,주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,국가과학기술자문,자문회의청사이전유지,과학기술일반,448292.0,448292.0
,회계간 전출(일반회계),주요사업비(기금사업비),내부거래지출(회계간거래),과학기술,일반회계,2008,과학기술부,회계간 거래,손익계정전출금,과학기술일반,12669000.0,12669000.0
,회계간 전출(일반회계),주요사업비(기금사업비),내부거래지출(회계간거래),과학기술,일반회계,2008,과학기술부,회계간 거래,자본계정전출금,과학기술일반,5982000.0,5982000.0
,사립학교교직원연금부담금(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),과학기술,일반회계,2008,과학기술부,회계기금간거래(전출금),사립학교교직원연금부담금,과학기술일반,1393000.0,1393000.0
,이공계인력관리특별지원(일반회계),주요사업비(기금사업비),내부거래지출(예산=>기금간거래),과학기술,일반회계,2008,과학기술부,회계기금간거래(전출금),이공계인력관리특별지원,과학기술일반,30000000.0,30000000.0
,기초연구국연구기획평가(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,기초연구국연구기획평가사업,기술개발,13184000.0,13184000.0
,연구기반구축사업(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,나노fab.시설구축사업,기술개발,4700000.0,4700000.0
,연구기반구축사업(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,방사광가속기공동이용연구지원사업,기술개발,18500000.0,18500000.0
,연구기반구축사업(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,첨단연구장비구축사업,기술개발,3200000.0,3200000.0
,연구기반구축사업(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,특성화장려사업,기술개발,7069000.0,7069000.0
,우수연구리더육성(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,국가지정연구실사업,기술개발,54366000.0,54366000.0
,우수연구리더육성(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,창의적연구진흥사업,기술개발,40000000.0,40000000.0
,우수연구리더육성(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,특정기초연구지원사업,기술개발,116200000.0,116200000.0
,우수연구센터육성(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,기초연구진흥,우수연구센터육성사업,기술개발,91586000.0,91586000.0
,21세기프론티어연구개발(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,미래원천기술개발,21세기프론티어연구개발사업,기술개발,140400000.0,140400000.0
,나노기술개발(R&D),주요사업비(기금사업비),일반지출,과학기술,일반회계,2008,과학기술부,미래원천기술개발,나노기술개발사업,기술개발,9200000.0,9200000.0
