단위사업명,예산액,예산현액,당월지출금액,집행월,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,누계지출금액
기금운영비(석면피해구제기금),155000000,155000000,155000000,202402,환경,석면피해구제기금,2024,환경부,환경행정 지원,석면피해구제시스템 구축 운영(정보화),환경일반,155000000
기금운영비(석면피해구제기금),998000000,998000000,83167000,202402,환경,석면피해구제기금,2024,환경부,환경행정 지원,인건비,환경일반,166334000
기후변화적응 및 기반구축,4680000000,4834860000,28985310,202402,환경,에너지및자원사업특별회계,2024,환경부,기후변화대응,국가온실가스종합정보관리체계 구축(정보화),기후대기및환경안전,31985310
기후변화적응 및 기반구축,5325000000,5421800730,203317540,202402,환경,에너지및자원사업특별회계,2024,환경부,기후변화대응,국가온실가스종합정보관리체계구축,기후대기및환경안전,380340390
대기오염 발생원 관리,2.31925E+12,2.31932E+12,64009800000,202402,환경,에너지및자원사업특별회계,2024,환경부,대기환경 보전,무공해차 보급사업,기후대기및환경안전,64020600000
대기오염 발생원 관리,7.34441E+11,7.34465E+11,1.77398E+11,202402,환경,에너지및자원사업특별회계,2024,환경부,대기환경 보전,무공해차 충전 인프라 구축 사업,기후대기및환경안전,1.77412E+11
대기오염 발생원 관리,3250000000,3250000000,270000000,202402,환경,에너지및자원사업특별회계,2024,환경부,대기환경 보전,어린이 통학차량 LPG차 전환지원,기후대기및환경안전,270000000
기타수질개선지원(영산강),349000000,436360000,123360000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,물사랑배움터 운영,물환경,163360000
기타수질개선지원(영산강),1943000000,1943000000,18255000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,비점오염 저감사업,물환경,650180000
기타수질개선지원(영산강),2659000000,2659000000,319300000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,상수원관리지역관리,물환경,804700000
기타수질개선지원(영산강),2097000000,2274444400,661300000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,환경기초조사연구,물환경,700060000
오염총량관리(영산강),2257000000,2257000000,484397000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,오염총량관리사업,물환경,605797000
오염총량관리(영산강),2078000000,2106240000,0,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,오염총량관리조사연구,물환경,496321800
주민지원사업(영산강),18226000000,18226000000,3996603000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,관리청별 주민지원,물환경,5266292000
주민지원사업(영산강),1041000000,1041000000,34500000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,주민지원사업평가 및 DB지원,물환경,333775000
토지매수및수변구역관리(영산강),16570000000,16570000000,3001500000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,수변녹지조성관리사업,물환경,3082912000
토지매수및수변구역관리(영산강),23329000000,23335000000,2054600000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,토지등의 매수,물환경,5112930000
환경기초시설(영산강),13845000000,13845000000,3122402000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,환경기초시설 설치,물환경,3144067000
환경기초시설(영산강),4645000000,4645000000,2773909000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,4대강유역관리,환경기초시설 운영,물환경,2773909000
여유자금운용,70252000000,70252000000,1580000000,202402,환경,영산강·섬진강수계관리기금,2024,환경부,여유자금운용,통화금융기관예치,물환경,4580000000
기금운영비(영산강섬진강수계관리기금),431000000,448149990,145049990,202402,환경,영산강·섬진강수계관리기금,2024,환경부,환경행정 지원,운영경비,환경일반,173249990
기금운영비(영산강섬진강수계관리기금),1599000000,1599000000,127537210,202402,환경,영산강·섬진강수계관리기금,2024,환경부,환경행정 지원,징수비용 보전,환경일반,134780160
수자원연구개발(R&D),9500000000,9500000000,0,202402,교통및물류,일반회계,2024,환경부,수자원정책 및 홍수관리,미래변화 대응 수자원 안정성 확보 기술개발사업(R&D),물류등기타,0
본부기본경비,105000000,105000000,1140000,202402,교통및물류,일반회계,2024,환경부,환경행정 지원,수자원국 기본경비(비총액),물류등기타,25563000
본부기본경비,40000000,40000000,2500000,202402,교통및물류,일반회계,2024,환경부,환경행정 지원,수자원국 기본경비(총액),물류등기타,10969240
댐운영 및 안전관리,190000000,190000000,190000000,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,남강댐 치수능력 증대,수자원,190000000
댐운영 및 안전관리,33122000000,33122000000,33122000000,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,댐 안전성강화(Ⅰ단계) 사업,수자원,33122000000
댐운영 및 안전관리,37055000000,37055000000,37055000000,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,댐 안전성강화(Ⅱ단계) 사업,수자원,37055000000
댐운영 및 안전관리,1.189E+11,1.189E+11,0,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,댐 운영관리,수자원,0
댐운영 및 안전관리,16118000000,16118000000,16118000000,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,충주댐치수능력증대사업,수자원,16118000000
지역맞춤형 댐건설,15461000000,15461000000,0,202402,국토및지역개발,일반회계,2024,환경부,댐 운영 및 관리,소규모댐건설,수자원,0
공업용수도 관리,42017000000,42017000000,21000000000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),공업용수도 대체수자원 개발,수자원,21000000000
공업용수도 관리,9266000000,9266000000,2779800000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),공업용수도 안정화,수자원,2779800000
공업용수도 관리,1881000000,1881000000,444300000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),공업용수도 확충,수자원,444300000
광역상수도 관리,960000000,960000000,0,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),가뭄 도서지역 물공급 지원,수자원,0
광역상수도 관리,42485000000,42485000000,5800000000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),광역상수도 안정화,수자원,5800000000
광역상수도 관리,24204000000,24204000000,6361200000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),광역상수도 확충,수자원,6361200000
광역상수도 관리,2020000000,2020000000,78000000,202402,국토및지역개발,일반회계,2024,환경부,맑은물 공급·이용(광역),낙동강 유역 안전한 먹는물 공급체계 구축,수자원,78000000
수문조사 및 시설운영,2276000000,2276000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,가뭄조사 및 모니터링,수자원,0
수문조사 및 시설운영,17915000000,17915000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,댐-하천 디지털 트윈 물관리 플랫폼 구축(정보화),수자원,0
수문조사 및 시설운영,1.54657E+11,1.57771E+11,14190331310,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,수문조사시설 설치 및 개선,수자원,15507130970
수문조사 및 시설운영,36450000000,36450000000,21450000000,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,홍수예보 및 수문조사 지원,수자원,36400000000
수자원 국제협력,4513000000,4513000000,2903000000,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,국제개발협력사업 지원(ODA),수자원,2903000000
수자원 정책 및 조사,5042000000,5042000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,수자원정보구축및운영(정보화),수자원,0
수자원정책 및 조사,3416000000,3416000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,국가 통합물관리정보플랫폼 구축 및 운영(정보화),수자원,0
수자원정책 및 조사,5692000000,5997146580,464306000,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,물산업정책 및 국제협력,수자원,925191000
수자원정책 및 조사,3.1E+11,3.1E+11,79000000000,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,수자원공사지원,수자원,1.79E+11
수자원정책 및 조사,6304000000,6304000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,수자원시설 조사 및 연구,수자원,0
수자원정책 및 조사,3388000000,4063394460,168000000,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,수자원종합연구,수자원,168000000
수자원정책 및 조사,1805000000,1805000000,0,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,전국유역조사,수자원,0
수자원정책 및 조사,45772000000,46649952000,32910679970,202402,국토및지역개발,일반회계,2024,환경부,수자원정책 및 홍수관리,지하수관리,수자원,32951772370
국가하천정비지원,2.61406E+11,2.65345E+11,5341143630,202402,국토및지역개발,일반회계,2024,환경부,하천관리,국가하천유지보수,수자원,6134625710
국가하천정비지원,6.62717E+11,7.00656E+11,49434431160,202402,국토및지역개발,일반회계,2024,환경부,하천관리,국가하천정비,수자원,49661166100
국가하천정비지원,4000000000,4000000000,0,202402,국토및지역개발,일반회계,2024,환경부,하천관리,금호강 하천 조성,수자원,0
국가하천정비지원,41000000000,45989920980,6782799650,202402,국토및지역개발,일반회계,2024,환경부,하천관리,치수연구개발,수자원,6782799650
재해대책,2.5E+11,2.5E+11,11551575000,202402,국토및지역개발,일반회계,2024,환경부,하천관리,하천재해대책비,수자원,11551575000
지방하천정비지원,12500000000,12500000000,0,202402,국토및지역개발,일반회계,2024,환경부,하천관리,도림천 일대 침수방지 사업,수자원,0
하천편입토지보상(총액계상),3500000000,5589733640,1614435200,202402,국토및지역개발,일반회계,2024,환경부,하천관리,하천편입토지보상,수자원,1614435200
본부기본경비,344000000,344000000,45105200,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,수자원국 기본경비(비총액),수자원,95408460
본부기본경비,1588000000,1588000000,104507790,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,수자원국 기본경비(총액),수자원,243986810
본부인건비,15607000000,15607000000,1183256030,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,수자원국 인건비,수자원,2756070830
소속기관전산운영경비,1693000000,1713522400,19060210,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,소속기관전산운영경비,수자원,28583590
홍수통제소기본경비,3748000000,3778170900,195649610,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,홍수통제소기본경비(비총액),수자원,451147750
홍수통제소기본경비,399000000,399000000,9978920,202402,국토및지역개발,일반회계,2024,환경부,환경행정 지원,홍수통제소기본경비(총액),수자원,78129190
회계간전출,5.66573E+12,5.66573E+12,5.29402E+11,202402,환경,일반회계,2024,환경부,회계간거래,환경개선특별회계 전출,환경일반,1.0003E+12
대기오염 발생원 관리,170000000,170000000,0,202402,환경,지역균형발전특별회계,2024,환경부,대기환경 보전,미세먼지 불법배출 예방감시 지원(세종),기후대기및환경안전,0
대기오염 발생원 관리,17616000000,17616000000,1381200000,202402,환경,지역균형발전특별회계,2024,환경부,대기환경 보전,미세먼지 불법배출 예방감시 지원(자율),기후대기및환경안전,1471200000
대기오염 발생원 관리,122000000,122000000,61000000,202402,환경,지역균형발전특별회계,2024,환경부,대기환경 보전,미세먼지 불법배출 예방감시 지원(제주),기후대기및환경안전,61000000
환경피해 사후관리,305000000,305000000,305000000,202402,환경,지역균형발전특별회계,2024,환경부,환경보건관리,슬레이트관리(세종),기후대기및환경안전,305000000
환경피해 사후관리,76176000000,76176000000,60655748000,202402,환경,지역균형발전특별회계,2024,환경부,환경보건관리,슬레이트관리(자율),기후대기및환경안전,60655748000
환경피해 사후관리,2074000000,2074000000,0,202402,환경,지역균형발전특별회계,2024,환경부,환경보건관리,슬레이트관리(제주),기후대기및환경안전,0
지방상수도 관리(제주),31214000000,31214000000,7803000000,202402,환경,지역균형발전특별회계,2024,환경부,맑은물 공급·이용,노후상수도정비(제주),물환경,7803000000
지방상수도 관리(제주),14763000000,14763000000,3691000000,202402,환경,지역균형발전특별회계,2024,환경부,맑은물 공급·이용,상수도시설확충및관리(제주),물환경,3691000000
지방상수도 관리(지역자율),4.0549E+11,4.0549E+11,56651400000,202402,환경,지역균형발전특별회계,2024,환경부,맑은물 공급·이용,노후상수도정비(자율),물환경,67205400000
지방상수도 관리(지역자율),46326000000,46326000000,6952000000,202402,환경,지역균형발전특별회계,2024,환경부,맑은물 공급·이용,상수도시설 확충 및 관리(지역자율),물환경,7982000000
하수도 관리,1.28159E+12,1.28159E+12,1.12238E+11,202402,환경,지역균형발전특별회계,2024,환경부,수질 및 수생태계 관리,하수관로 정비,물환경,1.51738E+11
하수도 관리(세종),3693000000,3693000000,0,202402,환경,지역균형발전특별회계,2024,환경부,수질 및 수생태계 관리,하수관로정비(세종),물환경,138000000
하수도 관리(제주),300000000,300000000,0,202402,환경,지역균형발전특별회계,2024,환경부,수질 및 수생태계 관리,하수도시설 설치(제주),물환경,0
자연환경 보전 및 관리(제주),11251000000,11251000000,5117000000,202402,환경,지역균형발전특별회계,2024,환경부,자연생태 보전,자연환경 보전 및 관리(제주),자연환경,6251000000
환경기술 개발·보급,6057000000,6057000000,3183260000,202402,환경,지역균형발전특별회계,2024,환경부,친환경경제사회 활성화,녹색환경지원센터 활성화 지원,자원순환및환경경제,3383260000
제주 이관업무 지원,207000000,207000000,207000000,202402,환경,지역균형발전특별회계,2024,환경부,환경행정 지원,제주환경업무지원(제주),환경일반,207000000
기타 수질개선지원(한강),7103000000,7202192000,231000000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,비점오염저감사업,물환경,2309612000
기타 수질개선지원(한강),13795000000,13919542600,470170500,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,상수원관리지역관리,물환경,2003243600
기타 수질개선지원(한강),9615000000,9615000000,1756750000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,상하류 협력지원사업,물환경,3024250000
기타 수질개선지원(한강),8547000000,8547000000,0,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,생태하천복원사업,물환경,0
기타 수질개선지원(한강),0,2783000,0,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,수질보전활동지원,물환경,2783000
기타 수질개선지원(한강),823000000,823000000,0,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,수질오염방지시설  운영 지원,물환경,0
기타 수질개선지원(한강),820000000,820000000,0,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,정수비용지원,물환경,0
기타 수질개선지원(한강),1350000000,1350000000,112500000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,퇴적물준설,물환경,462500000
기타 수질개선지원(한강),2718000000,3111921820,15648000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,환경기초조사연구,물환경,724869820
오염총량관리(한강),4166000000,4166000000,949218000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,오염총량관리사업,물환경,1759811000
오염총량관리(한강),5219000000,5263840000,75672500,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,오염총량관리조사연구,물환경,3378096000
주민지원사업(한강),80560000000,80560000000,3859000000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,관리청별주민지원,물환경,6180453000
주민지원사업(한강),1324000000,1324000000,90405000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,주민지원사업평가및DB지원,물환경,255390000
친환경 청정사업(한강),28275000000,28275000000,3996300000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,친환경 청정사업 지원,물환경,5954800000
토지매수및수변구역관리(한강),18368000000,19328000000,12739237000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,수변녹지조성관리사업,물환경,14021098000
토지매수및수변구역관리(한강),81074000000,83940472220,133464000,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,토지등의 매수,물환경,19435936220
환경기초시설(한강),296000000,296000000,0,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,수질자동측정감시장치 설치,물환경,0
환경기초시설(한강),71383000000,71383000000,2176875750,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,환경기초시설설치,물환경,5176875750
환경기초시설(한강),2.00581E+11,2.00581E+11,18721405320,202402,환경,한강수계관리기금,2024,환경부,4대강유역관리,환경기초시설운영,물환경,32884010820
여유자금운용,1.19767E+11,1.19767E+11,0,202402,환경,한강수계관리기금,2024,환경부,여유자금운용,통화금융기관예치,물환경,0
기금운영비(한강수계관리기금),1028000000,1063849990,196455000,202402,환경,한강수계관리기금,2024,환경부,환경행정 지원,운영경비,환경일반,388494990
기금운영비(한강수계관리기금),8250000000,8250000000,622850530,202402,환경,한강수계관리기금,2024,환경부,환경행정 지원,징수비용보전,환경일반,1518881790
국제환경협력,2759000000,2772410000,120031570,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,국제환경협력 및 지구보전,기후대기및환경안전,188370470
국제환경협력,3502000000,3502000000,0,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,국제환경협력 분담금(ODA),기후대기및환경안전,1390000000
국제환경협력,2600000000,2600000000,402500000,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,기후변화대응 환경협력,기후대기및환경안전,457048000
국제환경협력,2705000000,2705000000,2705000000,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,지구환경금융부담금(ODA),기후대기및환경안전,2705000000
국제환경협력,3804000000,3822800000,1928520200,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,지속가능발전 협력체계 구축,기후대기및환경안전,1965200000
국제환경협력,181000000,181000000,0,202402,환경,환경개선특별회계,2024,환경부,기후변화대응,한·중 환경협력센터 설립·운영,기후대기및환경안전,0
대기오염 발생원 관리,66591000000,67255272710,10664564740,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,사업장 미세먼지 관리사업,기후대기및환경안전,10831877840
대기오염 발생원 관리,7707000000,7707000000,0,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,사업장 미세먼지 지능형 최적 저감·관리 기술개발(R&D),기후대기및환경안전,0
대기오염 발생원 관리,59552000000,60498227200,5165732280,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,생활주변 미세먼지 관리사업,기후대기및환경안전,5228850480
대기오염 발생원 관리,3.46427E+11,3.52975E+11,46275246390,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,자동차 배출가스 관리사업,기후대기및환경안전,47325837120
대기오염 발생원 관리,2400000000,2400000000,0,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,청정대기 전환 시설지원 사업(융자),기후대기및환경안전,0
대기환경 개선 정책기반강화 및 국제협력,13739000000,15832689410,369412710,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,국가미세먼지 정보관리체계 구축ㆍ운영,기후대기및환경안전,3548210810
대기환경 개선 정책기반강화 및 국제협력,3485000000,4082733500,45489500,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,국가미세먼지 정보관리체계 구축ㆍ운영(정보화),기후대기및환경안전,78979000
대기환경 개선 정책기반강화 및 국제협력,49800000000,54306311790,18703230810,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,대기오염측정망 구축·운영,기후대기및환경안전,18950112760
대기환경 개선 정책기반강화 및 국제협력,3004000000,3100000000,1902480850,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,대기오염측정분석시스템 구축·운영(정보화),기후대기및환경안전,1911350040
대기환경 개선 정책기반강화 및 국제협력,4024000000,4546260000,44125110,202402,환경,환경개선특별회계,2024,환경부,대기환경 보전,미세먼지 대응 국제협력,기후대기및환경안전,112838490
화학물질 관리기반 구축,16105000000,16105000000,16105000000,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,생활화학제품 안전관리 기술개발사업(R&D),기후대기및환경안전,16105000000
화학물질 관리기반 구축,3899000000,3957000000,2314472440,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,잔류성오염물질종합관리,기후대기및환경안전,2345932620
화학물질 관리기반 구축,813000000,813000000,99597340,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질관리 국제협력,기후대기및환경안전,99597340
화학물질 관리기반 구축,61770000000,62313940000,35864096460,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질관리체계 선진화,기후대기및환경안전,35970922670
화학물질 관리기반 구축,25207000000,34294196540,7352307140,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학제품 안전관리,기후대기및환경안전,7456189090
화학사고 대응,300000000,300000000,0,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,국민위해인자에 대응한 기체분자 식별분석기술 개발(R&D)(환경부),기후대기및환경안전,0
화학사고 대응,8796000000,9065202810,287405300,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,유해화학물질 테러·사고대비,기후대기및환경안전,483987670
화학사고 대응,313000000,313000000,206070210,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질 안전관리 행정시스템 구축·운영(정보화),기후대기및환경안전,207695210
화학사고 대응,226000000,226000000,21522700,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질 안전교육 수입대체경비,기후대기및환경안전,27110400
화학사고 대응,16175000000,16739228560,5546003510,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,"화학물질 취급 안전관리, 지원",기후대기및환경안전,5708120790
화학사고 대응,4224000000,4359840410,188678190,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질안전원 및 교육훈련장 운영,기후대기및환경안전,302302360
화학사고 대응,5458000000,5458000000,1117000000,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학물질정보통합시스템구축(정보화),기후대기및환경안전,1117000000
화학사고 대응,2958000000,2958000000,2958000000,202402,환경,환경개선특별회계,2024,환경부,화학물질 안전관리,화학사고 예측·예방 고도화 기술개발사업(R&D),기후대기및환경안전,2958000000
사전예방 보건정책,7703000000,7703000000,5526493860,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,어린이 건강보호 종합대책 추진사업,기후대기및환경안전,7437743860
사전예방 보건정책,2007000000,2007000000,2007000000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경보건 디지털조사 기반 구축 기술개발(R&D),기후대기및환경안전,2007000000
사전예방 보건정책,7822000000,7822000000,1000000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경보건기반 강화 협력,기후대기및환경안전,2060255000
사전예방 보건정책,11067000000,11372328000,3663878400,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경성질환 예방 및 사후관리사업,기후대기및환경안전,6689312830
사전예방 보건정책,16276000000,16276000000,16276000000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경성질환 예방관리 핵심 기술개발사업(R&D),기후대기및환경안전,16276000000
사전예방 보건정책,3100000000,3714179780,0,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경오염취약지역 건강보호대책,기후대기및환경안전,0
환경위해 관리,6839000000,6855434000,3047551000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,생활공해관리,기후대기및환경안전,3060172470
환경위해 관리,2653000000,2653000000,6355340,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,석면안전관리,기후대기및환경안전,20773310
환경위해 관리,9703000000,9703000000,9703000000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,실내공기 생물학적 위해인자 관리 기술개발사업(R&D),기후대기및환경안전,9703000000
환경위해 관리,8964000000,10999253700,3371326900,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,실내공기질관리 종합대책,기후대기및환경안전,3387448370
환경위해 관리,16999000000,16999000000,7215600000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,지하역사공기질 개선대책,기후대기및환경안전,7215600000
환경위해 관리,2506000000,2506000000,2506000000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경보건종합정보시스템 구축운영(정보화),기후대기및환경안전,2506000000
환경피해 사후관리,15127000000,15194345460,6470157470,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,가습기살균제 피해자 지원,기후대기및환경안전,6509866340
환경피해 사후관리,2298000000,2298000000,1561990000,202402,환경,환경개선특별회계,2024,환경부,환경보건관리,환경오염 피해 구제제도 개선,기후대기및환경안전,2071112000
물산업 및 물기술 진흥,3651000000,3651000000,3651000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,가뭄대응 물관리 혁신기술 개발(R&D),물환경,3651000000
물산업 및 물기술 진흥,3520000000,3520000000,3520000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,고순도 공업용수 생산 국산화 기술개발사업(R&D),물환경,3520000000
물산업 및 물기술 진흥,4770000000,4770000000,4770000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,기후위기대응 홍수방어능력 혁신기술개발(R&D),물환경,4770000000
물산업 및 물기술 진흥,4500000000,4500000000,0,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,"도시홍수시설의 계획, 운영, 유지관리 최적화 기술개발(R&D)",물환경,0
물산업 및 물기술 진흥,6930000000,7118140000,1000000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,물산업 진흥 및 물기업 육성,물환경,1000000000
물산업 및 물기술 진흥,29709000000,29733772400,17959000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,물산업클러스터 운영,물환경,17959000000
물산업 및 물기술 진흥,14527000000,14527000000,14527000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,수자원/수재해 위성 개발(R&D),물환경,14527000000
물산업 및 물기술 진흥,25071000000,25071000000,0,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,유체성능시험센터 설치,물환경,0
물산업 및 물기술 진흥,9038000000,9038000000,9038000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,정지궤도 공공복합 통신위성개발(R&D),물환경,9038000000
물산업 및 물기술 진흥,52911000000,52911000000,1360000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,하수처리수재이용사업,물환경,5310000000
물산업 및 물기술 진흥,6489000000,6489000000,4000000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,한국물기술인증원 운영,물환경,4000000000
지방상수도 관리,10570000000,12363190260,411603050,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,상수도 연구관리,물환경,693966220
지방상수도 관리,2000000000,2000000000,695710000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,상수원보호구역주민지원,물환경,695710000
지방상수도 관리,12860000000,12860000000,12860000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,상하수도 혁신 기술개발사업(R&D),물환경,12860000000
지방상수도 관리,3330000000,3330000000,698400000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,상하수도정보화시스템구축(정보화),물환경,698400000
지방상수도 관리,29833000000,29833000000,9665000000,202402,환경,환경개선특별회계,2024,환경부,맑은물 공급·이용,수돗물 공급 안전 강화,물환경,9665000000
산업폐수 및 기타오염원 관리,59440000000,59440000000,2000000000,202402,환경,환경개선특별회계,2024,환경부,수질 및 수생태계 관리,가축분뇨공공처리시설 설치,물환경,3900000000
산업폐수 및 기타오염원 관리,95645000000,95645000000,7500000000,202402,환경,환경개선특별회계,2024,환경부,수질 및 수생태계 관리,공공폐수처리시설,물환경,7502000000
산업폐수 및 기타오염원 관리,33866000000,34266000000,1171000000,202402,환경,환경개선특별회계,2024,환경부,수질 및 수생태계 관리,비점오염저감사업,물환경,1171000000
산업폐수 및 기타오염원 관리,51404000000,51404000000,3298400000,202402,환경,환경개선특별회계,2024,환경부,수질 및 수생태계 관리,산업단지완충저류시설 설치,물환경,4298400000
산업폐수 및 기타오염원 관리,6734000000,7068288000,2000131510,202402,환경,환경개선특별회계,2024,환경부,수질 및 수생태계 관리,산업폐수관리체계 선진화,물환경,2040934750
