회계연도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산,수납본월금액,수납누계금액
2015,5,89,농림축산식품부,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,6198000000,124861300,762912930
2015,5,89,농림축산식품부,110,일반회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,2000000000,122564860,566459450
2015,5,89,농림축산식품부,110,일반회계,13,재화및용역판매수입,66,입학금및수업료,662,수업료,20000000,0,23034190
2015,5,89,농림축산식품부,110,일반회계,13,재화및용역판매수입,68,실습수입,681,실습수입,10000000,0,0
2015,5,89,농림축산식품부,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,135000000,1168120,6723380
2015,5,89,농림축산식품부,110,일반회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,760000000,135638000,361682110
2015,5,89,농림축산식품부,110,일반회계,15,관유물매각대,71,고정자산매각대,712,기계기구매각대,0,0,5310000
2015,5,89,농림축산식품부,110,일반회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,50000000,0,6450000
2015,5,89,농림축산식품부,110,일반회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,218000000,0,0
2015,5,89,농림축산식품부,110,일반회계,15,관유물매각대,73,재고자산매각대및유동자산,731,재고자산매각대,67000000,75000,2575000
2015,5,89,농림축산식품부,110,일반회계,15,관유물매각대,73,재고자산매각대및유동자산,732,유동자산매각대,20000000,0,0
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,8,농어촌특별세,37,농어촌특별세,371,농어촌특별세,3.70E+12,5.26E+11,1.43E+12
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,8856000000,426849910,2117100460
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,12316000000,171777300,1099587750
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,0,0,240000
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,12,경상이전수입,57,변상금및위약금,572,위약금,85000000,0,5865380
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,12,경상이전수입,58,가산금,581,가산금,0,0,0
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,593,법정부담금,1388000000,0,82851970
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1.97E+11,838495200,11085739420
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,465000000,37966600,591944380
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,1187000000,0,92930200
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,0,0,2956200
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,0,181060200,181060200
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,15,관유물매각대,73,재고자산매각대및유동자산,731,재고자산매각대,18000000,0,0
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,2.65E+11,2465680430,87248388340
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,33,전년도이월금,88,전년도이월금,881,전년도이월금,4.67E+11,0,0
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,40,정부내부수입및기타,91,전입금,911,일반회계전입금,4.83E+12,2.48E+11,2.28E+12
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,40,정부내부수입및기타,91,전입금,913,기금전입금,0,0,25000000000
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,40,정부내부수입및기타,91,전입금,915,타계정전입금,1.49E+12,2.70E+11,5.47E+11
2015,5,89,농림축산식품부,213,농어촌구조개선특별회계,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,4783000000,0,0
2015,5,89,농림축산식품부,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,351000000,309470,124221350
2015,5,89,농림축산식품부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,13200000000,1039240000,2688544290
2015,5,89,농림축산식품부,216,에너지및자원사업특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,18716000000,134475000,952451370
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,11,재산수입,51,관유물대여료,512,건물대여료,0,1961630,4876360
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,0,72093180,72093180
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,12,경상이전수입,57,변상금및위약금,572,위약금,0,0,3402000
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,0,48190
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,15,관유물매각대,71,고정자산매각대,711,건물매각대,10311000000,0,1835303910
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,320000000,0,85492880
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,24456000000,9100000000,14788625000
2015,5,89,농림축산식품부,233,혁신도시건설특별회계,15,관유물매각대,72,토지및무형자산매각대,722,입목죽매각대,34000000,0,7455000
2015,5,89,농림축산식품부,236,지역균형발전특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,257000000,0,5538530
2015,5,89,농림축산식품부,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,10697000000,373449220,1657484240
2015,5,89,농림축산식품부,310,양곡관리특별회계,10,기업특별회계영업수입,41,양곡사업수입,411,미곡판매수입,6.92E+11,26793745140,1.96E+11
2015,5,89,농림축산식품부,310,양곡관리특별회계,10,기업특별회계영업수입,41,양곡사업수입,412,잡곡판매수입,0,0,0
2015,5,89,농림축산식품부,310,양곡관리특별회계,10,기업특별회계영업수입,41,양곡사업수입,413,부산물기타판매수입료,4389000000,217243580,1094008010
2015,5,89,농림축산식품부,310,양곡관리특별회계,11,재산수입,52,정부출자수입,521,정부출자수입,0,68600,116319560
2015,5,89,농림축산식품부,310,양곡관리특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,2.40E+11,10781953800,13979173600
2015,5,89,농림축산식품부,310,양곡관리특별회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,9413000000,-10721965650,148978490
2015,5,89,농림축산식품부,310,양곡관리특별회계,40,정부내부수입및기타,91,전입금,911,일반회계전입금,5.97E+11,60000000000,3.60E+11
2015,5,89,농림축산식품부,510,양곡증권정리기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,287000000,0,111115060
2015,5,89,농림축산식품부,510,양곡증권정리기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,6221000000,0,0
2015,5,89,농림축산식품부,510,양곡증권정리기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,2678000000,0,0
2015,5,89,농림축산식품부,510,양곡증권정리기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,1.94E+11,0,1.31E+11
2015,5,89,농림축산식품부,510,양곡증권정리기금,40,정부내부수입및기타,94,예수금,943,기금예수금,5.00E+11,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,51,관유물대여료,511,토지대여료,1294000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,51,관유물대여료,512,건물대여료,1000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,52,정부출자수입,521,정부출자수입,348000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,54,기타이자수입및재산수입,542,통화금융기관이자수입,23946000000,169681600,8445619690
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,54,기타이자수입및재산수입,543,비통화금융기관이자수입,17259000000,64986380,4816488670
2015,5,89,농림축산식품부,511,농산물가격안정기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,24371000000,39314032,3144100174
2015,5,89,농림축산식품부,511,농산물가격안정기금,12,경상이전수입,56,"벌금,몰수금및과태료",562,몰수금및추징금,326000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,12,경상이전수입,57,변상금및위약금,572,위약금,7615000000,27286980,1064349120
2015,5,89,농림축산식품부,511,농산물가격안정기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,88600000000,5500000000,28700000000
2015,5,89,농림축산식품부,511,농산물가격안정기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,66958000000,1294785610,27252110460
2015,5,89,농림축산식품부,511,농산물가격안정기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,0,10880000,43758400
2015,5,89,농림축산식품부,511,농산물가격안정기금,14,수입대체경비수입,84,유가증권매각대,843,기타유가증권매각대,542000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,15,관유물매각대,71,고정자산매각대,712,기계기구매각대,49000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,15,관유물매각대,73,재고자산매각대및유동자산,731,재고자산매각대,8.12E+11,67000220140,2.31E+11
2015,5,89,농림축산식품부,511,농산물가격안정기금,20,융자및전대차관원금회수,75,융자원금회수,752,통화금융기관융자원금회수,8.79E+11,1.54E+11,5.16E+11
2015,5,89,농림축산식품부,511,농산물가격안정기금,20,융자및전대차관원금회수,75,융자원금회수,753,비통화금융기관융자원금회수,6.66E+11,65390591590,2.63E+11
2015,5,89,농림축산식품부,511,농산물가격안정기금,31,차입금및여유자금회수,84,유가증권매각대,843,기타유가증권매각대,0,0,4660000000
2015,5,89,농림축산식품부,511,농산물가격안정기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,46315000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,1.37E+11,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,80000000000,0,0
2015,5,89,농림축산식품부,511,농산물가격안정기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,1584000000,0,1553621910
2015,5,89,농림축산식품부,534,농지관리기금,11,재산수입,51,관유물대여료,511,토지대여료,11952000000,83062380,7754000730
2015,5,89,농림축산식품부,534,농지관리기금,11,재산수입,51,관유물대여료,513,기타관유물대여료,3545000000,119278110,2546674060
2015,5,89,농림축산식품부,534,농지관리기금,11,재산수입,54,기타이자수입및재산수입,541,지방자치단체이자수입,589000000,0,392659260
2015,5,89,농림축산식품부,534,농지관리기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,61940000000,1172038490,29130057420
2015,5,89,농림축산식품부,534,농지관리기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,27022000000,370329340,6163147200
2015,5,89,농림축산식품부,534,농지관리기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,6.59E+11,23153573090,4.00E+11
2015,5,89,농림축산식품부,534,농지관리기금,15,관유물매각대,73,재고자산매각대및유동자산,731,재고자산매각대,62748000000,403530360,19819850980
2015,5,89,농림축산식품부,534,농지관리기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,2.81E+11,12753072450,1.82E+11
2015,5,89,농림축산식품부,534,농지관리기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,1.30E+11,5445115780,43731151140
2015,5,89,농림축산식품부,534,농지관리기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,56482000000,69641500000,2.70E+11
2015,5,89,농림축산식품부,534,농지관리기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,48941000000,0,7263571200
2015,5,89,농림축산식품부,560,축산발전기금,11,재산수입,51,관유물대여료,511,토지대여료,10000000,0,5720550
2015,5,89,농림축산식품부,560,축산발전기금,11,재산수입,51,관유물대여료,512,건물대여료,13000000,0,9092630
2015,5,89,농림축산식품부,560,축산발전기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,27715000000,2060308470,10095692160
2015,5,89,농림축산식품부,560,축산발전기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,25200000000,2906596930,8682337580
2015,5,89,농림축산식품부,560,축산발전기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,2990000000,252337120,643540790
2015,5,89,농림축산식품부,560,축산발전기금,12,경상이전수입,59,기타경상이전수입,594,민간출연금,1.94E+11,0,1.68E+11
2015,5,89,농림축산식품부,560,축산발전기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,13700000000,675622070,5554221120
2015,5,89,농림축산식품부,560,축산발전기금,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,334000000,12319850,45674160
2015,5,89,농림축산식품부,560,축산발전기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,4.59E+11,47989147120,3.27E+11
2015,5,89,농림축산식품부,560,축산발전기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,54697000000,1576000000,16342000000
2015,5,89,농림축산식품부,560,축산발전기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,0,34000000000,4.18E+11
2015,5,89,농림축산식품부,560,축산발전기금,40,정부내부수입및기타,91,전입금,912,기타특별회계전입금,3.72E+11,0,2.20E+11
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,5255000000,141060,35442600
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,60400000000,0,0
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,125057690,125057690
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,1020000000,0,0
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,1018000000,0,0
2015,5,89,농림축산식품부,586,농업소득보전직접지불기금,40,정부내부수입및기타,91,전입금,912,기타특별회계전입금,4.34E+11,0,2.00E+11
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,12984000000,900149180,6832017250
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,3580000000,133135379,971947214
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,12,경상이전수입,57,변상금및위약금,572,위약금,0,6350000,6350000
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,8759000000,2373977640,2373977640
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,14592000000,267272900,10023277330
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,1.06E+11,7712059950,85012424650
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,33276000000,0,0
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,16842000000,0,0
2015,5,89,농림축산식품부,587,자유무역협정이행지원기금,40,정부내부수입및기타,91,전입금,912,기타특별회계전입금,5.07E+11,50000000000,2.00E+11
2015,5,89,농림축산식품부,598,농어업재해재보험기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,5200000000,3706720,47317661
2015,5,89,농림축산식품부,598,농어업재해재보험기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,0,51240570,51240570
2015,5,89,농림축산식품부,598,농어업재해재보험기금,13,재화및용역판매수입,65,면허료및수수료,651,면허료및수수료,22600000000,26408360,608385250
2015,5,89,농림축산식품부,598,농어업재해재보험기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,1.16E+11,0,0
2015,5,89,농림축산식품부,598,농어업재해재보험기금,40,정부내부수입및기타,91,전입금,912,기타특별회계전입금,36540000000,0,9135000000
2015,5,94,산업통상자원부,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,7022000000,236318730,1380292530
2015,5,94,산업통상자원부,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,3512000000,149973950,786725250
2015,5,94,산업통상자원부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,21896000000,120639700,9976703160
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,0,0,0
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,145000000,25500000,51800000
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",565,과징금,600000000,1393830,74256500
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,57,변상금및위약금,572,위약금,10000000,0,0
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,58,가산금,581,가산금,4000000,41810,427280
2015,5,94,산업통상자원부,110,일반회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1.64E+11,28017204030,1.47E+11
2015,5,94,산업통상자원부,110,일반회계,13,재화및용역판매수입,69,잡수입,691,기타잡수입,30000000,213840,6893290
2015,5,94,산업통상자원부,110,일반회계,13,재화및용역판매수입,69,잡수입,697,기타영업외잡수익,0,1070540,5504260
2015,5,94,산업통상자원부,110,일반회계,14,수입대체경비수입,69,잡수입,691,기타잡수입,552000000,5514640,160525270
2015,5,94,산업통상자원부,110,일반회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,400000000,0,767021180
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,11,재산수입,52,정부출자수입,521,정부출자수입,79261000000,0,9286560750
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,1.56E+11,192349780,21949284900
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,3833000000,818838770,2395968150
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,0,0,2066860
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,0,1250000,23750000
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,12,경상이전수입,58,가산금,581,가산금,88000000,1234550,14506740
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,593,법정부담금,2.58E+12,1.39E+11,9.12E+11
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,54335000000,1059402600,24073755630
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,1.02E+12,36587794950,4.28E+11
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,33,전년도이월금,88,전년도이월금,881,전년도이월금,1.43E+11,0,0
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,40,정부내부수입및기타,91,전입금,915,타계정전입금,4.67E+11,0,0
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,1.28E+12,0,0
2015,5,94,산업통상자원부,216,에너지및자원사업특별회계,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,1.32E+11,0,19004973950
2015,5,94,산업통상자원부,233,혁신도시건설특별회계,15,관유물매각대,71,고정자산매각대,711,건물매각대,8426000000,2756552530,3260581840
2015,5,94,산업통상자원부,233,혁신도시건설특별회계,15,관유물매각대,71,고정자산매각대,713,기타고정자산매각대,0,5550000,5550000
2015,5,94,산업통상자원부,233,혁신도시건설특별회계,15,관유물매각대,72,토지및무형자산매각대,721,토지매각대,15374000000,11791373860,16829025550
2015,5,94,산업통상자원부,233,혁신도시건설특별회계,15,관유물매각대,72,토지및무형자산매각대,722,입목죽매각대,0,46473600,46473600
2015,5,94,산업통상자원부,236,지역균형발전특별회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,7575000000,31334260,2523417300
2015,5,94,산업통상자원부,236,지역균형발전특별회계,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,40502000000,1762918890,13336332530
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,183000000,245950,8401430
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,1094000000,176146240,242832170
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,1311000000,93702150,498049160
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1.46E+11,0,67192865940
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,3254000000,585000000,2156700000
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,11328000000,0,0
2015,5,94,산업통상자원부,505,산업기술진흥및사업화촉진기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,40000000000,0,40000000000
2015,5,94,산업통상자원부,565,전력산업기반기금,11,재산수입,52,정부출자수입,521,정부출자수입,0,0,1800000000
2015,5,94,산업통상자원부,565,전력산업기반기금,11,재산수입,54,기타이자수입및재산수입,544,기타민간이자수입,12405000000,32291770,416852170
2015,5,94,산업통상자원부,565,전력산업기반기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,25734000000,3981835210,17835630130
2015,5,94,산업통상자원부,565,전력산업기반기금,12,경상이전수입,58,가산금,581,가산금,2636000000,203326810,1131378450
2015,5,94,산업통상자원부,565,전력산업기반기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,2.18E+12,1.53E+11,8.83E+11
2015,5,94,산업통상자원부,565,전력산업기반기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,1.03E+11,147493400,1.27E+11
2015,5,94,산업통상자원부,565,전력산업기반기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,64600000000,0,53479313700
2015,5,94,산업통상자원부,565,전력산업기반기금,20,융자및전대차관원금회수,75,융자원금회수,754,기타민간융자원금회수,64404000000,4252208210,29188958460
2015,5,94,산업통상자원부,565,전력산업기반기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,4.14E+11,50000000000,2.40E+11
2015,5,94,산업통상자원부,565,전력산업기반기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,6.98E+11,1.51E+11,9.20E+11
2015,5,94,산업통상자원부,565,전력산업기반기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,2.00E+11,0,70000000000
2015,5,94,산업통상자원부,565,전력산업기반기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,43302000000,0,9074340470
2015,5,94,산업통상자원부,577,무역보험기금,11,재산수입,51,관유물대여료,512,건물대여료,4348000000,97707052,971963689
2015,5,94,산업통상자원부,577,무역보험기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,74881000000,1502120823,62309766462
2015,5,94,산업통상자원부,577,무역보험기금,12,경상이전수입,59,기타경상이전수입,594,민간출연금,40000000000,10000000000,10000000000
2015,5,94,산업통상자원부,577,무역보험기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,2.90E+11,57023465855,1.24E+11
2015,5,94,산업통상자원부,577,무역보험기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,6.95E+11,1.68E+11,4.45E+11
2015,5,94,산업통상자원부,577,무역보험기금,31,차입금및여유자금회수,82,민간차입금,822,통화금융기관차입금,0,0,0
2015,5,94,산업통상자원부,577,무역보험기금,31,차입금및여유자금회수,84,유가증권매각대,841,국공채매각대,1.78E+11,0,10000000000
2015,5,94,산업통상자원부,577,무역보험기금,31,차입금및여유자금회수,84,유가증권매각대,843,기타유가증권매각대,6.58E+11,83000000000,2.34E+11
2015,5,94,산업통상자원부,577,무역보험기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,6.95E+11,20000000000,3.62E+11
2015,5,94,산업통상자원부,577,무역보험기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,4.02E+11,0,0
2015,5,94,산업통상자원부,577,무역보험기금,40,정부내부수입및기타,91,전입금,911,일반회계전입금,1.45E+11,0,70000000000
2015,5,94,산업통상자원부,577,무역보험기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,0,0,0
2015,5,94,산업통상자원부,577,무역보험기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,0,0,0
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,59115000000,11771400,191341300
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,12,경상이전수입,59,기타경상이전수입,593,법정부담금,8.39E+11,0,1.09E+11
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,12,경상이전수입,59,기타경상이전수입,596,기타경상이전수입,20311000000,10056683250,19898100960
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,13,재화및용역판매수입,69,잡수입,691,기타잡수입,95903000000,0,256698130
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,31,차입금및여유자금회수,85,정부예금회수,852,통화금융기관예치금회수,2.79E+11,0,11000000000
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,31,차입금및여유자금회수,85,정부예금회수,853,비통화금융기관예치금회수,7.53E+11,5618726000,85370972000
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,40,정부내부수입및기타,92,예탁원금회수,923,기금예탁원금회수,4.60E+11,0,2.58E+11
2015,5,94,산업통상자원부,596,방사성폐기물관리기금,40,정부내부수입및기타,95,예탁이자수입,953,기금예탁이자수입,21778000000,0,3675117770
2015,5,95,국토교통부,110,일반회계,11,재산수입,51,관유물대여료,511,토지대여료,1411000000,279081160,636973400
2015,5,95,국토교통부,110,일반회계,11,재산수입,51,관유물대여료,512,건물대여료,138000000,4316230,58191360
2015,5,95,국토교통부,110,일반회계,11,재산수입,51,관유물대여료,513,기타관유물대여료,12000000,0,0
2015,5,95,국토교통부,110,일반회계,11,재산수입,54,기타이자수입및재산수입,545,기타재산수입,10748000000,82639030,2798812410
2015,5,95,국토교통부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",561,벌금및과료,452000000,7550000,38688540
2015,5,95,국토교통부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",563,과태료,232000000,8980000,41537000
2015,5,95,국토교통부,110,일반회계,12,경상이전수입,56,"벌금,몰수금및과태료",564,징계부과금,0,0,0
