계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
,이러닝 활성화 지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,교육,일반회계,2024,교육부,정보활용 활성화 지원,디지털 교육 세계화(ODA),평생·직업교육,26200.0,26000.0,26000.0
,이러닝 활성화 지원,주요사업비(기금사업비),일반출연금,기관운영출연금,일반지출,교육,일반회계,2024,교육부,정보활용 활성화 지원,디지털 교육 세계화(ODA),평생·직업교육,81000.0,81000.0,81000.0
,이러닝 활성화 지원,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,정보활용 활성화 지원,디지털 교육 세계화(ODA),평생·직업교육,121000.0,174000.0,174000.0
,이러닝 활성화 지원,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,정보활용 활성화 지원,온라인 성인학습자 고등교육 활성화 지원,평생·직업교육,1860000.0,1860000.0,1860000.0
,국가평생교육진흥원 출연,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가평생교육진흥원 출연,평생·직업교육,6969000.0,5113000.0,5113000.0
,지역평생교육활성화지원,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,지역평생교육활성화지원,평생·직업교육,610000.0,355000.0,355000.0
,지역평생교육활성화지원,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,지역평생교육활성화지원,평생·직업교육,1290000.0,640000.0,640000.0
,평생교육 기반구축,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,2027.0,2027.0,2027.0
,평생교육 기반구축,주요사업비(기금사업비),여비,국내여비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,14190.0,14190.0,14190.0
,평생교육 기반구축,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,1929000.0,1576000.0,1576000.0
,평생교육 기반구축,주요사업비(기금사업비),운영비,일반수용비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,217783.0,136783.0,136783.0
,평생교육 기반구축,주요사업비(기금사업비),운영비,일반용역비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,78000.0,0.0,0.0
,평생교육 기반구축,주요사업비(기금사업비),운영비,임차료,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,3000.0,15000.0,15000.0
,평생교육 기반구축,주요사업비(기금사업비),유형자산,자산취득비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,10000.0,10000.0,10000.0
,평생교육 기반구축,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가장애인평생교육진흥센터 운영,평생·직업교육,5300000.0,3780000.0,3780000.0
,평생교육 기반구축,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가평생교육통계 구축,평생·직업교육,110000.0,75000.0,75000.0
,평생교육 기반구축,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가평생교육통계 구축,평생·직업교육,1781000.0,2781000.0,2781000.0
,평생교육 기반구축,주요사업비(기금사업비),해외이전,국제부담금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,국가평생교육통계 구축,평생·직업교육,140000.0,100000.0,100000.0
,평생교육 기반구축,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,온국민평생배움터 구축 및 운영(정보화),평생·직업교육,4430000.0,2393000.0,2393000.0
,평생교육 기반구축,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,자격체계 구축,평생·직업교육,1622000.0,1297000.0,1297000.0
,평생교육 기반구축,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,평생교육 검정고시 지원,평생·직업교육,798000.0,558000.0,558000.0
,평생교육 기반구축,주요사업비(기금사업비),운영비,일반용역비,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,평생교육바우처지원,평생·직업교육,0.0,200000.0,200000.0
,평생교육 기반구축,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,평생교육바우처지원,평생·직업교육,20595000.0,20947000.0,20947000.0
,평생교육 기반구축,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,평생교육바우처지원,평생·직업교육,0.0,5072000.0,5072000.0
,평생교육 기반구축,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,평생학습진흥 지원,평생·직업교육,1111000.0,818000.0,818000.0
,평생학습 활성화지원,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,교육,일반회계,2024,교육부,평생직업교육 체제 구축,성인 문해교육프로그램 운영 지원,평생·직업교육,6880000.0,6732000.0,6332000.0
,교육급여,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,일반회계,2024,교육부,기초생활보장,교육급여,기초생활보장,100000.0,100000.0,100000.0
,교육급여,주요사업비(기금사업비),일반출연금,사업출연금,일반지출,사회복지,일반회계,2024,교육부,기초생활보장,교육급여,기초생활보장,2740000.0,2069000.0,2069000.0
,교육급여,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,사회복지,일반회계,2024,교육부,기초생활보장,교육급여,기초생활보장,154473000.0,158230000.0,158230000.0
지역지원계정,그린스마트 스쿨 조성,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,교육,지역균형발전특별회계,2024,교육부,지방교육정책 지원,그린스마트 스쿨 조성,유아및초중등교육,421158000.0,358484000.0,358484000.0
,교육행정운영,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,40000.0,40000.0
,교육행정운영,주요사업비(기금사업비),여비,국내여비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,45000.0,45000.0
,교육행정운영,주요사업비(기금사업비),여비,국외업무여비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,41000.0,41000.0
,교육행정운영,주요사업비(기금사업비),연구용역비,정책연구비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,1000000.0,1000000.0
,교육행정운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,1489000.0,1489000.0
,교육행정운영,주요사업비(기금사업비),운영비,일반용역비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,2023000.0,2023000.0
,교육행정운영,주요사업비(기금사업비),운영비,임차료,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 운영 지원,교육일반,0.0,135000.0,135000.0
,국가교육위원회 기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,67200.0,67200.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,58669.0,58669.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,58000.0,58000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,88200.0,88200.0
,국가교육위원회 기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,245631.0,245631.0
,국가교육위원회 기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,11250.0,11250.0
,국가교육위원회 기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,77850.0,77850.0
,국가교육위원회 기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액대상),교육일반,0.0,7200.0,7200.0
,국가교육위원회 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,39960.0,39960.0
,국가교육위원회 기본경비,기본경비(경상운영비),업무추진비,사업추진비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,19960.0,19960.0
,국가교육위원회 기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,49760.0,49760.0
,국가교육위원회 기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,0.0,0.0
,국가교육위원회 기본경비,기본경비(경상운영비),연구용역비,일반연구비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,450000.0,450000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,41650.0,41650.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,120000.0,120000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,55000.0,55000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,28800.0,28800.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,417000.0,417000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,일반용역비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,74000.0,74000.0
,국가교육위원회 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,201400.0,201400.0
,국가교육위원회 기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 기본경비(총액비대상),교육일반,0.0,424470.0,424470.0
,국가교육위원회 인건비,인건비(기금인건비),인건비,기타직보수,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 인건비,교육일반,0.0,64786.0,64786.0
,국가교육위원회 인건비,인건비(기금인건비),인건비,보수,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 인건비,교육일반,0.0,2887743.0,2887743.0
,국가교육위원회 인건비,인건비(기금인건비),인건비,연가보상비,일반지출,교육,일반회계,2024,국가교육위원회,교육행정지원,국가교육위원회 인건비,교육일반,0.0,17471.0,17471.0
5·18 민주유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,5000.0,5000.0,5000.0
5·18 민주유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),융자금,기타민간융자금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,5·18민주유공자대부(융자),보훈,198000.0,178000.0,178000.0
5·18 민주유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),민간이전,이차보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,5·18민주유공자대부관리,보훈,39000.0,87000.0,87000.0
5·18 민주유공자지원자금,장학지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,장학금,보훈,4000.0,3000.0,3000.0
국가유공자지원자금,기금수익사업,주요사업비(기금사업비),민간이전,법정민간대행사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,기금증식,골프장시설투자,보훈,5327000.0,3197000.0,3197000.0
국가유공자지원자금,기금수익사업,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,기금증식,골프장위탁운영,보훈,16993000.0,17333000.0,17333000.0
국가유공자지원자금,국가유공자등 복지시설운영,주요사업비(기금사업비),민간이전,법정민간대행사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈요양원건립,보훈,6839000.0,3365000.0,7069000.0
국가유공자지원자금,국가유공자등 복지시설운영,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈휴양원 건립,보훈,0.0,100000.0,0.0
국가유공자지원자금,국가유공자등 복지시설운영,주요사업비(기금사업비),민간이전,법정민간대행사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,복지시설운영및이용지원,보훈,1257000.0,117000.0,117000.0
국가유공자지원자금,국가유공자등 복지시설운영,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,복지시설운영및이용지원,보훈,7824000.0,7577000.0,7577000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,4997676.0,4157676.0,4157676.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,68031.0,68031.0,68031.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,71872.0,71872.0,71872.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,232320.0,253776.0,253776.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,관리용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,76000.0,76000.0,76000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,기타운영비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,70000.0,70000.0,70000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,444500.0,357500.0,357500.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,1464146.0,1490903.0,1490903.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,354000.0,354000.0,354000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,임차료,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,25080.0,27648.0,27648.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,피복비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,121410.0,93240.0,93240.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),유형자산,자산취득비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),인건비,상용임금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,25619965.0,21226354.0,21226354.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,299000.0,299000.0,299000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,59976.0,59976.0,59976.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,901024.0,901024.0,901024.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,기타복지지원,보훈,594000.0,300000.0,300000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,기타복지지원,보훈,176000.0,176000.0,176000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,기타복지지원,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,기타복지지원,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),건설비,공사비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,600000.0,600000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,116545.0,116545.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,3041.0,3041.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,7086.0,7086.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,18000.0,18000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,7500.0,7500.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,261848.0,261848.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,임차료,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,150000.0,150000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,특근매식비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,3000.0,3000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),유형자산,자산취득비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,348000.0,348000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),인건비,상용임금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,보훈트라우마센터 설치 운영,보훈,0.0,594980.0,594980.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,113001.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,3041.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,7086.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,100000.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,18000.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,7500.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,264173.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,임차료,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,150000.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,특근매식비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),유형자산,자산취득비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,20000.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),인건비,상용임금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,사회심리재활프로그램운영,보훈,579199.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,중상이자편의시설공급,보훈,1659000.0,3294000.0,3294000.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,히어로즈 패밀리 프로그램,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,히어로즈 패밀리 프로그램,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,히어로즈 패밀리 프로그램,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,히어로즈 패밀리 프로그램,보훈,0.0,0.0,0.0
국가유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,히어로즈 패밀리 프로그램,보훈,0.0,617000.0,617000.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,골프장사업운영,보훈,4152.0,3944.0,3944.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,골프장사업운영,보훈,3189.0,3030.0,3030.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,골프장사업운영,보훈,659.0,1026.0,1026.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,국가유공자 단체사업운영,보훈,33031.0,31379.0,31379.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,기타운영비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,국가유공자 단체사업운영,보훈,4969.0,4621.0,4621.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,대부사업운영,보훈,7662.0,7279.0,7279.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,대부사업운영,보훈,17510.0,16635.0,16635.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,대부사업운영,보훈,12000.0,7620.0,7620.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,대부사업운영,보훈,87328.0,60966.0,60966.0
