계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
지역자율계정,도시형교통모델,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,도시형교통모델(지역자율),물류등기타,3750000.0,25502000.0,25502000.0
지역자율계정,주차환경개선지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,주차환경개선지원,물류등기타,60116000.0,60807000.0,48917000.0
지역자율계정,지역거점조성지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,지역거점조성 지원,산업단지,2405000.0,2542000.0,2542000.0
지역자율계정,지방하천정비지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,하천관리,지방하천 정비(지역자율),수자원,551620000.0,554180000.0,554180000.0
지역자율계정,도시개발,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,도시정책,장기미집행공원지방채이자지원,지역및도시,0.0,7913000.0,7913000.0
지역자율계정,도시활력증진지역개발,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,도시정책,도시활력증진지역개발,지역및도시,157140000.0,152364000.0,152364000.0
지역자율계정,성장촉진지역개발,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,지역개발,성장촉진지역개발,지역및도시,209095000.0,211779000.0,211779000.0
지역자율계정,지역발전투자협약,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,지역개발,지역발전투자협약시범사업,지역및도시,0.0,0.0,0.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,감일-초이 광역도로건설,도로,5528000.0,0.0,0.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,계룡신도안-대전세동광역도로건설,도로,1000000.0,6000000.0,5000000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,광주송정-나주시계 광역도로건설,도로,7416000.0,0.0,0.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,다사-왜관광역도로,도로,17500000.0,20000000.0,15000000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,대전산성-구례광역도로건설,도로,999000.0,3530000.0,3530000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,동김해-식만JCT 광역도로건설,도로,10000000.0,7120000.0,7120000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,동부간선광역도로건설,도로,3000000.0,3212000.0,3212000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,서대전IC-두계3광역도로,도로,2400000.0,5000000.0,5000000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,울산신답교-경주시계 광역도로,도로,3278000.0,2065000.0,2065000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,원당-태리광역도로,도로,500000.0,0.0,0.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,인천서구거점도-경기김포약암리광역도로,도로,700000.0,6780000.0,6780000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,천왕-광명 광역도로,도로,7543000.0,7543000.0,7543000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,초정-화명광역도로건설,도로,3800000.0,3080000.0,3080000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,태릉-구리 광역도로건설,도로,1500000.0,1170000.0,1170000.0
지역지원계정,광역도로,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,화명동-양산광역도로건설,도로,2800000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,가납-상수 국지도건설,도로,6000000.0,2834000.0,1834000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,갈천-가수국지도건설,도로,4500000.0,5968000.0,3968000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,강구대교국지도건설,도로,0.0,200000.0,200000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,경기도계-인천마전국지도건설,도로,0.0,200000.0,200000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,고령-성주국지도건설,도로,200000.0,2000000.0,1000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,국가지원지방도건설지원,도로,13276000.0,14928000.0,10728000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,길상-선원국지도건설,도로,2000000.0,4764000.0,4764000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,나진-소라 국지도건설,도로,6468000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,낙안-상사국지도건설,도로,200000.0,1000000.0,1000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,남평-화순국지도건설,도로,10000000.0,10312000.0,10312000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,노은-북충주IC 국지도건설,도로,8000000.0,2496000.0,2496000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,단산-부석사국지도건설,도로,15200000.0,6000000.0,6000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,당진-서산국지도건설,도로,10000000.0,5534000.0,5534000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,대곡-반곡국지도건설,도로,1300000.0,3462000.0,3462000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,대동-매리국지도건설,도로,2000000.0,5000000.0,5000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,도계-석정 국가지원지방도,도로,7000000.0,3018000.0,3018000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,도계-영월국지도건설,도로,200000.0,1000000.0,1000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,도계-장성국지도건설,도로,5000000.0,3944000.0,3944000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,도척-실촌국지도건설,도로,5000000.0,6006000.0,4206000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,동읍-봉강 국지도건설,도로,2000000.0,6500000.0,5500000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,동읍-한림국지도건설,도로,6801000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,동향-안성국지도건설,도로,5000000.0,4775000.0,4775000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,마령재터널국지도건설,도로,0.0,500000.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,매리-양산국지도건설,도로,2500000.0,7320000.0,7320000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,무심동로-오창IC국지도건설,도로,0.0,200000.0,200000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,문동-송정IC국지도건설,도로,11000000.0,2000000.0,2000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,법성-홍농국지도건설,도로,6000000.0,6900000.0,6900000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,봉강-무안국지도건설,도로,1000000.0,1100000.0,1100000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,북평-북일국지도건설,도로,0.0,500000.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,북하-도계국지도건설,도로,4500000.0,5505000.0,5505000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,산청-금서국지도건설,도로,0.0,200000.0,200000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,상원-청하 국지도건설,도로,5000000.0,6500000.0,5500000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,상촌-황간국지도건설,도로,4000000.0,8844000.0,8844000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,생림-상동국지도건설,도로,2000000.0,6220000.0,6220000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,선장-염치 국지도건설,도로,4931000.0,2384000.0,2384000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,실촌-만선국지도건설,도로,4500000.0,4819000.0,3819000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,쌍백-봉수국지도건설,도로,13000000.0,2613000.0,2613000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,쌍치-산내국지도건설,도로,6801000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,양산신기-유산국지도건설,도로,0.0,200000.0,200000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,양주장흥-광적국지도건설,도로,0.0,500000.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,연금-금성국지도건설,도로,4000000.0,7000000.0,5000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,오남-수동 국가지원지방도,도로,11931000.0,6300000.0,6300000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,오포-포곡(2) 국지도건설,도로,6000000.0,5512000.0,5512000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,와부-화도국지도건설,도로,6100000.0,3108000.0,1608000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,왜관-가산 국지도건설,도로,15520000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,울릉도일주국지도건설,도로,17662000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,울릉도일주도로(2)국지도건설,도로,20000000.0,19000000.0,9000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,이호-양곡국지도건설,도로,5600000.0,1088000.0,588000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,일로-몽탄국지도건설,도로,14300000.0,8942000.0,8942000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,임고-조교국지도건설,도로,71000.0,630000.0,630000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,조리-법원국지도건설,도로,13842000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,중군-진상국지도건설,도로,7000000.0,5850000.0,5850000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,청도-운문터널국지도건설,도로,10500000.0,4443000.0,4443000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,청양-신양IC국지도건설,도로,6900000.0,900000.0,900000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,초지-인천1국지도건설,도로,4700000.0,5400000.0,5400000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,축산항-도곡 국지도건설,도로,3500000.0,3587000.0,2087000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,칠북-북면국지도건설,도로,8000000.0,4000000.0,4000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,포진-문막국지도건설,도로,2000000.0,1207000.0,707000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,포항-안동국지도건설,도로,8000000.0,8051000.0,7051000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,한림-생림국지도건설,도로,14479000.0,16700000.0,10000000.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,화양-나진 국지도건설,도로,6423000.0,0.0,0.0
지역지원계정,국가지원지방도건설,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,지자체도로건설지원,효자-상원국지도건설,도로,4800000.0,2850000.0,2850000.0
지역지원계정,대도시권광역교통계획수립,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,광역교통개선대책평가용역,물류등기타,160000.0,652000.0,152000.0
지역지원계정,대중교통전용지구시범조성(광특),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,대중교통전용지구,물류등기타,0.0,0.0,0.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,광주북부 순환도로,물류등기타,5000000.0,5000000.0,5000000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,달서구 상화로 혼잡도로,물류등기타,0.0,3000000.0,1000000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,대도시권교통혼잡도로지원,물류등기타,4093000.0,0.0,0.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,덕천동-아시아드,물류등기타,10500000.0,10953000.0,9953000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,문전교차로혼잡도로,물류등기타,3000000.0,4108000.0,3108000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,산성터널(금정측) 도로건설,물류등기타,23574000.0,15269000.0,14269000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,산성터널(화명측)접속도로건설,물류등기타,5518000.0,0.0,0.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,산성터널민간투자사업,물류등기타,4682000.0,0.0,0.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,삼화맨션-과정교차로혼잡도로,물류등기타,1000000.0,2870000.0,1870000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,상개-매암 혼잡도로,물류등기타,3500000.0,3397000.0,2397000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,상무지구-첨단산단혼잡도로,물류등기타,5000000.0,5000000.0,5000000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,식만-사상혼잡도로,물류등기타,1000000.0,3031000.0,2031000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,엄궁대교혼잡도로,물류등기타,0.0,1500000.0,1000000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,옥동-농소 도로건설 1공구,물류등기타,7173000.0,8704000.0,8704000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,용두-담양 혼잡도로,물류등기타,2000000.0,1734000.0,1734000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,월전동-무진로혼잡도로,물류등기타,6000000.0,6263000.0,6263000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,을숙도-장림 혼잡도로,물류등기타,9500000.0,15005000.0,14005000.0
지역지원계정,대중교통지원(지역지원),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,정림동-버드내교혼잡도로,물류등기타,0.0,1000000.0,1000000.0
지역지원계정,도시BRT(균특),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,광역BRT 구축,물류등기타,10643000.0,2000000.0,2000000.0
지역지원계정,환승체계구축(균특),주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역교통정책,환승센터구축지원,물류등기타,1000000.0,4755000.0,4255000.0
지역지원계정,지역발전거점센터지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,국토교통연구개발,국토교통기술지역특성화(R&D),물류등기타,8163000.0,6345000.0,6345000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,대구권광역철도,철도,3000000.0,6000000.0,1000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,도봉산-옥정 복선전철,철도,5300000.0,32000000.0,32000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,별내선 복선전철,철도,96000000.0,40000000.0,40000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,삼성-동탄 광역급행철도,철도,56053000.0,56000000.0,56000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,수도권광역급행철도,철도,20000000.0,80000000.0,80000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,수도권전철급행화,철도,0.0,0.0,0.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,수원-인천복선전철,철도,55207000.0,0.0,0.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,신분당선(용산-강남),철도,44000000.0,45000000.0,45000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,신안산선복선전철,철도,10000000.0,85000000.0,80000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,안심-하양 복선전철,철도,18000000.0,35000000.0,25000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,진접선 복선전철,철도,86031000.0,92000000.0,92000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,충청권광역철도 1단계,철도,1000000.0,1000000.0,1000000.0
지역지원계정,광역철도건설지원,주요사업비(기금사업비),일반지출,교통및물류,국가균형발전특별회계,2019,국토교통부,광역철도건설,하남선 복선전철,철도,12094000.0,13200000.0,13000000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,GW산단산단진입도로,산업단지,3900000.0,3490000.0,3490000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,경산4산단진입도로,산업단지,3405000.0,2890000.0,2890000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,경주제내산단진입도로,산업단지,1020000.0,952000.0,952000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,고성내산산단진입도로,산업단지,0.0,110000.0,110000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,고흥도양산단진입도로,산업단지,2200000.0,2051000.0,2051000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,공주송산1산단진입도로,산업단지,0.0,150000.0,150000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,광양세풍산단진입도로,산업단지,4300000.0,4366000.0,4366000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,광양황금산단진입도로,산업단지,3963000.0,4050000.0,4050000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,광주남부산단진입도로,산업단지,582000.0,2409000.0,2409000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,구미국가산단진입도로,산업단지,20000000.0,21184000.0,20184000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,국제과학벨트(신동)산단진입도로,산업단지,9776000.0,9920000.0,9920000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,금왕테크노산단진입도로,산업단지,276000.0,2160000.0,2160000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,금호워터폴리스산단진입도로,산업단지,0.0,1500000.0,1500000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,김포학운6산단진입도로,산업단지,353000.0,2724000.0,2724000.0
지역지원계정,산업단지진입도로지원,주요사업비(기금사업비),일반지출,국토및지역개발,국가균형발전특별회계,2019,국토교통부,산업단지개발및지원,김포한강시네폴리스산단진입도로,산업단지,0.0,1830000.0,1330000.0
