계정명,이체등증감액,회계명,회계연도,수입항,수입항명,수입관,수입관명,불납결손액,미수납액,소관명,수납액,징수결정액,세입예산액/당초수입계획액,세입예산액/수정수입계획액,세입예산현액/수입계획현액,수납순액
,0,관광진흥개발기금,2014,92,예탁원금회수,40,정부내부수입및기타,0,0,문화체육관광부,92000000000,92000000000,20000000000,92000000000,92000000000,92000000000
,0,관광진흥개발기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,문화체육관광부,3704292810,3704292810,4365000000,4365000000,4365000000,3704292810
,0,국민체육진흥기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,문화체육관광부,22260549466,22260549466,13894000000,13894000000,13894000000,22260549466
,0,국민체육진흥기금,2014,59,기타경상이전수입,12,경상이전수입,0,0,문화체육관광부,55335136625,55335136625,8173000000,8173000000,8173000000,55335136625
,0,국민체육진흥기금,2014,69,잡수입,13,재화및용역판매수입,0,32170250,문화체육관광부,8.10647E+11,8.10679E+11,8.70069E+11,8.70069E+11,8.70069E+11,8.10647E+11
,0,국민체육진흥기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,문화체육관광부,11095709000,11095709000,10850000000,10850000000,10850000000,11095709000
,0,국민체육진흥기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,문화체육관광부,2.835E+11,2.835E+11,2.25E+11,2.25E+11,2.25E+11,2.835E+11
,0,국민체육진흥기금,2014,91,전입금,40,정부내부수입및기타,0,0,문화체육관광부,52880000000,52880000000,48462000000,48462000000,48462000000,52880000000
,0,국민체육진흥기금,2014,92,예탁원금회수,40,정부내부수입및기타,0,0,문화체육관광부,20000000000,20000000000,20000000000,20000000000,20000000000,20000000000
,0,국민체육진흥기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,문화체육관광부,2146868470,2146868470,4876000000,4876000000,4876000000,2146868470
,0,문화예술진흥기금,2014,51,관유물대여료,11,재산수입,0,0,문화체육관광부,179411181,179411181,203000000,203000000,203000000,179411181
,0,문화예술진흥기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,문화체육관광부,6946465894,6946465894,17529000000,17529000000,17529000000,6946465894
,0,문화예술진흥기금,2014,59,기타경상이전수입,12,경상이전수입,0,919355689,문화체육관광부,29558630882,30477986571,11715000000,24397000000,24397000000,29558630882
,0,문화예술진흥기금,2014,64,입장료수입,13,재화및용역판매수입,0,0,문화체육관광부,5260079345,5260079345,3104000000,3104000000,3104000000,5260079345
,0,문화예술진흥기금,2014,69,잡수입,13,재화및용역판매수입,0,0,문화체육관광부,391174281,391174281,40000000,40000000,40000000,391174281
,0,문화예술진흥기금,2014,69,잡수입,14,수입대체경비수입,0,0,문화체육관광부,15882341156,15882341156,29244000000,29244000000,29244000000,15882341156
,0,문화예술진흥기금,2014,72,토지및무형자산매각대,15,관유물매각대,0,0,문화체육관광부,0,0,1.715E+11,1.715E+11,1.715E+11,0
,0,문화예술진흥기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,문화체육관광부,2.40652E+11,2.40652E+11,3.17589E+11,3.17589E+11,3.17589E+11,2.40652E+11
,0,문화예술진흥기금,2014,91,전입금,40,정부내부수입및기타,0,0,문화체육관광부,61300000000,61300000000,61300000000,61300000000,61300000000,61300000000
,0,문화예술진흥기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,문화체육관광부,0,0,2500000000,2500000000,2500000000,0
,0,언론진흥기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,문화체육관광부,1329927440,1329927440,4931000000,4931000000,4931000000,1329927440
,0,언론진흥기금,2014,59,기타경상이전수입,12,경상이전수입,0,4720000,문화체육관광부,3511012440,3515732440,3159000000,3159000000,3159000000,3511012440
,0,언론진흥기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,문화체육관광부,4249660000,4249660000,3115000000,3115000000,3115000000,4249660000
,0,언론진흥기금,2014,84,유가증권매각대,31,차입금및여유자금회수,0,0,문화체육관광부,20000000000,20000000000,0,0,0,20000000000
,0,언론진흥기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,문화체육관광부,62600675180,62600675180,40028000000,40028000000,40028000000,22163939110
,0,영화발전기금,2014,52,정부출자수입,11,재산수입,0,0,문화체육관광부,5522725301,5522725301,1870000000,1870000000,1870000000,5522725301
,0,영화발전기금,2014,54,기타이자수입및재산수입,11,재산수입,0,146621941,문화체육관광부,10926780291,11073402232,8890000000,8890000000,8890000000,10926780291
,0,영화발전기금,2014,59,기타경상이전수입,12,경상이전수입,0,4873082063,문화체육관광부,48557844096,53430926159,43000000000,43000000000,43000000000,48557844096
,0,영화발전기금,2014,69,잡수입,13,재화및용역판매수입,0,34188184,문화체육관광부,2237717331,2271905515,1628000000,1628000000,1628000000,2237717331
,0,영화발전기금,2014,71,고정자산매각대,15,관유물매각대,0,0,문화체육관광부,0,0,25896000000,25896000000,25896000000,0
,0,영화발전기금,2014,72,토지및무형자산매각대,15,관유물매각대,0,0,문화체육관광부,0,0,29783000000,29783000000,29783000000,0
,0,영화발전기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,문화체육관광부,2.33837E+11,2.33837E+11,2.32764E+11,2.32764E+11,2.32764E+11,2.33837E+11
,0,영화발전기금,2014,92,예탁원금회수,40,정부내부수입및기타,0,0,문화체육관광부,20000000000,20000000000,20000000000,20000000000,20000000000,20000000000
,0,영화발전기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,118865753,문화체육관광부,1050267640,1169133393,1446000000,1446000000,1446000000,1050267640
,0,지역신문발전기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,문화체육관광부,155459340,155459340,1582000000,1582000000,1582000000,155459340
,0,지역신문발전기금,2014,59,기타경상이전수입,12,경상이전수입,0,0,문화체육관광부,232269640,232269640,0,0,0,232269640
,0,지역신문발전기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,문화체육관광부,891570000,891570000,1485000000,1485000000,1485000000,891570000
,0,지역신문발전기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,문화체육관광부,19027084320,19027084320,5051000000,5051000000,5051000000,7004816630
,0,지역신문발전기금,2014,91,전입금,40,정부내부수입및기타,0,0,문화체육관광부,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000
,0,일반회계,2014,51,관유물대여료,11,재산수입,2230610,245547280,농림축산식품부,366200080,613977970,575000000,575000000,575000000,366200080
,0,일반회계,2014,54,기타이자수입및재산수입,11,재산수입,674610,2438430,농림축산식품부,856929510,860042550,268000000,268000000,268000000,856929510
,0,일반회계,2014,56,"벌금,몰수금및과태료",12,경상이전수입,0,596495580,농림축산식품부,943785200,1540280780,1470000000,1470000000,1470000000,943785200
,0,일반회계,2014,57,변상금및위약금,12,경상이전수입,7812580,108490600,농림축산식품부,218734890,335038070,878000000,878000000,878000000,218734890
,0,일반회계,2014,58,가산금,12,경상이전수입,314940,201855730,농림축산식품부,14464640,216635310,20000000,20000000,20000000,14464640
,0,일반회계,2014,59,기타경상이전수입,12,경상이전수입,4910050,2041571560,농림축산식품부,1413218520,3459700130,15188000000,15188000000,15188000000,1413218520
,0,일반회계,2014,65,면허료및수수료,13,재화및용역판매수입,0,0,농림축산식품부,1207416780,1207416780,3462000000,3462000000,3462000000,1207416780
,0,일반회계,2014,66,입학금및수업료,13,재화및용역판매수입,0,0,농림축산식품부,27355310,27355310,0,0,0,27355310
,0,일반회계,2014,68,실습수입,13,재화및용역판매수입,0,0,농림축산식품부,7884500,7884500,0,0,0,7884500
,0,일반회계,2014,69,잡수입,13,재화및용역판매수입,34850,714430,농림축산식품부,56263150,57012430,135000000,135000000,135000000,56263150
,0,일반회계,2014,69,잡수입,14,수입대체경비수입,0,3414030,농림축산식품부,762665610,766079640,600000000,600000000,600000000,762665610
,0,일반회계,2014,71,고정자산매각대,15,관유물매각대,0,0,농림축산식품부,59282700,59282700,0,0,0,59282700
,0,일반회계,2014,72,토지및무형자산매각대,15,관유물매각대,0,0,농림축산식품부,8554280,8554280,218000000,218000000,218000000,8554280
,0,일반회계,2014,73,재고자산매각대및유동자산,15,관유물매각대,0,0,농림축산식품부,21943530,21943530,87000000,87000000,87000000,21943530
구조개선사업계정,0,농어촌구조개선특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,11183110,농림축산식품부,6992084780,7003267890,11491000000,11491000000,11491000000,6992084780
구조개선사업계정,0,농어촌구조개선특별회계,2014,56,"벌금,몰수금및과태료",12,경상이전수입,0,0,농림축산식품부,800000,800000,0,0,0,800000
구조개선사업계정,0,농어촌구조개선특별회계,2014,57,변상금및위약금,12,경상이전수입,0,0,농림축산식품부,71650270,71650270,85000000,85000000,85000000,71650270
구조개선사업계정,0,농어촌구조개선특별회계,2014,58,가산금,12,경상이전수입,0,1665270,농림축산식품부,0,1665270,0,0,0,0
구조개선사업계정,0,농어촌구조개선특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,2060313880,농림축산식품부,45592213000,47652526880,41445000000,41445000000,41445000000,45592213000
구조개선사업계정,0,농어촌구조개선특별회계,2014,65,면허료및수수료,13,재화및용역판매수입,0,0,농림축산식품부,1348376830,1348376830,199000000,199000000,199000000,1348376830
구조개선사업계정,0,농어촌구조개선특별회계,2014,69,잡수입,13,재화및용역판매수입,0,0,농림축산식품부,5183170,5183170,10000000,10000000,10000000,5183170
구조개선사업계정,0,농어촌구조개선특별회계,2014,71,고정자산매각대,15,관유물매각대,0,0,농림축산식품부,601000,601000,0,0,0,601000
구조개선사업계정,0,농어촌구조개선특별회계,2014,73,재고자산매각대및유동자산,15,관유물매각대,0,0,농림축산식품부,8354600,8354600,18000000,18000000,18000000,8354600
구조개선사업계정,0,농어촌구조개선특별회계,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,2.2115E+11,2.2115E+11,3.97712E+11,3.97712E+11,3.97712E+11,2.2115E+11
구조개선사업계정,0,농어촌구조개선특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,농림축산식품부,47025807980,47025807980,28243000000,28243000000,28243000000,47025807980
구조개선사업계정,0,농어촌구조개선특별회계,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,4.60554E+12,4.60554E+12,5.68859E+12,5.68859E+12,5.68859E+12,4.60554E+12
구조개선사업계정,0,농어촌구조개선특별회계,2014,94,예수금,40,정부내부수입및기타,0,0,농림축산식품부,9.5E+11,9.5E+11,9.5E+11,9.5E+11,9.5E+11,9.5E+11
구조개선사업계정,0,농어촌구조개선특별회계,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,농림축산식품부,0,0,3086000000,3086000000,3086000000,0
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,37,농어촌특별세,8,농어촌특별세,0,0,농림축산식품부,3.33241E+12,3.33241E+12,4.1958E+12,4.1958E+12,4.1958E+12,3.33241E+12
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,5108973690,5108973690,4053000000,4053000000,4053000000,5108973690
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,484897350,농림축산식품부,5.21072E+11,5.21556E+11,5.53996E+11,5.53996E+11,5.53996E+11,5.21072E+11
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,69,잡수입,13,재화및용역판매수입,0,0,농림축산식품부,16621000,16621000,1162000000,1162000000,1162000000,16621000
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,23670093430,23670093430,21010000000,21010000000,21010000000,23670093430
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,농림축산식품부,4.51033E+11,4.51033E+11,3.92944E+11,3.92944E+11,3.92944E+11,4.51033E+11
농어촌특별세사업계정,0,농어촌구조개선특별회계,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,1400000000,1400000000,0,0,0,1400000000
투자계정,0,에너지및자원사업특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,1051166210,농림축산식품부,17771485670,18822651880,1749000000,1749000000,1749000000,17771485670
융자계정,0,에너지및자원사업특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,596401220,596401220,199000000,199000000,199000000,596401220
융자계정,0,에너지및자원사업특별회계,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,24986798160,24986798160,9686000000,9686000000,9686000000,24986798160
,0,혁신도시건설특별회계,2014,51,관유물대여료,11,재산수입,0,0,농림축산식품부,20857930,20857930,0,0,0,20857930
,0,혁신도시건설특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,997140,997140,0,0,0,997140
,0,혁신도시건설특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,0,농림축산식품부,34506110,34506110,0,0,0,34506110
,0,혁신도시건설특별회계,2014,71,고정자산매각대,15,관유물매각대,0,12568914310,농림축산식품부,4772592980,17341507290,8966000000,8966000000,8966000000,4772592980
,0,혁신도시건설특별회계,2014,72,토지및무형자산매각대,15,관유물매각대,0,40183839000,농림축산식품부,76943100000,1.17127E+11,62309000000,62309000000,62309000000,76943100000
지역개발계정,0,광역지역발전특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,0,0,78000000,78000000,78000000,0
지역개발계정,0,광역지역발전특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,504073520,농림축산식품부,9201669440,9705742960,5739000000,5739000000,5739000000,9201669440
광역발전계정,0,광역지역발전특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,146377120,146377120,103000000,103000000,103000000,146377120
광역발전계정,0,광역지역발전특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,162655400,농림축산식품부,9827797590,9990452990,1093000000,1093000000,1093000000,9827797590
손익계정,0,양곡관리특별회계,2014,41,양곡사업수입,10,기업특별회계영업수입,0,7360606970,농림축산식품부,5.39783E+11,5.47144E+11,6.96311E+11,6.96311E+11,6.96311E+11,5.39783E+11
손익계정,0,양곡관리특별회계,2014,52,정부출자수입,11,재산수입,0,0,농림축산식품부,2820000,2820000,0,0,0,2820000
손익계정,0,양곡관리특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,0,농림축산식품부,60069783380,60069783380,0,0,0,60069783380
손익계정,0,양곡관리특별회계,2014,69,잡수입,13,재화및용역판매수입,0,0,농림축산식품부,9754414610,9754414610,9413000000,9413000000,9413000000,9754414610
손익계정,0,양곡관리특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,농림축산식품부,1.52698E+11,1.52698E+11,0,0,0,1.52698E+11
손익계정,0,양곡관리특별회계,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,7.92561E+11,7.92561E+11,7.92561E+11,7.92561E+11,7.92561E+11,7.92561E+11
자본계정,0,양곡관리특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,농림축산식품부,811330,811330,0,0,0,811330
,0,농산물가격안정기금,2014,51,관유물대여료,11,재산수입,0,0,농림축산식품부,1756746200,1756746200,28000000,28000000,28000000,1756746200
,0,농산물가격안정기금,2014,52,정부출자수입,11,재산수입,0,0,농림축산식품부,0,0,141000000,141000000,141000000,0
,0,농산물가격안정기금,2014,54,기타이자수입및재산수입,11,재산수입,0,55176720,농림축산식품부,39824807686,39879984406,49794000000,49794000000,49794000000,39824807686
,0,농산물가격안정기금,2014,56,"벌금,몰수금및과태료",12,경상이전수입,0,0,농림축산식품부,36000000,36000000,326000000,326000000,326000000,36000000
,0,농산물가격안정기금,2014,57,변상금및위약금,12,경상이전수입,0,0,농림축산식품부,5894996160,5894996160,4277000000,4277000000,4277000000,5894996160
,0,농산물가격안정기금,2014,59,기타경상이전수입,12,경상이전수입,0,490916700,농림축산식품부,83649626740,84140543440,1.67397E+11,1.67397E+11,1.67397E+11,83649626740
,0,농산물가격안정기금,2014,69,잡수입,13,재화및용역판매수입,0,0,농림축산식품부,91564940,91564940,0,0,0,91564940
,0,농산물가격안정기금,2014,84,유가증권매각대,14,수입대체경비수입,0,0,농림축산식품부,0,0,457000000,457000000,457000000,0
,0,농산물가격안정기금,2014,71,고정자산매각대,15,관유물매각대,0,0,농림축산식품부,0,0,49000000,49000000,49000000,0
,0,농산물가격안정기금,2014,73,재고자산매각대및유동자산,15,관유물매각대,0,0,농림축산식품부,5.45311E+11,5.45311E+11,8.59865E+11,8.59865E+11,8.59865E+11,5.45311E+11
,0,농산물가격안정기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,1.64865E+12,1.64865E+12,1.47101E+12,1.47101E+12,1.47101E+12,1.64865E+12
,0,농산물가격안정기금,2014,84,유가증권매각대,31,차입금및여유자금회수,0,0,농림축산식품부,4412045460,4412045460,0,0,0,4412045460
,0,농산물가격안정기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,1.07544E+12,1.07544E+12,3.13959E+11,3.13959E+11,3.13959E+11,48893000800
,0,농산물가격안정기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,농림축산식품부,3185358900,3185358900,3168000000,3168000000,3168000000,3185358900
,0,농어업재해재보험기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,2249777305,2249777305,6810000000,6810000000,6810000000,2249777305
,0,농어업재해재보험기금,2014,59,기타경상이전수입,12,경상이전수입,0,51240570,농림축산식품부,34779760,86020330,0,0,0,34779760
,0,농어업재해재보험기금,2014,65,면허료및수수료,13,재화및용역판매수입,0,0,농림축산식품부,14222708780,14222708780,13194000000,13194000000,13194000000,14222708780
,0,농어업재해재보험기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,1.16237E+11,1.16237E+11,49800000000,49800000000,49800000000,48850469313
,0,농어업재해재보험기금,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,35000000000,35000000000,70000000000,70000000000,70000000000,35000000000
,0,농지관리기금,2014,51,관유물대여료,11,재산수입,0,0,농림축산식품부,10441275220,10441275220,13708000000,13708000000,13708000000,10441275220
,0,농지관리기금,2014,54,기타이자수입및재산수입,11,재산수입,0,12780476550,농림축산식품부,72848424820,85628901370,85001000000,85001000000,85001000000,72848424820
,0,농지관리기금,2014,58,가산금,12,경상이전수입,0,0,농림축산식품부,4716960790,4716960790,0,0,0,4716960790
,0,농지관리기금,2014,59,기타경상이전수입,12,경상이전수입,0,6.45096E+11,농림축산식품부,8.17844E+11,1.46294E+12,7.59134E+11,7.59134E+11,7.59134E+11,8.17844E+11
,0,농지관리기금,2014,73,재고자산매각대및유동자산,15,관유물매각대,0,30873378970,농림축산식품부,69129446620,1.00003E+11,52891000000,52891000000,52891000000,69129446620
,0,농지관리기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,3.13058E+11,3.13058E+11,2.99065E+11,2.99065E+11,2.99065E+11,3.13058E+11
,0,농지관리기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,8.84206E+11,8.84206E+11,4.44517E+11,4.44517E+11,4.44517E+11,3.92378E+11
,0,농지관리기금,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,농림축산식품부,34776545090,34776545090,41315000000,41315000000,41315000000,34776545090
,0,쌀소득보전변동직접지불기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,504856910,504856910,2116000000,2116000000,2116000000,504856910
,0,쌀소득보전변동직접지불기금,2014,59,기타경상이전수입,12,경상이전수입,0,0,농림축산식품부,63052297220,63052297220,0,0,0,63052297220
,0,쌀소득보전변동직접지불기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,1.76842E+11,1.76842E+11,2000000000,2000000000,2000000000,3071614700
,0,쌀소득보전변동직접지불기금,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,1.54113E+11,1.54113E+11,2.15469E+11,2.15469E+11,2.15469E+11,1.54113E+11
,0,양곡증권정리기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,581303930,581303930,287000000,287000000,287000000,581303930
,0,양곡증권정리기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,1.40424E+11,1.40424E+11,8612000000,8612000000,8612000000,706978960
,0,양곡증권정리기금,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,1.97177E+11,1.97177E+11,1.97177E+11,1.97177E+11,1.97177E+11,1.97177E+11
,0,양곡증권정리기금,2014,94,예수금,40,정부내부수입및기타,0,0,농림축산식품부,2.99716E+11,2.99716E+11,2.98058E+11,2.98058E+11,2.98058E+11,2.99716E+11
,0,자유무역협정이행지원기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,16959242808,16959242808,17201000000,17201000000,17201000000,16959242808
,0,자유무역협정이행지원기금,2014,57,변상금및위약금,12,경상이전수입,0,0,농림축산식품부,65838080,65838080,0,0,0,65838080
,0,자유무역협정이행지원기금,2014,59,기타경상이전수입,12,경상이전수입,0,0,농림축산식품부,34386543530,34386543530,10507000000,10507000000,10507000000,34386543530
,0,자유무역협정이행지원기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,2.17856E+11,2.17856E+11,64574000000,64574000000,64574000000,2.17856E+11
,0,자유무역협정이행지원기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,8.80203E+11,8.80203E+11,77203000000,77203000000,77203000000,22944426248
,0,자유무역협정이행지원기금,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,2.95E+11,2.95E+11,4.92556E+11,4.92556E+11,4.92556E+11,2.95E+11
,0,축산발전기금,2014,51,관유물대여료,11,재산수입,0,0,농림축산식품부,32048680,32048680,23000000,23000000,23000000,32048680
,0,축산발전기금,2014,54,기타이자수입및재산수입,11,재산수입,0,0,농림축산식품부,50194217350,50194217350,48077000000,48077000000,48077000000,50194217350
,0,축산발전기금,2014,57,변상금및위약금,12,경상이전수입,0,0,농림축산식품부,6155620,6155620,0,0,0,6155620
,0,축산발전기금,2014,59,기타경상이전수입,12,경상이전수입,0,1585720,농림축산식품부,2.01205E+11,2.01206E+11,1.9068E+11,1.9068E+11,1.9068E+11,2.01205E+11
,0,축산발전기금,2014,71,고정자산매각대,15,관유물매각대,0,0,농림축산식품부,711544700,711544700,354000000,354000000,354000000,711544700
,0,축산발전기금,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,농림축산식품부,4.30335E+11,4.30335E+11,3.35644E+11,3.35644E+11,3.35644E+11,4.30335E+11
,0,축산발전기금,2014,85,정부예금회수,31,차입금및여유자금회수,0,0,농림축산식품부,8.77374E+11,8.77374E+11,2.04554E+11,2.04554E+11,2.04554E+11,41072134340
,0,축산발전기금,2014,91,전입금,40,정부내부수입및기타,0,0,농림축산식품부,2.98959E+11,2.98959E+11,3.97376E+11,3.97376E+11,3.97376E+11,2.98959E+11
,0,일반회계,2014,51,관유물대여료,11,재산수입,0,362932450,산업통상자원부,11972531250,12335463700,8580000000,8580000000,8580000000,11972531250
,0,일반회계,2014,54,기타이자수입및재산수입,11,재산수입,0,17227840,산업통상자원부,39325367670,39342595510,19634000000,19634000000,19634000000,39325367670
,0,일반회계,2014,56,"벌금,몰수금및과태료",12,경상이전수입,0,1429059830,산업통상자원부,101686590,1530746420,51000000,51000000,51000000,101686590
,0,일반회계,2014,57,변상금및위약금,12,경상이전수입,0,0,산업통상자원부,0,0,10000000,10000000,10000000,0
,0,일반회계,2014,58,가산금,12,경상이전수입,0,24350920,산업통상자원부,294070,24644990,0,0,0,294070
,0,일반회계,2014,59,기타경상이전수입,12,경상이전수입,0,604562800,산업통상자원부,2.0391E+11,2.04514E+11,2.05623E+11,2.05623E+11,2.05623E+11,2.0391E+11
,0,일반회계,2014,69,잡수입,13,재화및용역판매수입,0,0,산업통상자원부,47256250,47256250,30000000,30000000,30000000,47256250
,0,일반회계,2014,69,잡수입,14,수입대체경비수입,0,41750980,산업통상자원부,561604270,603355250,531000000,531000000,531000000,561604270
,0,일반회계,2014,72,토지및무형자산매각대,15,관유물매각대,0,845406010,산업통상자원부,0,845406010,788000000,788000000,788000000,0
투자계정,0,에너지및자원사업특별회계,2014,52,정부출자수입,11,재산수입,0,0,산업통상자원부,59944832730,59944832730,13655000000,13655000000,13655000000,59944832730
투자계정,0,에너지및자원사업특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,14281100,산업통상자원부,8538197170,8552478270,2840000000,2840000000,2840000000,8538197170
투자계정,0,에너지및자원사업특별회계,2014,56,"벌금,몰수금및과태료",12,경상이전수입,0,30000000,산업통상자원부,7500000,37500000,0,0,0,7500000
투자계정,0,에너지및자원사업특별회계,2014,58,가산금,12,경상이전수입,0,141686820,산업통상자원부,156868700,298555520,88000000,88000000,88000000,156868700
투자계정,0,에너지및자원사업특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,4509012290,산업통상자원부,2.03031E+12,2.03482E+12,2.5336E+12,2.5336E+12,2.5336E+12,2.03031E+12
투자계정,0,에너지및자원사업특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,산업통상자원부,1.80276E+11,1.80276E+11,1.63377E+11,1.63377E+11,1.63377E+11,1.80276E+11
투자계정,0,에너지및자원사업특별회계,2014,91,전입금,40,정부내부수입및기타,0,0,산업통상자원부,7.46595E+11,7.46595E+11,1.03443E+12,1.03443E+12,1.03443E+12,7.46595E+11
투자계정,0,에너지및자원사업특별회계,2014,92,예탁원금회수,40,정부내부수입및기타,0,0,산업통상자원부,60000000000,60000000000,3.3E+11,3.3E+11,3.3E+11,60000000000
투자계정,0,에너지및자원사업특별회계,2014,95,예탁이자수입,40,정부내부수입및기타,0,0,산업통상자원부,32370476660,32370476660,65268000000,65268000000,65268000000,32370476660
융자계정,0,에너지및자원사업특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,산업통상자원부,90104313010,90104313010,1.54349E+11,1.54349E+11,1.54349E+11,90104313010
융자계정,0,에너지및자원사업특별회계,2014,75,융자원금회수,20,융자및전대차관원금회수,0,0,산업통상자원부,1.1248E+12,1.1248E+12,1.11372E+12,1.11372E+12,1.11372E+12,1.1248E+12
융자계정,0,에너지및자원사업특별회계,2014,88,전년도이월금,33,전년도이월금,0,0,산업통상자원부,1.01037E+11,1.01037E+11,67249000000,67249000000,67249000000,1.01037E+11
,0,혁신도시건설특별회계,2014,51,관유물대여료,11,재산수입,0,0,산업통상자원부,2322590,2322590,0,0,0,2322590
,0,혁신도시건설특별회계,2014,57,변상금및위약금,12,경상이전수입,0,0,산업통상자원부,5206000,5206000,0,0,0,5206000
,0,혁신도시건설특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,0,산업통상자원부,85156210,85156210,0,0,0,85156210
,0,혁신도시건설특별회계,2014,71,고정자산매각대,15,관유물매각대,0,0,산업통상자원부,5020175760,5020175760,8426000000,8426000000,8426000000,5020175760
,0,혁신도시건설특별회계,2014,72,토지및무형자산매각대,15,관유물매각대,0,0,산업통상자원부,18638043230,18638043230,35313000000,35313000000,35313000000,18638043230
지역개발계정,0,광역지역발전특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,0,산업통상자원부,49507010,49507010,0,0,0,49507010
지역개발계정,0,광역지역발전특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,0,산업통상자원부,2362099210,2362099210,0,0,0,2362099210
광역발전계정,0,광역지역발전특별회계,2014,54,기타이자수입및재산수입,11,재산수입,0,266114070,산업통상자원부,10589892030,10856006100,4268000000,4268000000,4268000000,10589892030
광역발전계정,0,광역지역발전특별회계,2014,59,기타경상이전수입,12,경상이전수입,0,8055077600,산업통상자원부,40997364560,49052442160,19090000000,19090000000,19090000000,40997364560
