당년도순원가,당년도수익,당년도총원가,구분,회계연도,전년도순원가,전년도수익,전년도총원가,소관명
0.0,0.0,0.0,4.대손상각비,2017,13720364765.0,0.0,0.0,미래창조과학부
0.0,0.0,0.0,3.감가상각비,2017,154191045.0,0.0,0.0,미래창조과학부
85119330926.0,0.0,0.0,2.세금과공과,2017,84151750754.0,0.0,0.0,미래창조과학부
5024999764.0,0.0,0.0,1.지급수수료,2017,2310000.0,0.0,0.0,미래창조과학부
106860076899.0,0.0,0.0,비배분비용,2017,482031882724.0,0.0,0.0,미래창조과학부
220544720.0,0.0,0.0,(24)기타비용,2017,120797160.0,0.0,0.0,미래창조과학부
933829027.0,0.0,0.0,(23)연구개발비,2017,3430427770.0,0.0,0.0,미래창조과학부
2343.0,0.0,0.0,(22)자산처분손실,2017,0.0,0.0,0.0,미래창조과학부
0.0,0.0,0.0,(21)이자비용,2017,39762534.0,0.0,0.0,미래창조과학부
4902718503.0,0.0,0.0,(20)감가상각비,2017,4059587404.0,0.0,0.0,미래창조과학부
6461334142.0,0.0,0.0,3.자산처분이익,2017,103148921536.0,0.0,0.0,미래창조과학부
46663886103.0,0.0,0.0,4.기타수익,2017,154509264777.0,0.0,0.0,미래창조과학부
27828287153.0,0.0,0.0,재정운영결과,2017,27023190831.0,0.0,0.0,민주평화통일자문회의
27828287153.0,0.0,0.0,재정운영순원가,2017,27023190831.0,0.0,0.0,민주평화통일자문회의
4779490.0,0.0,0.0,3.기타수익,2017,5674400.0,0.0,0.0,민주평화통일자문회의
2179000.0,0.0,0.0,2.자산처분이익,2017,0.0,0.0,0.0,민주평화통일자문회의
0.0,0.0,0.0,1.재화및용역제공수익,2017,144773.0,0.0,0.0,민주평화통일자문회의
6958490.0,0.0,0.0,비배분수익,2017,5819173.0,0.0,0.0,민주평화통일자문회의
1133900.0,0.0,0.0,2.기타비용,2017,0.0,0.0,0.0,민주평화통일자문회의
0.0,0.0,0.0,1.평가손실,2017,9600000.0,0.0,0.0,민주평화통일자문회의
1133900.0,0.0,0.0,비배분비용,2017,9600000.0,0.0,0.0,민주평화통일자문회의
0.0,0.0,0.0,관리운영비,2017,0.0,0.0,0.0,민주평화통일자문회의
27834111743.0,0.0,27834111743.0,1.민주평화통일자문회의운영,2017,27019410004.0,0.0,27019410004.0,민주평화통일자문회의
27834111743.0,0.0,27834111743.0,프로그램순원가,2017,27019410004.0,0.0,27019410004.0,민주평화통일자문회의
5598007398061.0,0.0,0.0,재정운영결과,2017,7060737731107.0,0.0,0.0,미래창조과학부
1030905930.0,0.0,0.0,3.기타재원조달및이전,2017,66045795240.0,0.0,0.0,미래창조과학부
361060.0,0.0,0.0,2.제재금수익,2017,2315631540.0,0.0,0.0,미래창조과학부
0.0,0.0,0.0,1.부담금수익,2017,453874257790.0,0.0,0.0,미래창조과학부
1031266990.0,0.0,0.0,비교환수익 등,2017,522235684570.0,0.0,0.0,미래창조과학부
5599038665051.0,0.0,0.0,재정운영순원가,2017,7582973415677.0,0.0,0.0,미래창조과학부
37515150820.0,0.0,37515150820.0,7.노숙인의사상자지원,2017,35316235860.0,0.0,35316235860.0,보건복지부
1958007320.0,0.0,1958007320.0,8.회계기금간거래,2017,1696828080.0,0.0,1696828080.0,보건복지부
108201622.0,0.0,108201622.0,9.국민연금운영,2017,116288370.0,0.0,116288370.0,보건복지부
1655018680.0,0.0,0.0,(16)외주용역비,2017,1470313005.0,0.0,0.0,새만금개발청
283259333.0,0.0,0.0,(15)업무추진비,2017,262994372.0,0.0,0.0,새만금개발청
493032815.0,0.0,0.0,(14)여비교통비,2017,496948094.0,0.0,0.0,새만금개발청
6952160.0,0.0,0.0,(13)수선유지비,2017,20990700.0,0.0,0.0,새만금개발청
36879407.0,0.0,0.0,(12)유류비,2017,36838448.0,0.0,0.0,새만금개발청
534617413.0,0.0,0.0,(11)지급임차료,2017,355235896.0,0.0,0.0,새만금개발청
45455100.0,0.0,0.0,(10)교육훈련비,2017,16408900.0,0.0,0.0,새만금개발청
3136900.0,0.0,0.0,(9)피복비와급량비,2017,5342420.0,0.0,0.0,새만금개발청
1333418.0,0.0,0.0,(8)지급보험료,2017,1378866.0,0.0,0.0,새만금개발청
96873174.0,0.0,0.0,(7)수도광열비,2017,108568950.0,0.0,0.0,새만금개발청
160754390.0,0.0,0.0,(6)세금과공과,2017,150935160.0,0.0,0.0,새만금개발청
536838447.0,0.0,0.0,(5)지급수수료,2017,157817759.0,0.0,0.0,새만금개발청
111800000.0,0.0,0.0,(4)광고선전비,2017,218828290.0,0.0,0.0,새만금개발청
173546940.0,0.0,0.0,(3)인쇄비,2017,120396900.0,0.0,0.0,새만금개발청
367654936.0,0.0,0.0,(2)소모품비,2017,737827736.0,0.0,0.0,새만금개발청
1502861840.0,0.0,0.0,(1)복리후생비,2017,1414117500.0,0.0,0.0,새만금개발청
7330370283.0,0.0,0.0,2.경비,2017,7268787459.0,0.0,0.0,새만금개발청
9705822550.0,0.0,0.0,1.인건비,2017,9057956277.0,0.0,0.0,새만금개발청
4260000.0,0.0,0.0,(17)보전비,2017,600000.0,0.0,0.0,새만금개발청
580889450.0,0.0,0.0,(18)감가상각비,2017,474338863.0,0.0,0.0,새만금개발청
7041130.0,0.0,0.0,(3)인쇄비,2017,0.0,0.0,0.0,세월호선체조사위원회
230812810.0,0.0,0.0,(2)소모품비,2017,0.0,0.0,0.0,세월호선체조사위원회
116812740.0,0.0,0.0,(1)복리후생비,2017,0.0,0.0,0.0,세월호선체조사위원회
1290411579.0,0.0,0.0,2.경비,2017,0.0,0.0,0.0,세월호선체조사위원회
1178763420.0,0.0,0.0,1.인건비,2017,0.0,0.0,0.0,세월호선체조사위원회
2469174999.0,0.0,0.0,관리운영비,2017,0.0,0.0,0.0,세월호선체조사위원회
1338255746.0,0.0,1338255746.0,1.세월호 선체조사지원,2017,0.0,0.0,0.0,세월호선체조사위원회
1338255746.0,0.0,1338255746.0,프로그램순원가,2017,0.0,0.0,0.0,세월호선체조사위원회
19461409358.0,0.0,0.0,재정운영결과,2017,25104791601.0,0.0,0.0,새만금개발청
19461409358.0,0.0,0.0,재정운영순원가,2017,25104791601.0,0.0,0.0,새만금개발청
1533974533.0,0.0,0.0,3.기타수익,2017,11088376.0,0.0,0.0,새만금개발청
0.0,0.0,0.0,2.이자수익,2017,18560.0,0.0,0.0,새만금개발청
598228420.0,0.0,0.0,1.재화및용역제공수익,2017,95943080.0,0.0,0.0,새만금개발청
2132202953.0,0.0,0.0,비배분수익,2017,107050016.0,0.0,0.0,새만금개발청
50016607.0,0.0,0.0,1.기타비용,2017,0.0,0.0,0.0,새만금개발청
50016607.0,0.0,0.0,비배분비용,2017,0.0,0.0,0.0,새만금개발청
1244530.0,0.0,0.0,(20)기타비용,2017,0.0,0.0,0.0,새만금개발청
733961350.0,0.0,0.0,(19)연구개발비,2017,1218905600.0,0.0,0.0,새만금개발청
17036192833.0,0.0,0.0,관리운영비,2017,16326743736.0,0.0,0.0,새만금개발청
4507402871.0,0.0,4507402871.0,1.지역개발,2017,8885097881.0,0.0,8885097881.0,새만금개발청
4507402871.0,0.0,4507402871.0,프로그램순원가,2017,8885097881.0,0.0,8885097881.0,새만금개발청
1549128540.0,0.0,0.0,(22)연구개발비,2017,1224676520.0,0.0,0.0,산업통상자원부
547596890.0,0.0,0.0,(21)대손상각비,2017,1035003640.0,0.0,0.0,산업통상자원부
15604724831.0,0.0,0.0,(20)감가상각비,2017,15199375615.0,0.0,0.0,산업통상자원부
862580090.0,0.0,0.0,(19)보조비,2017,852637110.0,0.0,0.0,산업통상자원부
281000000.0,0.0,0.0,(18)출연비,2017,280000000.0,0.0,0.0,산업통상자원부
0.0,0.0,0.0,(17)보전비,2017,23999890.0,0.0,0.0,산업통상자원부
14239425533.0,0.0,0.0,(16)외주용역비,2017,12421758276.0,0.0,0.0,산업통상자원부
3022322899.0,0.0,0.0,(15)업무추진비,2017,2553199952.0,0.0,0.0,산업통상자원부
6034157181.0,0.0,0.0,(14)여비교통비,2017,5738973598.0,0.0,0.0,산업통상자원부
3495233607.0,0.0,0.0,(13)수선유지비,2017,3680049248.0,0.0,0.0,산업통상자원부
186121039.0,0.0,0.0,(12)유류비,2017,187886445.0,0.0,0.0,산업통상자원부
2570285024.0,0.0,0.0,(11)지급임차료,2017,2390497919.0,0.0,0.0,산업통상자원부
780251261.0,0.0,0.0,(10)교육훈련비,2017,933969087.0,0.0,0.0,산업통상자원부
56824815.0,0.0,0.0,(9)피복비와급량비,2017,67740166.0,0.0,0.0,산업통상자원부
196498940.0,0.0,0.0,(8)지급보험료,2017,189285858.0,0.0,0.0,산업통상자원부
1030795460.0,0.0,0.0,(7)수도광열비,2017,1093968766.0,0.0,0.0,산업통상자원부
2015042088.0,0.0,0.0,(6)세금과공과,2017,2099715217.0,0.0,0.0,산업통상자원부
2621394250.0,0.0,0.0,(5)지급수수료,2017,1498139078.0,0.0,0.0,산업통상자원부
99954931.0,0.0,0.0,(23)기타비용,2017,220794011.0,0.0,0.0,산업통상자원부
2061100914978.0,0.0,0.0,비배분비용,2017,288436433530.0,0.0,0.0,산업통상자원부
4988110300654.0,0.0,0.0,재정운영결과,2017,3934244736808.0,0.0,0.0,산업통상자원부
0.0,0.0,0.0,3.기타재원조달및이전,2017,-48462180000.0,0.0,0.0,산업통상자원부
1977276040.0,0.0,0.0,2.제재금수익,2017,2080834710.0,0.0,0.0,산업통상자원부
2395449544370.0,0.0,0.0,1.부담금수익,2017,2511980998770.0,0.0,0.0,산업통상자원부
2397426820410.0,0.0,0.0,비교환수익 등,2017,2465599653480.0,0.0,0.0,산업통상자원부
7385537121064.0,0.0,0.0,재정운영순원가,2017,6399844390288.0,0.0,0.0,산업통상자원부
261582246835.0,0.0,0.0,5.기타수익,2017,407088949693.0,0.0,0.0,산업통상자원부
85534798261.0,0.0,0.0,4.자산처분이익,2017,22823673848.0,0.0,0.0,산업통상자원부
0.0,0.0,0.0,3.평가이익,2017,104618817539.0,0.0,0.0,산업통상자원부
304170268602.0,0.0,0.0,2.이자수익,2017,433512894345.0,0.0,0.0,산업통상자원부
111926570739.0,0.0,0.0,1.재화및용역제공수익,2017,138566667591.0,0.0,0.0,산업통상자원부
763213884437.0,0.0,0.0,비배분수익,2017,1106611003016.0,0.0,0.0,산업통상자원부
94222923838.0,0.0,0.0,6.기타비용,2017,162935660501.0,0.0,0.0,산업통상자원부
7373857804.0,0.0,0.0,5.자산처분손실,2017,9694671450.0,0.0,0.0,산업통상자원부
1877690000000.0,0.0,0.0,4.자산감액손실,2017,42359000000.0,0.0,0.0,산업통상자원부
77023837409.0,0.0,0.0,3.평가손실,2017,69724527688.0,0.0,0.0,산업통상자원부
15013630.0,0.0,0.0,2.이자비용,2017,0.0,0.0,0.0,산업통상자원부
4775282297.0,0.0,0.0,1.대손상각비,2017,3722573891.0,0.0,0.0,산업통상자원부
8694880.0,0.0,0.0,(4)지급수수료,2017,0.0,0.0,0.0,세월호선체조사위원회
36826330.0,0.0,0.0,(5)세금과공과,2017,0.0,0.0,0.0,세월호선체조사위원회
993920.0,0.0,0.0,(6)수도광열비,2017,0.0,0.0,0.0,세월호선체조사위원회
188924613680.0,0.0,0.0,관리운영비,2017,179353139076.0,0.0,0.0,식품의약품안전처
17613747649.0,0.0,17613747649.0,10.농축수산물 안전성 제고,2017,21800652822.0,0.0,21800652822.0,식품의약품안전처
4429042795.0,0.0,4429042795.0,9.지방청운영,2017,4798576891.0,0.0,4798576891.0,식품의약품안전처
84844782743.0,0.0,84844782743.0,8.과학적 안전관리 연구 및 허가심사 안전성 제고,2017,84770588846.0,0.0,84770588846.0,식품의약품안전처
7076338351.0,-1829529690.0,8905868041.0,7.의료기기안전성제고,2017,7519672239.0,-939590830.0,8459263069.0,식품의약품안전처
7995819166.0,-297819380.0,8293638546.0,6.바이오생약 안전성 제고,2017,6097191761.0,-244891590.0,6342083351.0,식품의약품안전처
9009159412.0,-10900169340.0,19909328752.0,5.의약품안전성제고,2017,12372824704.0,-8830140120.0,21202964824.0,식품의약품안전처
3734624810.0,-755600000.0,4490224810.0,4.식품기준규격관리 선진화,2017,4282270015.0,-514449000.0,4796719015.0,식품의약품안전처
52822374883.0,-7300000.0,52829674883.0,3.식품영양 안전성 제고,2017,49112059692.0,-814953600.0,49927013292.0,식품의약품안전처
18742124756.0,0.0,18742124756.0,2.위해관리 선진화,2017,19356110263.0,0.0,19356110263.0,식품의약품안전처
44089138282.0,0.0,44089138282.0,1.식품안전성제고,2017,32366160612.0,-57657730.0,32423818342.0,식품의약품안전처
250357152847.0,-13790418410.0,264147571257.0,프로그램순원가,2017,242476107845.0,-11401682870.0,253877790715.0,식품의약품안전처
47514604576.0,0.0,0.0,재정운영결과,2017,0.0,0.0,0.0,소방청
47514604576.0,0.0,0.0,재정운영순원가,2017,0.0,0.0,0.0,소방청
2233003604.0,0.0,0.0,2.기타수익,2017,0.0,0.0,0.0,소방청
14902470.0,0.0,0.0,1.재화및용역제공수익,2017,0.0,0.0,0.0,소방청
2247906074.0,0.0,0.0,비배분수익,2017,0.0,0.0,0.0,소방청
21655379.0,0.0,0.0,4.기타비용,2017,0.0,0.0,0.0,소방청
130868158000.0,0.0,0.0,1.인건비,2017,123505993366.0,0.0,0.0,식품의약품안전처
58056455680.0,0.0,0.0,2.경비,2017,55847145710.0,0.0,0.0,식품의약품안전처
677657210.0,0.0,0.0,(18)보조비,2017,577595220.0,0.0,0.0,식품의약품안전처
10200000.0,0.0,0.0,(17)보전비,2017,0.0,0.0,0.0,식품의약품안전처
6469411447.0,0.0,0.0,(16)외주용역비,2017,8266653704.0,0.0,0.0,식품의약품안전처
1429302816.0,0.0,0.0,(15)업무추진비,2017,1003645988.0,0.0,0.0,식품의약품안전처
3148052917.0,0.0,0.0,(14)여비교통비,2017,3152894859.0,0.0,0.0,식품의약품안전처
1030477403.0,0.0,0.0,(13)수선유지비,2017,942507975.0,0.0,0.0,식품의약품안전처
197794910.0,0.0,0.0,(12)유류비,2017,273334340.0,0.0,0.0,식품의약품안전처
610700160.0,0.0,0.0,(11)지급임차료,2017,652728998.0,0.0,0.0,식품의약품안전처
298829503.0,0.0,0.0,(10)교육훈련비,2017,300594396.0,0.0,0.0,식품의약품안전처
90299580.0,0.0,0.0,(9)피복비와급량비,2017,85313200.0,0.0,0.0,식품의약품안전처
119503322.0,0.0,0.0,(8)지급보험료,2017,115554760.0,0.0,0.0,식품의약품안전처
1287754000.0,0.0,0.0,(7)수도광열비,2017,1167495160.0,0.0,0.0,식품의약품안전처
1628473884.0,0.0,0.0,(6)세금과공과,2017,1663394887.0,0.0,0.0,식품의약품안전처
583570872.0,0.0,0.0,(5)지급수수료,2017,389836662.0,0.0,0.0,식품의약품안전처
20330893.0,0.0,0.0,(4)광고선전비,2017,59900000.0,0.0,0.0,식품의약품안전처
848899030.0,0.0,0.0,(3)인쇄비,2017,842031262.0,0.0,0.0,식품의약품안전처
3531707786.0,0.0,0.0,(2)소모품비,2017,3373529075.0,0.0,0.0,식품의약품안전처
21511714380.0,0.0,0.0,(1)복리후생비,2017,19840173000.0,0.0,0.0,식품의약품안전처
384133360.0,0.0,0.0,3.감가상각비,2017,0.0,0.0,0.0,소방청
1714940.0,0.0,0.0,2.지급수수료,2017,0.0,0.0,0.0,소방청
160627.0,0.0,0.0,1.소모품비,2017,0.0,0.0,0.0,소방청
19096901754.0,0.0,0.0,1.인건비,2017,0.0,0.0,0.0,소방청
30648587523.0,0.0,0.0,관리운영비,2017,0.0,0.0,0.0,소방청
18706258821.0,0.0,18706258821.0,1.소방정책지원,2017,0.0,0.0,0.0,소방청
18706258821.0,0.0,18706258821.0,프로그램순원가,2017,0.0,0.0,0.0,소방청
3809246745.0,0.0,0.0,재정운영결과,2017,0.0,0.0,0.0,세월호선체조사위원회
3809246745.0,0.0,0.0,재정운영순원가,2017,0.0,0.0,0.0,세월호선체조사위원회
1816000.0,0.0,0.0,1.기타비용,2017,0.0,0.0,0.0,세월호선체조사위원회
1816000.0,0.0,0.0,비배분비용,2017,0.0,0.0,0.0,세월호선체조사위원회
20263654.0,0.0,0.0,(16)감가상각비,2017,0.0,0.0,0.0,세월호선체조사위원회
11470300.0,0.0,0.0,(15)외주용역비,2017,0.0,0.0,0.0,세월호선체조사위원회
118434290.0,0.0,0.0,(14)업무추진비,2017,0.0,0.0,0.0,세월호선체조사위원회
144005491.0,0.0,0.0,(13)여비교통비,2017,0.0,0.0,0.0,세월호선체조사위원회
224015149.0,0.0,0.0,(12)수선유지비,2017,0.0,0.0,0.0,세월호선체조사위원회
3405460.0,0.0,0.0,(11)유류비,2017,0.0,0.0,0.0,세월호선체조사위원회
347462255.0,0.0,0.0,(10)지급임차료,2017,0.0,0.0,0.0,세월호선체조사위원회
1330900.0,0.0,0.0,(9)교육훈련비,2017,0.0,0.0,0.0,세월호선체조사위원회
18693950.0,0.0,0.0,(8)피복비와급량비,2017,0.0,0.0,0.0,세월호선체조사위원회
148320.0,0.0,0.0,(7)지급보험료,2017,0.0,0.0,0.0,세월호선체조사위원회
11551685769.0,0.0,0.0,2.경비,2017,0.0,0.0,0.0,소방청
2753475180.0,0.0,0.0,(1)복리후생비,2017,0.0,0.0,0.0,소방청
407664306.0,0.0,0.0,비배분비용,2017,0.0,0.0,0.0,소방청
134300020.0,0.0,0.0,(18)연구개발비,2017,0.0,0.0,0.0,소방청
4601801837.0,0.0,0.0,(17)감가상각비,2017,0.0,0.0,0.0,소방청
492074440.0,0.0,0.0,(16)외주용역비,2017,0.0,0.0,0.0,소방청
845433430.0,0.0,0.0,(15)업무추진비,2017,0.0,0.0,0.0,소방청
539771049.0,0.0,0.0,(14)여비교통비,2017,0.0,0.0,0.0,소방청
74097220.0,0.0,0.0,(13)수선유지비,2017,0.0,0.0,0.0,소방청
51337308.0,0.0,0.0,(12)유류비,2017,0.0,0.0,0.0,소방청
193970498.0,0.0,0.0,(11)지급임차료,2017,0.0,0.0,0.0,소방청
17439780.0,0.0,0.0,(10)교육훈련비,2017,0.0,0.0,0.0,소방청
174696680.0,0.0,0.0,(9)피복비와급량비,2017,0.0,0.0,0.0,소방청
21869657.0,0.0,0.0,(8)지급보험료,2017,0.0,0.0,0.0,소방청
195276536.0,0.0,0.0,(7)수도광열비,2017,0.0,0.0,0.0,소방청
258286200.0,0.0,0.0,(6)세금과공과,2017,0.0,0.0,0.0,소방청
190389310.0,0.0,0.0,(5)지급수수료,2017,0.0,0.0,0.0,소방청
50726000.0,0.0,0.0,(4)광고선전비,2017,0.0,0.0,0.0,소방청
206759420.0,0.0,0.0,(3)인쇄비,2017,0.0,0.0,0.0,소방청
749981204.0,0.0,0.0,(2)소모품비,2017,0.0,0.0,0.0,소방청
337466376.0,0.0,0.0,(4)광고선전비,2017,446836545.0,0.0,0.0,산업통상자원부
890361661.0,0.0,0.0,(3)인쇄비,2017,975603324.0,0.0,0.0,산업통상자원부
3566719389.0,0.0,0.0,(2)소모품비,2017,3561065447.0,0.0,0.0,산업통상자원부
7897495932.0,0.0,0.0,2.지급수수료,2017,5200722197.0,0.0,0.0,보건복지부
3978085.0,0.0,0.0,1.소모품비,2017,3556386.0,0.0,0.0,보건복지부
3397358556369.0,0.0,0.0,비배분비용,2017,6372425907334.0,0.0,0.0,보건복지부
59399609359.0,0.0,0.0,(22)기타비용,2017,56748718039.0,0.0,0.0,보건복지부
2873790240.0,0.0,0.0,(21)연구개발비,2017,3146059480.0,0.0,0.0,보건복지부
3279581501.0,0.0,0.0,(20)감가상각비,2017,2059739175.0,0.0,0.0,보건복지부
19326667630.0,0.0,0.0,(19)보조비,2017,16356655560.0,0.0,0.0,보건복지부
39747000000.0,0.0,0.0,(18)출연비,2017,34552000000.0,0.0,0.0,보건복지부
24576520.0,0.0,0.0,(17)보전비,2017,0.0,0.0,0.0,보건복지부
3927506990.0,0.0,0.0,(16)외주용역비,2017,4339778372.0,0.0,0.0,보건복지부
1590603047.0,0.0,0.0,(15)업무추진비,2017,1413275938.0,0.0,0.0,보건복지부
2408852856.0,0.0,0.0,(14)여비교통비,2017,2462222743.0,0.0,0.0,보건복지부
414188809.0,0.0,0.0,(13)수선유지비,2017,662349337.0,0.0,0.0,보건복지부
133844371.0,0.0,0.0,(12)유류비,2017,128222746.0,0.0,0.0,보건복지부
719313569.0,0.0,0.0,(11)지급임차료,2017,689546084.0,0.0,0.0,보건복지부
287588050.0,0.0,0.0,(10)교육훈련비,2017,246885470.0,0.0,0.0,보건복지부
124060940.0,0.0,0.0,(9)피복비와급량비,2017,209943870.0,0.0,0.0,보건복지부
81391751.0,0.0,0.0,(8)지급보험료,2017,76294398.0,0.0,0.0,보건복지부
127115402.0,0.0,0.0,3.세금과공과,2017,366453752.0,0.0,0.0,보건복지부
0.0,0.0,0.0,4.보전비,2017,12331210.0,0.0,0.0,보건복지부
-609265919.0,0.0,0.0,4.기타재원조달및이전,2017,-3352968215.0,0.0,0.0,보건복지부
0.0,0.0,0.0,3.기타비교환수익,2017,1000000.0,0.0,0.0,보건복지부
278125500.0,0.0,0.0,2.제재금수익,2017,193342490.0,0.0,0.0,보건복지부
2988224770840.0,0.0,0.0,1.부담금수익,2017,3131556854720.0,0.0,0.0,보건복지부
2987893630421.0,0.0,0.0,비교환수익 등,2017,3128398228995.0,0.0,0.0,보건복지부
21771250305765.0,0.0,0.0,재정운영순원가,2017,23548458062877.0,0.0,0.0,보건복지부
7883990166539.0,0.0,0.0,5.기타수익,2017,8328738925647.0,0.0,0.0,보건복지부
4319177612720.0,0.0,0.0,4.자산처분이익,2017,3143997522695.0,0.0,0.0,보건복지부
188766215779.0,0.0,0.0,3.평가이익,2017,89104218107.0,0.0,0.0,보건복지부
7335891341014.0,0.0,0.0,2.이자수익,2017,7864870371301.0,0.0,0.0,보건복지부
3745764956.0,0.0,0.0,1.재화및용역제공수익,2017,6059468900.0,0.0,0.0,보건복지부
19731571101008.0,0.0,0.0,비배분수익,2017,19432770506650.0,0.0,0.0,보건복지부
2072255307321.0,0.0,0.0,10.기타비용,2017,4536969297710.0,0.0,0.0,보건복지부
983180420534.0,0.0,0.0,9.자산처분손실,2017,1015499895254.0,0.0,0.0,보건복지부
225000000000.0,0.0,0.0,8.자산감액손실,2017,2056211801.0,0.0,0.0,보건복지부
58221085977.0,0.0,0.0,7.평가손실,2017,695348100682.0,0.0,0.0,보건복지부
49745640893.0,0.0,0.0,6.이자비용,2017,48549489041.0,0.0,0.0,보건복지부
927512225.0,0.0,0.0,5.대손상각비,2017,68419849301.0,0.0,0.0,보건복지부
606029926.0,0.0,0.0,(7)수도광열비,2017,690614485.0,0.0,0.0,보건복지부
1113127510.0,0.0,0.0,(6)세금과공과,2017,1148730000.0,0.0,0.0,보건복지부
568870740.0,0.0,0.0,(5)지급수수료,2017,1004549590.0,0.0,0.0,보건복지부
133815300760.0,0.0,133815300760.0,27.정신질환관리,2017,130387458120.0,0.0,130387458120.0,보건복지부
152688423239.0,0.0,152688423239.0,26.암및원폭한센인지원,2017,125865958786.0,0.0,125865958786.0,보건복지부
281120730465.0,0.0,281120730465.0,25.국민건강생활실천,2017,274877348433.0,0.0,274877348433.0,보건복지부
43007575944.0,0.0,43007575944.0,24.한의학연구및정책개발,2017,36908814230.0,0.0,36908814230.0,보건복지부
505436409684.0,-1732990660.0,507169400344.0,23.보건산업육성,2017,500583369076.0,0.0,500583369076.0,보건복지부
206264832012.0,-7066496083.0,213331328095.0,22.응급의료체계운영지원,2017,200854434429.0,-12050878663.0,212905313092.0,보건복지부
169064239857.0,-1442379290.0,170506619147.0,21.공공보건의료확충,2017,183483220402.0,0.0,183483220402.0,보건복지부
32721829300.0,0.0,32721829300.0,20.취약계층의료비지원,2017,39464153454.0,0.0,39464153454.0,보건복지부
2674000000.0,0.0,2674000000.0,19.일반사회복지행정지원,2017,2674000000.0,0.0,2674000000.0,보건복지부
472301722198.0,-31436233060.0,503737955258.0,18.사회복지기반조성,2017,515972850189.0,0.0,515972850189.0,보건복지부
31880155313.0,0.0,31880155313.0,17.장사시설확충,2017,33267203562.0,0.0,33267203562.0,보건복지부
857555692510.0,0.0,857555692510.0,16.노인의료보장,2017,627350277620.0,0.0,627350277620.0,보건복지부
8873631928950.0,0.0,8873631928950.0,15.노인생활안정,2017,8308459272590.0,0.0,8308459272590.0,보건복지부
2327802424.0,0.0,2327802424.0,14.아동ㆍ청소년정책,2017,995885952.0,0.0,995885952.0,보건복지부
5449063452253.0,0.0,5449063452253.0,13.보육지원강화,2017,5347116025735.0,0.0,5347116025735.0,보건복지부
105441848915.0,0.0,105441848915.0,12.저출산대응및인구정책지원,2017,90125687969.0,0.0,90125687969.0,보건복지부
473198069031.0,-41792777312120.0,42265975381151.0,11.국민연금운영(급여지급),2017,437646395807.0,-39043942633275.0,39481589029082.0,보건복지부
25249178260.0,-20415894053.0,45665072313.0,10.국민연금운영(여유자금운영위탁 등),2017,24610943042.0,-18295434056.0,42906377098.0,보건복지부
24129069568.0,-15745298664.0,39874368232.0,28.국립정신건강센터,2017,23113450393.0,-17253669861.0,40367120254.0,보건복지부
10149642993.0,-7778530480.0,17928173473.0,29.국립나주병원,2017,9640643690.0,-7690944997.0,17331588687.0,보건복지부
317417390.0,0.0,0.0,(4)광고선전비,2017,446655500.0,0.0,0.0,보건복지부
1484542350.0,0.0,0.0,(3)인쇄비,2017,1316430060.0,0.0,0.0,보건복지부
4448018512.0,0.0,0.0,(2)소모품비,2017,2723176402.0,0.0,0.0,보건복지부
34475102768.0,0.0,0.0,(1)복리후생비,2017,29337818010.0,0.0,0.0,보건복지부
177351684829.0,0.0,0.0,2.경비,2017,159759665259.0,0.0,0.0,보건복지부
206417020130.0,0.0,0.0,1.인건비,2017,194806935310.0,0.0,0.0,보건복지부
383768704959.0,0.0,0.0,관리운영비,2017,354566600569.0,0.0,0.0,보건복지부
6784216351800.0,0.0,6784216351800.0,40.건강보험제도 운영,2017,7097802154450.0,0.0,7097802154450.0,보건복지부
7702551020.0,0.0,7702551020.0,39.회계기금간거래,2017,7357077770.0,0.0,7357077770.0,보건복지부
19158535010.0,0.0,19158535010.0,38.질병관리본부 시험연구인력지원,2017,17523615950.0,0.0,17523615950.0,보건복지부
599539269704.0,-37147100.0,599576416804.0,37.질병관리본부지원,2017,535086898586.0,-293975650.0,535380874236.0,보건복지부
5687346842.0,-3150714150.0,8838060992.0,36.국립목포병원,2017,5207801074.0,-3009924120.0,8217725194.0,보건복지부
10266600283.0,-3578317432.0,13844917715.0,35.국립마산병원,2017,6641423407.0,-3613893767.0,10255317174.0,보건복지부
8189634877.0,0.0,8189634877.0,34.소록도병원,2017,8318007481.0,0.0,8318007481.0,보건복지부
47411801254.0,0.0,47411801254.0,33.보건의료서비스지원,2017,38226359708.0,0.0,38226359708.0,보건복지부
8741209844.0,-4495303748.0,13236513592.0,32.국립공주병원,2017,8009333580.0,-4758549002.0,12767882582.0,보건복지부
8051650909.0,-4155774160.0,12207425069.0,31.국립춘천병원,2017,7232423536.0,-4284819921.0,11517243457.0,보건복지부
10887148554.0,-5426784645.0,16313933199.0,30.국립부곡병원,2017,9153441335.0,-6222877091.0,15376318426.0,보건복지부
18783356675344.0,0.0,0.0,재정운영결과,2017,20420059833882.0,0.0,0.0,보건복지부
1581500818106.0,-44067737422.0,1625568555528.0,프로그램순원가,2017,1469934160570.0,-73222728377.0,1543156888947.0,산림청
63316556224.0,0.0,63316556224.0,1.산림과학기술개발(국립산림과학원),2017,63133849233.0,0.0,63133849233.0,산림청
796941949800.0,-67027362470.0,863969312270.0,11.지역경제경쟁력강화,2017,988829314580.0,0.0,988829314580.0,산업통상자원부
83946850994.0,0.0,83946850994.0,10.산업기술표준및제품안전관리,2017,79891343064.0,0.0,79891343064.0,산업통상자원부
