계정명,회계명,회계연도,수입항명,수입관명,수입목명,소관명,수입구분명,국회확정금액,정부안금액
,사립학교교직원연금기금,2007,잡수입,재화및용역판매수입,기타잡수입,교육인적자원부,일반수입,157078.0,157078.0
,사학진흥기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,교육인적자원부,일반수입,410000.0,410000.0
,사학진흥기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,교육인적자원부,일반수입,102145000.0,102145000.0
,사학진흥기금,2007,관유물대여료,재산수입,건물대여료,교육인적자원부,일반수입,354490.0,354490.0
,사학진흥기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,교육인적자원부,일반수입,38464000.0,38464000.0
,사학진흥기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,교육인적자원부,일반수입,3840000.0,3840000.0
,일반회계,2007,가산금,경상이전수입,가산금,교육인적자원부,일반수입,28733.0,28733.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,교육인적자원부,일반수입,7127306.0,7127306.0
,일반회계,2007,변상금및위약금,경상이전수입,변상금,교육인적자원부,일반수입,70709.0,70709.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,교육인적자원부,일반수입,711626.0,711626.0
,일반회계,2007,고정자산매각대,관유물매각대,건물매각대,교육인적자원부,일반수입,14868737.0,14868737.0
,일반회계,2007,고정자산매각대,관유물매각대,기계기구매각대,교육인적자원부,일반수입,63236.0,63236.0
,일반회계,2007,고정자산매각대,관유물매각대,기타고정자산매각대,교육인적자원부,일반수입,495992.0,495992.0
,일반회계,2007,토지및무형자산매각대,관유물매각대,입목죽매각대,교육인적자원부,일반수입,154000.0,154000.0
,일반회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,교육인적자원부,일반수입,52541268.0,52541268.0
,일반회계,2007,면허료및수수료,수입대체경비수입,면허료및수수료,교육인적자원부,일반수입,20375090.0,20375090.0
,일반회계,2007,잡수입,수입대체경비수입,기타잡수입,교육인적자원부,일반수입,825065.0,825065.0
,일반회계,2007,전대차관원금회수,융자및전대차관원금회수,기타민간전대차관원금회수,교육인적자원부,일반수입,5732893.0,5732893.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,교육인적자원부,일반수입,6028447.0,6028447.0
,일반회계,2007,관유물대여료,재산수입,기타관유물대여료,교육인적자원부,일반수입,140144.0,140144.0
,일반회계,2007,관유물대여료,재산수입,토지대여료,교육인적자원부,일반수입,760380.0,760380.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,교육인적자원부,일반수입,4112219.0,4112219.0
,일반회계,2007,전대차관이자수입,재산수입,기타민간전대차관이자수입,교육인적자원부,일반수입,1032759.0,1032759.0
,일반회계,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,교육인적자원부,일반수입,903407.0,903407.0
,일반회계,2007,실습수입,재화및용역판매수입,실습수입,교육인적자원부,일반수입,2042827.0,2042827.0
,일반회계,2007,입학금및수업료,재화및용역판매수입,수업료,교육인적자원부,일반수입,226995359.0,226995359.0
,일반회계,2007,입학금및수업료,재화및용역판매수입,입학금,교육인적자원부,일반수입,14395329.0,14395329.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,교육인적자원부,일반수입,5315963.0,5315963.0
5·18 민주유공자지원자금,보훈기금,2007,기타경상이전수입,경상이전수입,민간출연금,국가보훈처,일반수입,19600.0,19600.0
5·18 민주유공자지원자금,보훈기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국가보훈처,일반수입,1258799.0,1258799.0
5·18 민주유공자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,국가보훈처,일반수입,170818.0,170818.0
5·18 민주유공자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가보훈처,일반수입,3000.0,3000.0
국가유공자지원자금,보훈기금,2007,기타경상이전수입,경상이전수입,민간출연금,국가보훈처,일반수입,785541.0,785541.0
국가유공자지원자금,보훈기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국가보훈처,일반수입,108830763.0,108830763.0
국가유공자지원자금,보훈기금,2007,관유물대여료,재산수입,건물대여료,국가보훈처,일반수입,22771.0,22771.0
국가유공자지원자금,보훈기금,2007,관유물대여료,재산수입,토지대여료,국가보훈처,일반수입,8521.0,8521.0
국가유공자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,국가보훈처,일반수입,12442512.0,12442512.0
국가유공자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가보훈처,일반수입,31350298.0,31350298.0
국가유공자지원자금,보훈기금,2007,잡수입,재화및용역판매수입,기타잡수입,국가보훈처,일반수입,40850.0,40850.0
참전유공자·제대군인지원자금,보훈기금,2007,기타경상이전수입,경상이전수입,민간출연금,국가보훈처,일반수입,16575000.0,18469000.0
참전유공자·제대군인지원자금,보훈기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국가보훈처,일반수입,22897959.0,22897959.0
참전유공자·제대군인지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,국가보훈처,일반수입,2951418.0,2951418.0
참전유공자·제대군인지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가보훈처,일반수입,1595000.0,1595000.0
참전유공자·제대군인지원자금,보훈기금,2007,잡수입,재화및용역판매수입,기타잡수입,국가보훈처,일반수입,2150.0,2150.0
특수임무수행자지원자금,보훈기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국가보훈처,일반수입,869947.0,869947.0
특수임무수행자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,국가보훈처,일반수입,113463.0,113463.0
특수임무수행자지원자금,보훈기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가보훈처,일반수입,3000.0,3000.0
,순국선열애국지사사업기금,2007,토지및무형자산매각대,관유물매각대,토지매각대,국가보훈처,일반수입,1000000.0,0.0
,순국선열애국지사사업기금,2007,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,국가보훈처,일반수입,100000.0,0.0
,순국선열애국지사사업기금,2007,기타이자수입및재산수입,재산수입,통화금융기관이자수입,국가보훈처,일반수입,393417.0,0.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국가보훈처,일반수입,546661.0,546661.0
,일반회계,2007,고정자산매각대,관유물매각대,건물매각대,국가보훈처,일반수입,206934.0,206934.0
,일반회계,2007,고정자산매각대,관유물매각대,기타고정자산매각대,국가보훈처,일반수입,6402.0,6402.0
,일반회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,국가보훈처,일반수입,2587800.0,2587800.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,국가보훈처,일반수입,4419.0,4419.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,국가보훈처,일반수입,1495.0,1495.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국가청소년위원회,일반수입,90000.0,90000.0
,일반회계,2007,벌금및몰수금,경상이전수입,벌금,국가청소년위원회,일반수입,3000.0,3000.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가청소년위원회,일반수입,2000.0,2000.0
,청소년육성기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국가청소년위원회,일반수입,924000.0,924000.0
,청소년육성기금,2007,기타경상이전수입,경상이전수입,법정부담금,국가청소년위원회,일반수입,9236000.0,9236000.0
,청소년육성기금,2007,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,국가청소년위원회,일반수입,5500000.0,5500000.0
,청소년육성기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국가청소년위원회,일반수입,8816000.0,8816000.0
,청소년육성기금,2007,기타이자수입및재산수입,재산수입,통화금융기관이자수입,국가청소년위원회,일반수입,595000.0,595000.0
,복권기금,2007,기타경상이전수입,경상이전수입,민간출연금,국무총리실,일반수입,41743602.0,41743602.0
,복권기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국무총리실,일반수입,474202.0,474202.0
,복권기금,2007,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,국무총리실,일반수입,3998736.0,3998736.0
,복권기금,2007,기타이자수입및재산수입,재산수입,통화금융기관이자수입,국무총리실,일반수입,1713744.0,1713744.0
,복권기금,2007,잡수입,재화및용역판매수입,기타잡수입,국무총리실,일반수입,2455506000.0,2455506000.0
,일반회계,2007,가산금,경상이전수입,가산금,국무총리실,일반수입,96000.0,96000.0
,일반회계,2007,벌금및몰수금,경상이전수입,벌금,국무총리실,일반수입,12629000.0,12629000.0
,일반회계,2007,전대차관원금회수,융자및전대차관원금회수,통화금융기관전대차관원금회수,국무총리실,일반수입,845091.0,845091.0
,일반회계,2007,전대차관이자수입,재산수입,통화금융기관전대차관이자수입,국무총리실,일반수입,359375.0,359375.0
,국방·군사시설이전특별회계,2007,가산금,경상이전수입,가산금,국방부,일반수입,110000.0,110000.0
,국방·군사시설이전특별회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국방부,일반수입,1640000.0,1640000.0
,국방·군사시설이전특별회계,2007,변상금및위약금,경상이전수입,위약금,국방부,일반수입,410000.0,410000.0
,국방·군사시설이전특별회계,2007,고정자산매각대,관유물매각대,건물매각대,국방부,일반수입,541000.0,541000.0
,국방·군사시설이전특별회계,2007,토지및무형자산매각대,관유물매각대,입목죽매각대,국방부,일반수입,90000.0,90000.0
,국방·군사시설이전특별회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,국방부,일반수입,292277658.0,291577658.0
,국방·군사시설이전특별회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,국방부,일반수입,7000.0,7000.0
손익계정,국방홍보원,2007,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,국방부,일반수입,89000.0,89000.0
손익계정,국방홍보원,2007,잡수입,재화및용역판매수입,기타영업외잡수익,국방부,일반수입,3459000.0,3459000.0
,군인복지기금,2007,토지및무형자산매각대,관유물매각대,토지매각대,국방부,일반수입,9600000.0,9600000.0
,군인복지기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,국방부,일반수입,91504450.0,91504450.0
,군인복지기금,2007,관유물대여료,재산수입,건물대여료,국방부,일반수입,9613515.0,9613515.0
,군인복지기금,2007,관유물대여료,재산수입,토지대여료,국방부,일반수입,29013.0,29013.0
,군인복지기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,국방부,일반수입,144317.0,144317.0
,군인복지기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국방부,일반수입,7189950.0,7189950.0
,군인복지기금,2007,입장료수입,재화및용역판매수입,입장료수입,국방부,일반수입,76917384.0,76917384.0
,군인복지기금,2007,잡수입,재화및용역판매수입,기타잡수입,국방부,일반수입,195425108.0,195425108.0
,군인연금기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국방부,일반수입,1647676.0,1647676.0
,군인연금기금,2007,연금수입,경상이전수입,연금기여금,국방부,일반수입,298234894.0,298234894.0
,군인연금기금,2007,관유물대여료,재산수입,건물대여료,국방부,일반수입,2788210.0,2788210.0
,군인연금기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,국방부,일반수입,10005440.0,10005440.0
,일반회계,2007,가산금,경상이전수입,가산금,국방부,일반수입,60000.0,60000.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국방부,일반수입,13242000.0,13242000.0
,일반회계,2007,벌금및몰수금,경상이전수입,몰수금,국방부,일반수입,116000.0,116000.0
,일반회계,2007,벌금및몰수금,경상이전수입,벌금,국방부,일반수입,3121000.0,3121000.0
,일반회계,2007,변상금및위약금,경상이전수입,변상금,국방부,일반수입,2262000.0,2262000.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,국방부,일반수입,5489000.0,5489000.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,국방부,일반수입,857000.0,857000.0
,일반회계,2007,관유물대여료,재산수입,기타관유물대여료,국방부,일반수입,421000.0,421000.0
,일반회계,2007,관유물대여료,재산수입,토지대여료,국방부,일반수입,2578000.0,2578000.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,국방부,일반수입,350000.0,350000.0
,일반회계,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,국방부,일반수입,255000.0,255000.0
,일반회계,2007,병원수입,재화및용역판매수입,병원수입,국방부,일반수입,5064000.0,5064000.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,국방부,일반수입,5251000.0,5251000.0
,일반회계,2007,항공항만및용수수입,재화및용역판매수입,항공항만수입,국방부,일반수입,54000.0,54000.0
,주한미군기지이전특별회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,국방부,일반수입,6600170.0,6600170.0
,일반회계,2007,가산금,경상이전수입,가산금,국세청,일반수입,685057000.0,685057000.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국세청,일반수입,3615116.0,3615116.0
,일반회계,2007,벌금및몰수금,경상이전수입,몰수금,국세청,일반수입,10400.0,10400.0
,일반회계,2007,벌금및몰수금,경상이전수입,벌금,국세청,일반수입,24833963.0,24833963.0
,일반회계,2007,변상금및위약금,경상이전수입,변상금,국세청,일반수입,225800.0,225800.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,국세청,일반수입,2723626.0,2723626.0
,일반회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,국세청,일반수입,586400.0,586400.0
,일반회계,2007,잡수입,수입대체경비수입,기타잡수입,국세청,일반수입,2219322.0,2219322.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,국세청,일반수입,117593.0,117593.0
,일반회계,2007,관유물대여료,재산수입,토지대여료,국세청,일반수입,16818.0,16818.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,국세청,일반수입,130800.0,130800.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국정홍보처,일반수입,25000.0,25000.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,국정홍보처,일반수입,2000.0,2000.0
,일반회계,2007,재고자산매각대및유동자산,관유물매각대,재고자산매각대,국정홍보처,일반수입,1000.0,1000.0
,일반회계,2007,잡수입,수입대체경비수입,기타잡수입,국정홍보처,일반수입,458164.0,458164.0
,일반회계,2007,관유물대여료,재산수입,기타관유물대여료,국정홍보처,일반수입,1000.0,1000.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,국정홍보처,일반수입,1000.0,1000.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,국정홍보처,일반수입,115500.0,115500.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,국회,일반수입,220000.0,220000.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,국회,일반수입,16000.0,16000.0
,일반회계,2007,고정자산매각대,관유물매각대,기타고정자산매각대,국회,일반수입,12000.0,12000.0
,일반회계,2007,잡수입,수입대체경비수입,기타잡수입,국회,일반수입,80000.0,80000.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,국회,일반수입,47000.0,47000.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,국회,일반수입,5000.0,5000.0
,일반회계,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,국회,일반수입,100000.0,100000.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,국회,일반수입,50000.0,50000.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,기상청,일반수입,62000.0,62000.0
,일반회계,2007,변상금및위약금,경상이전수입,위약금,기상청,일반수입,60000.0,60000.0
,일반회계,2007,고정자산매각대,관유물매각대,기타고정자산매각대,기상청,일반수입,6000.0,6000.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,기상청,일반수입,12689.0,12689.0
,일반회계,2007,관유물대여료,재산수입,토지대여료,기상청,일반수입,2293.0,2293.0
,일반회계,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,기상청,일반수입,540000.0,540000.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,기상청,일반수입,1000.0,1000.0
지역개발사업계정,국가균형발전특별회계,2007,주세,내국세,주세,기획예산처,일반수입,1902800000.0,1902800000.0
지역혁신사업계정,국가균형발전특별회계,2007,주세,내국세,주세,기획예산처,일반수입,475700000.0,475700000.0
,고용보험기금,2007,가산금,경상이전수입,가산금,노동부,일반수입,8069425.0,8069425.0
,고용보험기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,35040642.0,35040642.0
,고용보험기금,2007,사회보장기여금,사회보장기여금,고용주부담금,노동부,일반수입,2499054856.0,2499054856.0
,고용보험기금,2007,사회보장기여금,사회보장기여금,피고용자분담금,노동부,일반수입,1166310920.0,1166310920.0
,고용보험기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,노동부,일반수입,79545084.0,79545084.0
,고용보험기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,노동부,일반수입,1591435.0,1591435.0
,고용보험기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,32443.0,32443.0
,고용보험기금,2007,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,노동부,일반수입,259236697.0,259236697.0
,고용보험기금,2007,기타이자수입및재산수입,재산수입,통화금융기관이자수입,노동부,일반수입,72999879.0,72999879.0
,고용보험기금,2007,잡수입,재화및용역판매수입,기타잡수입,노동부,일반수입,30608.0,30608.0
신용보증사업계정,근로자복지진흥기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,1729000.0,1729000.0
신용보증사업계정,근로자복지진흥기금,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,노동부,일반수입,3118000.0,3118000.0
실업대책사업계정,근로자복지진흥기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,노동부,일반수입,18568708.0,18568708.0
실업대책사업계정,근로자복지진흥기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,노동부,일반수입,4171876.0,4171876.0
실업대책사업계정,근로자복지진흥기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,2836918.0,2836918.0
중소복지계정,근로자복지진흥기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,노동부,일반수입,59336590.0,59336590.0
중소복지계정,근로자복지진흥기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,노동부,일반수입,3988919.0,3988919.0
중소복지계정,근로자복지진흥기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,1850392.0,1850392.0
중소복지계정,근로자복지진흥기금,2007,입학금및수업료,재화및용역판매수입,수업료,노동부,일반수입,4056000.0,4056000.0
중소복지계정,근로자복지진흥기금,2007,잡수입,재화및용역판매수입,기타잡수입,노동부,일반수입,927226.0,927226.0
,산업재해보상보험및예방기금,2007,가산금,경상이전수입,가산금,노동부,일반수입,13141496.0,13141496.0
,산업재해보상보험및예방기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,127632621.0,127632621.0
,산업재해보상보험및예방기금,2007,변상금및위약금,경상이전수입,위약금,노동부,일반수입,1.0,1.0
,산업재해보상보험및예방기금,2007,토지및무형자산매각대,관유물매각대,토지매각대,노동부,일반수입,3065195.0,3065195.0
,산업재해보상보험및예방기금,2007,사회보장기여금,사회보장기여금,고용주부담금,노동부,일반수입,4371319746.0,4371319746.0
,산업재해보상보험및예방기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,노동부,일반수입,17967597.0,17967597.0
,산업재해보상보험및예방기금,2007,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,노동부,일반수입,96132277.0,96132277.0
,산업재해보상보험및예방기금,2007,관유물대여료,재산수입,건물대여료,노동부,일반수입,139744.0,139744.0
,산업재해보상보험및예방기금,2007,관유물대여료,재산수입,토지대여료,노동부,일반수입,930256.0,930256.0
,산업재해보상보험및예방기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,노동부,일반수입,16257339.0,16257339.0
,산업재해보상보험및예방기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,83864651.0,83864651.0
,산업재해보상보험및예방기금,2007,잡수입,재화및용역판매수입,기타잡수입,노동부,일반수입,8592211.0,8592211.0
투자계정,에너지및자원사업특별회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,10000.0,10000.0
투자계정,에너지및자원사업특별회계,2007,기타경상이전수입,경상이전수입,법정부담금,노동부,일반수입,5000.0,5000.0
,일반회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,34312467.0,34312467.0
,일반회계,2007,벌금및몰수금,경상이전수입,벌금,노동부,일반수입,3435000.0,3435000.0
,일반회계,2007,고정자산매각대,관유물매각대,건물매각대,노동부,일반수입,650402.0,650402.0
,일반회계,2007,토지및무형자산매각대,관유물매각대,토지매각대,노동부,일반수입,4143760.0,4143760.0
,일반회계,2007,관유물대여료,재산수입,건물대여료,노동부,일반수입,12000.0,12000.0
,일반회계,2007,관유물대여료,재산수입,토지대여료,노동부,일반수입,2000.0,2000.0
,일반회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,5000.0,5000.0
,일반회계,2007,잡수입,재화및용역판매수입,기타잡수입,노동부,일반수입,32000.0,32000.0
,임금채권보장기금,2007,가산금,경상이전수입,가산금,노동부,일반수입,841077.0,841077.0
,임금채권보장기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,81956800.0,81956800.0
,임금채권보장기금,2007,기타경상이전수입,경상이전수입,법정부담금,노동부,일반수입,102984264.0,102984264.0
,임금채권보장기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,11520910.0,11520910.0
,장애인고용촉진및직업재활기금,2007,가산금,경상이전수입,가산금,노동부,일반수입,444000.0,444000.0
,장애인고용촉진및직업재활기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,노동부,일반수입,184000.0,184000.0
,장애인고용촉진및직업재활기금,2007,기타경상이전수입,경상이전수입,법정부담금,노동부,일반수입,153245000.0,153245000.0
,장애인고용촉진및직업재활기금,2007,토지및무형자산매각대,관유물매각대,토지매각대,노동부,일반수입,20000000.0,20000000.0
,장애인고용촉진및직업재활기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,노동부,일반수입,26046000.0,26046000.0
,장애인고용촉진및직업재활기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,노동부,일반수입,3004000.0,3004000.0
,장애인고용촉진및직업재활기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,노동부,일반수입,4050360.0,4050360.0
,장애인고용촉진및직업재활기금,2007,잡수입,재화및용역판매수입,기타잡수입,노동부,일반수입,154000.0,154000.0
,농산물가격안정기금,2007,기타경상이전수입,경상이전수입,기타경상이전수입,농림부,일반수입,28934000.0,28934000.0
,농산물가격안정기금,2007,기타경상이전수입,경상이전수입,법정부담금,농림부,일반수입,83463281.0,83463281.0
,농산물가격안정기금,2007,변상금및위약금,경상이전수입,위약금,농림부,일반수입,4097000.0,4097000.0
,농산물가격안정기금,2007,고정자산매각대,관유물매각대,기계기구매각대,농림부,일반수입,10000.0,10000.0
,농산물가격안정기금,2007,재고자산매각대및유동자산,관유물매각대,재고자산매각대,농림부,일반수입,489430631.0,489430631.0
,농산물가격안정기금,2007,융자원금회수,융자및전대차관원금회수,비통화금융기관융자원금회수,농림부,일반수입,458904000.0,458904000.0
,농산물가격안정기금,2007,융자원금회수,융자및전대차관원금회수,통화금융기관융자원금회수,농림부,일반수입,779452000.0,779452000.0
,농산물가격안정기금,2007,관유물대여료,재산수입,토지대여료,농림부,일반수입,7000.0,7000.0
,농산물가격안정기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,11897231.0,11897231.0
,농산물가격안정기금,2007,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,농림부,일반수입,11092814.0,11092814.0
,농산물가격안정기금,2007,기타이자수입및재산수입,재산수입,통화금융기관이자수입,농림부,일반수입,32850643.0,32850643.0
구조개선사업계정,농어촌구조개선특별회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,농림부,일반수입,42131000.0,42131000.0
구조개선사업계정,농어촌구조개선특별회계,2007,기타경상이전수입,경상이전수입,법정부담금,농림부,일반수입,47037000.0,47037000.0
구조개선사업계정,농어촌구조개선특별회계,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,농림부,일반수입,759324000.0,759324000.0
구조개선사업계정,농어촌구조개선특별회계,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,농림부,일반수입,33076000.0,33076000.0
구조개선사업계정,농어촌구조개선특별회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,522000.0,522000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,농림부,일반수입,3414000.0,3414000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2007,농어촌특별세,농어촌특별세,농어촌특별세,농림부,일반수입,3292200000.0,3261600000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,농림부,일반수입,30259000.0,30259000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,농림부,일반수입,3831000.0,3831000.0
농어촌특별세사업계정,농어촌구조개선특별회계,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,1491000.0,1491000.0
,농작물재해재보험기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,1261000.0,1261000.0
,농작물재해재보험기금,2007,면허료및수수료,재화및용역판매수입,면허료및수수료,농림부,일반수입,4076000.0,4076000.0
,농지관리기금,2007,기타경상이전수입,경상이전수입,법정부담금,농림부,일반수입,447408000.0,447408000.0
,농지관리기금,2007,재고자산매각대및유동자산,관유물매각대,재고자산매각대,농림부,일반수입,50805000.0,50805000.0
,농지관리기금,2007,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,농림부,일반수입,360329000.0,360329000.0
,농지관리기금,2007,관유물대여료,재산수입,기타관유물대여료,농림부,일반수입,5322000.0,5322000.0
,농지관리기금,2007,기타이자수입및재산수입,재산수입,기타민간이자수입,농림부,일반수입,50912000.0,50912000.0
,농지관리기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,2860000.0,2860000.0
,농지관리기금,2007,기타이자수입및재산수입,재산수입,지방자치단체이자수입,농림부,일반수입,1854000.0,1854000.0
,쌀소득보전변동직접지불기금,2007,기타경상이전수입,경상이전수입,법정부담금,농림부,일반수입,17189332.0,17189332.0
,쌀소득보전변동직접지불기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,789804.0,789804.0
손익계정,양곡관리특별회계,2007,기타경상이전수입,경상이전수입,기타경상이전수입,농림부,일반수입,356.0,356.0
손익계정,양곡관리특별회계,2007,양곡사업수입,기업특별회계영업수입,미곡판매수입,농림부,일반수입,751880204.0,738444204.0
손익계정,양곡관리특별회계,2007,양곡사업수입,기업특별회계영업수입,부산물기타판매수입료,농림부,일반수입,5525738.0,5525738.0
손익계정,양곡관리특별회계,2007,양곡사업수입,기업특별회계영업수입,잡곡판매수입,농림부,일반수입,21530452.0,21530452.0
손익계정,양곡관리특별회계,2007,잡수입,재화및용역판매수입,기타잡수입,농림부,일반수입,4360010.0,4360010.0
자본계정,양곡관리특별회계,2007,고정자산매각대,관유물매각대,기타고정자산매각대,농림부,일반수입,2.0,2.0
,양곡증권정리기금,2007,기타이자수입및재산수입,재산수입,기타재산수입,농림부,일반수입,287024.0,287024.0
,일반회계,2007,가산금,경상이전수입,가산금,농림부,일반수입,5000.0,5000.0
