세출예산현액,세출증감액,불용액,세출지출액,회계연도,다음년도이월액,소관명,수납액,예산현액,증감액
2.52176E+11,19387304380,9468143640,2.32789E+11,2010,9919160740,식품의약품안전청,10095733960,8270000000,1825733960
1.54635E+11,10467364160,9783243700,1.44167E+11,2010,684120460,여성가족부,3273917370,823000000,2450917370
1.63865E+12,10947764820,9717635280,1.6277E+12,2010,1230129540,외교통상부,1.78992E+11,1.20127E+11,58865097510
3.51823E+11,14372748450,8703757250,3.3745E+11,2010,5668991200,조달청,3.89795E+11,3.43717E+11,46078062340
1.92974E+12,5848880060,5848880060,1.92389E+12,2010,0,중소기업청,16862446800,11558000000,5304446800
2.8586E+11,10606584810,10379524810,2.75254E+11,2010,227060000,중앙선거관리위원회,1646646230,838000000,808646230
1.5423E+13,3.38539E+11,2.4838E+11,1.50845E+13,2010,90158651550,지식경제부,1.28041E+13,1.08E+13,2.00414E+12
14131476000,1683806730,1683806730,12447669270,2010,0,진실·화해를위한과거사정리위원회,42342430,0,42342430
4.11347E+11,20027408380,20027408380,3.91319E+11,2010,0,통계청,4321215720,2364630000,1956585720
5.13192E+11,3.54374E+11,3.53431E+11,1.58818E+11,2010,942975000,통일부,513526960,564600000,-51073040
6343433000,775017150,707168790,5568415850,2010,67848360,특임장관실,0,0,0
3.49823E+11,14448048820,12825048820,3.35375E+11,2010,1623000000,특허청,3.69524E+11,3.49798E+11,19725746420
9.77905E+11,59994172600,14796210960,9.17911E+11,2010,45197961640,해양경찰청,4038476790,1950000000,2088476790
3.1807E+13,1.56904E+11,73375104820,3.16501E+13,2010,83528900470,행정안전부,37649764960,22482055000,15167709960
1.42251E+12,3.64701E+11,1.91031E+11,1.05781E+12,2010,1.7367E+11,행정중심복합도시건설청,7.59144E+11,6.95103E+11,64040509440
27765687000,749390410,713761560,27016296590,2010,35628850,헌법재판소,66218910,0,66218910
7.51537E+12,2.61248E+11,11173903630,7.25412E+12,2010,2.50074E+11,환경부,3.96409E+12,3.96506E+12,-964978830
89204927240,7078328780,6989702780,82126598460,2009,88626000,감사원,368593250,274308000,94285250
7.38783E+12,3.86691E+11,3.36908E+11,7.00114E+12,2009,49782718490,경찰청,8.79439E+11,1.10053E+12,-2.21093E+11
75874596000,2480282710,2480282710,73394313290,2009,0,공정거래위원회,1.12122E+11,1.91066E+11,-78943317670
4.04888E+11,15453515570,15050515570,3.89435E+11,2009,403000000,관세청,33370775660,17936000000,15434775660
4.01496E+13,1.88301E+11,1.18385E+11,3.99613E+13,2009,69915973025,교육과학기술부,3.77178E+11,3.61385E+11,15792609720
3.23169E+12,12978075290,10572913700,3.21871E+12,2009,2405161590,국가보훈처,8990292650,1021074000,7969218650
23653710000,2645315020,2232974020,21008394980,2009,412341000,국가인권위원회,73705600,20000000,53705600
4.87234E+11,45328329680,22708089840,4.41906E+11,2009,22620239840,국가정보원,8077935620,895590000,7182345620
4.04075E+11,4473219900,3421492900,3.99602E+11,2009,1051727000,국무총리실,667386570,122100000,545286570
58614084000,4119702440,4025802440,54494381560,2009,93900000,국민권익위원회,49785180,0,49785180
2.16503E+13,1.01292E+12,2.24817E+11,2.06374E+13,2009,7.881E+11,국방부,1.00651E+12,4.89793E+11,5.16712E+11
1.36942E+12,68659736380,57951742170,1.30076E+12,2009,10707994210,국세청,9.17234E+11,7.89921E+11,1.27313E+11
4.29564E+13,6.1263E+11,2.38811E+11,4.23437E+13,2009,3.73819E+11,국토해양부,1.81616E+13,1.78167E+13,3.44906E+11
4.54854E+11,54026710680,22050486900,4.00827E+11,2009,31976223780,국회,1082134670,710000000,372134670
2.88681E+12,3035278440,2975378440,2.88377E+12,2009,59900000,금융위원회,8832911000,13312664000,-4479753000
2.33068E+11,7543023590,4604956420,2.25525E+11,2009,2938067170,기상청,2065800060,987885000,1077915060
1.31464E+13,1.19601E+12,1.19286E+12,1.19504E+13,2009,3149736960,기획재정부,2.0852E+14,2.06663E+14,1.85659E+12
1.40889E+12,1.3001E+11,88742105090,1.27888E+12,2009,41267645810,노동부,23469347520,20173000000,3296347520
1.64504E+13,1.25859E+12,8.88663E+11,1.51918E+13,2009,3.69925E+11,농림수산식품부,1.00763E+13,9.54652E+12,5.29806E+11
6.51925E+11,34608337580,8874933810,6.17317E+11,2009,25733403770,농촌진흥청,18970313420,5601229000,13369084420
1.33904E+12,99244022820,69269592440,1.23979E+12,2009,29974430380,대법원,4.83483E+11,5.53781E+11,-70298255700
1.49864E+11,11754449920,11552103520,1.3811E+11,2009,202346400,대통령실,160784100,73067000,87717100
5.03991E+11,12811151150,9512528140,4.9118E+11,2009,3298623010,문화재청,22022796070,20621123000,1401673070
1.82845E+12,1.35148E+11,93089781580,1.69331E+12,2009,42058224050,문화체육관광부,1.23746E+11,89556192000,34189430590
16767673000,774693450,774693450,15992979550,2009,0,민주평화통일자문회의,10455450,0,10455450
3.2312E+11,13125696730,12564101430,3.09994E+11,2009,561595300,방송통신위원회,3.57779E+11,3.84507E+11,-26727843150
9.01461E+12,2.04757E+11,38272791310,8.80986E+12,2009,1.66484E+11,방위사업청,2.75333E+11,1.05983E+11,1.6935E+11
2.28489E+12,66904429110,38513933820,2.21798E+12,2009,28390495290,법무부,1.65737E+12,1.74374E+12,-86365635160
21332586000,893620700,893620700,20438965300,2009,0,법제처,10393350,0,10393350
2.16003E+11,9396349270,9249977270,2.06607E+11,2009,146372000,병무청,450320960,191838000,258482960
2.02713E+13,6.4684E+11,3.81207E+11,1.96245E+13,2009,2.65633E+11,보건복지가족부,6.09294E+11,4.27495E+11,1.81799E+11
2.31832E+12,34683656040,18466162540,2.28364E+12,2009,16217493500,산림청,9.12256E+11,9.43069E+11,-30813738490
8.5771E+11,12095386970,3072424930,8.45614E+11,2009,9022962040,소방방재청,13265868490,8762000000,4503868490
2.14086E+11,13290333360,6272738320,2.00796E+11,2009,7017595040,식품의약품안전청,10494078100,16834900000,-6340821900
86682977000,1418838870,1389507870,85264138130,2009,29331000,여성부,790327040,803000000,-12672960
1.43096E+12,5326311260,4646708720,1.42563E+12,2009,679602540,외교통상부,1.34018E+11,1.01352E+11,32665808750
3.03216E+11,9960646980,8686323720,2.93256E+11,2009,1274323260,조달청,3.74476E+11,2.94737E+11,79739163930
5.31996E+12,6717090590,6717090590,5.31324E+12,2009,0,중소기업청,11321655560,9225000000,2096655560
2.26401E+11,7390128100,7390128100,2.19011E+11,2009,0,중앙선거관리위원회,1795581460,1104000000,691581460
1.52066E+13,3.93505E+11,3.72098E+11,1.48131E+13,2009,21407110200,지식경제부,1.12218E+13,9.70028E+12,1.52154E+12
19384958900,2271987400,2271987400,17112971500,2009,0,진실·화해를위한과거사정리위원회,94701470,0,94701470
7540558350,0,0,7540558350,2009,0,친일반민족행위진상규명위원회,1971220,0,1971220
2.28787E+11,14162901590,14162901590,2.14624E+11,2009,0,통계청,3283780780,1390374000,1893406780
4.79453E+11,3.52689E+11,3.52689E+11,1.26765E+11,2009,0,통일부,480134890,537800000,-57665110
2503679000,261698450,261698450,2241980550,2009,0,특임장관실,0,0,0
3.77093E+11,48103421620,48103421620,3.2899E+11,2009,0,특허청,3.42728E+11,3.74675E+11,-31946650470
8.73355E+11,40225979720,22558690140,8.33129E+11,2009,17667289580,해양경찰청,3992159550,17850000000,-13857840450
3.36935E+13,3.60018E+11,3.40286E+11,3.33335E+13,2009,19732528550,행정안전부,28956087800,13752081000,15204006800
1.16291E+12,57603437610,20994774200,1.1053E+12,2009,36608663410,행정중심복합도시건설청,5.92555E+11,5.77087E+11,15467532130
23749225000,969036960,969036960,22780188040,2009,0,헌법재판소,98549910,0,98549910
7.70382E+12,2.34161E+11,17590059450,7.46966E+12,2009,2.1657E+11,환경부,4.00423E+12,4.11717E+12,-1.12941E+11
85644569620,5809981970,5687388730,79834587650,2008,122593240,감사원,304893230,252292000,52601230
2.64904E+12,0,0,2.64904E+12,2008,0,건설교통부,1.40066E+12,1.2033E+13,-1.06324E+13
7.07145E+12,2.67497E+11,2.00411E+11,6.80395E+12,2008,67085749190,경찰청,8.55881E+11,9.96072E+11,-1.40191E+11
67576331000,1147056890,1147056890,66429274110,2008,0,공정거래위원회,1.31489E+11,1.36496E+11,-5006230390
4.26335E+11,0,0,4.26335E+11,2008,0,과학기술부,8490939050,7728033000,762906050
3.84685E+11,22496613430,16456095660,3.62188E+11,2008,6040517770,관세청,20945817580,16994000000,3951817580
3.06272E+13,1.51853E+11,1.12321E+11,3.04754E+13,2008,39532138710,교육과학기술부,3.25311E+11,3.49167E+11,-23856238300
7.61431E+12,0,0,7.61431E+12,2008,0,교육인적자원부,55771372660,0,55771372660
3.02338E+12,11285865380,9412432150,3.0121E+12,2008,1873433230,국가보훈처,1411460910,805709000,605751910
306214970,479810,479810,305735160,2008,0,국가안전보장회의,0,0,0
23496442000,1439854570,1159551570,22056587430,2008,280303000,국가인권위원회,14324470,10000000,4324470
4.84734E+11,16899052680,15649084430,4.67835E+11,2008,1249968250,국가정보원,3422990080,698000000,2724990080
3363351670,4394510,4394510,3358957160,2008,0,국가청렴위원회,1863000,0,1863000
4569779140,5187360,5187360,4564591780,2008,0,국가청소년위원회,36925150,29218000,7707150
3.53989E+11,5104798580,5006798580,3.48885E+11,2008,98000000,국무총리실,813676600,912737000,-99060400
333715000,67100810,67100810,266614190,2008,0,국민경제자문회의,0,0,0
4287152530,0,0,4287152530,2008,0,국민고충처리위원회,0,0,0
48430361210,6398147280,5844940280,42032213930,2008,553207000,국민권익위원회,14231340,0,14231340
2.0304E+13,1.10758E+12,2.0884E+11,1.91964E+13,2008,8.98739E+11,국방부,5.90952E+11,6.65669E+11,-74716797860
1.38735E+12,1.47723E+11,1.21985E+11,1.23963E+12,2008,25738552400,국세청,7.827E+11,7.8908E+11,-6379388260
8386306000,41135020,41135020,8345170980,2008,0,국정홍보처,95690270,37559000,58131270
3.14317E+13,5.25434E+11,2.60188E+11,3.09062E+13,2008,2.65246E+11,국토해양부,1.30543E+13,2.28849E+12,1.07658E+13
4.25145E+11,42317144070,27027393410,3.82828E+11,2008,15289750660,국회,1814678190,1566000000,248678190
3.03731E+11,2417104350,2417104350,3.01314E+11,2008,0,금융위원회,9655026690,12331636000,-2676609310
2.01631E+11,10442321420,2102581940,1.91189E+11,2008,8339739480,기상청,1592523650,826885000,765638650
1.67036E+12,0,0,1.67036E+12,2008,0,기획예산처,1.83992E+12,1.83957E+12,350693360
8.66819E+12,1.61768E+12,1.61205E+12,7.05051E+12,2008,5635271560,기획재정부,1.82142E+14,1.79958E+14,2.18409E+12
9.65992E+11,47201362756,30927849006,9.18791E+11,2008,16273513750,노동부,30069038180,24118000000,5951038180
1.74609E+12,0,0,1.74609E+12,2008,0,농림부,8.13347E+11,7.84489E+11,28858224400
1.44147E+13,1.22481E+12,6.74548E+11,1.31899E+13,2008,5.50266E+11,농림수산식품부,9.03006E+12,8.59523E+12,4.34834E+11
5.53121E+11,5985733600,4741667040,5.47135E+11,2008,1244066560,농촌진흥청,14733665610,4969000000,9764665610
1.31821E+12,1.04071E+11,76239781760,1.21414E+12,2008,27831248300,대법원,5.14671E+11,5.36266E+11,-21594517610
32395174520,0,0,32395174520,2008,0,대통령경호실,0,0,0
9735702990,0,0,9735702990,2008,0,대통령비서실,0,0,0
1.34784E+11,23056678220,20050506220,1.11727E+11,2008,3006172000,대통령실,315036580,48067000,266969580
1.97521E+11,19032880,19032880,1.97502E+11,2008,0,문화관광부,68221330990,66617254000,1604076990
4.42939E+11,19731787130,10255606200,4.23207E+11,2008,9476180930,문화재청,18555665670,18385759000,169906670
1.63243E+12,2.23653E+11,1.32942E+11,1.40878E+12,2008,90711279380,문화체육관광부,51913615890,77065266000,-25151650110
16657875000,893427140,893427140,15764447860,2008,0,민주평화통일자문회의,10302750,0,10302750
90040460,0,0,90040460,2008,0,방송위원회,140000000,87500000,52500000
2.57902E+11,31177753260,28071527140,2.26724E+11,2008,3106226120,방송통신위원회,3.49021E+11,4.36989E+11,-87968699060
8.13224E+12,3.39134E+11,38536077800,7.7931E+12,2008,3.00597E+11,방위사업청,97050698850,83922955000,13127743850
2.22948E+12,1.10189E+11,86127507460,2.11929E+12,2008,24061362190,법무부,1.65274E+12,1.6091E+12,43635835750
21680423590,931779070,931779070,20748644520,2008,0,법제처,6933610,0,6933610
2.17666E+11,10260388840,9655743840,2.07406E+11,2008,604645000,병무청,299602540,144330000,155272540
1.31204E+13,3.11957E+11,2.12719E+11,1.28085E+13,2008,99237790330,보건복지가족부,3.04362E+11,1.96834E+11,1.07528E+11
3.14025E+12,0,0,3.14025E+12,2008,0,보건복지부,1.47445E+11,1.53897E+11,-6452091060
1.6718E+12,87504122010,67020676320,1.5843E+12,2008,20483445690,산림청,7.55213E+11,6.84805E+11,70408041130
7.74232E+11,0,0,7.74232E+11,2008,0,산업자원부,6.41147E+11,0,6.41147E+11
4.17761E+11,11553167150,2407858950,4.06208E+11,2008,9145308200,소방방재청,10681365070,8120000000,2561365070
1.80954E+11,11717531200,5581828060,1.69237E+11,2008,6135703140,식품의약품안전청,8808405270,12234000000,-3425594730
2.99623E+11,0,0,2.99623E+11,2008,0,여성가족부,466931550,216263000,250668550
45749263320,1903770540,1267770540,43845492780,2008,636000000,여성부,375974200,646245000,-270270800
1.23545E+12,8230932700,7110503700,1.22722E+12,2008,1120429000,외교통상부,1.76921E+11,1.4054E+11,36380997600
2.06412E+11,39922860,39922860,2.06372E+11,2008,0,재정경제부,1.28884E+11,22200000,1.28862E+11
8.56172E+11,58398460,58398460,8.56113E+11,2008,0,정보통신부,8.04777E+11,1.41612E+11,6.63164E+11
2.28181E+11,13170162830,5855956430,2.15011E+11,2008,7314206400,조달청,2.95402E+11,2.27206E+11,68195979110
1.6647E+12,10731026960,5254026960,1.65397E+12,2008,5477000000,중소기업청,15034743760,8337087000,6697656760
6.26255E+11,92940305040,92513075040,5.33314E+11,2008,427230000,중앙선거관리위원회,15344559720,11557500000,3787059720
19664257000,5948740,5948740,19658308260,2008,0,중앙인사위원회,476015260,475575000,440260
1.53049E+13,3.11616E+11,2.91158E+11,1.49933E+13,2008,20458172820,지식경제부,1.08362E+13,1.12075E+13,-3.71343E+11
20104545000,4561793140,2965995240,15542751860,2008,1595797900,진실·화해를위한과거사정리위원회,0,0,0
8969207000,606469400,606469400,8362737600,2008,0,친일반민족행위진상규명위원회,6861860,0,6861860
1.96905E+11,11553004510,9133595810,1.85352E+11,2008,2419408700,통계청,2513774970,962928000,1550846970
7.97091E+11,4545851460,4337293560,7.92546E+11,2008,208557900,통일부,763525330,216751000,546774330
3.18021E+11,12555179880,10157849980,3.05465E+11,2008,2397329900,특허청,3.52762E+11,3.17964E+11,34797584900
8.309E+11,45509148330,33448312630,7.85391E+11,2008,12060835700,해양경찰청,2025742890,1785000000,240742890
1.05141E+12,0,0,1.05141E+12,2008,0,해양수산부,4.09821E+11,2.66401E+11,1.43419E+11
2.74858E+13,1.12414E+12,1.03915E+12,2.63617E+13,2008,84992295520,행정안전부,21220215590,11028964000,10191251590
4.8867E+12,6420720,6420720,4.88669E+12,2008,0,행정자치부,1159494220,650702000,508792220
6.65703E+11,12926596320,4196183340,6.52777E+11,2008,8730412980,행정중심복합도시건설청,3.41547E+11,3.26665E+11,14882037320
22743870000,1045810610,887890610,21698059390,2008,157920000,헌법재판소,18911400,0,18911400
5.5513E+12,1.68401E+11,37616243060,5.3829E+12,2008,1.30785E+11,환경부,3.03329E+12,3.13091E+12,-97617857230
82365584000,2891261020,2354687400,79474322980,2007,536573620,감사원,274309700,244850000,29459700
2.85215E+13,3.19705E+11,91650147420,2.82017E+13,2007,2.28055E+11,건설교통부,1.19031E+13,1.15115E+13,3.91571E+11
6.77104E+12,1.92908E+11,1.33399E+11,6.57813E+12,2007,59508880062,경찰청,9.02794E+11,9.83477E+11,-80682789390
54769258300,1013914410,993992410,53755343890,2007,19922000,공정거래위원회,3.00689E+11,1.3763E+11,1.6306E+11
2.30577E+12,3606944970,2719775240,2.30216E+12,2007,887169730,과학기술부,35408997720,22657455000,12751542720
3.65385E+11,19084573530,13333344530,3.46301E+11,2007,5751229000,관세청,15099010040,16408000000,-1308989960
3.10806E+13,1.37054E+11,1.12191E+11,3.09435E+13,2007,24863891170,교육인적자원부,3.19778E+11,3.85338E+11,-65559882090
2.82455E+12,17962034540,5461542690,2.80659E+12,2007,12500491850,국가보훈처,2424561810,3353711000,-929149190
2271124000,275446550,275446550,1995677450,2007,0,국가안전보장회의,0,0,0
22182767000,1180662480,1033602480,21002104520,2007,147060000,국가인권위원회,21618840,0,21618840
4.55522E+11,15307392120,7189912120,4.40215E+11,2007,8117480000,국가정보원,970880260,0,970880260
22840114000,1654413270,1654413270,21185700730,2007,0,국가청렴위원회,5436450,0,5436450
78548145000,11965832900,741429100,66582312100,2007,11224403800,국가청소년위원회,249965850,95000000,154965850
3.36272E+11,3661727870,3218727870,3.3261E+11,2007,443000000,국무총리실,11876532710,13929466000,-2052933290
2333181000,291208860,291208860,2041972140,2007,0,국민경제자문회의,0,0,0
24369218000,342356880,342356880,24026861120,2007,0,국민고충처리위원회,4184260,0,4184260
1.93038E+13,1.42955E+12,7.11299E+11,1.78743E+13,2007,7.18251E+11,국방부,5.38502E+11,8.68012E+11,-3.29509E+11
1.16777E+12,85788824050,71333229280,1.08198E+12,2007,14455594770,국세청,7.51416E+11,7.19537E+11,31878809160
69868010000,2909599330,2909599330,66958410670,2007,0,국정홍보처,2238734840,603664000,1635070840
4.00036E+11,17329021710,13278229130,3.82707E+11,2007,4050792580,국회,739515820,530000000,209515820
1.77384E+11,4139694450,2512403020,1.73244E+11,2007,1627291430,기상청,1267644740,683982000,583662740
4.01202E+12,1.2319E+12,1.22654E+12,2.78012E+12,2007,5361473730,기획예산처,6.07109E+12,6.38686E+12,-3.15768E+11
9.35544E+11,33060074530,21064565324,9.02484E+11,2007,11995509206,노동부,32983803000,42607629000,-9623826000
1.59578E+13,1.13005E+12,6.1627E+11,1.48277E+13,2007,5.13777E+11,농림부,9.62611E+12,9.47087E+12,1.55243E+11
5.16134E+11,7924205010,7112962560,5.0821E+11,2007,811242450,농촌진흥청,13602875650,11715815000,1887060650
1.23411E+12,1.10498E+11,87180418010,1.12361E+12,2007,23317727620,대법원,5.18874E+11,5.8504E+11,-66165754940
72926209000,3010019110,1487859110,69916189890,2007,1522160000,대통령경호실,25829880,17530000,8299880
64580864000,2395210940,2395210940,62185653060,2007,0,대통령비서실,20851370,25500000,-4648630
1.45758E+12,1.12899E+11,44903873250,1.34468E+12,2007,67995568370,문화관광부,56593991870,49467503000,7126488870
4.08892E+11,22517351150,8297664800,3.86375E+11,2007,14219686350,문화재청,15237465450,19722237000,-4484771550
13733768000,518710450,518710450,13215057550,2007,0,민주평화통일자문회의,2218130,0,2218130
4855817000,65573340,65573340,4790243660,2007,0,방송위원회,1052190660,839000000,213190660
6.99743E+12,6.2404E+11,1.73147E+11,6.37339E+12,2007,4.50893E+11,방위사업청,1.45605E+11,1.11898E+11,33707290920
2.14084E+12,76437842050,51821829030,2.0644E+12,2007,24616013020,법무부,1.45004E+12,1.68608E+12,-2.36046E+11
20207542000,794727370,794727370,19412814630,2007,0,법제처,10741730,0,10741730
1.49237E+11,6691025420,5484621700,1.42546E+11,2007,1206403720,병무청,522593370,186152000,336441370
1.1974E+13,98950305930,65356178850,1.18751E+13,2007,33594127080,보건복지부,3.2493E+11,3.37545E+11,-12614902390
1.65007E+12,1.10725E+11,99362043240,1.53934E+12,2007,11362651290,산림청,6.58708E+11,6.36101E+11,22606807930
6.2526E+12,1.15273E+11,79927568330,6.13733E+12,2007,35345815570,산업자원부,3.9079E+12,3.93863E+12,-30727579350
4.97354E+11,12678069170,4365942370,4.84676E+11,2007,8312126800,소방방재청,7381447220,6357000000,1024447220
1.75295E+11,7934102970,5764876380,1.67361E+11,2007,2169226590,식품의약품안전청,8828233760,8035000000,793233760
1.20321E+12,3764136690,3296239940,1.19945E+12,2007,467896750,여성가족부,10308192620,13203000000,-2894807380
1.14535E+12,16884972050,13013940250,1.12846E+12,2007,3871031800,외교통상부,1.76303E+11,1.32489E+11,43813859580
4.20161E+12,1.22899E+11,1.21072E+11,4.07871E+12,2007,1827034320,재정경제부,1.65872E+14,1.50999E+14,1.48731E+13
6.35069E+12,2.94974E+11,2.89159E+11,6.05571E+12,2007,5814996750,정보통신부,6.40009E+12,6.20265E+12,1.97441E+11
2.14485E+11,6518661210,5543626600,2.07966E+11,2007,975034610,조달청,2.91185E+11,2.12299E+11,78885712510
1.68714E+12,6532267590,5498754080,1.68061E+12,2007,1033513510,중소기업청,9968888790,7580241000,2388647790
3.73446E+11,38475033260,34427360260,3.3497E+11,2007,4047673000,중앙선거관리위원회,796048410,726500000,69548410
1.21411E+11,5683669620,5683669620,1.15727E+11,2007,0,중앙인사위원회,3104817730,3324925000,-220107270
12832230000,1891037060,1443537060,10941192940,2007,447500000,진실·화해를위한과거사정리위원회,0,0,0
7814676000,744447570,744447570,7070228430,2007,0,친일반민족행위진상규명위원회,3384460,0,3384460
1.47548E+11,8890638150,7003350340,1.38658E+11,2007,1887287810,통계청,2384813550,852192000,1532621550
6.18668E+11,3839964580,1327667880,6.14828E+11,2007,2512296700,통일부,295880140,198991000,96889140
3.16235E+11,12406058360,12381358360,3.03829E+11,2007,24700000,특허청,3.70662E+11,3.11119E+11,59543202490
7.70939E+11,34489425500,27534455780,7.36449E+11,2007,6954969720,해양경찰청,2122750460,1903000000,219750460
5.5141E+12,3.26729E+11,1.01791E+11,5.18737E+12,2007,2.24938E+11,해양수산부,2.2299E+12,2.12393E+12,1.05971E+11
2.74655E+13,83033666420,30476245460,2.73824E+13,2007,52557420960,행정자치부,25239278910,9520000000,15719278910
1.88172E+11,39546714420,27174389830,1.48625E+11,2007,12372324590,행정중심복합도시건설청,83201421540,80122570000,3078851540
20010888000,1816817030,1801098030,18194070970,2007,15719000,헌법재판소,1350014890,48452000,1301562890
4.97403E+12,46734868880,16516794880,4.92729E+12,2007,30218074000,환경부,2.92978E+12,2.89667E+12,33109947670
