회계연도,집행월,소관,소관명,회계,회계명,분야코드,분야명,부문코드,부문명,프로그램코드,프로그램명,단위사업코드,단위사업명,예산,당월집행액,누계집행액
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4631,교통사고예방및피해자보호,2007000000,491500000,491500000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4633,첨단미래형자동차활성화,1000000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4634,자동차안전도강화,14133000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4638,교통안전공단출연,42984000000,16334000000,16334000000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4639,교통계획 및 평가,8845654530,6339250000,6339250000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4731,한국시설안전기술공단,21771000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4732,공사비산정기준관리운영,1240000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4733,건설신기술운영,1850000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4734,건설공사품질관리(수입대체),576000000,17875920,17875920
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4735,건설공사기준운영,1800000000,0,0
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4700,건설기술정책,4736,건설기술제도선진화,726854450,1811400,1811400
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7001,본부인건비,1.13E+11,10167619560,10167619560
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7002,소속기관인건비,1.41E+11,14957738930,14957738930
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7011,본부기본경비,22055915000,1878896550,1878896550
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7018,소속기관기본경비,13518043730,1561318070,1561318070
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7024,지방청등기본경비,14835060000,1725080030,1725080030
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7031,소속기관전산운영경비,1953041200,11596780,11596780
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7036,국토교통정책지원,2831000000,21000000,21000000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7037,국토교통국제협력,2426200000,38047520,38047520
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7040,행정능률향상 및 능력개발,8563552830,600000,600000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7041,청사확보 및 시설개선,1778000000,100000000,100000000
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7100,항공교통센터(책임운영),7101,항공교통센터 인건비,14752991000,1379818090,1379818090
2017,1,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,7100,항공교통센터(책임운영),7111,항공교통센터 기본경비,1106000000,80196060,80196060
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5000,용수공급및개발,5031,공업용수도건설(출자),15454200000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5000,용수공급및개발,5033,광역상수도건설출자,78572000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5000,용수공급및개발,5034,지방광역상수도(보조),16049800000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5100,수자원정책,5131,수자원계획및조사,20491810200,13509880,13509880
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5200,댐건설및댐치수능력증대,5231,치수능력증대사업,54854000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5200,댐건설및댐치수능력증대,5232,댐건설,31769413590,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5200,댐건설및댐치수능력증대,5234,댐운영지원,43769000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5300,하천관리및홍수예보,5331,국가하천정비지원,8.67E+11,45405901910,45405901910
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5300,하천관리및홍수예보,5332,굴포천치수,43300000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5300,하천관리및홍수예보,5333,하천편입토지보상(총액계상),13965000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5300,하천관리및홍수예보,5334,수문조사및홍수예보지원,42307104750,12219037950,12219037950
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,141,수자원,5300,하천관리및홍수예보,5338,지방하천정비지원,6.13E+11,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5543,해안권및내륙권발전지원,375026500,10000000,10000000
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5544,방조제 관리 지원,850000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5547,국토정책지원,1186863500,2900000,2900000
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5632,도시개발,2225000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5633,도시경관및건축문화품격향상,25724909500,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5634,건축서비스산업 지원,1247000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5635,용산공원 조성사업,1320604510,39113390,39113390
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5637,U-City 지원,4580000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5638,국가건축정책위원회 운영,939000000,247636540,247636540
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5641,녹색건축물보급 활성화 지원,2040000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5645,토지이용,194000000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5700,국토정보관리,5731,부동산공시,85604000000,2747800,2747800
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5700,국토정보관리,5733,국유재산관리,553186000,0,0
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5700,국토정보관리,5734,국토공간정보체계구축 및 지원,3869000000,236000,236000
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5700,국토정보관리,5735,국토정보제도선진화,19250100000,556600,556600
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5800,국토지리정보원운영,5802,국토지리정보원인건비,7253329000,759662070,759662070
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5800,국토지리정보원운영,5818,국토지리정보원기본경비,1378000000,74539700,74539700
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,5800,국토지리정보원운영,5831,국토지형관리,1.04E+11,670621610,670621610
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,142,지역및도시,8000,회계간거래(전출금),8016,회계간전출(일반회계),6475000000,5900000000,5900000000
2017,1,95,국토교통부,110,일반회계,140,국토및지역개발,143,산업단지,6000,산업단지개발및지원,6031,산업단지지원(일반),27864296200,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1500,고속도로건설,1531,고속도로조사설계,13692000000,1009242940,1009242940
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1500,고속도로건설,1532,고속도로건설,1.35E+12,99000000000,99000000000
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1631,일반국도조사설계,86855847160,984000,984000
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1632,일반국도건설,1.45E+12,1.07E+11,1.07E+11
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1635,시관내국도대체우회도로조사설계,8007053820,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1636,시관내국도대체우회도로건설,2.66E+11,14693357780,14693357780
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1646,지역간선국도3차,3820570820,27829130,27829130
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1647,지역간선국도4차,39577300330,506000000,506000000
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1648,지역간선국도5차,1.94E+11,13772988030,13772988030
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1649,물류간선1차,90924880180,3820169260,3820169260
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1652,지역간선국도6차,2.34E+11,10479617720,10479617720
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1653,지역간선국도7차,2.16E+11,3766644370,3766644370
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1600,국도건설,1654,지역간선국도8차,3.54E+11,23826308230,23826308230
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1731,도로안전 및 환경개선(총액계상),2.03E+11,257513840,257513840
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1732,도로운영,61152020140,6030530940,6030530940
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1733,도로보수(총액계상),1.08E+12,313170400,313170400
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1734,도로병목지점 개선,1.64E+11,4419011260,4419011260
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1736,첨단도로교통체계,59411000000,15814818840,15814818840
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1738,자전거도로 구축,8013854940,130024840,130024840
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1739,도로건설 및 관리 종합연구,8735009400,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1740,위험도로개선,1.14E+11,3681850280,3681850280
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1700,도로관리,1741,국제협력기구 지원 등,420000000,7593800,7593800
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,1800,민자도로건설및관리,1831,민자유치사업지원,1.16E+12,2951155460,2951155460
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,8000,회계간거래(전출금),8020,회계간전출(교특회계),4.41E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,8800,회계기금간거래(공무원연금부담금),8811,공무원연금부담금(교특회계 도로계정),467000000,260579810,260579810
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,121,도로,8900,공자기금 예탁(도로 계정),8912,공자기금 예탁(도로계정),6.01E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,2500,고속철도건설,2531,고속철도건설,81000000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,2600,일반철도건설,2631,일반철도건설,4.40E+12,7.52E+11,7.52E+11
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,2600,일반철도건설,2632,일반철도조사설계,47800000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,2700,철도안전및운영,2732,철도운영지원(교특),5.62E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,2700,철도안전및운영,2734,철도시설공단지원,1.13E+11,20000000000,20000000000
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,122,철도,8000,회계간거래(전출금),8020,회계간거래(전출금),6.02E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,123,도시철도,3000,도시철도건설,3031,지하철건설지원,1.97E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,123,도시철도,3000,도시철도건설,3032,경량전철건설지원,21000000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,123,도시철도,3100,도시철도경영개선지원,3131,지하철개통지원,3113000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,123,도시철도,3100,도시철도경영개선지원,3134,이동편의시설 설치지원,14460000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,3500,일반공항건설및관리,3532,일반공항관리,36952957640,802664080,802664080
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,3500,일반공항건설및관리,3538,소형공항건설,25908074450,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3631,항행안전시설,50722161060,254306670,254306670
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3632,소음대책,9650660000,26174500,26174500
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3636,항공안전운영,51425167640,677958090,677958090
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,125,항공·공항,9300,계정간거래(전출금),9301,타계정전출금(교특회계),4.64E+11,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4159,철도기술연구,99767000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4161,항공기술연구,35627000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,126,물류등기타,4200,국토교통정보화,4264,운수행정정보화(정보화),165000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,126,물류등기타,4900,대중교통육성,4931,대중교통체계구축,12425000000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,120,교통및물류,126,물류등기타,4900,대중교통육성,4932,교통약자이동편의증진,36382700000,0,0
2017,1,95,국토교통부,214,교통시설특별회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5547,도청신도시기반시설지원,862000000,0,0
2017,1,95,국토교통부,216,에너지및자원사업특별회계,120,교통및물류,126,물류등기타,4000,물류정책,4034,물류산업지원,5446000000,0,0
2017,1,95,국토교통부,216,에너지및자원사업특별회계,120,교통및물류,126,물류등기타,4200,국토교통정보화,4244,건축정보화(정보화),3349000000,0,0
2017,1,95,국토교통부,216,에너지및자원사업특별회계,120,교통및물류,126,물류등기타,5600,도시정책,5641,녹색건축물보급 활성화지원,3049000000,401942620,401942620
2017,1,95,국토교통부,216,에너지및자원사업특별회계,120,교통및물류,126,물류등기타,6000,기후변화대응,6001,온실가스감축,3396000000,0,0
2017,1,95,국토교통부,233,혁신도시건설특별회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5538,혁신도시,855000000,185000000,185000000
2017,1,95,국토교통부,233,혁신도시건설특별회계,140,국토및지역개발,142,지역및도시,8600,회계기금간거래(예수원금상환),8613,회계기금간예수원금상환(혁특회계),59974000000,0,0
2017,1,95,국토교통부,233,혁신도시건설특별회계,140,국토및지역개발,142,지역및도시,8700,회계기금간거래(예수이자상환),8713,회계기금간예수이자상환(혁특회계),32266000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,121,도로,1600,국도건설,1650,제주 구국도 건설,3516000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,121,도로,1700,도로관리,1751,제주 구국도 유지관리,29188000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,121,도로,1900,지자체도로건설지원,1938,광역도로,76857000000,25765000000,25765000000
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,121,도로,1900,지자체도로건설지원,1940,국가지원지방도건설,4.72E+11,2.98E+11,2.98E+11
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,122,철도,2800,광역철도건설,2833,광역철도건설지원,6.02E+11,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4147,지역발전거점센터지원,8163000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4531,주차환경개선지원(제주),61401000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4538,대중교통지원(생활),73649000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4539,대중교통지원(경제),86371557500,17065603000,17065603000
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4541,도시BRT(지특),19000000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4542,환승체계구축(지특),5278000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,4500,광역교통정책,4544,대도시권광역교통계획수립,260000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,120,교통및물류,126,물류등기타,7000,국토교통행정지원,7060,제주 도로관리단 지원,3540000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5549,성장촉진지역개발,2.29E+11,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5551,개발제한구역지원,1.44E+11,175000000,175000000
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5500,지역개발,5554,초광역 개발권 시범사업 지원,15718000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5640,기반시설부담금운영,700000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5600,도시정책,5641,도시활력증진지역개발,1.51E+11,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,142,지역및도시,5700,국토정보관리,5737,개발부담금 징수 및 관리,10884000000,654053080,654053080
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,143,산업단지,6000,산업단지개발및지원,6039,지역거점조성지원,97359000000,0,0
2017,1,95,국토교통부,236,지역발전특별회계,140,국토및지역개발,143,산업단지,6000,산업단지개발및지원,6040,산업단지진입도로지원,4.69E+11,2580049630,2580049630
2017,1,95,국토교통부,506,자동차사고피해지원기금,120,교통및물류,126,물류등기타,4600,자동차및교통정책,4641,자동차사고피해지원,71628000000,22706076000,22706076000
2017,1,95,국토교통부,506,자동차사고피해지원기금,120,교통및물류,126,물류등기타,9700,여유자금운용,9701,여유자금운용(자동차사고피해지원기금),1.72E+11,1.94E+11,1.94E+11
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1038,재건축초과이익지자체배분,1030000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1041,주택신보출연,1.15E+11,9941154650,9941154650
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1042,이차보전 지원,1.13E+11,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1071,이자상환,2.28E+12,1.49E+11,1.49E+11
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1076,수탁은행관리,2.59E+11,1564407713,1564407713
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1100,분양주택등지원,1131,주거환경개선지원(융자),40450000000,50070000,50070000
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1100,분양주택등지원,1134,분양주택지원(융자),5.01E+11,14298768300,14298768300
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1100,분양주택등지원,1136,준주택지원(융자),7645000000,214800000,214800000
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1200,구입ㆍ전세자금,1231,주택구입ㆍ전세자금(융자),1.27E+13,9.20E+11,9.20E+11
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1300,임대주택지원(융자),1332,국민임대주택지원(융자),4.50E+11,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1300,임대주택지원(융자),1333,공공임대주택지원(융자),3.21E+12,1.96E+11,1.96E+11
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1300,임대주택지원(융자),1335,행복주택(융자),1.11E+12,3750000000,3750000000
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1300,임대주택지원(융자),1336,다가구매입임대(융자),7.13E+11,1800000000,1800000000
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1400,임대주택지원(출자),1440,임대주택지원,2.95E+12,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1500,도시재생활성화,1510,도시재생지원,65048000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1500,도시재생활성화,1540,기금운영비,40000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,1500,도시재생활성화,1550,도시기능증진지원,38000000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,2100,주택시장안정및주거복지향상(기금운영비),2176,기금운영비,1006000000,1173000,1173000
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,8900,기금간거래(전출금),8910,기금전출(주택도시기금),916000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9000,기금간거래(예탁금),9002,사학진흥기금예탁(주택도시기금),44239000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9000,기금간거래(예탁금),9003,공공자금관리기금예탁금,8.00E+12,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9100,기금간거래(예수원금상환),9110,공공자금관리기금예수금원금상환(주택도시기금),83431000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9200,기금간거래(예수이자상환),9201,공공자금관리기금예수이자상환(주택도시기금),3056000000,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9300,계정간거래(전출금),9310,주택계정에서도시계정으로의전출금,1.01E+11,0,0
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9700,여유자금운용,9701,여유자금운용(주택도시기금),1.32E+13,1.58E+12,1.58E+12
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9800,차입금등원금상환,9850,기타민간예수금원금상환(주택도시기금),1.30E+13,9.99E+11,9.99E+11
2017,1,95,국토교통부,521,주택도시기금,80,사회복지,88,주택,9800,차입금등원금상환,9860,국공채원금상환(주택도시기금),9.86E+12,6.60E+11,6.60E+11
2017,2,95,국토교통부,110,일반회계,80,사회복지,81,기초생활보장,1000,주택시장안정및주거복지향상,1034,주택정책지원,9.47E+11,1.60E+11,2.53E+11
2017,2,95,국토교통부,110,일반회계,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1031,주택가격조사지원,66826512650,11723620400,11724502160
2017,2,95,국토교통부,110,일반회계,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1034,주택정책지원,3120000000,0,0
2017,2,95,국토교통부,110,일반회계,80,사회복지,88,주택,1000,주택시장안정및주거복지향상,1036,주거환경개선지원,86803000000,18160430,18160430
2017,2,95,국토교통부,110,일반회계,80,사회복지,88,주택,1600,도시재생(일반),1601,도시재생(일반),2700000000,0,0
2017,2,95,국토교통부,110,일반회계,80,사회복지,88,주택,8400,내부거래지출,8411,회계기금간전출(일반회계),9.24E+11,70000000000,1.40E+11
2017,2,95,국토교통부,110,일반회계,120,교통및물류,121,도로,8000,회계간거래(전출금),8011,회계간전출(일반회계),7.43E+12,7.35E+11,1.05E+12
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,2700,철도안전및운영,2731,철도안전(일반),8.59E+11,166166370,10150669670
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,2700,철도안전및운영,2733,철도정책지원,22423156000,69234870,85538040
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,2700,철도안전및운영,2736,철도운영지원(일반),2.96E+11,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,8000,회계간거래(전출금),8012,회계간전출(일반회계),5.55E+12,55568000000,8.26E+11
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,8600,회계기금간거래(예수원금상환),8611,회계기금간예수원금상환(일반회계),27332400000,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,122,철도,8700,회계기금간거래(예수이자상환),8711,회계기금간예수이자상환(일반회계),948600000,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,123,도시철도,8000,회계간거래(전출금),8013,회계간전출(일반회계),2.22E+11,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3633,국제항공협력,1981000000,6029520,10805800
2017,2,95,국토교통부,110,일반회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3634,항공안전검사수입대체,510000000,50737800,55737800
2017,2,95,국토교통부,110,일반회계,120,교통및물류,125,항공·공항,3600,항공발전지원,3635,항공인력양성,3659000000,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,125,항공·공항,3700,항공운영지원,3731,항공운영지원,8297000000,2139554070,2993635190
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4000,물류정책,4032,화물자동차지원(일반),109000000,0,0
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4000,물류정책,4034,물류산업지원,3525305000,804900,804900
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4000,물류정책,4042,수도권복합물류터미널건설,9420000000,3325669500,3325669500
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4141,국토교통기술역량강화(R&D),75684536990,20886222040,25233222040
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4148,정책연구개발(R&D),2518230220,114477000,114477000
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4153,국토교통연구기획(R&D),7460000000,3394000000,3394000000
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4154,건설기술혁신(R&D),76920000000,26769000000,26769000000
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4155,플랜트연구,37756000000,13214000000,13214000000
2017,2,95,국토교통부,110,일반회계,120,교통및물류,126,물류등기타,4100,국토교통연구개발,4156,도시건축연구,74005000000,53867000000,60529000000
