회계연도,소관명,PRV_1_AMT,PRV_2_AMT,PRV_3_AMT,STL_TACCT_NM,THISP_1_AMT,THISP_2_AMT,THISP_3_AMT
2013,산림청,0,0,16327365437,Ⅰ.유동부채,0,0,9712551362
2013,산림청,0,0,25150147,1. 유동성장기차입부채,0,0,38915721
2013,산림청,0,0,16302215290,2. 기타유동부채,0,0,9673635641
2013,산림청,0,0,166382753,Ⅱ.장기차입부채,0,0,40591181
2013,산림청,0,0,166382753,1. 장기차입금,0,0,40591181
2013,산림청,0,0,203702678,Ⅲ.장기충당부채,0,0,461275410
2013,산림청,0,0,203702678,1. 기타장기충당부채,0,0,461275410
2013,산림청,0,0,14857,Ⅳ.기타비유동부채,0,0,539551
2013,산림청,0,0,14857,1. 기타의기타비유동부채,0,0,539551
2013,산림청,0,0,16697465725,부채계,0,0,10214957504
2013,산림청,0,0,0,순자산,0,0,0
2013,산림청,0,0,12911855714168,Ⅰ.기본순자산,0,0,12911855714168
2013,산림청,0,0,-1480776487808,Ⅱ.적립금 및 잉여금,0,0,-1524304452857
2013,산림청,0,0,11134245291491,Ⅲ.순자산조정,0,0,11169785464526
2013,산림청,0,0,22565324517851,순자산계,0,0,22557336725837
2013,산림청,0,0,22582021983576,부채와순자산계,0,0,22567551683341
2013,산업통상자원부,0,0,0,자산,0,0,0
2013,산업통상자원부,0,0,4759421321178,Ⅰ.유동자산,0,0,5470353649738
2013,산업통상자원부,0,0,693975759086,1. 현금및현금성자산,0,0,696467609128
2013,산업통상자원부,0,0,868198000000,2. 단기금융상품,0,0,949875000000
2013,산업통상자원부,0,0,976281690342,3. 단기투자증권,0,0,1425538901586
2013,산업통상자원부,0,1118543058044,0,4. 미수채권,0,1266988561800,0
2013,산업통상자원부,0,0,0,미수채권현재가치할인차금,0,9200296056,0
2013,산업통상자원부,0,3657577454,1114885480590,미수채권대손충당금,0,6670620411,1251117645333
2013,산업통상자원부,0,1020830942832,0,5. 단기대여금,0,1071382062486,0
2013,산업통상자원부,0,2973435322,1017857507510,단기대여금대손충당금,0,3439623023,1067942439463
2013,산업통상자원부,0,0,88222883650,6. 기타유동자산,0,0,79412054228
2013,산업통상자원부,0,0,17805689057371,Ⅱ.투자자산,0,0,19372075692302
2013,산업통상자원부,0,0,70000000000,1. 장기금융상품,0,0,170000000000
2013,산업통상자원부,0,0,11426473303494,3. 장기투자증권,0,0,12132767671244
2013,산업통상자원부,0,7574244703600,0,2. 장기대여금,0,8420794743042,0
2013,산업통상자원부,0,1315518200909,6258726502691,장기대여금대손충당금,0,1406697851801,7014096891241
2013,산업통상자원부,0,0,50489251186,4. 기타투자자산,0,0,55211129817
2013,산업통상자원부,0,0,2658093002966,Ⅲ.일반유형자산,0,0,2708083727055
2013,산업통상자원부,0,0,2140058335661,1. 토지,0,0,2108660457677
2013,산업통상자원부,0,261659756747,0,2. 건물,0,264312383234,0
2013,산업통상자원부,0,12345924043,249313832704,건물감가상각누계액,0,18548122947,245764260287
2013,산업통상자원부,0,8218934734,0,3. 구축물,0,7241266662,0
2013,산업통상자원부,0,4123286051,4095648683,구축물감가상각누계액,0,4682672237,2558594425
2013,산업통상자원부,0,32327864358,0,4. 기계장치,0,25765965992,0
2013,산업통상자원부,0,31366947936,960916422,기계장치감가상각누계액,0,24951247996,814717996
2013,산업통상자원부,0,39075762921,0,5. 집기ㆍ비품ㆍ차량운반구,0,42600739197,0
2013,산업통상자원부,0,30574927139,8500835782,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,32012059616,10588679581
2013,산업통상자원부,0,3782830092,0,6. 기타일반유형자산,0,3772402284,0
2013,산업통상자원부,0,2415364881,1367465211,기타일반유형자산감가상각누계액,0,2795930043,976472241
2013,산업통상자원부,0,0,253795968503,7. 건설중인일반유형자산,0,0,338720544848
2013,산업통상자원부,0,0,19255164430,Ⅳ.무형자산,0,0,16356630959
2013,산업통상자원부,0,0,5368771954,1. 소프트웨어,0,0,4829105049
2013,산업통상자원부,0,0,13886392476,2. 기타무형자산,0,0,11527525910
2013,산업통상자원부,0,0,3331437172995,Ⅴ.기타비유동자산,0,0,3238176542019
2013,산업통상자원부,0,4792842906648,0,1. 장기미수채권,0,4567473906076,0
2013,산업통상자원부,0,1496068380489,0,장기미수채권현재가치할인차금,0,1354629256488,0
2013,산업통상자원부,0,257525406560,3039249119599,장기미수채권대손충당금,0,258220885895,2954623763693
2013,산업통상자원부,0,0,292188053396,2. 기타의기타비유동자산,0,0,283552778326
2013,산업통상자원부,0,0,28573895718940,자산계,0,0,30805046242073
2013,산업통상자원부,0,0,0,부채,0,0,0
2013,산업통상자원부,0,0,76162172453,Ⅰ.유동부채,0,0,170484464891
2013,산업통상자원부,0,0,76162172453,1. 기타유동부채,0,0,170484464891
2013,산업통상자원부,0,0,789766556681,Ⅱ.장기충당부채,0,0,915109740368
2013,산업통상자원부,0,0,14431527273,1. 퇴직급여충당부채,0,0,17692658790
2013,산업통상자원부,0,0,635376030412,2. 보험충당부채,0,0,678433179714
2013,산업통상자원부,0,0,139958998996,3. 기타장기충당부채,0,0,218983901864
2013,산업통상자원부,0,0,1073496074361,Ⅲ.기타비유동부채,0,0,1259952633269
2013,산업통상자원부,0,0,1073496074361,1. 기타의기타비유동부채,0,0,1259952633269
2013,산업통상자원부,0,0,1939424803495,부채계,0,0,2345546838528
2013,산업통상자원부,0,0,0,순자산,0,0,0
2013,산업통상자원부,0,0,17802314622442,Ⅰ.기본순자산,0,0,17802314622442
2013,산업통상자원부,0,0,8829330806321,Ⅱ.적립금 및 잉여금,0,0,10671503386045
2013,산업통상자원부,0,0,2825486682,Ⅲ.순자산조정,0,0,-14318604942
2013,산업통상자원부,0,0,26634470915445,순자산계,0,0,28459499403545
2013,산업통상자원부,0,0,28573895718940,부채와순자산계,0,0,30805046242073
2013,새만금개발청,0,0,0,자산,0,0,0
2013,새만금개발청,0,0,0,Ⅰ.유동자산,0,0,6212427
2013,새만금개발청,0,0,0,1. 기타유동자산,0,0,6212427
2013,새만금개발청,0,0,0,Ⅱ.일반유형자산,0,0,1555496404
2013,새만금개발청,0,0,0,1. 기계장치,0,32813000,0
2013,새만금개발청,0,0,0,기계장치감가상각누계액,0,555040,32257960
2013,새만금개발청,0,0,0,2. 집기ㆍ비품ㆍ차량운반구,0,1488933390,0
2013,새만금개발청,0,0,0,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,43719414,1445213976
2013,새만금개발청,0,0,0,3. 기타일반유형자산,0,69413400,0
2013,새만금개발청,0,0,0,기타일반유형자산감가상각누계액,0,1111952,68301448
2013,새만금개발청,0,0,0,4. 건설중인일반유형자산,0,0,9723020
2013,새만금개발청,0,0,0,Ⅲ.무형자산,0,0,534160480
2013,새만금개발청,0,0,0,1. 소프트웨어,0,0,534160480
2013,새만금개발청,0,0,0,Ⅳ.기타비유동자산,0,0,220000000
2013,새만금개발청,0,0,0,1. 기타의기타비유동자산,0,0,220000000
2013,새만금개발청,0,0,0,자산계,0,0,2315869311
2013,새만금개발청,0,0,0,부채,0,0,0
2013,새만금개발청,0,0,0,부채계,0,0,0
2013,새만금개발청,0,0,0,순자산,0,0,0
2013,새만금개발청,0,0,0,Ⅰ.적립금 및 잉여금,0,0,2315869311
2013,새만금개발청,0,0,0,순자산계,0,0,2315869311
2013,새만금개발청,0,0,0,부채와순자산계,0,0,2315869311
2013,소방방재청,0,0,0,자산,0,0,0
2013,소방방재청,0,0,354424391,Ⅰ.유동자산,0,0,1310558278
2013,소방방재청,0,0,185,1. 현금및현금성자산,0,0,197
2013,소방방재청,0,143004420,0,2. 미수채권,0,141662850,0
2013,소방방재청,0,1725860,141278560,미수채권대손충당금,0,1624798,140038052
2013,소방방재청,0,0,213145646,3. 기타유동자산,0,0,1170520029
2013,소방방재청,0,0,186516988481,Ⅱ.일반유형자산,0,0,198186497756
2013,소방방재청,0,0,89443950247,1. 토지,0,0,89685273787
2013,소방방재청,0,29328005994,0,2. 건물,0,29363391994,0
2013,소방방재청,0,1500457852,27827548142,건물감가상각누계액,0,2263815719,27099576275
2013,소방방재청,0,2920053521,0,3. 구축물,0,2995661831,0
2013,소방방재청,0,765859140,2154194381,구축물감가상각누계액,0,1195543037,1800118794
2013,소방방재청,0,9556400884,0,4. 기계장치,0,10326930387,0
2013,소방방재청,0,5088667373,4467733511,기계장치감가상각누계액,0,5954884247,4372046140
2013,소방방재청,0,89764126687,0,5. 집기ㆍ비품ㆍ차량운반구,0,92273951952,0
2013,소방방재청,0,33160673112,56603453575,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,44967519816,47306432136
2013,소방방재청,0,10665716344,0,6. 기타일반유형자산,0,13200269107,0
2013,소방방재청,0,6744294069,3921422275,기타일반유형자산감가상각누계액,0,7525914682,5674354425
2013,소방방재청,0,0,2098686350,7. 건설중인일반유형자산,0,0,22248696199
2013,소방방재청,0,0,16361530427,Ⅲ.무형자산,0,0,12309719117
2013,소방방재청,0,0,16361530427,1. 소프트웨어,0,0,12309719117
2013,소방방재청,0,0,882346350,Ⅳ.기타비유동자산,0,0,986810722
2013,소방방재청,0,0,882346350,1. 기타의기타비유동자산,0,0,986810722
2013,소방방재청,0,0,204115289649,자산계,0,0,212793585873
2013,소방방재청,0,0,0,부채,0,0,0
2013,소방방재청,0,0,11925580,Ⅰ.유동부채,0,0,133526059
2013,소방방재청,0,0,11925580,1. 기타유동부채,0,0,133526059
2013,소방방재청,0,0,56481760,Ⅱ.장기충당부채,0,0,244761380
2013,소방방재청,0,0,56481760,1. 퇴직급여충당부채,0,0,88090728
2013,소방방재청,0,0,0,2. 기타장기충당부채,0,0,156670652
2013,소방방재청,0,0,68407340,부채계,0,0,378287439
2013,소방방재청,0,0,0,순자산,0,0,0
2013,소방방재청,0,0,202631205725,Ⅰ.기본순자산,0,0,202631205725
2013,소방방재청,0,0,-61021504634,Ⅱ.적립금 및 잉여금,0,0,-54396019923
2013,소방방재청,0,0,62437181218,Ⅲ.순자산조정,0,0,64180112632
2013,소방방재청,0,0,204046882309,순자산계,0,0,212415298434
2013,소방방재청,0,0,204115289649,부채와순자산계,0,0,212793585873
2013,식품의약품안전처,0,0,0,자산,0,0,0
2013,식품의약품안전처,0,0,30623096758,Ⅰ.유동자산,0,0,8945616918
2013,식품의약품안전처,0,0,4006,1. 현금및현금성자산,0,0,3440186
2013,식품의약품안전처,0,308769270,0,2. 미수채권,0,157025520,0
2013,식품의약품안전처,0,4161069,304608201,미수채권대손충당금,0,2653164,154372356
2013,식품의약품안전처,0,0,30318484551,3. 기타유동자산,0,0,8787804376
2013,식품의약품안전처,0,0,178886017313,Ⅱ.일반유형자산,0,0,190751094839
2013,식품의약품안전처,0,0,54382879753,1. 토지,0,0,54382879753
2013,식품의약품안전처,0,45185905349,0,2. 건물,0,47343006074,0
2013,식품의약품안전처,0,2488006034,42697899315,건물감가상각누계액,0,3586540090,43756465984
2013,식품의약품안전처,0,2100674195,0,3. 구축물,0,2211749630,0
2013,식품의약품안전처,0,294271290,1806402905,구축물감가상각누계액,0,469089056,1742660574
2013,식품의약품안전처,0,134714269816,0,4. 기계장치,0,154362097899,0
2013,식품의약품안전처,0,67575982153,67138287663,기계장치감가상각누계액,0,78481568584,75880529315
2013,식품의약품안전처,0,29311254347,0,5. 집기ㆍ비품ㆍ차량운반구,0,32753716543,0
2013,식품의약품안전처,0,17778038928,11533215419,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,20469497920,12284218623
2013,식품의약품안전처,0,2386243239,0,6. 기타일반유형자산,0,3009981677,0
2013,식품의약품안전처,0,1058910981,1327332258,기타일반유형자산감가상각누계액,0,1267517047,1742464630
2013,식품의약품안전처,0,0,0,7. 건설중인일반유형자산,0,0,961875960
2013,식품의약품안전처,0,0,9815700577,Ⅲ.무형자산,0,0,10395259732
2013,식품의약품안전처,0,0,9815700577,1. 소프트웨어,0,0,10395259732
2013,식품의약품안전처,0,0,5868482047,Ⅳ.기타비유동자산,0,0,5359963042
2013,식품의약품안전처,0,0,5868482047,1. 기타의기타비유동자산,0,0,5359963042
2013,식품의약품안전처,0,0,225193296695,자산계,0,0,215451934531
2013,식품의약품안전처,0,0,0,부채,0,0,0
2013,식품의약품안전처,0,0,1641507220,Ⅰ.유동부채,0,0,1106051784
2013,식품의약품안전처,0,0,1499602586,1. 유동성장기차입부채,0,0,1061122130
2013,식품의약품안전처,0,0,141904634,2. 기타유동부채,0,0,44929654
2013,식품의약품안전처,0,0,1257882732,Ⅱ.장기차입부채,0,0,955647692
2013,식품의약품안전처,0,0,1257882732,1. 장기차입금,0,0,955647692
2013,식품의약품안전처,0,0,435369381,Ⅲ.장기충당부채,0,0,360006372
2013,식품의약품안전처,0,0,435369381,1. 퇴직급여충당부채,0,0,360006372
2013,식품의약품안전처,0,0,3334759333,부채계,0,0,2421705848
2013,식품의약품안전처,0,0,0,순자산,0,0,0
2013,식품의약품안전처,0,0,184089296942,Ⅰ.기본순자산,0,0,184089296942
2013,식품의약품안전처,0,0,11935968982,Ⅱ.적립금 및 잉여금,0,0,3166516821
2013,식품의약품안전처,0,0,25833271438,Ⅲ.순자산조정,0,0,25774414920
2013,식품의약품안전처,0,0,221858537362,순자산계,0,0,213030228683
2013,식품의약품안전처,0,0,225193296695,부채와순자산계,0,0,215451934531
2013,식품의약품안전청,0,0,0,자산,0,0,0
2013,식품의약품안전청,0,0,3447770792,Ⅰ.유동자산,0,0,30470576758
2013,식품의약품안전청,0,0,1970568,1. 현금및현금성자산,0,0,4006
2013,식품의약품안전청,0,58885690,0,2. 미수채권,0,308769270,0
2013,식품의약품안전청,0,1661868,57223822,미수채권대손충당금,0,4161069,304608201
2013,식품의약품안전청,0,0,3388576402,3. 기타유동자산,0,0,30165964551
2013,식품의약품안전청,0,0,171575611123,Ⅱ.일반유형자산,0,0,168983839171
2013,식품의약품안전청,0,0,54382879753,1. 토지,0,0,54382879753
2013,식품의약품안전청,0,45185905349,0,2. 건물,0,45185905349,0
2013,식품의약품안전청,0,2281863510,42904041839,건물감가상각누계액,0,2488006034,42697899315
2013,식품의약품안전청,0,2100674195,0,3. 구축물,0,2100674195,0
2013,식품의약품안전청,0,260445998,1840228197,구축물감가상각누계액,0,294271290,1806402905
2013,식품의약품안전청,0,115098652325,0,4. 기계장치,0,115396783975,0
2013,식품의약품안전청,0,55595802673,59502849652,기계장치감가상각누계액,0,57459235325,57937548650
2013,식품의약품안전청,0,27700141950,0,5. 집기ㆍ비품ㆍ차량운반구,0,27748330938,0
2013,식품의약품안전청,0,16341195958,11358945992,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,16880814342,10867516596
2013,식품의약품안전청,0,2312590059,0,6. 기타일반유형자산,0,2316220059,0
2013,식품의약품안전청,0,983950739,1328639320,기타일반유형자산감가상각누계액,0,1024628107,1291591952
2013,식품의약품안전청,0,0,258026370,7. 건설중인일반유형자산,0,0,0
2013,식품의약품안전청,0,0,10155363378,Ⅲ.무형자산,0,0,9812649911
2013,식품의약품안전청,0,0,10155363378,1. 소프트웨어,0,0,9812649911
2013,식품의약품안전청,0,0,4882132000,Ⅳ.기타비유동자산,0,0,5868482047
2013,식품의약품안전청,0,0,4882132000,1. 기타의기타비유동자산,0,0,5868482047
2013,식품의약품안전청,0,0,190060877293,자산계,0,0,215135547887
2013,식품의약품안전청,0,0,0,부채,0,0,0
2013,식품의약품안전청,0,0,1658181723,Ⅰ.유동부채,0,0,1615007220
2013,식품의약품안전청,0,0,1599887490,1. 유동성장기차입부채,0,0,1499602586
2013,식품의약품안전청,0,0,58294233,2. 기타유동부채,0,0,115404634
2013,식품의약품안전청,0,0,1545859709,Ⅱ.장기차입부채,0,0,1257882732
2013,식품의약품안전청,0,0,1545859709,1. 장기차입금,0,0,1257882732
2013,식품의약품안전청,0,0,244297227,Ⅲ.장기충당부채,0,0,435369381
2013,식품의약품안전청,0,0,244297227,1. 퇴직급여충당부채,0,0,435369381
2013,식품의약품안전청,0,0,3448338659,부채계,0,0,3308259333
2013,식품의약품안전청,0,0,0,순자산,0,0,0
2013,식품의약품안전청,0,0,174335584337,Ⅰ.기본순자산,0,0,174335584337
2013,식품의약품안전청,0,0,-21027780595,Ⅱ.적립금 및 잉여금,0,0,11658432779
2013,식품의약품안전청,0,0,33304734892,Ⅲ.순자산조정,0,0,25833271438
2013,식품의약품안전청,0,0,186612538634,순자산계,0,0,211827288554
2013,식품의약품안전청,0,0,190060877293,부채와순자산계,0,0,215135547887
2013,안전행정부,0,0,0,자산,0,0,0
2013,안전행정부,0,0,4330814255185,Ⅰ.유동자산,0,0,3558553704096
2013,안전행정부,0,0,431071855928,1. 현금및현금성자산,0,0,374390374903
2013,안전행정부,0,0,16272271018,2. 단기금융상품,0,0,20085062325
2013,안전행정부,0,0,1714662144975,3. 단기투자증권,0,0,1063703459958
2013,안전행정부,0,521271775809,0,4. 미수채권,0,875670218262,0
2013,안전행정부,0,20217334567,501054441242,미수채권대손충당금,0,21753757741,853916460521
2013,안전행정부,0,878073423683,0,5. 단기대여금,0,911888715392,0
2013,안전행정부,0,18073312451,860000111232,단기대여금대손충당금,0,20756853213,891131862179
2013,안전행정부,0,0,807753430790,6. 기타유동자산,0,0,355326484210
2013,안전행정부,0,0,5872937939904,Ⅱ.투자자산,0,0,6805394359598
2013,안전행정부,0,0,2120410531997,2. 장기투자증권,0,0,2740711891172
2013,안전행정부,0,4392608560187,0,1. 장기대여금,0,4664727016977,0
2013,안전행정부,0,640081152280,3752527407907,장기대여금대손충당금,0,600044548551,4064682468426
2013,안전행정부,0,0,10067929752017,Ⅲ.일반유형자산,0,0,10833130206160
2013,안전행정부,0,0,6992105528448,1. 토지,0,0,7104776156354
2013,안전행정부,0,2167615171672,0,2. 건물,0,3033091807020,0
2013,안전행정부,0,143395939283,2024219232389,건물감가상각누계액,0,207050366519,2826041440501
2013,안전행정부,0,141248677019,0,3. 구축물,0,162561243752,0
2013,안전행정부,0,42235232059,99013444960,구축물감가상각누계액,0,53000290362,109560953390
2013,안전행정부,0,77175034127,0,4. 기계장치,0,86133800776,0
2013,안전행정부,0,38998841487,38176192640,기계장치감가상각누계액,0,44430851581,41702949195
2013,안전행정부,0,911498457661,0,5. 집기ㆍ비품ㆍ차량운반구,0,921030502802,0
2013,안전행정부,0,594686548200,316811909461,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,605468002559,315562500243
2013,안전행정부,0,53177923200,0,6. 기타일반유형자산,0,61349408204,0
2013,안전행정부,0,32509721342,20668201858,기타일반유형자산감가상각누계액,0,40872475107,20476933097
2013,안전행정부,0,0,576935242261,7. 건설중인일반유형자산,0,0,415009273380
2013,안전행정부,0,0,131072932210,Ⅳ.무형자산,0,0,149004698375
2013,안전행정부,0,0,0,1. 산업재산권,0,0,3083667
2013,안전행정부,0,0,131072932210,2. 소프트웨어,0,0,149001614708
2013,안전행정부,0,0,292364349366,Ⅴ.기타비유동자산,0,0,166895483297
2013,안전행정부,0,0,279178728099,1. 장기미수채권,0,0,153858749857
2013,안전행정부,0,0,13185621267,2. 기타의기타비유동자산,0,0,13036733440
2013,안전행정부,0,0,20695119228682,자산계,0,0,21512978451526
2013,안전행정부,0,0,0,부채,0,0,0
2013,안전행정부,0,0,451705113549,Ⅰ.유동부채,0,0,259860493402
2013,안전행정부,0,0,25210322556,1. 유동성장기차입부채,0,0,43606734303
2013,안전행정부,0,0,426494790993,2. 기타유동부채,0,0,216253759099
2013,안전행정부,0,0,3754035048129,Ⅱ.장기차입부채,0,0,3869480748026
2013,안전행정부,0,0,3754035048129,1. 장기차입금,0,0,3869480748026
2013,안전행정부,0,0,434968065096602,Ⅲ.장기충당부채,0,0,513002106244313
2013,안전행정부,0,0,15448293382,1. 퇴직급여충당부채,0,0,17723718806
2013,안전행정부,0,0,407183219306645,2. 연금충당부채,0,0,484389233133275
2013,안전행정부,0,0,27769397496575,3. 기타장기충당부채,0,0,28595149392232
2013,안전행정부,0,0,1422084836463,Ⅳ.기타비유동부채,0,0,1602266971175
2013,안전행정부,0,0,1422084836463,1. 기타의기타비유동부채,0,0,1602266971175
2013,안전행정부,0,0,440595890094743,부채계,0,0,518733714456916
2013,안전행정부,0,0,0,순자산,0,0,0
2013,안전행정부,0,0,8616805057587,Ⅰ.기본순자산,0,0,8616805057587
2013,안전행정부,0,0,-433303512862766,Ⅱ.적립금 및 잉여금,0,0,-510524410214484
2013,안전행정부,0,0,4785936939118,Ⅲ.순자산조정,0,0,4686869151507
2013,안전행정부,0,0,-419900770866061,순자산계,0,0,-497220736005390
2013,안전행정부,0,0,20695119228682,부채와순자산계,0,0,21512978451526
2013,여성가족부,0,0,0,자산,0,0,0
2013,여성가족부,0,0,26959025195,Ⅰ.유동자산,0,0,24461427776
2013,여성가족부,0,0,19523887662,1. 현금및현금성자산,0,0,17367687146
2013,여성가족부,0,4063600530,0,2. 미수채권,0,2738959276,0
2013,여성가족부,0,222582116,3841018414,미수채권대손충당금,0,222051468,2516907808
2013,여성가족부,0,1433109207,0,3. 단기대여금,0,900064514,0
2013,여성가족부,0,409805607,1023303600,단기대여금대손충당금,0,350614514,549450000
2013,여성가족부,0,0,2570815519,4. 기타유동자산,0,0,4027382822
2013,여성가족부,0,0,1665548912,Ⅱ.투자자산,0,0,0
2013,여성가족부,0,0,1032245912,2. 장기투자증권,0,0,0
2013,여성가족부,0,639700000,0,1. 장기대여금,0,0,0
2013,여성가족부,0,6397000,633303000,장기대여금대손충당금,0,0,0
2013,여성가족부,0,0,181926838138,Ⅲ.일반유형자산,0,0,251914531701
2013,여성가족부,0,0,26530909990,1. 토지,0,0,26945554979
2013,여성가족부,0,161697247825,0,2. 건물,0,235470448946,0
2013,여성가족부,0,7122887663,154574360162,건물감가상각누계액,0,11403600377,224066848569
2013,여성가족부,0,7597530,0,3. 구축물,0,13323100,0
2013,여성가족부,0,1582822,6014708,구축물감가상각누계액,0,2676567,10646533
2013,여성가족부,0,156034420,0,4. 기계장치,0,151887510,0
2013,여성가족부,0,120109065,35925355,기계장치감가상각누계액,0,123325790,28561720
2013,여성가족부,0,2174619626,0,5. 집기ㆍ비품ㆍ차량운반구,0,2540997453,0
2013,여성가족부,0,1474083094,700536532,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,1734968484,806028969
2013,여성가족부,0,71116780,0,6. 기타일반유형자산,0,99694780,0
2013,여성가족부,0,52025389,19091391,기타일반유형자산감가상각누계액,0,64903849,34790931
2013,여성가족부,0,0,60000000,7. 건설중인일반유형자산,0,0,22100000
2013,여성가족부,0,0,2628854840,Ⅳ.무형자산,0,0,4252691623
2013,여성가족부,0,0,2628854840,1. 소프트웨어,0,0,4252691623
2013,여성가족부,0,0,1787254700,Ⅴ.기타비유동자산,0,0,968000
2013,여성가족부,0,0,1787254700,1. 기타의기타비유동자산,0,0,968000
2013,여성가족부,0,0,214967521785,자산계,0,0,280629619100
2013,여성가족부,0,0,0,부채,0,0,0
2013,여성가족부,0,0,48299007,Ⅰ.유동부채,0,0,2435545967
2013,여성가족부,0,0,44883570,1. 유동성장기차입부채,0,0,0
2013,여성가족부,0,3415437,0,2. 기타유동부채,0,5438290274,0
2013,여성가족부,0,0,3415437,기타유동부채현재가치할인차금,0,3002744307,2435545967
2013,여성가족부,0,0,1300147400,Ⅱ.기타비유동부채,0,0,69059153390
2013,여성가족부,0,1300147400,0,1. 장기미지급금,0,99895031060,0
2013,여성가족부,0,0,1300147400,장기미지급금현재가치할인차금,0,30835877670,69059153390
2013,여성가족부,0,0,1348446407,부채계,0,0,71494699357
2013,여성가족부,0,0,0,순자산,0,0,0
2013,여성가족부,0,0,452124819284,Ⅰ.기본순자산,0,0,452124819284
2013,여성가족부,0,0,-308881955102,Ⅱ.적립금 및 잉여금,0,0,-312781223520
2013,여성가족부,0,0,70376211196,Ⅲ.순자산조정,0,0,69791323979
2013,여성가족부,0,0,213619075378,순자산계,0,0,209134919743
2013,여성가족부,0,0,214967521785,부채와순자산계,0,0,280629619100
2013,외교부,0,0,0,자산,0,0,0
2013,외교부,0,0,166393063793,Ⅰ.유동자산,0,0,133958325746
2013,외교부,0,0,60677025320,1. 현금및현금성자산,0,0,35903374538
2013,외교부,0,0,89380821870,2. 단기금융상품,0,0,80661511842
2013,외교부,0,0,701103544,3. 단기투자증권,0,0,681734066
2013,외교부,0,5357767095,0,4. 미수채권,0,5100680394,0
2013,외교부,0,150000,5357617095,미수채권대손충당금,0,0,5100680394
2013,외교부,0,0,10276495964,5. 기타유동자산,0,0,11611024906
2013,외교부,0,0,67374473501,Ⅱ.투자자산,0,0,58311606935
2013,외교부,0,0,67374473501,1. 장기투자증권,0,0,58311606935
2013,외교부,0,0,3387631858923,Ⅲ.일반유형자산,0,0,3433815575589
2013,외교부,0,0,2490820121006,1. 토지,0,0,2516496341190
2013,외교부,0,913721473673,0,2. 건물,0,938869188082,0
2013,외교부,0,176489406625,0,건물감가상각누계액,0,215523826650,0
2013,외교부,0,8792083158,728439983890,건물사용수익권,0,7536071286,715809290146
2013,외교부,0,182939196,0,3. 구축물,0,182939196,0
2013,외교부,0,139983094,42956102,구축물감가상각누계액,0,180082032,2857164
2013,외교부,0,4163550149,0,4. 기계장치,0,5397597417,0
2013,외교부,0,2015237656,2148312493,기계장치감가상각누계액,0,2325628582,3071968835
2013,외교부,0,69796537078,0,5. 집기ㆍ비품ㆍ차량운반구,0,78601384955,0
2013,외교부,0,36102928562,33693608516,집기ㆍ비품ㆍ차량운반구감가상각누계액,0,42158792228,36442592727
2013,외교부,0,19067645974,0,6. 기타일반유형자산,0,20713152780,0
2013,외교부,0,6058457482,13009188492,기타일반유형자산감가상각누계액,0,8047568330,12665584450
2013,외교부,0,0,119477688424,7. 건설중인일반유형자산,0,0,149326941077
2013,외교부,0,0,30520601177,Ⅳ.무형자산,0,0,32010645264
2013,외교부,0,0,6589350565,1. 소프트웨어,0,0,8383668435
2013,외교부,0,0,23931250612,2. 기타무형자산,0,0,23626976829
2013,외교부,0,0,13307047378,Ⅴ.기타비유동자산,0,0,13811602340
2013,외교부,0,0,13307047378,1. 기타의기타비유동자산,0,0,13811602340
2013,외교부,0,0,3665227044772,자산계,0,0,3671907755874
2013,외교부,0,0,0,부채,0,0,0
2013,외교부,0,0,29923784495,Ⅰ.유동부채,0,0,29090761741
2013,외교부,0,0,2292069469,1. 유동성장기차입부채,0,0,672805743
2013,외교부,0,0,27631715026,2. 기타유동부채,0,0,28417955998
2013,외교부,0,0,522880550,Ⅱ.장기차입부채,0,0,442577415
2013,외교부,0,0,522880550,1. 장기차입금,0,0,442577415
2013,외교부,0,0,24562088065,Ⅲ.장기충당부채,0,0,22429818685
2013,외교부,0,0,24562088065,1. 퇴직급여충당부채,0,0,22429818685
2013,외교부,0,0,87244807757,Ⅳ.기타비유동부채,0,0,82591179345
2013,외교부,0,0,87244807757,1. 장기미지급금,0,0,82591179345
2013,외교부,0,0,142253560867,부채계,0,0,134554337186
2013,외교부,0,0,0,순자산,0,0,0
2013,외교부,0,0,2191397425346,Ⅰ.기본순자산,0,0,2191397425346
2013,외교부,0,0,-100479743482,Ⅱ.적립금 및 잉여금,0,0,-69690825068
2013,외교부,0,0,1432055802041,Ⅲ.순자산조정,0,0,1415646818410
2013,외교부,0,0,3522973483905,순자산계,0,0,3537353418688
2013,외교부,0,0,3665227044772,부채와순자산계,0,0,3671907755874
2013,외교통상부,0,0,0,자산,0,0,0
2013,외교통상부,0,0,181371845636,Ⅰ.유동자산,0,0,166393063793
2013,외교통상부,0,0,72594085362,1. 현금및현금성자산,0,0,60677025320
2013,외교통상부,0,0,89380821870,2. 단기금융상품,0,0,89380821870
2013,외교통상부,0,0,701103544,3. 단기투자증권,0,0,701103544
2013,외교통상부,0,5357767095,0,4. 미수채권,0,5357767095,0
