계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,주한미군 방위비분담금,주요사업비(기금사업비),건설비,실시설계비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,550085.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,11718.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,170897.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),여비,국외업무여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,25856.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,750510.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,30310886.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),운영비,관리용역비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,467310.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,73112108.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,32194765.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,671837.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,군수분야,0.0,전력유지,28546867.0,0.0,0.0,0.0,0.0
,주한미군 방위비분담금,주요사업비(기금사업비),해외이전,국제부담금,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,인건비,0.0,전력유지,516632000.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),건설보상비,건설보상비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,447917.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),보전금,배상금,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,559744.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,4684.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,13183.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,61255.0,0.0,0.0,0.0,0.0
,주한미군 시설부지지원,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,시설부지지원,0.0,전력유지,913217.0,0.0,0.0,0.0,0.0
,한국국방연구원 운영,주요사업비(기금사업비),연구개발출연금,연구개발건축비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,한국국방연구원(R&D),0.0,전력유지,2059000.0,0.0,0.0,0.0,0.0
,한국국방연구원 운영,주요사업비(기금사업비),연구개발출연금,연구개발경상경비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,한국국방연구원(R&D),0.0,전력유지,2473000.0,0.0,0.0,0.0,0.0
,한국국방연구원 운영,주요사업비(기금사업비),연구개발출연금,연구개발연구활동비등,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,한국국방연구원(R&D),0.0,전력유지,12932991.0,0.0,0.0,0.0,0.0
,한국국방연구원 운영,주요사업비(기금사업비),연구개발출연금,연구개발인건비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,한국국방연구원(R&D),0.0,전력유지,35823000.0,0.0,0.0,0.0,0.0
,한국국방연구원 운영,주요사업비(기금사업비),연구개발출연금,연구개발장비·시스템구축비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,한국국방연구원(R&D),0.0,전력유지,1139009.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),건설비,공사비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,3735639.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,180000.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,70595.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,42501.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),여비,국외업무여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,754139.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,618800.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,4692621.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,571331.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,315928.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,유류비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,7755.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,28860.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,10860042.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일반용역비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,144340.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,169724.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,1768043.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,피복비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,1426612.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,3823230.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),직무수행경비,특정업무경비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,PKO파병,0.0,전력유지,15840.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,30274.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,127307.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,3733.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,21241.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),여비,국외업무여비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,327142.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,2342531.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,182635.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,7094.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,유류비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,16873.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,14430.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,3194735.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,일반용역비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,20000.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,574929.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,631209.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),운영비,피복비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,831800.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,566427.0,0.0,0.0,0.0,0.0
,해외파병,주요사업비(기금사업비),직무수행경비,특정업무경비,일반지출,국방,일반회계,2024,국방부,정책기획 및 국제협력,다국적군 파병 및 국방교류협력,0.0,전력유지,2640.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,8720.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,20000.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,5000.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,8720.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,17532.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,9700.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,35228.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,4900.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 기본경비,0.0,전력유지,7200.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,3052.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,9560.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,193990.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,635428.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,10254.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,735701.0,0.0,0.0,0.0,0.0
,공군81정비창 운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군81정비창 사업 및 지원비,0.0,전력유지,970015.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,11800.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,44899.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,20973.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,40095.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,19400.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,106333.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,6300.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 기본경비,0.0,전력유지,7200.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),민간이전,고용부담금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,58082.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,31861.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,600.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,2000.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,33078.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,복리후생비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,4500.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,194026.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,614299.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,16400.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,192490.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),운영비,피복비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,3105.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,2293077.0,0.0,0.0,0.0,0.0
,공군82정비창 운영,주요사업비(기금사업비),인건비,상용임금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군82정비창 사업 및 지원비,0.0,전력유지,296482.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,5100.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,18202.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,12153.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,200.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,15507.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,9700.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,36116.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,9422.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 기본경비,0.0,전력유지,3600.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,62781.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,급식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,1920.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,15440.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,218548.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,시험연구비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,11562.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,131836.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,16346.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,재료비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,182554.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,5733.0,0.0,0.0,0.0,0.0
,공군83정비창 운영,주요사업비(기금사업비),유형자산,자산취득비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군83정비창 사업 및 지원비,0.0,전력유지,248280.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),보전금,포상금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,5200.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,32667.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),업무추진비,사업추진비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,1681.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,19495.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,37920.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),운영비,일·숙직비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,19400.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,64742.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),운영비,특근매식비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,2695.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 기본경비,0.0,전력유지,7200.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),민간이전,고용부담금,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,29375.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),여비,국내여비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,12562.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,관리용역비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,42552.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,기타운영비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,3300.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,복리후생비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,2000.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,188430.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,일반수용비,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,208266.0,0.0,0.0,0.0,0.0
,공군종합보급창 운영,주요사업비(기금사업비),운영비,임차료,일반지출,국방,일반회계,2024,국방부,책임운영기관 운영,공군종합보급창 사업 및 지원비,0.0,전력유지,120318.0,0.0,0.0,0.0,0.0
