예산액,예산현액,회계월,회계,회계명,회계년도,수입항,수입항명,수입관,수입관명,소관,소관명,누계수납금액,당월수납금액
21481000000.0,21481000000.0,07,216,에너지및자원사업특별회계,2022,75,융자원금회수,20,융자및전대차관원금회수,089,농림축산식품부,7051066820.0,696956220.0
557000000.0,557000000.0,07,216,에너지및자원사업특별회계,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,76840730.0,212220.0
25000000.0,25000000.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,089,농림축산식품부,19003130.0,3000000.0
13922000000.0,13922000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,089,농림축산식품부,1697772610.0,154628990.0
1743000000.0,1743000000.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,089,농림축산식품부,1056494830.0,136534690.0
878000000.0,878000000.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,089,농림축산식품부,1392560.0,656500.0
50000000.0,50000000.0,07,110,일반회계,2022,71,고정자산매각대,15,관유물매각대,089,농림축산식품부,2201000.0,0.0
10000000.0,10000000.0,07,110,일반회계,2022,73,재고자산매각대및유동자산,15,관유물매각대,089,농림축산식품부,0.0,0.0
1000000.0,1000000.0,07,110,일반회계,2022,72,토지및무형자산매각대,15,관유물매각대,089,농림축산식품부,0.0,0.0
371000000.0,371000000.0,07,110,일반회계,2022,66,입학금및수업료,14,수입대체경비수입,089,농림축산식품부,162450000.0,0.0
773000000.0,773000000.0,07,110,일반회계,2022,69,잡수입,14,수입대체경비수입,089,농림축산식품부,140753000.0,0.0
728000000.0,728000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,089,농림축산식품부,122109790.0,-12136580.0
22000000.0,22000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,135342000.0,7970920.0
0.0,0.0,07,110,일반회계,2022,52,정부출자수입,11,재산수입,089,농림축산식품부,0.0,0.0
2000000000.0,2000000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,089,농림축산식품부,916210830.0,122247620.0
14000000.0,14000000.0,07,110,일반회계,2022,68,실습수입,13,재화및용역판매수입,089,농림축산식품부,550000.0,410000.0
38000000.0,38000000.0,07,110,일반회계,2022,66,입학금및수업료,13,재화및용역판매수입,089,농림축산식품부,528190.0,0.0
135000000.0,135000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,089,농림축산식품부,45046210.0,4644830.0
134139000000.0,134139000000.0,07,587,자유무역협정이행지원기금,2022,59,기타경상이전수입,12,경상이전수입,089,농림축산식품부,64717335230.0,677568010.0
0.0,0.0,07,587,자유무역협정이행지원기금,2022,57,변상금및위약금,12,경상이전수입,089,농림축산식품부,67737200.0,0.0
263054000000.0,263054000000.0,07,587,자유무역협정이행지원기금,2022,75,융자원금회수,20,융자및전대차관원금회수,089,농림축산식품부,167380219610.0,25186642940.0
28744000000.0,28744000000.0,07,587,자유무역협정이행지원기금,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,8433210105.0,472530455.0
4867000000.0,4867000000.0,07,587,자유무역협정이행지원기금,2022,91,전입금,40,정부내부수입및기타,089,농림축산식품부,4867000000.0,0.0
33235000000.0,33235000000.0,07,587,자유무역협정이행지원기금,2022,85,정부예금회수,31,차입금및여유자금회수,089,농림축산식품부,0.0,0.0
14774000000.0,14774000000.0,07,236,지역균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,089,농림축산식품부,4797224570.0,136578120.0
231000000.0,231000000.0,07,236,지역균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,44879450.0,979170.0
31941000000.0,31941000000.0,07,560,축산발전기금,2022,59,기타경상이전수입,12,경상이전수입,089,농림축산식품부,18564491410.0,334032310.0
864000000.0,864000000.0,07,560,축산발전기금,2022,71,고정자산매각대,15,관유물매각대,089,농림축산식품부,229386710.0,13283980.0
30224000000.0,30224000000.0,07,560,축산발전기금,2022,73,재고자산매각대및유동자산,15,관유물매각대,089,농림축산식품부,14831638050.0,2637032180.0
495675000000.0,495675000000.0,07,560,축산발전기금,2022,75,융자원금회수,20,융자및전대차관원금회수,089,농림축산식품부,397547142100.0,27013934710.0
10000000.0,10000000.0,07,560,축산발전기금,2022,51,관유물대여료,11,재산수입,089,농림축산식품부,3446500.0,0.0
8493000000.0,8493000000.0,07,560,축산발전기금,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,7002579320.0,948319150.0
326557000000.0,326557000000.0,07,560,축산발전기금,2022,94,예수금,40,정부내부수입및기타,089,농림축산식품부,260000000000.0,80000000000.0
128482000000.0,128482000000.0,07,560,축산발전기금,2022,91,전입금,40,정부내부수입및기타,089,농림축산식품부,120000000000.0,0.0
0.0,0.0,07,560,축산발전기금,2022,85,정부예금회수,31,차입금및여유자금회수,089,농림축산식품부,757558727440.0,183923555310.0
0.0,0.0,07,233,혁신도시건설특별회계,2022,51,관유물대여료,11,재산수입,089,농림축산식품부,6445490.0,2445000.0
0.0,0.0,07,233,혁신도시건설특별회계,2022,54,기타이자수입및재산수입,11,재산수입,089,농림축산식품부,10000.0,0.0
1260000000.0,1260000000.0,07,213,농어촌구조개선특별회계,2022,59,기타경상이전수입,12,경상이전수입,029,농촌진흥청,740025610.0,0.0
0.0,0.0,07,213,농어촌구조개선특별회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,029,농촌진흥청,15150000.0,0.0
0.0,0.0,07,213,농어촌구조개선특별회계,2022,57,변상금및위약금,12,경상이전수입,029,농촌진흥청,1297250.0,0.0
458000000.0,458000000.0,07,213,농어촌구조개선특별회계,2022,54,기타이자수입및재산수입,11,재산수입,029,농촌진흥청,5748010.0,0.0
0.0,0.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,029,농촌진흥청,3960.0,3960.0
7550000000.0,7550000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,029,농촌진흥청,400321330.0,9724390.0
0.0,0.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,029,농촌진흥청,5130000.0,0.0
119000000.0,119000000.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,029,농촌진흥청,13729360.0,721580.0
128000000.0,128000000.0,07,110,일반회계,2022,71,고정자산매각대,15,관유물매각대,029,농촌진흥청,26888880.0,3500000.0
5000000.0,5000000.0,07,110,일반회계,2022,73,재고자산매각대및유동자산,15,관유물매각대,029,농촌진흥청,0.0,0.0
0.0,0.0,07,110,일반회계,2022,72,토지및무형자산매각대,15,관유물매각대,029,농촌진흥청,675000.0,0.0
78000000.0,78000000.0,07,110,일반회계,2022,65,면허료및수수료,14,수입대체경비수입,029,농촌진흥청,3207000.0,0.0
0.0,0.0,07,110,일반회계,2022,69,잡수입,14,수입대체경비수입,029,농촌진흥청,7068100.0,6961000.0
61000000.0,61000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,029,농촌진흥청,45766630.0,9223330.0
628000000.0,628000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,029,농촌진흥청,236565840.0,25798550.0
29000000.0,29000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,029,농촌진흥청,2222900.0,0.0
2840000000.0,2840000000.0,07,110,일반회계,2022,68,실습수입,13,재화및용역판매수입,029,농촌진흥청,1422666290.0,210768630.0
224000000.0,224000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,029,농촌진흥청,102212440.0,12276400.0
2885000000.0,2885000000.0,07,236,지역균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,029,농촌진흥청,12827630.0,12722710.0
49000000.0,49000000.0,07,236,지역균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,029,농촌진흥청,309900.0,309900.0
1209000000.0,1209000000.0,07,233,혁신도시건설특별회계,2022,72,토지및무형자산매각대,15,관유물매각대,029,농촌진흥청,0.0,0.0
0.0,0.0,07,233,혁신도시건설특별회계,2022,51,관유물대여료,11,재산수입,029,농촌진흥청,30510110.0,-3009750.0
18000000.0,18000000.0,07,233,혁신도시건설특별회계,2022,54,기타이자수입및재산수입,11,재산수입,029,농촌진흥청,0.0,0.0
20000000.0,20000000.0,07,215,등기특별회계,2022,59,기타경상이전수입,12,경상이전수입,007,대법원,1807740.0,140.0
1406000000.0,1406000000.0,07,215,등기특별회계,2022,71,고정자산매각대,15,관유물매각대,007,대법원,64187450.0,0.0
10261000000.0,10261000000.0,07,215,등기특별회계,2022,72,토지및무형자산매각대,15,관유물매각대,007,대법원,12351532320.0,0.0
35175000000.0,35175000000.0,07,215,등기특별회계,2022,89,세계잉여금이입액,34,세계잉여금,007,대법원,0.0,0.0
292000000.0,292000000.0,07,215,등기특별회계,2022,51,관유물대여료,11,재산수입,007,대법원,204303170.0,1142150.0
155000000.0,155000000.0,07,215,등기특별회계,2022,54,기타이자수입및재산수입,11,재산수입,007,대법원,212057900.0,0.0
258087000000.0,258087000000.0,07,215,등기특별회계,2022,65,면허료및수수료,13,재화및용역판매수입,007,대법원,135370955530.0,18451964870.0
7000000.0,7000000.0,07,215,등기특별회계,2022,69,잡수입,13,재화및용역판매수입,007,대법원,1956800.0,0.0
0.0,0.0,07,508,사법서비스진흥기금,2022,58,가산금,12,경상이전수입,007,대법원,18560.0,0.0
101596000000.0,101596000000.0,07,508,사법서비스진흥기금,2022,59,기타경상이전수입,12,경상이전수입,007,대법원,75799752480.0,30375630.0
0.0,0.0,07,508,사법서비스진흥기금,2022,57,변상금및위약금,12,경상이전수입,007,대법원,166211580.0,9874240.0
0.0,0.0,07,508,사법서비스진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,007,대법원,151500.0,0.0
0.0,0.0,07,508,사법서비스진흥기금,2022,65,면허료및수수료,13,재화및용역판매수입,007,대법원,152000.0,144800.0
30000000000.0,30000000000.0,07,508,사법서비스진흥기금,2022,92,예탁원금회수,40,정부내부수입및기타,007,대법원,0.0,0.0
1170000000.0,1170000000.0,07,508,사법서비스진흥기금,2022,95,예탁이자수입,40,정부내부수입및기타,007,대법원,178323280.0,0.0
49829000000.0,49829000000.0,07,508,사법서비스진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,007,대법원,0.0,0.0
0.0,0.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,007,대법원,0.0,0.0
145051000000.0,145051000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,007,대법원,105724542720.0,424338920.0
105000000.0,105000000.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,007,대법원,78005860.0,0.0
247000000.0,247000000.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,007,대법원,112754260.0,2721800.0
0.0,0.0,07,110,일반회계,2022,71,고정자산매각대,15,관유물매각대,007,대법원,6989000.0,0.0
0.0,0.0,07,110,일반회계,2022,72,토지및무형자산매각대,15,관유물매각대,007,대법원,87446800.0,87446800.0
3878000000.0,3878000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,007,대법원,1328171250.0,73167500.0
0.0,0.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,007,대법원,5702090.0,2357920.0
284308000000.0,284308000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,007,대법원,160093467500.0,22627689110.0
153000000.0,153000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,007,대법원,208279200.0,33145160.0
50305000000.0,50305000000.0,07,110,일반회계,2022,91,전입금,40,정부내부수입및기타,007,대법원,0.0,0.0
0.0,0.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,167,대통령경호처,240102460.0,0.0
0.0,0.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,167,대통령경호처,5479930.0,0.0
55000000.0,55000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,167,대통령경호처,61593600.0,0.0
7000000.0,7000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,167,대통령경호처,0.0,0.0
13000000.0,13000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,167,대통령경호처,0.0,0.0
0.0,0.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,098,대통령비서실 및 국가안보실,1562300.0,0.0
120000000.0,120000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,098,대통령비서실 및 국가안보실,530049140.0,184630690.0
157000000.0,157000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,098,대통령비서실 및 국가안보실,14002240.0,-31072980.0
20000000.0,20000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,098,대통령비서실 및 국가안보실,9235900.0,32140.0
3000000000.0,3000000000.0,07,599,문화재보호기금,2022,59,기타경상이전수입,12,경상이전수입,052,문화재청,2273495280.0,396255780.0
0.0,0.0,07,599,문화재보호기금,2022,57,변상금및위약금,12,경상이전수입,052,문화재청,27433900.0,111650.0
340000000.0,340000000.0,07,599,문화재보호기금,2022,54,기타이자수입및재산수입,11,재산수입,052,문화재청,67417170.0,11346770.0
8000000000.0,8000000000.0,07,599,문화재보호기금,2022,64,입장료수입,13,재화및용역판매수입,052,문화재청,1680332510.0,327202610.0
0.0,0.0,07,599,문화재보호기금,2022,69,잡수입,13,재화및용역판매수입,052,문화재청,0.0,0.0
140643000000.0,140643000000.0,07,599,문화재보호기금,2022,91,전입금,40,정부내부수입및기타,052,문화재청,107871000000.0,7837000000.0
3100000000.0,3100000000.0,07,599,문화재보호기금,2022,85,정부예금회수,31,차입금및여유자금회수,052,문화재청,1000000000.0,0.0
0.0,0.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,052,문화재청,388340.0,0.0
30000000000.0,30000000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,052,문화재청,3310215870.0,141121480.0
0.0,0.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,052,문화재청,32360.0,0.0
3606000000.0,3606000000.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,052,문화재청,80748210.0,4228110.0
0.0,0.0,07,110,일반회계,2022,72,토지및무형자산매각대,15,관유물매각대,052,문화재청,736300.0,0.0
15468000000.0,15468000000.0,07,110,일반회계,2022,64,입장료수입,14,수입대체경비수입,052,문화재청,3368251420.0,570363270.0
100000000.0,100000000.0,07,110,일반회계,2022,69,잡수입,14,수입대체경비수입,052,문화재청,138437180.0,86356980.0
3701000000.0,3701000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,052,문화재청,3087833560.0,-227183100.0
2000000000.0,2000000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,052,문화재청,386299760.0,6197700.0
0.0,0.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,052,문화재청,42653540.0,0.0
0.0,0.0,07,110,일반회계,2022,64,입장료수입,13,재화및용역판매수입,052,문화재청,550.0,550.0
100000000.0,100000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,052,문화재청,158321330.0,10410830.0
0.0,0.0,07,236,지역균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,052,문화재청,0.0,0.0
0.0,0.0,07,236,지역균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,052,문화재청,11082390.0,0.0
450353000000.0,450353000000.0,07,517,관광진흥개발기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,99409213410.0,12088509850.0
590800000000.0,590800000000.0,07,517,관광진흥개발기금,2022,75,융자원금회수,20,융자및전대차관원금회수,072,문화체육관광부,203375940000.0,27496460000.0
0.0,0.0,07,517,관광진흥개발기금,2022,51,관유물대여료,11,재산수입,072,문화체육관광부,765176110.0,0.0
11254000000.0,11254000000.0,07,517,관광진흥개발기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,11376608360.0,2043399150.0
700000000000.0,700000000000.0,07,517,관광진흥개발기금,2022,94,예수금,40,정부내부수입및기타,072,문화체육관광부,500000000000.0,0.0
10950000000.0,10950000000.0,07,517,관광진흥개발기금,2022,91,전입금,40,정부내부수입및기타,072,문화체육관광부,0.0,0.0
10000000000.0,10000000000.0,07,517,관광진흥개발기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,1095020450930.0,204643933580.0
66328000000.0,66328000000.0,07,568,국민체육진흥기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,158833757731.0,21919449312.0
44656000000.0,44656000000.0,07,568,국민체육진흥기금,2022,75,융자원금회수,20,융자및전대차관원금회수,072,문화체육관광부,15715107600.0,1571180000.0
12873000000.0,12873000000.0,07,568,국민체육진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,8447069252.0,711554146.0
1620001000000.0,1620001000000.0,07,568,국민체육진흥기금,2022,69,잡수입,13,재화및용역판매수입,072,문화체육관광부,1050733806086.0,96848875448.0
620000000000.0,620000000000.0,07,568,국민체육진흥기금,2022,92,예탁원금회수,40,정부내부수입및기타,072,문화체육관광부,420000000000.0,0.0
21150000000.0,21150000000.0,07,568,국민체육진흥기금,2022,95,예탁이자수입,40,정부내부수입및기타,072,문화체육관광부,6482128730.0,0.0
93814000000.0,93814000000.0,07,568,국민체육진흥기금,2022,91,전입금,40,정부내부수입및기타,072,문화체육관광부,61098000000.0,0.0
331372000000.0,331372000000.0,07,568,국민체육진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,226459603849.0,38932000000.0
42567000000.0,42567000000.0,07,569,문화예술진흥기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,37325872183.0,5879017358.0
750000000.0,750000000.0,07,569,문화예술진흥기금,2022,72,토지및무형자산매각대,15,관유물매각대,072,문화체육관광부,0.0,0.0
13917000000.0,13917000000.0,07,569,문화예술진흥기금,2022,75,융자원금회수,20,융자및전대차관원금회수,072,문화체육관광부,4398825941.0,0.0
1175000000.0,1175000000.0,07,569,문화예술진흥기금,2022,51,관유물대여료,11,재산수입,072,문화체육관광부,323423236.0,70080653.0
5696000000.0,5696000000.0,07,569,문화예술진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,1646218333.0,348280309.0
6244000000.0,6244000000.0,07,569,문화예술진흥기금,2022,64,입장료수입,13,재화및용역판매수입,072,문화체육관광부,55145102.0,10972796.0
1254000000.0,1254000000.0,07,569,문화예술진흥기금,2022,69,잡수입,13,재화및용역판매수입,072,문화체육관광부,633460732.0,47387178.0
300868000000.0,300868000000.0,07,569,문화예술진흥기금,2022,91,전입금,40,정부내부수입및기타,072,문화체육관광부,237668000000.0,0.0
162060000000.0,162060000000.0,07,569,문화예술진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,0.0,0.0
490000000.0,490000000.0,07,234,아시아문화중심도시조성특별회계,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,3245081000.0,0.0
10845000000.0,10845000000.0,07,234,아시아문화중심도시조성특별회계,2022,89,세계잉여금이입액,34,세계잉여금,072,문화체육관광부,0.0,0.0
64000000.0,64000000.0,07,234,아시아문화중심도시조성특별회계,2022,51,관유물대여료,11,재산수입,072,문화체육관광부,115672280.0,15926910.0
220000000.0,220000000.0,07,234,아시아문화중심도시조성특별회계,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,101115920.0,0.0
250000000.0,250000000.0,07,234,아시아문화중심도시조성특별회계,2022,64,입장료수입,13,재화및용역판매수입,072,문화체육관광부,268614770.0,0.0
0.0,0.0,07,234,아시아문화중심도시조성특별회계,2022,69,잡수입,13,재화및용역판매수입,072,문화체육관광부,233538550.0,0.0
129373000000.0,129373000000.0,07,234,아시아문화중심도시조성특별회계,2022,91,전입금,40,정부내부수입및기타,072,문화체육관광부,100000000000.0,30000000000.0
0.0,0.0,07,234,아시아문화중심도시조성특별회계,2022,84,유가증권매각대,31,차입금및여유자금회수,072,문화체육관광부,476790090.0,476790090.0
25000000000.0,25000000000.0,07,593,언론진흥기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,12969759270.0,40433240.0
0.0,0.0,07,593,언론진흥기금,2022,56,"벌금,몰수금및과태료",12,경상이전수입,072,문화체육관광부,0.0,0.0
329000000.0,329000000.0,07,593,언론진흥기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,111290090.0,37287430.0
12855000000.0,12855000000.0,07,593,언론진흥기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,0.0,0.0
9000000.0,9000000.0,07,594,영화발전기금,2022,58,가산금,12,경상이전수입,072,문화체육관광부,4256105.0,837357.0
47511000000.0,47511000000.0,07,594,영화발전기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,9131589040.0,4098584920.0
1005000000.0,1005000000.0,07,594,영화발전기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,450340468.0,-122891842.0
0.0,0.0,07,594,영화발전기금,2022,52,정부출자수입,11,재산수입,072,문화체육관광부,162474777.0,0.0
135000000.0,135000000.0,07,594,영화발전기금,2022,69,잡수입,13,재화및용역판매수입,072,문화체육관광부,115734123.0,591993.0
80000000000.0,80000000000.0,07,594,영화발전기금,2022,94,예수금,40,정부내부수입및기타,072,문화체육관광부,60000000000.0,0.0
71787000000.0,71787000000.0,07,594,영화발전기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,103911049956.0,7340045881.0
0.0,0.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,072,문화체육관광부,92360.0,0.0
40351000000.0,40351000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,96996894450.0,21554193930.0
0.0,0.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,072,문화체육관광부,95001760.0,3600000.0
0.0,0.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,072,문화체육관광부,99853550.0,25127430.0
0.0,0.0,07,110,일반회계,2022,71,고정자산매각대,15,관유물매각대,072,문화체육관광부,13100000.0,11300000.0
0.0,0.0,07,110,일반회계,2022,51,관유물대여료,14,수입대체경비수입,072,문화체육관광부,0.0,-46570.0
0.0,0.0,07,110,일반회계,2022,64,입장료수입,14,수입대체경비수입,072,문화체육관광부,32601780.0,0.0
0.0,0.0,07,110,일반회계,2022,69,잡수입,14,수입대체경비수입,072,문화체육관광부,1983000.0,0.0
4270000000.0,4270000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,072,문화체육관광부,2396223580.0,7575780.0
3304000000.0,3304000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,5133452640.0,1509628490.0
843000000.0,843000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,072,문화체육관광부,29315400.0,29308500.0
4256000000.0,4256000000.0,07,110,일반회계,2022,64,입장료수입,13,재화및용역판매수입,072,문화체육관광부,1496116390.0,226843400.0
7489000000.0,7489000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,072,문화체육관광부,2786510900.0,229408700.0
21852000000.0,21852000000.0,07,236,지역균형발전특별회계,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,6963616120.0,1750608810.0
0.0,0.0,07,236,지역균형발전특별회계,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,163476090.0,9310390.0
0.0,0.0,07,590,지역신문발전기금,2022,59,기타경상이전수입,12,경상이전수입,072,문화체육관광부,179646800.0,0.0
160000000.0,160000000.0,07,590,지역신문발전기금,2022,54,기타이자수입및재산수입,11,재산수입,072,문화체육관광부,71698400.0,36844150.0
8300000000.0,8300000000.0,07,590,지역신문발전기금,2022,91,전입금,40,정부내부수입및기타,072,문화체육관광부,8300000000.0,0.0
1065000000.0,1065000000.0,07,590,지역신문발전기금,2022,85,정부예금회수,31,차입금및여유자금회수,072,문화체육관광부,0.0,0.0
2000000.0,2000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,048,민주평화통일자문회의,9486370.0,0.0
3000000.0,3000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,048,민주평화통일자문회의,2215740.0,0.0
50000000.0,50000000.0,07,110,일반회계,2022,58,가산금,12,경상이전수입,078,방송통신위원회,144918110.0,30731400.0
703000000.0,703000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,078,방송통신위원회,868531920.0,0.0
30269000000.0,30269000000.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,078,방송통신위원회,19374585390.0,11051672330.0
49000000.0,49000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,078,방송통신위원회,28637280.0,0.0
37000000.0,37000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,078,방송통신위원회,8446000.0,4113000.0
1000000.0,1000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,078,방송통신위원회,1105650.0,1105650.0
149242000000.0,149242000000.0,07,110,일반회계,2022,59,기타경상이전수입,12,경상이전수입,063,방위사업청,94727628750.0,2890574810.0
0.0,0.0,07,110,일반회계,2022,56,"벌금,몰수금및과태료",12,경상이전수입,063,방위사업청,2833392450.0,0.0
164655000000.0,164655000000.0,07,110,일반회계,2022,57,변상금및위약금,12,경상이전수입,063,방위사업청,20981661410.0,11425235960.0
860000000.0,860000000.0,07,110,일반회계,2022,51,관유물대여료,11,재산수입,063,방위사업청,956940850.0,56058740.0
8298000000.0,8298000000.0,07,110,일반회계,2022,54,기타이자수입및재산수입,11,재산수입,063,방위사업청,9110340420.0,172773510.0
75000000.0,75000000.0,07,110,일반회계,2022,65,면허료및수수료,13,재화및용역판매수입,063,방위사업청,0.0,0.0
13000000.0,13000000.0,07,110,일반회계,2022,69,잡수입,13,재화및용역판매수입,063,방위사업청,17977550.0,0.0
192000000.0,192000000.0,07,110,일반회계,2022,91,전입금,40,정부내부수입및기타,063,방위사업청,191850000.0,0.0
0.0,0.0,07,219,교도작업특별회계,2022,59,기타경상이전수입,12,경상이전수입,013,법무부,105493420.0,0.0
0.0,0.0,07,219,교도작업특별회계,2022,57,변상금및위약금,12,경상이전수입,013,법무부,17269360.0,0.0
0.0,0.0,07,219,교도작업특별회계,2022,71,고정자산매각대,15,관유물매각대,013,법무부,38877550.0,0.0
9840000000.0,9840000000.0,07,219,교도작업특별회계,2022,89,세계잉여금이입액,34,세계잉여금,013,법무부,0.0,0.0
0.0,0.0,07,219,교도작업특별회계,2022,51,관유물대여료,11,재산수입,013,법무부,1264090.0,0.0
0.0,0.0,07,219,교도작업특별회계,2022,54,기타이자수입및재산수입,11,재산수입,013,법무부,710210.0,10780.0
64343000000.0,64343000000.0,07,219,교도작업특별회계,2022,63,교도소수입,13,재화및용역판매수입,013,법무부,30463761860.0,8070562160.0
369000000.0,369000000.0,07,219,교도작업특별회계,2022,69,잡수입,13,재화및용역판매수입,013,법무부,40986750.0,6164540.0
45000000000.0,45000000000.0,07,219,교도작업특별회계,2022,92,예탁원금회수,40,정부내부수입및기타,013,법무부,33000000000.0,0.0
2022000000.0,2022000000.0,07,219,교도작업특별회계,2022,95,예탁이자수입,40,정부내부수입및기타,013,법무부,318272860.0,0.0
2029000000.0,2029000000.0,07,583,범죄피해자보호기금,2022,59,기타경상이전수입,12,경상이전수입,013,법무부,1338419770.0,80004710.0
1552000000.0,1552000000.0,07,583,범죄피해자보호기금,2022,57,변상금및위약금,12,경상이전수입,013,법무부,1047450660.0,114514590.0
417000000.0,417000000.0,07,583,범죄피해자보호기금,2022,54,기타이자수입및재산수입,11,재산수입,013,법무부,10643490.0,433110.0
