계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,기본경비(유통소비정책관),농업·농촌,15468.0,15468.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,기본경비(축산정책국),농업·농촌,26004.0,26004.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,농림축산검역본부기본경비,농업·농촌,40103.0,40103.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,농산물품질관리원기본경비,농업·농촌,25477.0,25477.0
,소속기관인건비,인건비(기금인건비),인건비,보수,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,(총액)농림축산검역본부인건비,농업·농촌,74504.0,74504.0
,행정지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,농어업인 삶의질 향상 정책협업 지원,농업·농촌,3434.0,3434.0
,행정지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농림축산식품행정지원,행정효율성증진 및 능력개발,농업·농촌,16570.0,16570.0
,한국농수산대학교육운영(책임운영),주요사업비(기금사업비),여비,국외교육여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농업인력육성및창업지원,한국농수산대학교육운영(책임운영),농업·농촌,49206.0,49206.0
,한국농수산대학교육운영(책임운영),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,농업인력육성및창업지원,한국농수산대학교육운영(책임운영),농업·농촌,9480.0,9480.0
,종자원기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농림축산식품부,종자관리,(총액)종자원기본경비,농업·농촌,5553.0,5553.0
,본청기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농촌진흥청,기관운영 및 사업지원,기관운영기본경비(총액인건비비대상),농업·농촌,32086.0,32086.0
,본청기본경비,기본경비(경상운영비),여비,국외교육여비,일반지출,농림수산,일반회계,2020,농촌진흥청,기관운영 및 사업지원,농촌지원국기본경비(총액인건비비대상),농업·농촌,27006.0,27006.0
,소속기관인건비,인건비(기금인건비),인건비,보수,일반지출,농림수산,일반회계,2020,농촌진흥청,기관운영 및 사업지원,농업과학원인건비(R&D),농업·농촌,57312.0,57312.0
,소속기관인건비,인건비(기금인건비),인건비,보수,일반지출,농림수산,일반회계,2020,농촌진흥청,기관운영 및 사업지원,식량과학원인건비(R&D),농업·농촌,37740.0,37740.0
,"농촌진흥사업정보화(정보화,일반)",주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농촌진흥청,농가경영능력 향상,농업기술정보네트워크운영(정보화),농업·농촌,8932.0,8932.0
,농업정책지원및기반육성,주요사업비(기금사업비),해외이전,국제부담금,일반지출,농림수산,일반회계,2020,농촌진흥청,농업기초기반 및 실용화 기술개발,국제농업기술협력(R&D),농업·농촌,1806722.0,1806722.0
,농업정책지원및기반육성,주요사업비(기금사업비),운영비,시험연구비,일반지출,농림수산,일반회계,2020,농촌진흥청,농업기초기반 및 실용화 기술개발,시험연구활동지원(R&D),농업·농촌,162013.0,162013.0
,농업정책지원및기반육성,주요사업비(기금사업비),해외이전,국제부담금,일반지출,농림수산,일반회계,2020,농촌진흥청,농업기초기반 및 실용화 기술개발,"해외농업기술개발지원(R&D, ODA)",농업·농촌,15644863.0,14804527.0
,원예특작연구(책임운영),인건비(기금인건비),인건비,보수,일반지출,농림수산,일반회계,2020,농촌진흥청,농축산물 경쟁력 제고 기술개발,"원예특작과학원인건비(R&D,책임운영)",농업·농촌,120916.0,120916.0
,축산연구(책임운영),인건비(기금인건비),인건비,보수,일반지출,농림수산,일반회계,2020,농촌진흥청,농축산물 경쟁력 제고 기술개발,"축산과학원인건비(R&D,책임운영)",농업·농촌,41563.0,41563.0
,농업인력양성및지원(일반),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농촌진흥청,전문인력양성,농업과학기술교육(보조),농업·농촌,8400.0,8400.0
,농업인력양성및지원(일반),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농촌진흥청,전문인력양성,농업전문인력양성(보조),농업·농촌,23065.0,23065.0
,기술농업지원(일반),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,일반회계,2020,농촌진흥청,지역농업특성화,농작물병해충 예찰방제사업(보조),농업·농촌,35035.0,35035.0
,기술농업지원(일반),주요사업비(기금사업비),해외이전,국제부담금,일반지출,농림수산,일반회계,2020,농촌진흥청,지역농업특성화,농작물병해충 예찰방제사업(보조),농업·농촌,130252.0,130252.0
,등기업무전산화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,등기특별회계,2020,대법원,사법정보화운영,등기업무전산화(정보화),법원및헌재,8118.0,8118.0
,등기업무지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,등기특별회계,2020,대법원,사법행정운영지원,등기업무 운영지원,법원및헌재,6236.0,6236.0
,기금운영비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,사법서비스진흥기금,2020,대법원,재판활동지원,기금관리비,법원및헌재,4896.0,4896.0
,가족등록업무전산화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법정보화운영,가족등록업무전산화(정보화),법원및헌재,6470.0,6470.0
,사법업무 전산화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법정보화운영,사법업무 전산화(정보화),법원및헌재,4756.0,4756.0
,본부 기본경비,기본경비(경상운영비),보전금,기타보전금,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,25210.0,25210.0
,본부 기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,19116.0,19116.0
,본부 기본경비,기본경비(경상운영비),여비,국외교육여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,129200.0,129200.0
,본부 기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,108072.0,108072.0
,본부 기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,30252.0,30252.0
,본부 기본경비,기본경비(경상운영비),운영비,유류비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,2297.0,2297.0
,본부 기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,7863.0,7863.0
,본부 기본경비,기본경비(경상운영비),운영비,임차료,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,기관운영 기본경비,법원및헌재,370000.0,370000.0
,본부 인건비,인건비(기금인건비),인건비,보수,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,일반 인건비,법원및헌재,718231.0,718231.0
,소속기관 기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,교육원 기본경비,법원및헌재,37950.0,37950.0
,소속기관 기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,도서관 기본경비,법원및헌재,4148.0,4148.0
,소속기관 기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,사법행정운영지원,연수원 기본경비,법원및헌재,26018.0,26018.0
,법관등 전문화 및 국제화,주요사업비(기금사업비),여비,국외교육여비,일반지출,공공질서및안전,일반회계,2020,대법원,재판활동지원,법관등 연수 및 국제협력,법원및헌재,3697887.0,3697887.0
,법관등 전문화 및 국제화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,재판활동지원,법관등 연수 및 국제협력,법원및헌재,622789.0,622789.0
,법관등 전문화 및 국제화,주요사업비(기금사업비),운영비,일반수용비,일반지출,공공질서및안전,일반회계,2020,대법원,재판활동지원,법관등 연수 및 국제협력,법원및헌재,1474000.0,1474000.0
,사실심충실화,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,재판활동지원,전문재판운영,법원및헌재,25484.0,25484.0
,재판청구권 실현,주요사업비(기금사업비),여비,국외업무여비,일반지출,공공질서및안전,일반회계,2020,대법원,재판활동지원,법정중심재판운영,법원및헌재,22196.0,22196.0
